ENTITY,SUM,MODEL,STATUS,LOT#,Pre-Lot,OPER,PRODUCT,PACKAGE ID,BOND ID,WIP,IC Q'ty,IN TIME,OUTPLAN,CUST,PIN_PKG,CLOT,JCODE,UPH,LAMILATION,REMARK1,AREA,PM,SETTING OPER,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,Unnamed: 31,G.UPH,N.UPH,wip_outplan_time,ent_weight
BB845,,MAXUM,RUNNING,R20ASAD07,,2200,162KEAS010,FM6BD1G1GMBM1X{GBFFA},AAS162KE1008A,3179,29087,2022/5/16 00:27,2022/5/17 11:04,EliteMT,STBGA162B4U,M20K2.A,,91.8472,,3000M,TB-B4,,2200,1091G08PA4,4,R19ASAK03,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,,91.8472,81.5833,2022/5/17 11:04,21692.95238
BB846,,MAXUM,RUNNING,R19ABPC06,,2200,008YQAB113,AAG046MQ1/DB/W25M512JVEIQ,AAB008YQ3013A,2876,30876,2022/5/17 04:50,2022/5/17 10:27,WINBOND,STDFN08YQ3AW,6218M0076,,516.6978,,3000M,TB-B4,,2200,1091A07T21,,R19ABPC02,STDFN08YQ3AW,WINBOND,AAB008YQ3013A,1091A07T21,,516.6978,458.9569,2022/5/17 10:27,11562.4
BB847,,MAXUM,SETUP,R18ZADF12,,2200,0086AZA008,507K0000151-G1B{BIN22-75U,AZA0086A1002A,1558,22191,2022/5/17 07:40,2022/5/17 07:40,Auton,uSD08AQV-C,KO21091311-2(,TMP1,123.4965,,2000M,TB-B4,,2200,1091G07PA4,,R18ZADF03,uSD08AQV-C,Auton,AZA0086A1002A,1091G07PA4,,123.4965,109.6958,2022/5/17 06:25,3628.857143
BB848,,MAXUM,RUNNING,R20YZA104,,2200,066TSYZ002,P3S12D40GTP-Z{YZ-Ag},AYZ066TS1001A,2880,24793,2022/5/16 23:40,2022/5/17 13:02,ZJP,TSOP2-66CME,240191000,,215.55,,3000M,TB-B4,,2200,,,R19MSK105,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,215.55,191.4623,2022/5/17 13:02,20349.14286
BB849,,MAXUM,RUNNING,R20ABUB03,,2200,008YMAB072,KAG0330A0/AA/W25X20CVUXAG,AAB008YM2025A,16000,98872,2022/5/16 22:16,2022/5/17 13:25,WINBOND,DFN-08YM2D,61516B300ZG,,1055.6991,,3000M,TB-B4,,2200,1091A07T21,,R20ABUE04,DFN-08YM2D,WINBOND,AAB008YM2025A,1091A07T21,,1055.6991,937.7247,2022/5/17 13:25,83133.98095
BB850,,MAXUM,RUNNING,R17ASBR03,,2200,096ELAS044,M15T2G16128AR1AG{GVNF2},AAS096EL1016A,2914,21350,2022/5/16 20:57,2022/5/17 16:03,EliteMT,FBGA-96UEL-3,P29ZK.01,,152.6264,,3000M,TB-B4,,2200,1091G08PA4,,R18TEAM01,TSOP2-66CME,ZCN,ATE066TS1001A,1091G08PA4,,152.6264,135.5704,2022/5/17 16:03,7803.732026
BB851,,MAXUM,RUNNING,R20ABQ301,,2200,008YQAB104,AAG046800/IG/W25R256JVEIN,AAB008YQ3004A,5600,55946,2022/5/17 00:19,2022/5/17 12:52,WINBOND,STDFN08YQ3AW,6218M0079,,446.2448,,3000M,TB-B4,05/17/2022 MP,2200,1091A07T21,,R20ABQ204,STDFN08YQ3AW,WINBOND,AAB008YQ3004A,1091A07T21,,446.2448,396.3769,2022/5/17 12:52,28307.80952
BB852,,MAXUM,RUNNING,R20MSDL09,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,2519,31222,2022/5/17 06:47,2022/5/17 17:21,MTI,FBGA-78UEN,254111B.00L,,238.8984,,3000M,TB-B4,05/18/2022 MP,2200,1091A06T21,,R20MSDH09,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,238.8984,212.2015,2022/5/17 17:21,87283.96667
BB853,,MAXUM,RUNNING,R20ASB507,,2200,008YQAS018,F50L1G41LBM1AM{M9ZFK-200u,AAS008YQ2002B,4320,73064,2022/5/17 03:22,2022/5/17 08:15,EliteMT,DFN-08YQ2A,P2AUA.01,,885.7602,,3000M,TB-B4,05/19/2022 MP,2200,1091G08PA4,,R20ASB612,DFN-08YQ2A,EliteMT,AAS008YQ2002B,1091G08PA4,,885.7602,786.7765,2022/5/17 08:15,9243.066667
BB854,,MAXUM,RUNNING,R20ABQ308,,2200,008YQAB104,AAG046800/IG/W25R256JVEIN,AAB008YQ3004A,5600,55946,2022/5/17 04:14,2022/5/17 16:47,WINBOND,STDFN08YQ3AW,6218M0079,,446.2448,,3000M,TB-B4,05/20/2022 MP,2200,1091A07T21,,R20ABQ304,STDFN08YQ3AW,WINBOND,AAB008YQ3004A,1091A07T21,,446.2448,396.3769,2022/5/17 16:47,28307.80952
BB855,,MAXUM,RUNNING,R18ZADF05,,2200,0086AZA008,507K0000151-G1B{BIN22-75U,AZA0086A1002A,1559,22191,2022/5/15 01:23,2022/5/16 16:38,Auton,uSD08AQV-C,KO21091311-2(,,123.4965,,3000,TB-B4,05/21/2022 MP,2200,1091G07PA4,,R18ZADF03,uSD08AQV-C,Auton,AZA0086A1002A,1091G07PA4,,123.4965,109.6958,2022/5/16 16:38,3628.857143
BB856,,MAXUM,RUNNING,R20ABT202,,2200,008YQAB116,AAG061800/IG/W25Q256JWEIQ,AAB008YQ3023A,5600,50419,2022/5/17 03:10,2022/5/17 09:52,WINBOND,DFN-08YQ3AW,6205FA200,,835.7862,,3000M,TB-B4,05/22/2022 MP,2200,,,R20VGBA09,DFN-08YQ2A,ISSI-VG,ABU008YQ2001A,1091A07C41,,835.7862,742.3871,2022/5/17 09:52,5742.058333
BB857,,MAXUM,RUNNING,R20ABQ305,,2200,008YQAB104,AAG046800/IG/W25R256JVEIN,AAB008YQ3004A,5600,55946,2022/5/17 00:51,2022/5/17 13:24,WINBOND,STDFN08YQ3AW,6218M0079,,446.2448,,3000M,TB-B4,05/23/2022 MP,2200,1091A07T21,,R20ABQ214,STDFN08YQ3AW,WINBOND,AAB008YQ3004A,1091A07T21,,446.2448,396.3769,2022/5/17 13:24,28307.80952
BB858,,MAXUM,WAIT-SETUP,,,,,,AAB008YQ3021A,,,2022/5/17 05:01,,,,,MC,,,3000M,TB-B4,05/24/2022 MP,2200,,,R20ABTX04,DFN-08YB2G,WINBOND,AAB008YB2005A,1091A07T21,,491.3119,436.4078,,
BB859,,MAXUM,RUNNING,R20MSAP06,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5600,40866,2022/5/17 02:30,2022/5/17 20:37,MTI,FBGA-96UEC,612059K.00K,,309.0839,,3000,TB-B4,05/25/2022 MP,2200,1091A06T21,,R20MSAP04,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,309.0839,274.5438,2022/5/17 20:37,158084.0417
BB860,,MAXUM,RUNNING,R18ZADF10,,2200,0086AZA008,507K0000151-G1B{BIN22-75U,AZA0086A1002A,1544,22191,2022/5/16 04:19,2022/5/16 16:49,Auton,uSD08AQV-C,KO21091311-2(,,123.4965,,3000,TB-B4,05/26/2022 MP,2200,1091G07PA4,,R18ZADF05,uSD08AQV-C,Auton,AZA0086A1002A,1091G07PA4,,123.4965,109.6958,2022/5/16 16:49,3628.857143
BB861,,MAXUM,ENG,,,,,,AAS008YQ3008A,,,2022/5/16 15:01,2022/5/16 15:01,,,,PE,,,3000M,TB-B5,05/27/2022 MP,3200,,,R18TEAM07,TSOP2-66CME,ZCN,ATE066TS1001A,1091G08PA4,,,,,
BB862,,MAXUM,RUNNING,R20ASB511,,2200,008YQAS018,F50L1G41LBM1AM{M9ZFK-200u,AAS008YQ2002B,4320,73064,2022/5/17 02:41,2022/5/17 07:34,EliteMT,DFN-08YQ2A,P2AUA.01,,885.7602,,3000M,TB-B5,05/28/2022 MP,2200,1091G08PA4,,R20ASB615,DFN-08YQ2A,EliteMT,AAS008YQ2002B,1091G08PA4,,885.7602,786.7765,,9243.066667
BB863,,MAXUM,RUNNING,R20YZA103,,2200,066TSYZ002,P3S12D40GTP-Z{YZ-Ag},AYZ066TS1001A,2880,24793,2022/5/17 05:01,2022/5/17 18:22,ZJP,TSOP2-66CME,240191000,,215.55,,3000,TB-B5,05/29/2022 MP,2200,,,R20ASC502,DFN-08YD2A,EliteMT,AAS008YD2034A,1091G08PA4,,215.55,191.4623,2022/5/17 18:22,20349.14286
BB864,,MAXUM,QC,,,,,,AYZ066TS1001A,,,,,,,,,,,3000M,TB-B5,05/30/2022 MP,2200,,,R20ASC504,DFN-08YD2A,EliteMT,AAS008YD2034A,1091G08PA4,,215.55,191.4623,,
BB865,,MAXUM,RUNNING,R20MSDD06,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3560,31049,2022/5/16 20:35,2022/5/17 11:29,MTI,FBGA-78UEN,253266B.00L,,238.8984,,3000M,TB-B5,05/31/2022 MP,2200,1091A06T21,,R20MSDF08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,238.8984,212.2015,2022/5/17 11:29,87283.96667
BB866,,MAXUM,RUNNING,R20ASAJ01,,2200,096ELAS043,M15T4G16256AC1PG{GVNF2},AAS096EL1009B,508,508,2022/5/17 07:13,2022/5/17 10:46,EliteMT,FBGA-96UEL,V20P1.01W,,146.181,,3000M,TB-B5,,2200,,,R20ASAA01,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,,146.181,129.8453,2022/5/17 10:46,1870.928105
BB867,,MAXUM,RUNNING,R20ABTH56,,2200,008YBAB016,AAG0648T0/DB/W25Q32JWXGIM,AAB008YB2007A,6240,366013,2022/5/17 06:41,2022/5/17 11:59,WINBOND,DFN-08YB2G,6150H2400,,1175.9163,,3000M,TB-B5,,2200,1091A07T21,,R20ABTH30,DFN-08YB2G,WINBOND,AAB008YB2007A,1091A07T21,,1175.9163,1044.5077,2022/5/17 11:59,15741.20879
BB868,,MAXUM,QC,R19ASAL03,,2200,162KEAS010,FM6BD1G1GMBM1X{GBFFA},AAS162KE1008A,3209,27896,,,EliteMT,STBGA162B4U,M20JX.E,,91.8472,,3000M,TB-B5,,2200,,,R19ASAK01,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,,91.8472,81.5833,2022/5/17 18:55,21692.95238
BB869,,MAXUM,RUNNING,R20YZA204,,2200,066TSYZ002,P3S12D40GTP-Z{YZ-Ag},AYZ066TS1001A,2880,28341,2022/5/17 00:14,2022/5/17 13:35,ZJP,TSOP2-66CME,240192000,,215.55,,3000M,TB-B5,,2200,1091G08PA4,,R20YZA307,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,,215.55,191.4623,2022/5/17 13:35,20349.14286
BB870,,MAXUM,RUNNING,R20MSES07,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3600,31221,2022/5/17 06:06,2022/5/17 21:10,MTI,FBGA-78UEN,253647B.00L,,238.8984,,3000M,TB-B9,,2200,1091A06T21,,R20MSEV01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,238.8984,212.2015,2022/5/17 21:10,87283.96667
BB871,,MAXUM,RUNNING,R20YZA403,,2200,066TSYZ002,P3S12D40GTP-Z{YZ-Ag},AYZ066TS1001A,2880,65454,2022/5/17 05:35,2022/5/17 18:57,ZJP,TSOP2-66CME,240198000,,215.55,,3000M,TB-B5,,2200,,,R20YZA208,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,,215.55,191.4623,2022/5/17 18:57,20349.14286
BB872,,MAXUM,RUNNING,R20YZA310,,2200,066TSYZ002,P3S12D40GTP-Z{YZ-Ag},AYZ066TS1001A,2071,27991,2022/5/16 20:52,2022/5/17 06:30,ZJP,TSOP2-66CME,240193000,,215.55,,3000M,TB-B5,,2200,1091G08PA4,,R20YZA305,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,,215.55,191.4623,2022/5/17 06:30,20349.14286
BB873,,MAXUM,RUNNING,R20ASAD09,,2200,162KEAS010,FM6BD1G1GMBM1X{GBFFA},AAS162KE1008A,2887,29087,2022/5/16 01:22,2022/5/17 08:49,EliteMT,STBGA162B4U,M20K2.A,,91.8472,,3000M,TB-B5,,2200,1091G08PA4,4,R19ASAK02,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,,91.8472,81.5833,2022/5/17 08:49,21692.95238
BB874,,MAXUM,RUNNING,R19ASAL06,,2200,162KEAS010,FM6BD1G1GMBM1X{GBFFA},AAS162KE1008A,3334,27896,2022/5/16 19:23,2022/5/18 07:41,EliteMT,STBGA162B4U,M20JX.E,,91.8472,,3000,TB-B5,,2200,,,R19ASAJ07,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,,91.8472,81.5833,2022/5/18 07:41,21692.95238
BB875,,MAXUM,IDLE,,,,,,AAS096EL1009B,,,2022/5/17 07:58,,,,,,,,3000M,TB-B5,,2200,,,R20ASAI04,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,,146.181,129.8453,,
BB876,,MAXUM,RUNNING,R20ASAH03,,2200,008DRAS016,F50D2G41XABE2CL{LBNFA},AAS008DR1029A,5492,53462,2022/5/16 22:58,2022/5/17 04:12,EliteMT,VTLGA08J4U,R20BS.01,,1050.8712,,3000M,TB-B5,,2200,1091G08PA4,4E,R20ASAH09,VTLGA08J4U,EliteMT,AAS008DR1029A,1091G08PA4,,1050.8712,933.4363,2022/5/17 04:12,3988.544118
BB877,,MAXUM,RUNNING,R20MSAL07,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,4129,37703,2022/5/16 20:41,2022/5/17 10:04,MTI,FBGA-96UEC,610900K.00K,,309.0839,,3000M,TB-B5,,2200,1091A06T21,,R19MSK802,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,309.0839,274.5438,2022/5/17 10:04,158084.0417
BB878,,MAXUM,RUNNING,R20ASC601,,2200,096ELAS043,M15T4G16256AC1PG{GVNF2},AAS096EL1009B,2829,4950,2022/5/17 01:30,2022/5/17 20:52,EliteMT,FBGA-96UEL,V20M8.02,,146.181,,3000,TB-B5,,2200,,,R20ASBG01,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,,146.181,129.8453,2022/5/17 20:52,1870.928105
BB879,,MAXUM,RUNNING,R20YZA202,,2200,066TSYZ002,P3S12D40GTP-Z{YZ-Ag},AYZ066TS1001A,2880,28341,2022/5/17 07:55,2022/5/17 21:17,ZJP,TSOP2-66CME,240192000,,215.55,,3000M,TB-B9,,2200,1091G08PA4,,R20YZA306,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,,215.55,191.4623,2022/5/17 21:17,20349.14286
BB880,,MAXUM,RUNNING,R20ABAE01,,2200,008YDAB031,AAG061900/I2/W25R256JWPIQ,AAB008YD4004A,9120,17181,2022/5/17 06:13,2022/5/18 05:35,WINBOND,STDFN08YD4AW,6219M0033,,390.2356,,3000M,TB-B9,,2200,,,R20ABAD03,STDFN08YD4AW,WINBOND,AAB008YD4004A,1091A07T21,,390.2356,346.6267,2022/5/18 05:35,29780.33333
BB881,,MAXUM,PM,,,,,,AMS078EN1001A,,,2022/5/17 07:32,2022/5/17 11:32,,,,MP,,,3000M,TB-B6,05/17/2022 MP,2200,,,R20MSDB08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,238.8984,212.2015,,
BB882,,MAXUM,RUNNING,R20MSEY05,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3600,31041,2022/5/16 18:46,2022/5/17 09:51,MTI,FBGA-78UEN,254459B.00L,,238.8984,,3000M,TB-B6,05/18/2022 MP,2200,1091A06T21,,R20MSD303,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,238.8984,212.2015,2022/5/17 09:51,87283.96667
BB883,,MAXUM,RUNNING,R20MSDN09,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,2707,31360,2022/5/17 05:05,2022/5/17 16:26,MTI,FBGA-78UEN,253732B.00L,,238.8984,,3000M,TB-B6,05/19/2022 MP,2200,1091A06T21,,R20MSEW03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,238.8984,212.2015,2022/5/17 16:26,87283.96667
BB884,,MAXUM,RUNNING,R20MSDN05,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3581,31360,2022/5/17 00:37,2022/5/17 15:36,MTI,FBGA-78UEN,253732B.00L,,238.8984,,3000M,TB-B6,05/20/2022 MP,2200,1091A06T21,,R20MSD409,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,238.8984,212.2015,2022/5/17 15:36,87283.96667
BB885,,MAXUM,RUNNING,R20ASB709,,2200,008YQAS031,F50L1G41LBME1AM{M4RFA 78*,AAS008YQ2014A,6160,72527,2022/5/17 02:06,2022/5/17 08:11,EliteMT,DFN-08YQ2AW,P2AUR.01,,1010.6368,,3000M,TB-B6,05/21/2022 MP,2200,1091G08PA4,,R20ASB707,DFN-08YQ2AW,EliteMT,AAS008YQ2014A,1091G08PA4,,1010.6368,897.6982,2022/5/17 08:11,4651.466667
BB886,,MAXUM,RUNNING,R20ABQ307,,2200,008YQAB104,AAG046800/IG/W25R256JVEIN,AAB008YQ3004A,5600,55946,2022/5/16 20:15,2022/5/17 08:48,WINBOND,STDFN08YQ3AW,6218M0079,,446.2448,,3000M,TB-B6,05/22/2022 MP,2200,1091A07T21,,R20ABQ215,STDFN08YQ3AW,WINBOND,AAB008YQ3004A,1091A07T21,,446.2448,396.3769,2022/5/17 08:48,28307.80952
BB887,,MAXUM,RUNNING,R20ABA908,,2200,008YQAB114,AAG061800/IG/W25R256JWEIQ,AAB008YQ3021A,4581,43781,2022/5/17 04:49,2022/5/17 14:09,WINBOND,STDFN08YQ3AW,6219M0030,,491.3119,,3000M,TB-B6,05/23/2022 MP,2200,,,R20ABAG02,STDFN08YQ3AW,WINBOND,AAB008YQ3021A,1091A08T21,,491.3119,436.4078,2022/5/17 14:09,61040.38095
BB888,,MAXUM,RUNNING,R20ABT201,,2200,008YQAB116,AAG061800/IG/W25Q256JWEIQ,AAB008YQ3023A,5600,50419,2022/5/17 01:29,2022/5/17 08:11,WINBOND,DFN-08YQ3AW,6205FA200,,835.7862,,3000M,TB-B6,05/24/2022 MP,2200,,,R20AWBL04,DFN-08Y62D,MXIC,AAW008Y62016A,1091A07T41,,835.7862,742.3871,2022/5/17 08:11,5742.058333
BB889,,MAXUM,RUNNING,R20ASB509,,2200,008YQAS018,F50L1G41LBM1AM{M9ZFK-200u,AAS008YQ2002B,4320,73064,2022/5/17 04:54,2022/5/17 09:46,EliteMT,DFN-08YQ2A,P2AUA.01,,885.7602,,3000M,TB-B6,05/25/2022 MP,2200,1091G08PA4,,R20ASB613,DFN-08YQ2A,EliteMT,AAS008YQ2002B,1091G08PA4,,885.7602,786.7765,2022/5/17 09:46,9243.066667
BB890,,MAXUM,RUNNING,R20AWBY02,,2200,008YMAW023,6741X-087S10ITNW99,AAW008YM2007A,16000,65874,2022/5/16 23:32,2022/5/17 12:38,MXIC,DFN-08YM2D,8J21300L,,1220.3131,,3000M,TB-B9,05/26/2022 MP,2200,1091A07T41,,R20AWBZ01,DFN-08YM2D,MXIC,AAW008YM2007A,1091A07T41,,1220.3131,1083.9431,2022/5/17 12:38,9966.552381
BB891,,MAXUM,RUNNING,R20MSF901,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3580,30953,2022/5/17 06:09,2022/5/17 21:09,MTI,FBGA-78UEN,253950B.00L,,238.8984,,3000M,TB-B6,05/27/2022 MP,2200,,,R20MSEW06,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,238.8984,212.2015,2022/5/17 21:09,87283.96667
BB892,,MAXUM,RUNNING,R20ASB710,,2200,008YQAS031,F50L1G41LBME1AM{M4RFA 78*,AAS008YQ2014A,6160,72527,2022/5/17 05:11,2022/5/17 11:17,EliteMT,DFN-08YQ2AW,P2AUR.01,,1010.6368,,3000M,TB-B6,05/28/2022 MP,2200,1091G08PA4,,R20ASB811,DFN-08YQ2AW,EliteMT,AAS008YQ2014A,1091G08PA4,,1010.6368,897.6982,2022/5/17 11:17,4651.466667
BB893,,MAXUM,RUNNING,R20BWD415,,2200,048ACBW048,AK5734G2P-V,ABW048AC1012A,2800,57714,2022/5/16 21:37,2022/5/17 08:02,AKM,QFN-48AC1,DBCE103A,,268.7642,,3000M,TB-B6,05/29/2022 MP,2200,1091A10C41,,R20BWD419,QFN-48AC1,AKM,ABW048AC1012A,1091A10C41,,268.7642,238.7298,2022/5/17 08:02,3405.683333
BB894,,MAXUM,RUNNING,R20MSDN02,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3580,31360,2022/5/16 20:36,2022/5/17 11:35,MTI,FBGA-78UEN,253732B.00L,,238.8984,,3000M,TB-B6,05/30/2022 MP,2200,1091A06T21,,R20MSD504,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,238.8984,212.2015,2022/5/17 11:35,87283.96667
BB895,,MAXUM,RUNNING,R20ABB112,,2200,008Y6AB028,RAG0530S0/AA/W25Q16FWUUAQ,AAB008Y62014A,8320,134920,2022/5/17 01:43,2022/5/17 09:01,WINBOND,DFN-08Y62D,6126HF100ZJ,,1139.752,,3000M,TB-B6,05/31/2022 MP,2200,1091A07T21,,R20ABB104,DFN-08Y62D,WINBOND,AAB008Y62014A,1091A07T21,,1139.752,1012.3848,2022/5/17 09:01,17657.48571
BB896,,MAXUM,RUNNING,R20ASB711,,2200,008YQAS031,F50L1G41LBME1AM{M4RFA 78*,AAS008YQ2014A,6160,72527,2022/5/17 07:46,2022/5/17 13:51,EliteMT,DFN-08YQ2AW,P2AUR.01,,1010.6368,,3000M,TB-B6,,2200,1091G08PA4,,R20ASB812,DFN-08YQ2AW,EliteMT,AAS008YQ2014A,1091G08PA4,,1010.6368,897.6982,2022/5/17 13:51,4651.466667
BB897,,MAXUM,RUNNING,R20ABB110,,2200,008Y6AB028,RAG0530S0/AA/W25Q16FWUUAQ,AAB008Y62014A,8320,134920,2022/5/17 07:42,2022/5/17 15:00,WINBOND,DFN-08Y62D,6126HF100ZJ,,1139.752,,3000M,TB-B6,,2200,1091A07T21,,R20ABB106,DFN-08Y62D,WINBOND,AAB008Y62014A,1091A07T21,,1139.752,1012.3848,2022/5/17 15:00,17657.48571
BB898,,MAXUM,RUNNING,R20YZA401,,2200,066TSYZ002,P3S12D40GTP-Z{YZ-Ag},AYZ066TS1001A,2880,65454,2022/5/17 04:32,2022/5/17 17:53,ZJP,TSOP2-66CME,240198000,,215.55,,3000M,TB-B6,,2200,,,R20MSAP02,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,215.55,191.4623,2022/5/17 17:53,20349.14286
BB899,,MAXUM,RUNNING,R17ASBS03,,2200,096ELAS044,M15T2G16128AR1AG{GVNF2},AAS096EL1016A,2949,21399,2022/5/16 14:35,2022/5/17 09:55,EliteMT,FBGA-96UEL-3,P29ZK.08,,152.6264,,3000M,TB-B6,,2200,,,R18TEAM09,TSOP2-66CME,ZCN,ATE066TS1001A,1091G08PA4,,152.6264,135.5704,2022/5/17 09:55,7803.732026
BB900,,MAXUM,RUNNING,R18ZAD101,,2200,0086AZA044,504A0000112-S3{BIN22-125U,AZA0086A1033A,129,129,2022/5/17 04:29,2022/5/17 05:36,Auton,uSD08AQV-C,TPO211018009-,,123.5389,,3000M,TB-B6,,2200,,,R20MSAP01,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,123.5389,109.7334,2022/5/17 05:36,42.80952381
BB901,,MAXUM,RUNNING,R20ABTH44,,2200,008YBAB016,AAG0648T0/DB/W25Q32JWXGIM,AAB008YB2007A,6240,366013,2022/5/17 03:47,2022/5/17 09:05,WINBOND,DFN-08YB2G,6150H2400,,1175.9163,,3000M,TB-B7,,2200,1091A07T21,,R20ABTH33,DFN-08YB2G,WINBOND,AAB008YB2007A,1091A07T21,,1175.9163,1044.5077,2022/5/17 09:05,15741.20879
BB902,,MAXUM,RUNNING,R20MSBB04,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5575,41017,2022/5/17 03:53,2022/5/17 21:55,MTI,FBGA-96UEC,611520K.00K,,309.0839,,3000M,TB-B7,,2200,1091A06T21,,R19MSK103,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,309.0839,274.5438,2022/5/17 21:55,158084.0417
BB903,,MAXUM,RUNNING,R19MSK108,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,2675,41512,2022/5/17 02:08,2022/5/17 10:50,MTI,FBGA-96UEC,251541B.00L,,309.0839,,3000M,TB-B7,,2200,1091A06T21,,R20MSB902,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,309.0839,274.5438,2022/5/17 10:50,158084.0417
BB904,,MAXUM,WAIT-SETUP,,,,,,AAB008YD4004A,,,2022/5/17 06:45,,,,,MC,,,3000M,TB-B7,,2200,,,R20ASBW01,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,390.2356,346.6267,,
BB905,,MAXUM,IDLE,,,,,,AAS096EL1009B,,,2022/5/17 07:44,,,,,,,,3000M,TB-B7,,2200,,,R20ASBU01,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,,146.181,129.8453,,
BB906,,MAXUM,WAIT-SETUP,R20MSEX08,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3549,30430,2022/5/17 07:54,2022/5/17 11:59,MTI,FBGA-78UEN,254441B.00L,M,238.8984,,3000M,TB-B7,,2200,1091A06T21,,R20MSDA07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,238.8984,212.2015,2022/5/17 11:59,87283.96667
BB907,,MAXUM,RUNNING,R20ASAD08,,2200,162KEAS010,FM6BD1G1GMBM1X{GBFFA},AAS162KE1008A,3264,29087,2022/5/17 04:04,2022/5/18 15:37,EliteMT,STBGA162B4U,M20K2.A,,91.8472,,3000M,TB-B7,,2200,1091G08PA4,4,R20ASAD03,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,,91.8472,81.5833,2022/5/18 15:37,21692.95238
BB908,,MAXUM,RUNNING,R20YZA102,,2200,066TSYZ002,P3S12D40GTP-Z{YZ-Ag},AYZ066TS1001A,2880,24793,2022/5/16 22:20,2022/5/17 11:42,ZJP,TSOP2-66CME,240191000,,215.55,,3000M,TB-B7,,2200,,,R20VGBA02,DFN-08YQ2A,ISSI-VG,ABU008YQ2001A,1091A07C41,,215.55,191.4623,2022/5/17 11:42,20349.14286
BB909,,MAXUM,RUNNING,R19ASAL08,,2200,162KEAS010,FM6BD1G1GMBM1X{GBFFA},AAS162KE1008A,3330,27896,2022/5/16 03:16,2022/5/17 15:31,EliteMT,STBGA162B4U,M20JX.E,,91.8472,,3000M,TB-B7,,2200,,,R19ASAK10,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,,91.8472,81.5833,2022/5/17 15:31,21692.95238
BB910,,MAXUM,RUNNING,R20YZA105,,2200,066TSYZ002,P3S12D40GTP-Z{YZ-Ag},AYZ066TS1001A,2880,24793,2022/5/17 02:00,2022/5/17 15:21,ZJP,TSOP2-66CME,240191000,,215.55,,3000M,TB-B7,,2200,,,R19MSKC02,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,215.55,191.4623,2022/5/17 15:21,20349.14286
