ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER
BBB17,UTC2000,IDLE,,,,AAW024XW3006B,,22-04-01 18:16,,,,04/07/2022 MP,,,R14AWA201,STBGA24J3U,MXIC,AAW024XW3006B,1091A07T41,186.2187,,2200
BBB18,UTC2000,RUNNING,R14ABBY01,2200,096ELAB057,AAB096EL1019A,22-04-03 03:16,22-04-02 03:33,WINBOND,FBGA96UEL(2),5996,04/08/2022 MP,,,R14ABBV03,FBGA96UEL(2),WINBOND,AAB096EL1019A,1091A06T21,252.9244,22-04-03 03:16,2200
BBB19,UTC2000,RUNNING,R14CDAE07,2200,096ELCD002,ACD096EL1002A,22-04-02 04:57,22-04-01 17:53,ETRON,FBGA96UEL(2),3383,04/09/2022 MP,1091A07C41,,R14CDAD04,FBGA96UEL(2),ETRON,ACD096EL1002A,1091A07C41,306.8138,22-04-02 04:57,2200
BBB20,UTC2000,RUNNING,R14ABDH06,2200,096ELAB016,AAB096EL1003A,22-04-03 07:30,22-04-02 05:36,WINBOND,FBGA96UEL(2),6000,04/10/2022 MP,1091A07T21,4,R14ABA302,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,231.6081,22-04-03 07:30,2200
BBB21,UTC2000,RUNNING,R13MSFQ03,2200,078ENMS007,AMS078EN1002A,22-04-02 18:41,22-04-02 04:35,MTI,FBGA-78UEN,3540,04/11/2022 MP,1091A06T21,,R14MSB607,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-02 18:41,2200
BBB22,UTC2000,RUNNING,R14YUE109,2200,096ELYU001,AYU096EL2001A,22-04-02 17:59,22-04-02 04:38,DOSILICO,FBGA-96UEL-2,2960,04/12/2022 MP,1091A07T21,,R14YUE405,FBGA-96UEL-2,DOSILICO,AYU096EL2001A,1091A07T21,221.5794,22-04-02 17:59,2200
BBB23,UTC2000,IDLE,,,,AAB084N43003A,,22-03-31 12:03,,,,04/13/2022 MP,,,R13ABL601,VFBGA84BAU,WINBOND,AAB084N43003A,1091A07T21,,,2200
BBB24,UTC2000,RUNNING,R13MSD209,2200,078ENMS007,AMS078EN1002A,22-04-02 14:08,22-04-01 23:58,MTI,FBGA-78UEN,3560,04/14/2022 MP,1091A06T21,,R13MSD107,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-02 14:08,2200
BBB25,UTC2000,IDLE,,,,AMS096EC3001B,,22-04-02 06:47,,,,04/15/2022 MP,,,R14MSCF05,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,239.5637,,2200
BBB26,UTC2000,RUNNING,R14AWA405,2200,052XYAW004,AAW052XY1002A,22-04-02 09:01,22-04-02 07:10,MXIC,STBGA52D4L,323,04/16/2022 MP,1091A07T41,,R13AWC105,STBGA52D4L,MXIC,AAW052XY1002A,1091A07T41,182.0413,22-04-02 09:01,2200
BBB27,UTC2000,IDLE,,,,AAW024XJ6010B,,22-04-02 07:22,,,,04/17/2022 MP,,,R12AWB616,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,321.8796,,2200
BBB28,UTC2000,RUNNING,R13MSFQ05,2200,078ENMS007,AMS078EN1002A,22-04-02 18:06,22-04-02 04:10,MTI,FBGA-78UEN,3500,04/18/2022 MP,1091A06T21,,R13MSD108,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-02 18:06,2200
BBB29,UTC2000,RUNNING,R14MSAF02,2200,096ECMS010,AMS096EC3001B,22-04-02 22:50,22-04-01 23:50,MTI,FBGA-96UEC,5508,04/19/2022 MP,1091A06T21,,R14MSAD03,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,239.5637,22-04-02 22:50,2200
BBB30,UTC2000,RUNNING,R14MSCK06,2200,096ECMS010,AMS096EC3001B,22-04-02 17:25,22-04-01 18:11,MTI,FBGA-96UEC,5565,04/20/2022 MP,1091A06T21,,R14MSAE02,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,239.5637,22-04-02 17:25,2200
BBB31,UTC2000,RUNNING,R14MSCJ02,2200,096ECMS010,AMS096EC3001B,22-04-03 03:31,22-04-02 04:18,MTI,FBGA-96UEC,5560,04/21/2022 MP,1091A06T21,,R14MSA901,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,239.5637,22-04-03 03:31,2200
BBB32,UTC2000,RUNNING,R14MSB608,2200,078ENMS007,AMS078EN1002A,22-04-02 09:47,22-04-01 19:47,MTI,FBGA-78UEN,3517,04/22/2022 MP,1091A06T21,,R13MSD103,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-02 09:47,2200
BBB33,UTC2000,RUNNING,R09NVJM05,2200,153XTNV128,ANV153XT9078A,22-04-02 11:12,22-04-02 02:52,PHISON,SSBGA153GEV,875,04/23/2022 MP,1091A07C41,4,R13BUG210,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,104.9933,22-04-02 11:12,2200
BBB34,UTC2000,RUNNING,R13CDAI02,2200,096ELCD001,ACD096EL1001A,22-04-02 19:44,22-04-02 02:18,ETRON,FBGA96UEL(2),4437,04/24/2022 MP,1091A07T41,,R13CDAI01,FBGA96UEL(2),ETRON,ACD096EL1001A,1091A07T41,254.8943,22-04-02 19:44,2200
BBB35,UTC2000,RUNNING,R14CDAE02,2200,096ELCD002,ACD096EL1002A,22-04-02 08:45,22-04-01 13:39,ETRON,FBGA96UEL(2),5859,04/25/2022 MP,1091A07C41,,R14CDAD01,FBGA96UEL(2),ETRON,ACD096EL1002A,1091A07C41,306.8138,22-04-02 08:45,2200
BBB36,UTC2000,IN-REPAIR,R13MSFQ07,2200,078ENMS007,AMS078EN1002A,22-04-02 17:01:19,22-04-02 07:36,MTI,FBGA-78UEN,3595,04/26/2022 MP,1091A06T21,,R14MSB604,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-02 17:01,2200
BBC01,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-01 22:51,,,,04/19/2022 SP,,,R14MSC807,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC02,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-01 22:26,,,,04/20/2022 SP,,,R14MSC402,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC03,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-01 16:57,,,,,,,R14MSC304,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC04,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-01 14:40,,,,04/02/2022 MP,,,R14MSCC04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC05,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-01 16:48,,,,04/03/2022 MP,,,R14MSC805,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC06,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-01 15:29,,,,04/04/2022 MP,,,R14MSC203,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC07,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-01 14:37,,,,04/05/2022 MP,,,R14MSC607,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC08,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-01 23:24,,,,04/06/2022 MP,,,R14MSCC06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC09,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-01 14:41,,,,04/07/2022 MP,,,R14MSCC01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC10,MAXUM-PLUS,WAIT-REPAIR,,,,AMS096EC1002A,,22-03-31 09:52,,,,04/08/2022 MP,,,R13MSKE04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC11,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-02 03:49,,,,04/09/2022 MP,,,R14MSBK01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC12,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-01 23:43,,,,04/10/2022 MP,,,R13MSI802,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC13,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-02 03:47,,,,04/11/2022 MP,,,R13MSI505,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC14,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-01 22:22,,,,04/12/2022 MP,,,R13MSIB04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC15,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-02 02:22,,,,04/13/2022 MP,,,R14MSC306,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC16,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-02 07:42,,,,04/14/2022 MP,,,R13MSIB07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC17,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-02 07:11,,,,04/15/2022 MP,,,R13MSIT09,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC18,MAXUM-PLUS,RUNNING,R14MSD202,2200,096ECMS003,AMS096EC1002A,22-04-02 23:57,22-04-02 03:41,MTI,FBGA-96UEC,5600,04/16/2022 MP,1091A06T41,,R14MSC301,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-04-02 23:57,2200
BBC19,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-02 07:00,,,,04/17/2022 MP,,,R13MSHU09,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC20,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-02 03:30,,,,04/18/2022 MP,,,R13MSIV03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC21,MAXUM-PLUS,RUNNING,R13MSIR07,2200,078ENMS009,AMS078EN1001A,22-04-02 12:18,22-04-01 21:56,MTI,FBGA-78UEN,3580,04/19/2022 MP,1091A06T21,,R13MSHW06,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 12:18,2200
BBC22,MAXUM-PLUS,RUNNING,R13MSII02,2200,078ENMS009,AMS078EN1001A,22-04-02 21:12,22-04-02 06:44,MTI,FBGA-78UEN,3600,04/20/2022 MP,,,R13MSIT01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 21:12,2200
BBC23,MAXUM-PLUS,RUNNING,R13MSIT08,2200,078ENMS009,AMS078EN1001A,22-04-02 12:26,22-04-01 21:58,MTI,FBGA-78UEN,3600,04/21/2022 MP,1091A06T21,,R13MSI803,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 12:26,2200
BBC24,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-02 00:30,,,,04/22/2022 MP,,,R13MSI208,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC25,MAXUM-PLUS,RUNNING,R13MSIT07,2200,078ENMS009,AMS078EN1001A,22-04-02 12:25,22-04-01 21:58,MTI,FBGA-78UEN,3600,04/23/2022 MP,1091A06T21,,R13MSI502,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 12:25,2200
BBC26,MAXUM-PLUS,RUNNING,R13MSI508,2200,078ENMS009,AMS078EN1001A,22-04-02 11:09,22-04-01 20:46,MTI,FBGA-78UEN,3580,04/24/2022 MP,1091A06T21,,R13MSHX02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 11:09,2200
BBC27,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-02 02:02,,,,04/25/2022 MP,,,R14MSC303,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC28,MAXUM-PLUS,RUNNING,R13MSIN04,2200,078ENMS009,AMS078EN1001A,22-04-02 21:05,22-04-02 06:43,MTI,FBGA-78UEN,3580,04/26/2022 MP,1091A06T21,,R13MSHR03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 21:05,2200
BBC29,MAXUM-PLUS,RUNNING,R13MSIA03,2200,078ENMS009,AMS078EN1001A,22-04-02 21:12,22-04-02 06:44,MTI,FBGA-78UEN,3600,04/27/2022 MP,,,R13MSI601,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 21:12,2200
BBC30,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-02 02:07,,,,04/28/2022 MP,,,R14MSCC03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC31,MAXUM-PLUS,RUNNING,R13MSIA02,2200,078ENMS009,AMS078EN1001A,22-04-02 21:17,22-04-02 06:50,MTI,FBGA-78UEN,3600,04/29/2022 MP,,,R13MSHX03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 21:17,2200
BBC32,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-02 07:04,,,,04/29/2022 MP,,,R13MSI509,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC33,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-02 04:42,,,,,,,R13MSHU01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC34,MAXUM-PLUS,RUNNING,R13MSIF03,2200,078ENMS009,AMS078EN1001A,22-04-02 21:04,22-04-02 06:46,MTI,FBGA-78UEN,3560,04/02/2022 MP,1091A06T21,,R13MSI501,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 21:04,2200
BBC35,MAXUM-PLUS,RUNNING,R13MSIF04,2200,078ENMS009,AMS078EN1001A,22-04-02 21:04,22-04-02 06:46,MTI,FBGA-78UEN,3560,04/03/2022 MP,1091A06T21,,R13MSI209,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 21:04,2200
BBC36,MAXUM-PLUS,RUNNING,R14MSBI01,2200,096ECMS003,AMS096EC1002A,22-04-02 23:57,22-04-02 03:45,MTI,FBGA-96UEC,5584,04/04/2022 MP,1091A06T41,,R14MSCC05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-04-02 23:57,2200
BBC37,MAXUM-PLUS,RUNNING,R14MSD201,2200,096ECMS003,AMS096EC1002A,22-04-02 21:34,22-04-02 01:18,MTI,FBGA-96UEC,5600,04/05/2022 MP,1091A06T41,,R14MSC202,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-04-02 21:34,2200
BBC38,MAXUM-PLUS,RUNNING,R14MSCZ02,2200,096ECMS003,AMS096EC1002A,22-04-02 23:49,22-04-02 03:39,MTI,FBGA-96UEC,5573,04/06/2022 MP,1091A06T41,,R14MSC606,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-04-02 23:49,2200
BBC39,MAXUM-PLUS,RUNNING,R13MSII01,2200,078ENMS009,AMS078EN1001A,22-04-02 21:16,22-04-02 06:48,MTI,FBGA-78UEN,3600,04/07/2022 MP,,,R13MSHU02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 21:16,2200
BBC40,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-02 03:26,,,,04/08/2022 MP,,,R14MSBK04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC41,MAXUM-PLUS,RUNNING,R13MSIN05,2200,078ENMS009,AMS078EN1001A,22-04-02 20:24,22-04-02 06:01,MTI,FBGA-78UEN,3580,04/09/2022 MP,1091A06T21,,R13MSE405,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 20:24,2200
BBC42,MAXUM-PLUS,RUNNING,R13MSIR08,2200,078ENMS009,AMS078EN1001A,22-04-02 15:31,22-04-02 01:08,MTI,FBGA-78UEN,3580,04/10/2022 MP,1091A06T21,,R13MSEI07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 15:31,2200
BBC43,MAXUM-PLUS,RUNNING,R13MSIV09,2200,078ENMS009,AMS078EN1001A,22-04-02 08:54,22-04-02 00:10,MTI,FBGA-78UEN,2167,04/11/2022 MP,1091A06T21,,R13MSEP05,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 08:54,2200
BBC44,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-02 03:55,,,,04/12/2022 MP,,,R13MSI809,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC45,MAXUM-PLUS,RUNNING,R13MSIR09,2200,078ENMS009,AMS078EN1001A,22-04-02 09:37,22-04-02 01:11,MTI,FBGA-78UEN,2091,04/13/2022 MP,1091A06T21,,R13MSHD09,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 09:37,2200
BBC46,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-02 02:45,,,,04/14/2022 MP,,,R14MSCC07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC47,MAXUM-PLUS,RUNNING,R13MSI808,2200,078ENMS009,AMS078EN1001A,22-04-02 10:48,22-04-01 20:29,MTI,FBGA-78UEN,3566,04/15/2022 MP,1091A06T21,,R13MSHF05,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 10:48,2200
BBC48,MAXUM-PLUS,RUNNING,R13MSIP04,2200,078ENMS009,AMS078EN1001A,22-04-02 10:52,22-04-01 20:29,MTI,FBGA-78UEN,3582,04/16/2022 MP,1091A06T21,,R13MSHT04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 10:52,2200
BBC49,MAXUM-PLUS,RUNNING,R14MSCZ01,2200,096ECMS003,AMS096EC1002A,22-04-02 22:46,22-04-02 03:00,MTI,FBGA-96UEC,5465,04/17/2022 MP,1091A06T41,,R14MSC802,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-04-02 22:46,2200
BBC50,MAXUM-PLUS,RUNNING,R13MSIR06,2200,078ENMS009,AMS078EN1001A,22-04-02 10:48,22-04-01 20:25,MTI,FBGA-78UEN,3580,04/18/2022 MP,1091A06T21,,R13MSHR02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 10:48,2200
BBC51,MAXUM-PLUS,RUNNING,R13MSI807,2200,078ENMS009,AMS078EN1001A,22-04-02 10:41,22-04-01 20:23,MTI,FBGA-78UEN,3560,04/19/2022 MP,1091A06T21,,R13MSE107,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 10:41,2200
BBC52,MAXUM-PLUS,RUNNING,R13MSIP03,2200,078ENMS009,AMS078EN1001A,22-04-02 10:32,22-04-01 20:09,MTI,FBGA-78UEN,3580,04/20/2022 MP,1091A06T21,,R13MSEL08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 10:32,2200
BBC53,MAXUM-PLUS,RUNNING,R13MSIR05,2200,078ENMS009,AMS078EN1001A,22-04-02 10:34,22-04-01 20:11,MTI,FBGA-78UEN,3580,04/21/2022 MP,1091A06T21,,R13MSHF08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 10:34,2200
BBC54,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-03-30 22:11,,,,04/22/2022 MP,,,R13MSEP04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC55,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-03-29 19:31,,,,04/23/2022 MP,,,R13MSEC03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC56,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-02 05:12,,,,04/24/2022 MP,,,R13MSHZ09,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC57,MAXUM-PLUS,RUNNING,R13MSIP01,2200,078ENMS009,AMS078EN1001A,22-04-02 10:37,22-04-01 20:15,MTI,FBGA-78UEN,3580,04/25/2022 MP,1091A06T21,,R13MSHT03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 10:37,2200
BBC58,MAXUM-PLUS,RUNNING,R13MSIP02,2200,078ENMS009,AMS078EN1001A,22-04-02 10:40,22-04-01 20:17,MTI,FBGA-78UEN,3580,04/26/2022 MP,1091A06T21,,R13MSEQ08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 10:40,2200
BBC59,MAXUM-PLUS,RUNNING,R13MSIM01,2200,078ENMS009,AMS078EN1001A,22-04-02 10:47,22-04-01 20:19,MTI,FBGA-78UEN,3600,04/27/2022 MP,1091A06T21,,R13MSHG07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 10:47,2200
BBC60,MAXUM-PLUS,RUNNING,R13MSHU08,2200,078ENMS009,AMS078EN1001A,22-04-02 10:44,22-04-01 20:21,MTI,FBGA-78UEN,3580,04/28/2022 MP,1091A06T21,,R13MSEH05,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-02 10:44,2200
BBD01,MAXUM-PLUS,WAIT-SETUP,,,,AAW008Y62018A,,22-04-02 07:24,,,,04/06/2022 MP,,,R13ABL210,DFN-08Y62D,WINBOND,AAB008Y62011A,1091A07T21,1084.8008,,2200
BBD02,MAXUM-PLUS,RUNNING,R13BWH819,2200,048ACBW030,ABW048AC1007A,22-04-02 12:52,22-04-02 00:39,AKM,QFN-48AC1,2800,04/07/2022 MP,1091A07C41,,R13ABL221,DFN-08Y62D,WINBOND,AAB008Y62011A,1091A07T21,229.3776,22-04-02 12:52,2200
BBD03,MAXUM-PLUS,RUNNING,R13BWH822,2200,048ACBW030,ABW048AC1007A,22-04-02 19:21,22-04-02 07:09,AKM,QFN-48AC1,2800,04/08/2022 MP,1091A07C41,,R13BWH811,QFN-48AC1,AKM,ABW048AC1007A,1091A07C41,229.3776,22-04-02 19:21,2200
BBD09,MAXUM-PLUS,RUNNING,R14ASBT10,2200,008FGAS025,AAS008FG1011A,22-04-02 08:24,22-04-01 22:25,EliteMT,SOP-8G,10080,04/09/2022 MP,1091G08PA4,,R14ASBT01,SOP-8G,EliteMT,AAS008FG1011A,1091G08PA4,1010.7121,,2200
BBD10,MAXUM-PLUS,RUNNING,R13NVN538,2200,0086ANV172,ANV0086A1075A,22-04-02 12:40,22-04-02 03:14,PHISON,uSD08AQV-C,1505,04/10/2022 MP,1091A06C41,4,R13NVN534,uSD08AQV-C,PHISON,ANV0086A1075A,1091A06C41,159.7116,22-04-02 12:40,2200
BBD11,MAXUM-PLUS,SETUP,R13ASCY09,2200,084UCAS067,AAS084CC2007A,22-04-02 08:20,22-04-02 07:50,EliteMT,FBGA-84UC,2753,04/11/2022 MP,1091G08PA1,,R13ASCY05,FBGA-84UC,EliteMT,AAS084CC2007A,1091G08PA1,183.8175,22-04-02 14:05,2200
BBD12,MAXUM-PLUS,RUNNING,R14ASBT11,2200,008FGAS025,AAS008FG1011A,22-04-02 11:16,22-04-02 02:48,EliteMT,SOP-8G,8549,04/12/2022 MP,1091G08PA4,,R13ASBW13,SOP-8G,EliteMT,AAS008FG1011A,1091G08PA4,1010.7121,22-04-02 11:16,2200
BBD13,MAXUM-PLUS,RUNNING,R13ASD207,2200,084UCAS067,AAS084CC2007A,22-04-02 17:00,22-04-02 01:52,EliteMT,FBGA-84UC,2780,04/13/2022 MP,1091G08PA1,,R13ASD103,FBGA-84UC,EliteMT,AAS084CC2007A,1091G08PA1,183.8175,22-04-02 17:00,2200
BBD14,MAXUM-PLUS,RUNNING,R14ASBR04,2200,008FGAS025,AAS008FG1011A,22-04-02 11:35,22-04-02 01:37,EliteMT,SOP-8G,10080,04/14/2022 MP,1091G08PA4,,R14ASBT04,SOP-8G,EliteMT,AAS008FG1011A,1091G08PA4,1010.7121,22-04-02 11:35,2200
BBD15,MAXUM-PLUS,RUNNING,R13NVN539,2200,0086ANV172,ANV0086A1075A,22-04-02 12:47,22-04-02 03:12,PHISON,uSD08AQV-C,1529,04/15/2022 MP,1091A06C41,4,R13NVN531,uSD08AQV-C,PHISON,ANV0086A1075A,1091A06C41,159.7116,22-04-02 12:47,2200
BBD16,MAXUM-PLUS,RUNNING,R13NVN537,2200,0086ANV172,ANV0086A1075A,22-04-02 07:47,22-04-01 22:17,PHISON,uSD08AQV-C,1518,04/16/2022 MP,1091A06C41,4,R13NVN530,uSD08AQV-C,PHISON,ANV0086A1075A,1091A06C41,159.7116,22-04-02 07:47,2200
BBD17,MAXUM-PLUS,IDLE,,,,ANV0086A1075A,,22-04-02 07:43,,,,04/17/2022 MP,,,R13NVN536,uSD08AQV-C,PHISON,ANV0086A1075A,1091A06C41,159.7116,,2200
BBD20,MAXUM-PLUS,WAIT-SETUP,,,,ABW048AC1007A,,22-04-02 06:35,,,,04/18/2022 MP,,,R13ABL232,DFN-08Y62D,WINBOND,AAB008Y62011A,1091A07T21,229.3776,,2200
BBD21,MAXUM-PLUS,RUNNING,R14AWA614,2200,008Y6AW035,AAW008Y62016A,22-04-02 09:00,22-04-02 01:41,MXIC,DFN-08Y62D,8320,04/19/2022 MP,1091A07T41,,R14AWA607,DFN-08Y62D,MXIC,AAW008Y62016A,1091A07T41,1136.155,22-04-02 09:00,2200
BBD22,MAXUM-PLUS,ENG,,,,ABW048AC1007A,22-04-02 07:47,22-04-02 07:47,,,,04/20/2022 MP,,,R13ABL244,DFN-08Y62D,WINBOND,AAB008Y62011A,1091A07T21,229.3776,,2200
BBD23,MAXUM-PLUS,RUNNING,R14ABA703,2200,008YBAB011,AAB008YB2005A,22-04-02 12:05,22-04-02 06:43,WINBOND,DFN-08YB2G,6240,04/21/2022 MP,1091A07T21,,R13ABL211,DFN-08Y62D,WINBOND,AAB008Y62011A,1091A07T21,1164.505,22-04-02 12:05,2200
BBD24,MAXUM-PLUS,RUNNING,R14AWA615,2200,008Y6AW035,AAW008Y62016A,22-04-02 08:46,22-04-02 01:27,MXIC,DFN-08Y62D,8320,04/22/2022 MP,1091A07T41,,R14AWA714,DFN-08Y62D,MXIC,AAW008Y62016A,1091A07T41,1136.155,22-04-02 08:46,2200
BBD35,MAXUM-PLUS,RUNNING,R14AWA616,2200,008Y6AW035,AAW008Y62016A,22-04-02 12:09,22-04-02 04:49,MXIC,DFN-08Y62D,8320,04/23/2022 MP,1091A07T41,,R14AWA717,DFN-08Y62D,MXIC,AAW008Y62016A,1091A07T41,1136.155,22-04-02 12:09,2200
BBD36,MAXUM-PLUS,RUNNING,R13ASD110,2200,084UCAS067,AAS084CC2007A,22-04-02 12:04,22-04-01 21:03,EliteMT,FBGA-84UC,2760,04/24/2022 MP,1091G08PA1,,R13ASCY14,FBGA-84UC,EliteMT,AAS084CC2007A,1091G08PA1,183.8175,22-04-02 12:04,2200
