ENTITY,SUM,MODEL,STATUS,LOT#,Pre-Lot,OPER,PRODUCT,PACKAGE ID,BOND ID,WIP,IC Q'ty,IN TIME,OUTPLAN,CUST,PIN_PKG,CLOT,JCODE,UPH,LAMILATION,REMARK1,AREA,PM,SETTING OPER,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,Unnamed: 31,G.UPH,N.UPH,wip_outplan_time
BB736,0,UTC2000,WAIT-REPAIR,R05SSB411,,2200,153XTSS004,EMC-YMC-82AP9L-032-01A28,ASS153XT3001A,1818,60591,22-02-08 07:51,22-02-08 07:59:58,HOSIN,SSBGA153JAU,22012630,E11,127.2132,,3000M,TA-A15,02/08/2022 SP,2200,1091A07C41,4,R05SSB329,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,22-02-08 07:59
BB737,0,UTC2000,RUNNING,R05AWCW02,,3200,024XJAW021,6128F-24XD08IYAB99,AAW024XJ6014A,4320,15864,22-02-08 03:05,22-02-08 13:10,MXIC,STBGA24A3L,8J74410DA2,,428.8622,,3000M,TA-A15,02/09/2022 SP,3200,1091A07T41,,R05AWCW03,STBGA24A3L,MXIC,AAW024XJ6014A,1091A07T41,,421.8269,374.6878,22-02-08 13:10
BB738,0,UTC2000,RUNNING,R05SSB413,,2200,153XTSS004,EMC-YMC-82AP9L-032-01A28,ASS153XT3001A,1815,60591,22-02-07 17:34,22-02-08 07:50,HOSIN,SSBGA153JAU,22012630,,127.2132,,3000M,TA-A15,02/10/2022 SP,2200,1091A07C41,4,R05SSB317,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,22-02-08 07:50
BB745,0,UTC2000,RUNNING,R06MSFP04,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,1464,16037,22-02-08 01:30,22-02-08 08:51,MTI,FBGA-96UEF,537027L.00L,,201.2950,,3000M,TA-A12,02/11/2022 MP,2200,,,R06MSFH02,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,,201.295,178.8003,22-02-08 08:51
BB746,0,UTC2000,RUNNING,R05SSB417,,2200,153XTSS004,EMC-YMC-82AP9L-032-01A28,ASS153XT3001A,1776,60591,22-02-08 05:17,22-02-08 19:15,HOSIN,SSBGA153JAU,22012630,,127.2132,,3000M,TA-A11,02/12/2022 MP,2200,1091A07C41,4,R05SSB403,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,22-02-08 19:15
BB747,0,UTC2000,RUNNING,R05SSB328,,2200,153XTSS004,EMC-YMC-82AP9L-032-01A28,ASS153XT3001A,1858,74166,22-02-07 13:24,22-02-08 04:00,HOSIN,SSBGA153JAU,22012630,,127.2132,,3000M,TA-A11,02/13/2022 MP,2200,1091A07C41,4,R05SSB238,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,22-02-08 04:00
BB748,0,UTC2000,RUNNING,R05SSB414,,2200,153XTSS004,EMC-YMC-82AP9L-032-01A28,ASS153XT3001A,1840,60591,22-02-07 17:38,22-02-08 08:06,HOSIN,SSBGA153JAU,22012630,,127.2132,,3000M,TA-A11,02/14/2022 MP,2200,1091A07C41,4,R05SSB311,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,22-02-08 08:06
BB749,0,UTC2000,WAIT-SETUP,,,,,,AMS048TW1058A,,,22-02-08 04:12,,,,,MC,,,3000M,TA-A11,02/15/2022 MP,2200,,,R05BUAL08,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,,325.5382,289.1593,
BB750,0,UTC2000,ENG,R03BUCL05,,3200,096EFBU003,IS43TR16512S2DL-125KBLI-A,ABU096EF5001A,1836,11488,22-02-03 09:35,22-02-03 09:35,ICSI,FBGAS-96UEF7,MPT993000Y1,PE,127.2157,,3000M,TA-A16,02/16/2022 MP,3200,1091A07C21,4,R04GJA101,STBGA132G4VT,A-DATA,AGJ132X2C005A,1091A07C41,,251.6005,223.4841,22-01-28 23:59
BB751,0,UTC2000,RUNNING,R05SSB402,,2200,153XTSS004,EMC-YMC-82AP9L-032-01A28,ASS153XT3001A,1803,60591,22-02-07 17:05,22-02-08 07:16,HOSIN,SSBGA153JAU,22012630,,127.2132,,3000M,TA-A16,02/17/2022 MP,2200,1091A07C41,4,R05SSB313,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,22-02-08 07:16
BB752,0,UTC2000,WAIT-REPAIR,,,,,,AAW048TP1008B,,,22-02-05 11:28,,,,,W2,,,3000,TA-A16,02/18/2022 MP,2200,,,R04AWAB02,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,,62.8647,55.8396,
BB753,0,UTC2000,RUNNING,R05SSB309,,2200,153XTSS004,EMC-YMC-82AP9L-032-01A28,ASS153XT3001A,1844,74166,22-02-08 05:24,22-02-08 19:53,HOSIN,SSBGA153JAU,22012630,,127.2132,,3000M,TA-A16,02/19/2022 MP,2200,1091A07C41,4,R05SSB226,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,22-02-08 19:53
BB754,0,UTC2000,WAIT-SETUP,,,,,,ABU060MV4003A,,,22-02-08 07:40,,,,,NPS,,,3000M,TA-A16,02/20/2022 MP,2200,,,R07NVF720A,STBGA132G4VT,PHISON,ANV132X2C044A,1091A07C41,,265.5256,235.8531,
BB755,0,UTC2000,RUNNING,R05AWCW04,,3200,024XJAW021,6128F-24XD08IYAB99,AAW024XJ6014A,2948,15864,22-02-08 02:13,22-02-08 09:08,MXIC,STBGA24A3L,8J74410DA2,,428.8622,,3000M,TA-A16,02/21/2022 MP,3200,1091A07T41,,R05AWCW01,STBGA24A3L,MXIC,AAW024XJ6014A,1091A07T41,,421.8269,374.6878,22-02-08 09:08
BB756,0,UTC2000,RUNNING,R06AWA701,,2200,024XJAW017,6140L-24XD08QTI399{SLP},AAW024XJ6011B,4160,13877,22-02-08 01:59,22-02-08 15:04,MXIC,STBGA24A4L,8J816300A2,,317.9003,,3000M,TA-A16,02/22/2022 MP,2200,,,R05AWCI05,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,,317.9003,282.3749,22-02-08 15:04
BB757,0,UTC2000,RUNNING,R06AWAZ12,,2200,048TPAW102,6323C-48TBAIY2B9LV,AAW048TP1042C,1863,25623,22-02-08 04:24,22-02-08 08:40,MXIC,TSOP1-48/48M,8H223400A1,,438.5638,,3000M,TA-A16,02/23/2022 MP,2200,1091A08T41,,R06AWAZ06,TSOP1-48/48M,MXIC,AAW048TP1042C,1091A08T41,,438.5638,389.5543,22-02-08 08:40
BB758,0,UTC2000,SETUP,,,,,,ABU100X69003A,,,22-02-08 07:45,22-02-08 09:09,,,,MC,,,3000M,TA-A16,02/24/2022 MP,2200,,,R05ABGE01,STBGA162B4U,WINBOND,AAB162KE1006A,1091A07T21,,111.5684,99.1007,
BB759,0,UTC2000,WAIT-SETUP,R06MSCI16,,2200,048TWMS068,M69A1WP1CMS5653,AMS048TW1058A,2160,39304,22-02-08 07:59,22-02-08 13:00:28,MTI,TSOP1-48AM,1030306.006,M,325.5382,,3000M,TA-A16,02/25/2022 MP,2200,,,R06MSCH16,TSOP1-48AM,MTI,AMS048TW1058A,1091A07T41,,325.5382,289.1593,22-02-08 13:00
BB760,0,UTC2000,WAIT-SETUP,,,,,,AAW063XM5002A,,,22-02-08 05:49,,,,,EBD,,,3000M,TA-A16,02/26/2022 MP,2200,,,R04ABE906,STBGA162B4U,WINBOND,AAB162KE1006A,1091A07T21,,322.1909,286.1861,
BB761,0,UTC2000,RUNNING,R06AWA702,,2200,024XJAW017,6140L-24XD08QTI399{SLP},AAW024XJ6011B,4162,13877,22-02-08 06:53,22-02-08 19:59,MXIC,STBGA24A4L,8J816300A2,,317.9003,,3000M,TA-A16,02/27/2022 MP,2200,,,R05AWCV02,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,,317.9003,282.3749,22-02-08 19:59
BB762,0,UTC2000,RUNNING,R04ABE919,,3200,162KEAB011,UBG056001/IG/W71NW10HM3FW,AAB162KE1006A,2990,60985,22-02-07 07:11,22-02-08 17:07,WINBOND,STBGA162B4U,6203M0015,,88.1154,,3000M,TA-A16,02/28/2022 MP,3200,1091A07T21,4,R04ABE801,STBGA162B4U,WINBOND,AAB162KE1006A,1091A07T21,,536.0704,476.1645,22-02-08 17:07
BB763,0,UTC2000,SETUP,,,,,,AMS078EN1001A,,,22-02-08 07:40,22-02-08 09:04,,,,UMC,,,3000M,TA-A17,,2200,,,R04ABE907,STBGA162B4U,WINBOND,AAB162KE1006A,1091A07T21,,219.7914,195.2297,
BB764,0,UTC2000,RUNNING,R06ABD505,,2200,060EMAB004,GAA112/LN/W971GG8NB-25,AAB060EM2001A,7800,59230,22-02-07 21:55,22-02-08 20:25,WINBOND,FBGA60UEM2-1,61287D00002,,346.7893,,2000M,TA-A17,,2200,1091A07T21,,R06ABD302,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,,346.7893,308.0356,22-02-08 20:25
BB765,0,UTC2000,RUNNING,R06AWBH03,,2200,024XJAW020,6140L-24XD05ITF499,AAW024XJ6010B,4240,20227,22-02-07 18:39,22-02-08 07:50,MXIC,STBGA24A4L,8J897700,,321.8796,,3000M,TA-A17,,2200,,,R06AWA603,STBGA24A4L,MXIC,AAW024XJ6010B,1091A07T41,,321.8796,285.9096,
BB766,0,UTC2000,RUNNING,R05VGEH01,,2200,100X6VG003,IS22ES16G-JQLA1,ABU100X69003A,1749,53329,22-02-08 04:45,22-02-08 20:26,ISSI-VG,SSBGA100D4U,CP1388630Y1,,111.5684,,3000M,TA-A17,,2200,1091A07C21,,R04ABE918,STBGA162B4U,WINBOND,AAB162KE1006A,1091A07T21,,111.5684,99.1007,22-02-08 20:26
BB767,0,UTC2000,RUNNING,R05SSB334,,2200,153XTSS004,EMC-YMC-82AP9L-032-01A28,ASS153XT3001A,1847,74166,22-02-07 15:10,22-02-08 05:41,HOSIN,SSBGA153JAU,22012630,,127.2132,,3000M,TA-A17,,2200,1091A07C41,4,R05SSB318,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,22-02-08 05:41
BB768,0,UTC2000,ENG,R03BUCM03,,3200,096EFBU003,IS43TR16512S2DL-125KBLI-A,ABU096EF5001A,2460,9130,22-02-06 11:06,22-02-06 11:06,ICSI,FBGAS-96UEF7,MRB378000Y1,PE,127.2157,,3000M,TA-A17,,3200,1091A07C21,4,R03BUC603,FBGAS-96UEF7,ICSI,ABU096EF5001A,1091A07C21,,251.6005,223.4841,22-01-29 06:49
BB769,0,UTC2000,RUNNING,R05CDAM04,,2200,054MFCD004,EDEF10FBM000-GC-6IH-TR-AB,ACD054MF2004A,6118,30147,22-02-07 14:41,22-02-08 08:56,ETRON,MBGA54A2L,BTH503.16.1,,335.1505,,2000M,TA-A17,,2200,,,R05CDAL03,MBGA54A2L,ETRON,ACD054MF2004A,1091A07T41,,335.1505,297.6975,22-02-08 08:56
BB770,0,UTC2000,WAIT-REPAIR,R05ABA707,,3200,024XJAB023,AAG070MQ1/IG/W25Q01JVTBIQ,AAB024XJ6009A,387,37299,22-02-08 07:41,22-02-08 07:37:04,WINBOND,STBGA24D6U,6203M0065,E1,934.5527,,3000M,TA-A17,02/08/2022 MP,3200,1091A07T21,,R05ABA703,STBGA24D6U,WINBOND,AAB024XJ6009A,1091A07T21,,908.6067,807.0699,22-02-08 07:37
BB771,0,UTC2000,RUNNING,R06MSG801,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,4921,10149,22-02-08 04:45,22-02-09 05:12,MTI,FBGA-96UEF,538827L.00L,,201.2950,,3000M,TA-A12,02/09/2022 MP,2200,,,R06MSFN05,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,,201.295,178.8003,22-02-09 05:12
BB772,0,UTC2000,RUNNING,P46UKT401,,2200,012DNUK014,QMA7981-HCAAY,AUK012DN2003A,24000,82065,22-02-07 22:58,22-02-09 14:11,QST,LGA12CBP,1B22,,611.8937,,3000M,TA-A18,02/10/2022 MP,2200,,,P46UKT203,LGA12CBP,QST,AUK012DN2003A,1091A07C41,,611.8937,543.5146,22-02-09 14:11
BB773,0,UTC2000,WAIT-SETUP,,,,,,AMS048TW1058A,,,22-02-08 07:13,,,,,MC,,,3000M,TA-A18,02/11/2022 MP,3200,,,R05ABGJ01,STBGA162B4U,WINBOND,AAB162KE1006A,1091A07T21,,325.5382,289.1593,
BB774,0,UTC2000,RUNNING,P46UKT102,,2200,012DNUK014,QMA7981-HCAAY,AUK012DN2003A,23926,97690,22-02-06 11:51,22-02-08 02:57,QST,LGA12CBP,1B2A,,611.8937,,3000M,TA-A18,02/12/2022 MP,2200,1091A07C41,,P46UKT602,LGA12CBP,QST,AUK012DN2003A,1091A07C41,,611.8937,543.5146,22-02-08 02:57
BB775,0,UTC2000,RUNNING,R05SSB422,,2200,153XTSS004,EMC-YMC-82AP9L-032-01A28,ASS153XT3001A,1864,60591,22-02-08 06:29,22-02-08 21:09,HOSIN,SSBGA153JAU,22012630,,127.2132,,3000M,TA-A18,02/13/2022 MP,2200,1091A07C41,4,R05SSB339,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,22-02-08 21:09
BB776,0,UTC2000,RUNNING,R05AWA603,,3200,024XJAW017,6140L-24XD08QTI399{SLP},AAW024XJ6011B,4300,15510,22-02-07 18:58,22-02-08 09:05,MXIC,STBGA24A4L,8J853500A4,,304.4576,,3000M,TA-A18,02/14/2022 MP,3200,1091A07T41,,R05AWA601,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,,317.9003,282.3749,22-02-08 09:05
BB777,0,UTC2000,RUNNING,R05AWCG01,,3200,024XJAW017,6140L-24XD08QTI399{SLP},AAW024XJ6011B,4215,20734,22-02-08 04:27,22-02-08 18:17,MXIC,STBGA24A4L,8J896500A2,,304.4576,,3000M,TA-A18,02/15/2022 MP,3200,,,R05AWA602,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,,317.9003,282.3749,22-02-08 18:17
BB778,0,UTC2000,RUNNING,R06MSBH01,,2200,078EPMS003,Z32D1JC8CMS3712{S},AMS078EP1001A,6000,21202,22-02-07 11:47,22-02-08 12:06,MTI,FBGA-78UEP,590141K.00K,,246.8543,,3000M,TA-A18,02/16/2022 MP,2200,,,R06MSAY02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,,246.8543,219.2684,22-02-08 12:06
BB779,0,UTC2000,RUNNING,R06ABD503,,2200,060EMAB004,GAA112/LN/W971GG8NB-25,AAB060EM2001A,7736,59230,22-02-08 04:20,22-02-09 02:38,WINBOND,FBGA60UEM2-1,61287D00002,,346.7893,,3000M,TA-A18,02/17/2022 MP,2200,1091A07T21,,R05YUA111,FBGA-96UEL-2,DOSILICO,AYU096EL2001A,1091A07T21,,346.7893,308.0356,22-02-09 02:38
BB780,0,UTC2000,RUNNING,R05SSB408,,2200,153XTSS004,EMC-YMC-82AP9L-032-01A28,ASS153XT3001A,1760,60591,22-02-08 07:09,22-02-08 21:00,HOSIN,SSBGA153JAU,22012630,,127.2132,,3000M,TA-A18,02/18/2022 MP,2200,1091A07C41,4,R05SSB424,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,22-02-08 21:00
BB781,0,UTC2000,SETUP,,,,,,ANV132X2B031A,,,22-02-08 07:46,22-02-08 09:46,,,,NPS,,,3000M,TA-A18,02/19/2022 MP,2200,,,R06ABBE04,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,,103.3963,91.8417,
BB782,0,UTC2000,RUNNING,R05SSB420,,2200,153XTSS004,EMC-YMC-82AP9L-032-01A28,ASS153XT3001A,1864,60591,22-02-07 18:31,22-02-08 09:10,HOSIN,SSBGA153JAU,22012630,,127.2132,,2000,TA-A18,02/20/2022 MP,2200,1091A07C41,4,R05SSB336,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,22-02-08 09:10
BB783,0,UTC2000,RUNNING,R05SSB421,,2200,153XTSS004,EMC-YMC-82AP9L-032-01A28,ASS153XT3001A,1840,60591,22-02-08 07:27,22-02-08 21:55,HOSIN,SSBGA153JAU,22012630,,127.2132,,3000M,TA-A18,02/21/2022 MP,2200,1091A07C41,4,R05SSB426,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,22-02-08 21:55
BB784,0,UTC2000,RUNNING,R05AWA604,,3200,024XJAW017,6140L-24XD08QTI399{SLP},AAW024XJ6011B,2682,15510,22-02-07 23:15,22-02-08 08:05,MXIC,STBGA24A4L,8J853500A4,,304.4576,,3000M,TA-A18,02/22/2022 MP,3200,1091A07T41,,R05AWA202,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,,317.9003,282.3749,22-02-08 08:05
BB785,0,UTC2000,RUNNING,R05SSB407,,2200,153XTSS004,EMC-YMC-82AP9L-032-01A28,ASS153XT3001A,1800,60591,22-02-07 18:20,22-02-08 08:29,HOSIN,SSBGA153JAU,22012630,,127.2132,,3000M,TA-A18,02/23/2022 MP,2200,1091A07C41,4,R05SSB316,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,22-02-08 08:29
BB786,0,UTC2000,RUNNING,R03YZAJ17,,2200,096EIYZ001,P3T2GF40CBF-Z{YZ},AYZ096EI1002A,2389,49068,22-02-07 20:49,22-02-08 08:26,ZJP,FBGA-96UEI,210200000,,0.0000,,2000,TA-A9,02/24/2022 MP,2200,1091A07T21,,R03YZAI02,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,,,,22-02-08 08:26
BB787,0,UTC2000,RUNNING,R05SSB429,,2200,153XTSS004,EMC-YMC-82AP9L-032-01A28,ASS153XT3001A,1850,60591,22-02-07 21:43,22-02-08 12:16,HOSIN,SSBGA153JAU,22012630,,127.2132,,3000M,TA-A19,02/25/2022 MP,2200,1091A07C41,4,R05SSB325,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,22-02-08 12:16
BB788,0,UTC2000,RUNNING,R06AWAW04,,2200,048TPAW102,6323C-48TBAIY2B9LV,AAW048TP1042C,2160,50492,22-02-08 07:18,22-02-08 12:14,MXIC,TSOP1-48/48M,8H212800,,438.5638,,3000M,TA-A19,02/26/2022 MP,2200,,,R06AWAZ05,TSOP1-48/48M,MXIC,AAW048TP1042C,1091A08T41,,438.5638,389.5543,22-02-08 12:14
BB789,0,UTC2000,RUNNING,R05CDAK01,,2200,054MFCD004,EDEF10FBM000-GN-6IH-T2-00,ACD054MF2004A,6099,9973,22-02-07 13:04,22-02-08 07:16,ETRON,MBGA54A2L,BTH503.14.1,,335.1505,,3000M,TA-A19,02/27/2022 MP,2200,,,R05CDAL05,MBGA54A2L,ETRON,ACD054MF2004A,1091A07T41,,335.1505,297.6975,22-02-08 07:16
BB790,0,UTC2000,RUNNING,R06ABDT01,,2200,096ELAB016,GAA098/GC/W632GG6NB09J{N},AAB096EL1003A,5883,24139,22-02-08 05:38,22-02-09 07:02,WINBOND,FBGA96UEL(2),6141G230051,,231.6081,,3000M,TA-A19,02/28/2022 MP,2200,,,R06ABBE02,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,,231.6081,205.7259,22-02-09 07:02
BB791,0,UTC2000,RUNNING,R05SSB419,,2200,153XTSS004,EMC-YMC-82AP9L-032-01A28,ASS153XT3001A,1846,60591,22-02-07 16:44,22-02-08 07:15,HOSIN,SSBGA153JAU,22012630,,127.2132,,3000M,TA-A19,,2200,1091A07C41,4,R05SSB312,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,127.2132,112.9971,22-02-08 07:15
BB801,0,MAXUM,RUNNING,R05ABHF24,,2200,008YQAB046,AAG061/IG/W74M25JWZEIQ{90,AAB008YQ2026A,2160,59996,22-02-08 06:30,22-02-08 11:12,WINBOND,STDFN-08YQ2A,6204M0031,,459.8517,,2000M,TB-B2,02/26/2022 MP,2200,1091A08T21,,R05ABHG08,STDFN-08YQ2A,WINBOND,AAB008YQ2026A,1091A08T21,,459.8517,408.4633,22-02-08 11:12
BB802,0,MAXUM,ENG,,,,,,AAS008FG1034A,,,22-02-07 06:34,22-02-07 06:34,,,,PE,,,3000,TB-B2,02/27/2022 MP,2200,,,R05ASCL01,FBGA-84UC,EliteMT,AAS084CC2011A,1091G08PA1,,,,
BB803,0,MAXUM,RUNNING,R05ABHG06,,2200,008YQAB046,AAG061/IG/W74M25JWZEIQ{90,AAB008YQ2026A,2160,17058,22-02-08 05:48,22-02-08 10:30,WINBOND,STDFN-08YQ2A,6204M0030,,459.8517,,3000M,TB-B2,02/28/2022 MP,2200,1091A08T21,,R05ABHF02,STDFN-08YQ2A,WINBOND,AAB008YQ2026A,1091A08T21,,459.8517,408.4633,22-02-08 10:30
BB804,0,MAXUM,RUNNING,R05ABGF10,,2200,008YBAB012,RAG0399A0/AA/W25Q64FWXGAQ,AAB008YB2003A,12480,156246,22-02-08 02:12,22-02-08 14:21,WINBOND,DFN-08YB2G,6105GA200,,1026.8929,,3000M,TB-B2,02/21/2022 MP,2200,1091A07T21,,R05ABGF12,DFN-08YB2G,WINBOND,AAB008YB2003A,1091A07T21,,1026.8929,912.1376,22-02-08 14:21
BB805,0,MAXUM,RUNNING,R03GAA304,,2200,048MAGA037,FMP0817CA0-H70I{ZDT},AGA048MA7001A,12293,139536,22-02-06 11:58,22-02-08 08:54,FIDELIX,MBGA48J2U,V8G00153.1,,273.6383,,2000M,TB-B2,02/22/2022 MP,2200,1091G08PA4,,R03GAA202,MBGA48J2U,FIDELIX,AGA048MA7001A,1091G08PA4,,273.6383,243.0592,22-02-08 08:54
BB806,0,MAXUM,RUNNING,R05ASFB03,,2200,008YQAS018,F50L1G41LBM1AM{M9ZFK-200u,AAS008YQ2002B,4320,72415,22-02-08 04:37,22-02-08 09:30,EliteMT,DFN-08YQ2A,P1BPX.01,,885.7602,,2000M,TB-B2,,2200,1091G08PA4,,R05ASFB16,DFN-08YQ2A,EliteMT,AAS008YQ2002B,1091G08PA4,,885.7602,786.7765,22-02-08 09:30
BB807,0,MAXUM,RUNNING,R05BWC203,,2200,048ACBW031,AK5554GP-RN,ABW048AC1008A,2800,36553,22-02-07 23:37,22-02-08 11:34,AKM,QFN-48AC1,HH74002AB,,234.3042,,3000M,TB-B2,,2200,1091A07C41,,R05BWC213,QFN-48AC1,AKM,ABW048AC1008A,1091A07C41,,234.3042,208.1207,22-02-08 11:34
BB808,0,MAXUM,RUNNING,R05ASEQ08,,2200,096ELAS001,M15T1G1664AC1AG{GVNX2-13X,AAS096EL1002A,2980,35446,22-02-08 01:54,22-02-08 21:27,EliteMT,FBGA-96UEL-3,P28YS.02,,152.4326,,3000,TB-B2,,2200,,,R05ASE403,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,152.4326,135.3982,22-02-08 21:27
BB809,0,MAXUM,RUNNING,R05NIJD05,,2200,010YKNI037,D2977HJ80-LFAMVC1{AM},ANI010YK3001A,10750,131842,22-02-08 04:11,22-02-08 11:55,DIALOG,QFN-10YK2A,KFA670.34,,1391.0823,,3000M,TB-B2,,2200,1091A08T41,,R05ASEE02,FBGA-84UC,EliteMT,AAS084CC2011A,1091G08PA1,,1391.0823,1235.6288,22-02-08 11:55
BB810,0,MAXUM,RUNNING,R05ASAQ07,,2200,162KEAS010,FM6BD1G1GMBM1X{GBFFA},AAS162KE1008A,3240,35000,22-02-07 20:53,22-02-09 08:10,EliteMT,STBGA162B4U,M209T.E,,91.8472,,3000M,TB-B2,,2200,1091G08PA4,,R05ASAP07,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,,91.8472,81.5833,22-02-09 08:10
BB811,0,MAXUM,RUNNING,R05NIJA05,,2200,010YKNI037,D2977HJ80-LFAMVC1{AM},ANI010YK3001A,10750,131842,22-02-08 01:29,22-02-08 09:13,DIALOG,QFN-10YK2A,KFA670.33,,1391.0823,,3000M,TB-B2,,2200,1091A08T41,,R05NIJA01,QFN-10YK2A,DIALOG,ANI010YK3001A,1091A08T41,,1391.0823,1235.6288,22-02-08 09:13
BB812,0,MAXUM,RUNNING,R05ASEP08,,2200,096ELAS001,M15T1G1664AC1AG{GVNX2-13X,AAS096EL1002A,2900,30946,22-02-07 13:26,22-02-08 08:27,EliteMT,FBGA-96UEL-3,P28YJ.02,,152.4326,,3000M,TB-B2,,2200,,,R05ASDF20,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,152.4326,135.3982,22-02-08 08:27
BB813,0,MAXUM,RUNNING,R05ASAQ05,,2200,162KEAS010,FM6BD1G1GMBM1X{GBFFA},AAS162KE1008A,3259,35000,22-02-07 10:17,22-02-09 18:07,EliteMT,STBGA162B4U,M209T.E,,91.8472,,3000M,TB-B2,02/08/2022 MP,2200,1091G08PA4,,R05ASAP03,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,,91.8472,81.5833,22-02-09 18:07
BB814,0,MAXUM,RUNNING,R05ABF304,,2200,008YQAB090,AAG046902/IG/W25R256JVEIN,AAB008YQ2039B,4320,82566,22-02-08 06:16,22-02-08 15:32,WINBOND,STDFN-08YQ2A,6204M0023,,466.0613,,3000M,TB-B2,02/09/2022 MP,2200,,,R05ABF118,STDFN-08YQ2A,WINBOND,AAB008YQ2039B,1091A07T21,,466.0613,413.979,22-02-08 15:32
BB815,0,MAXUM,RUNNING,R05BWC211,,2200,048ACBW031,AK5554GP-RN,ABW048AC1008A,2800,36553,22-02-08 06:21,22-02-08 18:18,AKM,QFN-48AC1,HH74002AB,,234.3042,,3000M,TB-B10,02/10/2022 MP,2200,1091A07C41,,R05BWC212,QFN-48AC1,AKM,ABW048AC1008A,1091A07C41,,234.3042,208.1207,22-02-08 18:18
BB816,0,MAXUM,RUNNING,R05ASE309,,2200,096ELAS001,M15T1G1664AC1AG{GVNX2-13X,AAS096EL1002A,3316,26423,22-02-07 16:55,22-02-08 14:40,EliteMT,FBGA-96UEL-3,P28XC.04,,152.4326,,3000M,TB-B2,02/11/2022 MP,2200,,,R05ASDG08,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,152.4326,135.3982,22-02-08 14:40
BB817,0,MAXUM,RUNNING,R06ABAP03,,2200,008YDAB014,AAG061900/IG/W25Q256JWPIQ,AAB008YD2003A,7040,25425,22-02-08 07:51,22-02-08 16:54,WINBOND,DFN-08YD2A,6137FC800,,778.2780,,2000M,TB-B2,02/12/2022 MP,2200,,,R05ABJK02,DFN-08YD2A,WINBOND,AAB008YD2003A,1091A07T21,,778.278,691.3054,22-02-08 16:54
BB818,0,MAXUM,RUNNING,R06MSEZ04,,2200,096ECMS003,V89C JT1X16 C753EE{A},AMS096EC1002A,5570,39637,22-02-08 07:56,22-02-09 01:34,MTI,FBGA-96UEC,1021666.006,,315.8637,,3000M,TB-B2,02/13/2022 MP,2200,,,R06MSEX05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,,315.8637,280.5659,22-02-09 01:34
BB819,0,MAXUM,RUNNING,R06MSEX07,,2200,096ECMS003,V89C JT1X16 C753EE{A},AMS096EC1002A,1673,35271,22-02-08 05:02,22-02-08 10:23,MTI,FBGA-96UEC,1018116.006,,315.8637,,3000M,TB-B2,02/14/2022 MP,2200,1091A06T41,,R06MSER04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,,315.8637,280.5659,22-02-08 10:23
