bom_id,ver,reg_date,item,oper,part_id,qty,tole,reason,supp,remark,
	MA024054  ,	 C,	2019/5/31 上午 12:00:00,	4,	2410,	1101L70540               ,	24.000,	3.000,	,	          ,	                                        ,
	MA024054  ,	 C,	2019/5/31 上午 12:00:00,	5,	2430,	1011TR347A               ,	2.292,	0.600,	,	          ,	,
	MA024054  ,	 C,	2019/5/31 上午 12:00:00,	6,	2070,	121100142B               ,	1000.000,	0.900,	0.260     ,	          ,	,
	TP048092  ,	 D,	,	1,	2070,	120101070B               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TP048092  ,	 D,	,	2,	2430,	1011TR070A               ,	11.458,	0.600,	          ,	          ,	,
	TP048092  ,	 D,	,	3,	2070,	1071F76004               ,	0.357,	14.000,	          ,	          ,	,
	TP048092  ,	 D,	,	4,	2200,	1091A08T41               ,	63.974,	0.150,	31        ,	          ,	0.8 mil Au                              ,
	TP048092  ,	 D,	,	5,	2300,	108197HF02               ,	0.717,	4.000,	          ,	          ,	,
	Y6008090  ,	 A,	2020/3/19 上午 12:00:00,	1,	2070,	120101085A               ,	1000.000,	3.400,	0.152     ,	          ,	,
	Y6008090  ,	 A,	2020/3/19 上午 12:00:00,	2,	2070,	1071F76004               ,	0.076,	14.000,	          ,	          ,	靜電袋出貨                              ,
	Y6008090  ,	 A,	2020/3/19 上午 12:00:00,	3,	2200,	1091A07T41               ,	10.550,	0.150,	10        ,	          ,	,
	Y6008090  ,	 A,	2020/3/19 上午 12:00:00,	4,	2300,	1081G700L1               ,	0.034,	4.000,	          ,	          ,	,
	Y6008090  ,	 A,	2020/3/19 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	MA024109  ,	 B,	2019/12/30 上午 12:00:00,	1,	2070,	121100199A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	MA024109  ,	 B,	2019/12/30 上午 12:00:00,	2,	2430,	1011TR347A               ,	2.293,	0.600,	,	          ,	,
	MA024109  ,	 B,	2019/12/30 上午 12:00:00,	3,	2070,	1071F76004               ,	0.712,	14.000,	,	          ,	                                        ,
	MA024109  ,	 B,	2019/12/30 上午 12:00:00,	4,	2200,	1091A07T41               ,	26.500,	0.150,	32        ,	          ,	0.7 Mil Au                              ,
	MA024109  ,	 B,	2019/12/30 上午 12:00:00,	5,	2300,	108112500B               ,	0.530,	4.000,	,	          ,	,
	MA024109  ,	 B,	2019/12/30 上午 12:00:00,	6,	2410,	1101L70540               ,	24.000,	3.000,	,	          ,	,
	TP048076  ,	 D,	2019/5/23 上午 12:00:00,	1,	2070,	1071F76004               ,	0.597,	14.000,	,	          ,	                                        ,
	TP048076  ,	 D,	2019/5/23 上午 12:00:00,	2,	2200,	1091A08T41               ,	61.040,	0.150,	32        ,	          ,	0.8GW                                   ,
	TP048076  ,	 D,	2019/5/23 上午 12:00:00,	3,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	TP048076  ,	 D,	2019/5/23 上午 12:00:00,	4,	2430,	1011TR070A               ,	11.458,	0.600,	,	          ,	,
	TP048076  ,	 D,	2019/5/23 上午 12:00:00,	5,	2300,	108197HF02               ,	0.717,	4.000,	,	          ,	,
	TP048076  ,	 D,	2019/5/23 上午 12:00:00,	6,	2070,	120100398A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	MA024212  ,	 A,	2020/5/20 上午 12:00:00,	4,	2200,	1091A07T41               ,	15.770,	0.150,	20        ,	          ,	0.7 mil Au                              ,
	MA024212  ,	 A,	2020/5/20 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.099,	4.000,	          ,	          ,	,
	MA024212  ,	 A,	2020/5/20 上午 12:00:00,	6,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	MA024212  ,	 A,	2020/5/20 上午 12:00:00,	1,	2070,	121101996A               ,	1000.000,	0.900,	0.260     ,	          ,	,
	MA024212  ,	 A,	2020/5/20 上午 12:00:00,	2,	2430,	1011TR347A               ,	2.292,	0.600,	          ,	          ,	,
	MA024212  ,	 A,	2020/5/20 上午 12:00:00,	3,	2070,	1071F76004               ,	0.520,	14.000,	          ,	          ,	,
	NB054023  ,	 C,	2019/4/29 上午 12:00:00,	1,	2070,	1071P20251               ,	1.159,	15.000,	,	          ,	                                        ,
	NB054023  ,	 C,	2019/4/29 上午 12:00:00,	2,	2200,	1091A07C21               ,	81.180,	0.150,	69        ,	          ,	,
	NB054023  ,	 C,	2019/4/29 上午 12:00:00,	3,	2300,	1081125001               ,	0.132,	4.000,	,	          ,	,
	NB054023  ,	 C,	2019/4/29 上午 12:00:00,	4,	2410,	1101L70545               ,	54.000,	3.000,	,	          ,	,
	NB054023  ,	 C,	2019/4/29 上午 12:00:00,	5,	2430,	1011TR045A               ,	3.161,	0.600,	,	          ,	,
	NB054023  ,	 C,	2019/4/29 上午 12:00:00,	6,	2070,	121100604A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	MW048001  ,	 N,	2019/6/3 上午 12:00:00,	1,	2070,	1071P20251               ,	2.358,	15.000,	,	          ,	,
	MW048001  ,	 N,	2019/6/3 上午 12:00:00,	2,	2200,	1091A10C41               ,	111.100,	0.150,	76        ,	          ,	,
	MW048001  ,	 N,	2019/6/3 上午 12:00:00,	3,	2300,	1081352003               ,	0.275,	4.000,	,	          ,	,
	MW048001  ,	 N,	2019/6/3 上午 12:00:00,	4,	2410,	1101L70535               ,	48.000,	3.000,	,	          ,	                                        ,
	MW048001  ,	 N,	2019/6/3 上午 12:00:00,	5,	2430,	1011TR058B               ,	5.238,	0.600,	,	          ,	,
	MW048001  ,	 N,	2019/6/3 上午 12:00:00,	6,	2070,	121100447A               ,	1000.000,	0.900,	0.360     ,	          ,	,
	XU084013  ,	 G,	2022/1/26 上午 12:00:00,	1,	2300,	10819740Z2               ,	0.191,	4.000,	,	          ,	,
	XU084013  ,	 G,	2022/1/26 上午 12:00:00,	2,	2410,	1101L70545               ,	84.000,	3.000,	,	          ,	,
	XU084013  ,	 G,	2022/1/26 上午 12:00:00,	3,	2430,	1011TR057B               ,	6.791,	0.600,	,	          ,	,
	XU084013  ,	 G,	2022/1/26 上午 12:00:00,	4,	2070,	121101167A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	XU084013  ,	 G,	2022/1/26 上午 12:00:00,	5,	2070,	1071F76004               ,	0.992,	14.000,	,	          ,	,
	XU084013  ,	 G,	2022/1/26 上午 12:00:00,	6,	2130,	1071F310V4               ,	0.992,	14.000,	,	          ,	,
	XU084013  ,	 G,	2022/1/26 上午 12:00:00,	7,	2200,	1091A09C21               ,	259.570,	0.150,	66 R      ,	          ,	0.9;2N                                  ,
	XU084013  ,	 G,	2022/1/26 上午 12:00:00,	8,	3200,	1091A09C21               ,	266.280,	0.150,	66 R      ,	          ,	0.9;2N                                  ,
	XU084013  ,	 G,	2022/1/26 上午 12:00:00,	9,	2130,	SUBMATWBU022             ,	1000.000,	0.800,	,	          ,	DIE2;12 ;150um;EM310;K063BP1A-A(TOP)    ,
	XU084013  ,	 G,	2022/1/26 上午 12:00:00,	10,	2070,	SUBMATWBU021             ,	1000.000,	0.800,	,	          ,	DIE1;12 ;150um;EM760;K063BP1A-A(BOT)    ,
	EF096033  ,	 E,	2019/5/22 上午 12:00:00,	1,	2070,	121101345A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	EF096033  ,	 E,	2019/5/22 上午 12:00:00,	2,	2430,	1011TR333B               ,	5.791,	0.600,	,	          ,	,
	EF096033  ,	 E,	2019/5/22 上午 12:00:00,	3,	2070,	1071P62022               ,	2.748,	7.000,	,	          ,	,
	EF096033  ,	 E,	2019/5/22 上午 12:00:00,	4,	2200,	1091A07T21               ,	77.890,	0.150,	93        ,	          ,	0.7 mil Au 2N                           ,
	EF096033  ,	 E,	2019/5/22 上午 12:00:00,	5,	2300,	10819240Z1               ,	0.248,	4.000,	,	          ,	,
	EF096033  ,	 E,	2019/5/22 上午 12:00:00,	6,	2410,	1101G70545               ,	96.000,	3.000,	,	          ,	,
	EA096004  ,	 C,	2019/4/17 上午 12:00:00,	1,	2070,	121101360C               ,	1000.000,	0.600,	0.240     ,	          ,	Core : NS                               ,
	EA096004  ,	 C,	2019/4/17 上午 12:00:00,	2,	2430,	1011TR518A               ,	8.089,	0.600,	,	          ,	,
	EA096004  ,	 C,	2019/4/17 上午 12:00:00,	3,	2070,	1071P62022               ,	9.726,	7.000,	,	          ,	,
	EA096004  ,	 C,	2019/4/17 上午 12:00:00,	4,	2200,	1091A07C21               ,	77.440,	0.150,	105       ,	          ,	,
	EA096004  ,	 C,	2019/4/17 上午 12:00:00,	5,	2300,	10819240H6               ,	0.379,	4.000,	,	          ,	,
	EA096004  ,	 C,	2019/4/17 上午 12:00:00,	6,	2410,	1101L70545               ,	96.000,	3.000,	,	          ,	,
	MF054004  ,	 D,	2019/3/21 上午 12:00:00,	1,	2070,	1071P20251               ,	0.750,	15.000,	,	          ,	W054N080821A(0.21mm)                    ,
	MF054004  ,	 D,	2019/3/21 上午 12:00:00,	2,	2200,	1091A09C21               ,	115.611,	0.150,	62        ,	          ,	0.9 2N                                  ,
	MF054004  ,	 D,	2019/3/21 上午 12:00:00,	3,	2300,	1081125001               ,	0.132,	4.000,	,	          ,	,
	MF054004  ,	 D,	2019/3/21 上午 12:00:00,	4,	2410,	1101L70545               ,	54.000,	3.000,	,	          ,	,
	MF054004  ,	 D,	2019/3/21 上午 12:00:00,	5,	2430,	1011TR045A               ,	3.161,	0.600,	,	          ,	,
	MF054004  ,	 D,	2019/3/21 上午 12:00:00,	6,	2070,	121100591A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	MF054022  ,	 A,	2020/3/17 上午 12:00:00,	1,	2070,	121102008A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	MF054022  ,	 A,	2020/3/17 上午 12:00:00,	2,	2430,	1011TR045A               ,	3.161,	0.600,	          ,	          ,	,
	MF054022  ,	 A,	2020/3/17 上午 12:00:00,	3,	2070,	1071F76004               ,	0.394,	14.000,	          ,	          ,	,
	MF054022  ,	 A,	2020/3/17 上午 12:00:00,	4,	2200,	1091A08C21               ,	108.000,	0.150,	63        ,	          ,	,
	MF054022  ,	 A,	2020/3/17 上午 12:00:00,	5,	2410,	1101L70545               ,	54.000,	3.000,	          ,	          ,	,
	MF054022  ,	 A,	2020/3/17 上午 12:00:00,	6,	2300,	1081760LB7               ,	0.137,	4.000,	,	          ,	,
	MA024163  ,	 C,	2020/2/11 上午 12:00:00,	6,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	MA024163  ,	 C,	2020/2/11 上午 12:00:00,	1,	2070,	121100178A               ,	1000.000,	0.900,	0.260     ,	          ,	,
	MA024163  ,	 C,	2020/2/11 上午 12:00:00,	2,	2430,	1011TR011A               ,	2.292,	0.600,	          ,	          ,	,
	MA024163  ,	 C,	2020/2/11 上午 12:00:00,	3,	2070,	1071P20254               ,	0.427,	15.000,	          ,	          ,	,
	MA024163  ,	 C,	2020/2/11 上午 12:00:00,	4,	2200,	1091A07C21               ,	29.892,	0.150,	28        ,	          ,	0.7 mil Au 2N                           ,
	MA024163  ,	 C,	2020/2/11 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.098,	4.000,	          ,	          ,	,
	MA048151  ,	 A,	2021/2/2 上午 12:00:00,	1,	2070,	121102012A               ,	1000.000,	0.900,	0.260     ,	          ,	,
	MA048151  ,	 A,	2021/2/2 上午 12:00:00,	2,	2430,	1011TR011A               ,	2.292,	0.600,	          ,	          ,	,
	MA048151  ,	 A,	2021/2/2 上午 12:00:00,	3,	2070,	1071P20251               ,	0.347,	15.000,	          ,	          ,	,
	MA048151  ,	 A,	2021/2/2 上午 12:00:00,	4,	2200,	1091A07C21               ,	63.312,	0.150,	53        ,	          ,	,
	MA048151  ,	 A,	2021/2/2 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.100,	4.000,	          ,	          ,	                                        ,
	MA048151  ,	 A,	2021/2/2 上午 12:00:00,	6,	2410,	1101L70535               ,	48.000,	3.000,	          ,	          ,	,
	AC048129  ,	 A,	2015/11/3 上午 12:00:00,	1,	2070,	1071P49001               ,	1.022,	15.000,	,	          ,	,
	AC048129  ,	 A,	2015/11/3 上午 12:00:00,	2,	2200,	1091A07C41               ,	137.760,	0.150,	60        ,	          ,	0.7 AU                                  ,
	AC048129  ,	 A,	2015/11/3 上午 12:00:00,	3,	2300,	1081G770G1               ,	0.182,	4.000,	,	          ,	                                        ,
	AC048129  ,	 A,	2015/11/3 上午 12:00:00,	4,	2070,	120100338A               ,	1000.000,	0.400,	0.203     ,	          ,	,
	AC048129  ,	 A,	2015/11/3 上午 12:00:00,	5,	2430,	1011TR140A               ,	4.231,	0.600,	,	          ,	,
	AE064202  ,	 A,	2015/11/4 上午 12:00:00,	1,	2070,	120100792A               ,	1000.000,	0.400,	0.203     ,	          ,	,
	AE064202  ,	 A,	2015/11/4 上午 12:00:00,	2,	2070,	1071P49001               ,	1.543,	15.000,	,	          ,	,
	AE064202  ,	 A,	2015/11/4 上午 12:00:00,	3,	2200,	1091A07C21               ,	201.634,	0.150,	86        ,	          ,	0.7AU 2N                                ,
	AE064202  ,	 A,	2015/11/4 上午 12:00:00,	4,	2300,	1081G770G1               ,	0.213,	4.000,	          ,	          ,	,
	AE064202  ,	 A,	2015/11/4 上午 12:00:00,	5,	2430,	1011TR142A               ,	4.231,	0.600,	,	          ,	,
	AC048128  ,	 A,	2015/11/3 上午 12:00:00,	4,	2070,	120100338A               ,	1000.000,	0.400,	0.203     ,	          ,	,
	AC048128  ,	 A,	2015/11/3 上午 12:00:00,	5,	2430,	1011TR140A               ,	4.231,	0.600,	,	          ,	,
	AC048128  ,	 A,	2015/11/3 上午 12:00:00,	1,	2070,	1071P49001               ,	1.022,	15.000,	,	          ,	,
	AC048128  ,	 A,	2015/11/3 上午 12:00:00,	2,	2200,	1091A07C41               ,	137.760,	0.150,	60        ,	          ,	0.7 AU                                  ,
	AC048128  ,	 A,	2015/11/3 上午 12:00:00,	3,	2300,	1081G770G1               ,	0.182,	4.000,	,	          ,	                                        ,
	AC048124  ,	 B,	2019/12/16 上午 12:00:00,	1,	2070,	1071P49001               ,	1.250,	15.000,	,	          ,	,
	AC048124  ,	 B,	2019/12/16 上午 12:00:00,	2,	2200,	1091A07C41               ,	129.750,	0.150,	60        ,	          ,	0.7 AU                                  ,
	AC048124  ,	 B,	2019/12/16 上午 12:00:00,	3,	2300,	1081G770G1               ,	0.182,	4.000,	,	          ,	                                        ,
	AC048124  ,	 B,	2019/12/16 上午 12:00:00,	4,	2070,	120100338A               ,	1000.000,	0.400,	0.203     ,	          ,	,
	AC048124  ,	 B,	2019/12/16 上午 12:00:00,	5,	2430,	1011TR140A               ,	4.231,	0.600,	,	          ,	,
	AC048123  ,	 B,	2019/3/28 上午 12:00:00,	1,	2070,	1071P49001               ,	1.250,	15.000,	,	          ,	,
	AC048123  ,	 B,	2019/3/28 上午 12:00:00,	2,	2200,	1091A07C41               ,	130.257,	0.150,	60        ,	          ,	0.7 AU                                  ,
	AC048123  ,	 B,	2019/3/28 上午 12:00:00,	3,	2300,	1081G770G1               ,	0.182,	4.000,	,	          ,	                                        ,
	AC048123  ,	 B,	2019/3/28 上午 12:00:00,	4,	2070,	120100338A               ,	1000.000,	0.400,	0.203     ,	          ,	,
	AC048123  ,	 B,	2019/3/28 上午 12:00:00,	5,	2430,	1011TR140A               ,	4.231,	0.600,	,	          ,	,
	AF072132  ,	 B,	2019/3/28 上午 12:00:00,	1,	2070,	1071P49001               ,	1.922,	15.000,	,	          ,	                                        ,
	AF072132  ,	 B,	2019/3/28 上午 12:00:00,	2,	2200,	1091A07C41               ,	227.763,	0.150,	134       ,	          ,	0.7 AU                                  ,
	AF072132  ,	 B,	2019/3/28 上午 12:00:00,	3,	2300,	1081G770G4               ,	0.300,	4.000,	,	          ,	                                        ,
	AF072132  ,	 B,	2019/3/28 上午 12:00:00,	4,	2430,	1011TR143A               ,	6.548,	0.600,	,	          ,	                                        ,
	AF072132  ,	 B,	2019/3/28 上午 12:00:00,	5,	2070,	120100921A               ,	1000.000,	0.400,	0.203     ,	          ,	                                        ,
	YB032007  ,	 B,	2019/10/8 上午 12:00:00,	1,	2070,	1071P49001               ,	0.779,	15.000,	,	          ,	                                        ,
	YB032007  ,	 B,	2019/10/8 上午 12:00:00,	2,	2200,	1091A07C41               ,	44.460,	0.150,	41        ,	          ,	,
	YB032007  ,	 B,	2019/10/8 上午 12:00:00,	3,	2300,	1081G700L1               ,	0.045,	4.000,	,	          ,	,
	YB032007  ,	 B,	2019/10/8 上午 12:00:00,	4,	2430,	1011TR174A               ,	2.245,	0.600,	,	          ,	,
	YB032007  ,	 B,	2019/10/8 上午 12:00:00,	5,	2070,	120100213A               ,	1000.000,	3.400,	0.203     ,	          ,	,
	AE064205  ,	 A,	2015/11/9 上午 12:00:00,	1,	2070,	120100792A               ,	1000.000,	0.400,	0.203     ,	          ,	,
	AE064205  ,	 A,	2015/11/9 上午 12:00:00,	2,	2070,	1071P49001               ,	1.543,	15.000,	,	          ,	,
	AE064205  ,	 A,	2015/11/9 上午 12:00:00,	3,	2200,	1091A07C21               ,	201.634,	0.150,	86        ,	          ,	0.7AU 2N                                ,
	AE064205  ,	 A,	2015/11/9 上午 12:00:00,	4,	2300,	1081G770G1               ,	0.213,	4.000,	          ,	          ,	,
	AE064205  ,	 A,	2015/11/9 上午 12:00:00,	5,	2430,	1011TR142A               ,	4.231,	0.600,	,	          ,	,
	AB036109  ,	 B,	2019/4/17 上午 12:00:00,	1,	2070,	1071P49001               ,	1.036,	15.000,	,	          ,	,
	AB036109  ,	 B,	2019/4/17 上午 12:00:00,	2,	2200,	1091A07C41               ,	82.190,	0.150,	52        ,	          ,	0.7 AU                                  ,
	AB036109  ,	 B,	2019/4/17 上午 12:00:00,	3,	2300,	1081G770G1               ,	0.159,	4.000,	,	          ,	,
	AB036109  ,	 B,	2019/4/17 上午 12:00:00,	4,	2430,	1011TR139A               ,	2.245,	0.600,	,	          ,	,
	AB036109  ,	 B,	2019/4/17 上午 12:00:00,	5,	2070,	120100233A               ,	1000.000,	0.400,	0.203     ,	          ,	,
	YB032011  ,	 A,	2021/6/28 上午 12:00:00,	1,	2070,	120100213A               ,	1000.000,	3.400,	0.203     ,	          ,	L032Y1111E1                             ,
	YB032011  ,	 A,	2021/6/28 上午 12:00:00,	2,	2430,	1011TR174A               ,	2.245,	0.600,	          ,	          ,	,
	YB032011  ,	 A,	2021/6/28 上午 12:00:00,	3,	2070,	1071P49001               ,	0.584,	15.000,	          ,	          ,	                                        ,
	YB032011  ,	 A,	2021/6/28 上午 12:00:00,	4,	2200,	1091A08C41               ,	48.072,	0.150,	38        ,	          ,	0.8mil Au                               ,
	YB032011  ,	 A,	2021/6/28 上午 12:00:00,	5,	2300,	1081G700L1               ,	0.044,	4.000,	          ,	          ,	,
	EL096082  ,	 B,	2020/12/21 上午 12:00:00,	1,	2070,	121102134A               ,	1000.000,	0.600,	0.180     ,	          ,	,
	EL096082  ,	 B,	2020/12/21 上午 12:00:00,	2,	2430,	1011TR703A               ,	5.556,	0.600,	          ,	          ,	,
	EL096082  ,	 B,	2020/12/21 上午 12:00:00,	3,	2070,	1071P62022               ,	1.000,	15.000,	          ,	          ,	,
	EL096082  ,	 B,	2020/12/21 上午 12:00:00,	4,	2200,	1091A07C41               ,	71.766,	0.150,	94        ,	          ,	0.7 mil Au                              ,
	EL096082  ,	 B,	2020/12/21 上午 12:00:00,	5,	2300,	108117HFU8               ,	0.207,	4.000,	          ,	          ,	,
	EL096082  ,	 B,	2020/12/21 上午 12:00:00,	6,	2410,	1101L70545               ,	96.000,	3.000,	          ,	          ,	,
	TN054086  ,	 D,	2018/6/25 上午 12:00:00,	1,	2200,	1091A07T21               ,	168.370,	0.150,	60        ,	          ,	0.7AU 2N                                ,
	TN054086  ,	 D,	2018/6/25 上午 12:00:00,	2,	2300,	108192HF52               ,	0.720,	4.000,	,	          ,	,
	TN054086  ,	 D,	2018/6/25 上午 12:00:00,	3,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	TN054086  ,	 D,	2018/6/25 上午 12:00:00,	4,	2430,	1011TR024B               ,	10.185,	0.600,	,	          ,	,
	TN054086  ,	 D,	2018/6/25 上午 12:00:00,	5,	2070,	120100644A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TN054086  ,	 D,	2018/6/25 上午 12:00:00,	6,	2070,	1071P49001               ,	0.863,	15.000,	,	          ,	,
	MF054014  ,	 A,	,	1,	2410,	1101L70542               ,	54.000,	3.000,	,	          ,	SAC305 0.42mm                           ,
	MF054014  ,	 A,	,	2,	2070,	121100534A               ,	1000.000,	0.900,	0.320     ,	          ,	,
	MF054014  ,	 A,	,	3,	2430,	1011TR045A               ,	3.161,	0.600,	,	          ,	,
	MF054014  ,	 A,	,	4,	2070,	1071P20251               ,	0.340,	15.000,	,	          ,	,
	MF054014  ,	 A,	,	5,	2200,	1091A07T41               ,	85.970,	0.150,	60        ,	          ,	,
	MF054014  ,	 A,	,	6,	2300,	1081125005               ,	0.154,	4.000,	,	          ,	,
	DR008073  ,	 A,	2022/1/25 上午 12:00:00,	1,	2052,	1221C20008               ,	1000.000,	10.000,	          ,	          ,	,
	DR008073  ,	 A,	2022/1/25 上午 12:00:00,	2,	2070,	121102291A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	DR008073  ,	 A,	2022/1/25 上午 12:00:00,	3,	2430,	1011TR552A               ,	3.125,	0.600,	          ,	          ,	,
	DR008073  ,	 A,	2022/1/25 上午 12:00:00,	4,	2070,	1071F76004               ,	0.161,	14.000,	          ,	          ,	,
	DR008073  ,	 A,	2022/1/25 上午 12:00:00,	5,	2130,	1071F76004               ,	0.416,	14.000,	          ,	          ,	,
	DR008073  ,	 A,	2022/1/25 上午 12:00:00,	6,	3130,	1071F76001               ,	0.539,	14.000,	          ,	          ,	,
	DR008073  ,	 A,	2022/1/25 上午 12:00:00,	7,	2200,	1091A06C41               ,	42.052,	0.150,	58        ,	          ,	,
	DR008073  ,	 A,	2022/1/25 上午 12:00:00,	8,	3200,	1091A06C41               ,	26.300,	0.150,	30        ,	          ,	,
	DR008073  ,	 A,	2022/1/25 上午 12:00:00,	9,	2300,	1081760LB7               ,	0.106,	4.000,	          ,	          ,	,
	DR008073  ,	 A,	2022/1/25 上午 12:00:00,	10,	2052,	1101T70525               ,	8.680,	3.000,	          ,	          ,	,
	DR008073  ,	 A,	2022/1/25 上午 12:00:00,	11,	2052,	SUBMATSCD036             ,	1000.000,	0.800,	,	          ,	ACD008DR1035A                           ,
	DR008073  ,	 A,	2022/1/25 上午 12:00:00,	12,	2070,	SUBMATWCD028             ,	1000.000,	0.800,	,	          ,	EPAC05;1071F76004                       ,
	DR008073  ,	 A,	2022/1/25 上午 12:00:00,	13,	2130,	SUBMATWCM199             ,	1000.000,	0.800,	,	          ,	spacer DUMMY 12 ;1071F76004             ,
	DR008073  ,	 A,	2022/1/25 上午 12:00:00,	14,	3130,	SUBMATWCD026             ,	1000.000,	0.800,	,	          ,	EF111U; 1071F76001                      ,
	CC084156  ,	 C,	2019/5/16 上午 12:00:00,	1,	2070,	121101120A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	CC084156  ,	 C,	2019/5/16 上午 12:00:00,	2,	2430,	1011TR052A               ,	5.263,	0.600,	,	          ,	,
	CC084156  ,	 C,	2019/5/16 上午 12:00:00,	3,	2070,	1071P62001               ,	0.784,	7.000,	,	          ,	,
	CC084156  ,	 C,	2019/5/16 上午 12:00:00,	4,	2200,	1091A07T41               ,	51.440,	0.150,	75        ,	          ,	,
	CC084156  ,	 C,	2019/5/16 上午 12:00:00,	5,	2300,	10811802H1               ,	0.221,	4.000,	,	          ,	,
	CC084156  ,	 C,	2019/5/16 上午 12:00:00,	6,	2410,	1101L70545               ,	84.000,	3.000,	,	          ,	,
	TN054136  ,	 A,	,	1,	2070,	120100644A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TN054136  ,	 A,	,	2,	2430,	1011TR024B               ,	10.185,	0.600,	          ,	          ,	,
	TN054136  ,	 A,	,	3,	2070,	1071F76004               ,	0.121,	14.000,	          ,	          ,	,
	TN054136  ,	 A,	,	4,	2200,	1091A07C41               ,	168.370,	0.150,	60        ,	          ,	,
	TN054136  ,	 A,	,	5,	2300,	108192HF52               ,	0.720,	4.000,	          ,	          ,	,
	TN054136  ,	 A,	,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	TN054133  ,	 A,	2021/6/25 上午 12:00:00,	1,	2070,	120100586A               ,	1000.000,	0.400,	          ,	          ,	,
	TN054133  ,	 A,	2021/6/25 上午 12:00:00,	2,	2430,	1011TR024B               ,	10.185,	0.600,	          ,	          ,	,
	TN054133  ,	 A,	2021/6/25 上午 12:00:00,	3,	2070,	1071P49001               ,	0.863,	15.000,	          ,	          ,	                                        ,
	TN054133  ,	 A,	2021/6/25 上午 12:00:00,	4,	2200,	1091A07T21               ,	106.186,	0.150,	59        ,	          ,	,
	TN054133  ,	 A,	2021/6/25 上午 12:00:00,	5,	2300,	108192HF52               ,	0.720,	4.000,	          ,	          ,	                                        ,
	TN054133  ,	 A,	2021/6/25 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	M8137003  ,	 B,	2021/1/15 上午 12:00:00,	1,	2070,	121102157A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	M8137003  ,	 B,	2021/1/15 上午 12:00:00,	2,	2430,	1011TR108A               ,	8.088,	0.600,	          ,	          ,	,
	M8137003  ,	 B,	2021/1/15 上午 12:00:00,	3,	2070,	1071F76004               ,	0.453,	14.000,	          ,	          ,	,
	M8137003  ,	 B,	2021/1/15 上午 12:00:00,	4,	2200,	1091A07C41               ,	123.784,	0.150,	121       ,	          ,	0.7 mil Au                              ,
	M8137003  ,	 B,	2021/1/15 上午 12:00:00,	5,	2300,	1081760LB7               ,	0.291,	4.000,	          ,	          ,	,
	M8137003  ,	 B,	2021/1/15 上午 12:00:00,	6,	2410,	1101L70545               ,	137.000,	3.000,	          ,	          ,	,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	1,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	2,	2070,	120100726A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	3,	2430,	1011TR119A               ,	10.185,	0.600,	,	          ,	,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	4,	2070,	1071F76004               ,	1.617,	14.000,	,	          ,	2070站 Die1 75um 7C14104C               ,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	5,	2130,	1071F76004               ,	1.294,	14.000,	,	          ,	2130站 Die2 175um SPACER                ,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	6,	3130,	1071F76004               ,	1.617,	14.000,	,	          ,	3130站 Die3 75um 7C14104C               ,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	7,	2200,	1091A08C41               ,	75.000,	0.150,	55        ,	          ,	2200站 WB 0.8AU                         ,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	8,	3200,	1091A08C41               ,	86.104,	0.150,	56        ,	          ,	3200站 WB2 0.8AU                        ,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	9,	2300,	108192HF25               ,	0.720,	4.000,	,	          ,	,
	TS054043  ,	 B,	2019/5/14 上午 12:00:00,	10,	2070,	SUBMATWCS003             ,	1000.000,	0.800,	,	          ,	2070站 Die1 75um 7C14104C               ,
