code_flag,gw_part_no,serialn_no,op_id,trans_date,trans_time,mc_no,area,roll_length,no_208,item_208,date_208,roll_weight,roll_weight_old,roll_length_inch,roll_length_old,roll_length_inch_old,roll_weight_dif,roll_length_dif,roll_length_inch_dif,transaction,txt_trans_date,txt_trans_time,trans_ways,assy_lot,oper,cimes_hist_seq,cimes_ent_hist_seq,die_count,die_count_old,die_count_dif,cimes_transaction,
O  ,1091G08PA1               ,M9PA-0009      ,24251     ,20220215,85940,BB926     ,TB,481.369,2022005913,2,20220204,0.000,0.000,1578.891,689.634,2262.001,0.000,-208.265,-683.110,USE       ,20220217,174443,A,R07ASB901   ,2200,9,0,2978,0,2978,MVOU      ,
O  ,1091A07T21               ,S21Y0851-6453  ,24254     ,20220215,223124,BBD55     ,TB,2606.655,2022005529,2,20220130,0.000,0.000,8549.829,2704.734,8871.527,0.000,-98.079,-321.698,USE       ,20220217,174755,A,R07ABH601   ,2200,9,0,8320,0,8320,MVOU      ,
O  ,1091G08PA1               ,M9AG-0024      ,24251     ,20220216,154020,BB907     ,TB,92.899,2022005913,1,20220204,0.000,0.000,304.710,207.777,681.507,0.000,-114.878,-376.797,USE       ,20220217,174811,A,R07ASBD07   ,2200,9,0,2931,1314,1617,MVOU      ,
O  ,1091A07T21               ,S21Y0851-6393  ,25745     ,20220217,175358,BB854     ,TB,3000.000,2022006751,1,20220209,0.000,0.000,9840.000,3000.000,9840.000,0.000,0.000,0.000,MC        ,20220217,175358,M,            ,0,0,0,0,0,0,          ,
O  ,1091A07T21               ,S21Y0851-6506  ,20746     ,20220215,112016,BBRB4     ,TB,2192.114,2022005529,2,20220130,0.000,0.000,7190.135,2316.421,7597.862,0.000,-124.307,-407.727,USE       ,20220217,175432,A,R07ABM805   ,2200,13,0,3520,0,3520,MVOU      ,
O  ,1091A07T21               ,S21Y0851-6399  ,23322     ,20220214,70425,BB474     ,TA,1391.059,2022006772,1,20220209,0.000,0.000,4562.674,1604.345,5262.252,0.000,-213.286,-699.578,USE       ,20220217,175532,A,R07ABLG03   ,2200,9,0,2160,0,2160,MVOU      ,
O  ,1091A06T21               ,S21Y1535-7353  ,12903     ,20220214,75253,BBH22     ,TA,481.395,2022005995,1,20220205,0.000,0.000,1578.977,746.780,2449.438,0.000,-265.385,-870.461,USE       ,20220217,175719,A,R07MSHM04   ,2200,9,0,3526,0,3526,MVOU      ,
F  ,1091G08PA4               ,M8LA-0174      ,19432     ,20220217,182120,BB826     ,TB,0.000,2022007350,5,20220211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,STATUS    ,20220217,182120,M,            ,0,0,0,0,0,0,          ,
O  ,1091A07T41               ,S21Z0905-8463  ,21524     ,20220217,182005,BB229     ,TA,1826.380,2022006570,3,20220208,0.000,0.000,5990.526,1826.380,5990.526,0.000,0.000,0.000,MC        ,20220217,182005,M,            ,0,0,0,0,0,0,          ,
O  ,1091A06C41               ,N221C131-0009  ,22223     ,20220214,154322,BB603     ,TA,1962.576,2022005528,2,20220130,0.000,0.000,6437.249,2006.537,6581.441,0.000,-43.961,-144.192,USE       ,20220217,181240,A,R07NVFR02A  ,2200,4,0,513,0,513,MVOU      ,
O  ,1091A07T21               ,S21Y0851-6496  ,25745     ,20220217,182559,BB905     ,TB,1717.911,2022005529,2,20220130,0.000,0.000,5634.747,1717.911,5634.747,0.000,0.000,0.000,MC        ,20220217,182559,M,            ,0,0,0,0,0,0,          ,
O  ,1091A07T21               ,S21Y1132-6975  ,24251     ,20220216,142341,BB877     ,TB,2851.809,2022007770,2,20220214,0.000,0.000,9353.935,3000.000,9840.000,0.000,-148.191,-486.065,USE       ,20220217,181523,A,R07ABED05   ,2200,10,0,15945,0,15945,MVOU      ,
O  ,1091A07T21               ,S21Y0851-6382  ,21955     ,20220217,181634,BB446     ,TA,3000.000,2022007034,1,20220210,0.000,0.000,9840.000,3000.000,9840.000,0.000,0.000,0.000,MC        ,20220217,181634,M,            ,0,0,0,0,0,0,          ,
O  ,1091A07C41               ,N221A055-0057  ,18564     ,20220216,30730,BB761     ,TA,2641.941,2022007537,1,20220212,0.000,0.000,8665.566,2770.384,9086.860,0.000,-128.443,-421.294,USE       ,20220217,181725,A,R07OKD105   ,2200,14,0,1107,0,1107,MVOU      ,
