ENTITY,SUM,MODEL,STATUS,LOT#,Pre-Lot,OPER,PRODUCT,PACKAGE ID,BOND ID,WIP,IC Q'ty,IN TIME,OUTPLAN,CUST,PIN_PKG,CLOT,JCODE,UPH,LAMILATION,REMARK1,AREA,PM,SETTING OPER,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,Unnamed: 31,G.UPH,N.UPH,wip_outplan_time
BB711,0,UTC2000,RUNNING,R07MSGM08,,2200,078ENMS004,Z11B1SA8CMS2693,AMS078EN1001A,3510,30632,22-02-15 18:00,22-02-16 11:46,MTI,FBGA-78UEN,238429B.00L,,197.5941,,3000M,TA-A15,,2200,1091A06T21,,R07MSF609,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,197.5941,175.513,22-02-16 11:46
BB712,0,UTC2000,RUNNING,R07NVF947,,2200,132X2NV192,30-P0QA0HPF89,ANV132X2C047A,1200,65854,22-02-16 03:11,22-02-16 12:06,PHISON,STBGA132G4VT,R07NVF9,,134.5920,,3000M,TA-A15,,2200,1091A07C41,4P,R07NVF924,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,22-02-16 12:06
BB713,0,UTC2000,RUNNING,R07MSGM06,,2200,078ENMS004,Z11B1SA8CMS2693,AMS078EN1001A,3540,30632,22-02-15 22:15,22-02-16 16:10,MTI,FBGA-78UEN,238429B.00L,,197.5941,,3000M,TA-A12,,2200,1091A06T21,,R07MSF608,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,197.5941,175.513,22-02-16 16:10
BB714,0,UTC2000,RUNNING,R07LWAS02,,2200,078EPLW009,SWSUBZ32DX8C-Z-BG63-QFG-7,ALW078EP1001A,6000,18551,22-02-15 15:04,22-02-16 19:19,MTI-S,FBGA-78UEP,584713K.00K,,212.3455,,3000M,TA-A12,,2200,1091A06C21,,R07YZAH04,FBGA-84UC(2),ZJP,AYZ084CC2003A,1091A08T21,,212.3455,188.6159,22-02-16 19:19
BB715,0,UTC2000,RUNNING,R07LWAH01,,2200,078EPLW009,SWSUBZ32DX8C-Z-BG63-QFG-7,ALW078EP1001A,5689,5689,22-02-15 17:46,22-02-16 20:33,MTI-S,FBGA-78UEP,597132K.00K,,212.3455,,3000M,TA-A12,,2200,,,R07LWAG04,FBGA-78UEP,MTI-S,ALW078EP1001A,1091A06C21,,212.3455,188.6159,22-02-16 20:33
BB716,0,UTC2000,RUNNING,R07AWBK08,,2200,048TPAW103,5480CNB-48TG000,AAW048TP1008B,720,33999,22-02-15 23:55,22-02-16 11:22,MXIC,TSOP1-48/M2,8J756900A1,,62.8647,,3000M,TA-A9,02/16/2022 MP,2200,1091A08T41,,R07AWBG32,TSOP1-48/M2,MXIC,AAW048TP1008B,1091A08T41,,62.8647,55.8396,22-02-16 11:22
BB717,0,UTC2000,RUNNING,R07LWAI02,,2200,078EPLW009,SWSUBZ32DX8C-Z-BG63-QFG-7,ALW078EP1001A,5960,22422,22-02-15 13:06,22-02-16 17:10,MTI-S,FBGA-78UEP,585086K.00K,,212.3455,,3000M,TA-A11,02/17/2022 MP,2200,,,R07LWB801,FBGA-78UEP,MTI-S,ALW078EP1001A,1091A06C21,,212.3455,188.6159,22-02-16 17:10
BB718,0,UTC2000,RUNNING,R07MSII02,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,4920,21874,22-02-16 06:08,22-02-17 06:34,MTI,FBGA-96UEF,540611L.00L,,201.2950,,3000M,TA-A11,02/18/2022 MP,2200,1091A06T21,,R07MSHY03,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,,201.295,178.8003,22-02-17 06:34
BB719,0,UTC2000,RUNNING,R07NVF938,,2200,132X2NV192,30-P0QA0HPF89,ANV132X2C047A,1140,65854,22-02-16 00:55,22-02-16 09:24,PHISON,STBGA132G4VT,R07NVF9,,134.5920,,3000M,TA-A11,02/19/2022 MP,2200,1091A07C41,4P,R07NVFE42,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,22-02-16 09:24
BB720,0,UTC2000,RUNNING,R07AWC529,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34105,22-02-16 06:18,22-02-16 16:50,MXIC,TSOP1-48/M2,T1220149,,68.3815,,3000M,TA-A11,02/20/2022 MP,2200,1091A08T41,,R07AWAF38,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,68.3815,60.7398,22-02-16 16:50
BB721,0,UTC2000,RUNNING,R08MSK507,,2200,096ECMS010,V00H TW1 X16 9FA552,AMS096EC3001B,5600,41283,22-02-16 02:54,22-02-17 02:17,MTI,FBGA-96UEC,592088K.00K,,239.5637,,3000M,TA-A11,02/21/2022 MP,2200,,,R07MSK204,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,239.5637,212.7924,22-02-17 02:17
BB722,0,UTC2000,RUNNING,R07AWD713,,2200,048TPAW102,6323C-48TBAIY2B999,AAW048TP1042C,2160,34971,22-02-16 04:23,22-02-16 09:19,MXIC,TSOP1-48/48M,8H218300A1,,438.5638,,3000M,TA-A11,02/22/2022 MP,2200,1091A08T41,,R06AWB714,TSOP1-48/48M,MXIC,AAW048TP1042C,1091A08T41,,438.5638,389.5543,22-02-16 09:19
BB723,0,UTC2000,RUNNING,R07AWD714,,2200,048TPAW102,6323C-48TBAIY2B999,AAW048TP1042C,2160,34971,22-02-16 06:23,22-02-16 11:19,MXIC,TSOP1-48/48M,8H218300A1,,438.5638,,3000M,TA-A11,02/23/2022 MP,2200,1091A08T41,,R06AWB715,TSOP1-48/48M,MXIC,AAW048TP1042C,1091A08T41,,438.5638,389.5543,22-02-16 11:19
BB724,0,UTC2000,RUNNING,R07AWCS01,,2200,024XJAW024,6140V-24XD05IYJ999,AAW024XJ6012A,3451,3451,22-02-14 16:05,22-02-15 07:39,MXIC,STBGA24A4L,8J898206A1,,221.8893,,3000M,TA-A9,02/24/2022 MP,2200,,,R07AWBZ09,TSOP1-48/48M,MXIC,AAW048TP1022B,1091A08T41,,221.8893,197.0932,22-02-15 07:39
BB725,0,UTC2000,RUNNING,R07NVF940,,2200,132X2NV192,30-P0QA0HPF89,ANV132X2C047A,1155,65854,22-02-16 01:35,22-02-16 10:10,PHISON,STBGA132G4VT,R07NVF9,,134.5920,,3000M,TA-A10,02/25/2022 MP,2200,1091A07C41,4P,R07NVFB42,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,22-02-16 10:10
BB726,0,UTC2000,RUNNING,R07BUBV04,,2200,096EABU001,IS46TR16512B-125KBLA1-AS,ABU096EA1001A,2521,10434,22-02-15 21:39,22-02-16 08:16,ICSI,FBGA-96LEA,MRE055000Y1,,237.7557,,3000M,TA-A10,02/26/2022 MP,2200,,,R03BUCM04,FBGAS-96UEF7,ICSI,ABU096EF5001A,1091A07C21,,237.7557,211.1865,22-02-16 08:16
BB727,0,UTC2000,RUNNING,R08MSKA01,,2200,096ECMS010,V00H TW1 X16 9FA552,AMS096EC3001B,5600,38218,22-02-16 04:14,22-02-17 03:37,MTI,FBGA-96UEC,595228K.00K,,239.5637,,3000M,TA-A10,02/27/2022 MP,2200,1091A06T21,,R08MSKE08,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,239.5637,212.7924,22-02-17 03:37
BB728,0,UTC2000,IDLE,,,,,,AYZ096EF2003A,,,22-02-16 02:49,,,,,,,,3000M,TA-A10,02/28/2022 MP,2200,,,R07YZAM18,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,
BB729,0,UTC2000,IDLE,,,,,,AAW064MR1009A,,,22-02-15 16:44,,,,,,,,3000M,TA-A10,,2200,,,R07AWCM11,MBGA64J4U,MXIC,AAW064MR1009A,1091A08T41,,346.8125,308.0562,
BB730,0,UTC2000,RUNNING,R07BUBV02,,2200,096EABU001,IS46TR16512B-125KBLA1-AS,ABU096EA1001A,2640,10434,22-02-16 05:17,22-02-16 16:23,ICSI,FBGA-96LEA,MRE055000Y1,,237.7557,,3000M,TA-A10,,2200,,,R07AWCM05,MBGA64J4U,MXIC,AAW064MR1009A,1091A08T41,,237.7557,211.1865,22-02-16 16:23
BB731,0,UTC2000,RUNNING,R07LWAI01,,2200,078EPLW009,SWSUBZ32DX8C-Z-BG63-QFG-7,ALW078EP1001A,5942,22422,22-02-15 21:15,22-02-17 01:14,MTI-S,FBGA-78UEP,585086K.00K,,212.3455,,3000M,TA-A10,,2200,,,R07LWC501,FBGA-78UEP,MTI-S,ALW078EP1001A,1091A06C21,,212.3455,188.6159,22-02-17 01:14
BB732,0,UTC2000,RUNNING,R07MSHV05,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,2230,21206,22-02-16 05:28,22-02-16 16:36,MTI,FBGA-96UEF,593182K.00K,,201.2950,,3000M,TA-A9,,2200,1091A06T21,,R07MSI302,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,,201.295,178.8003,22-02-16 16:36
BB733,0,UTC2000,IDLE,,,,,,AYZ096EF2003A,,,22-02-16 07:51,,,,,,,,3000M,TA-A15,,2200,,,R07YZAM02,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,
BB734,0,UTC2000,RUNNING,R07LWAI03,,2200,078EPLW009,SWSUBZ32DX8C-Z-BG63-QFG-7,ALW078EP1001A,5960,22422,22-02-15 11:08,22-02-16 15:12,MTI-S,FBGA-78UEP,585086K.00K,,212.3455,,3000M,TA-A15,,2200,,,R07LWAD03,FBGA-78UEP,MTI-S,ALW078EP1001A,1091A06C21,,212.3455,188.6159,22-02-16 15:12
BB735,0,UTC2000,RUNNING,R07MSI205,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,2121,21205,22-02-16 04:04,22-02-16 14:39,MTI,FBGA-96UEF,589589K.00K,,201.2950,,3000M,TA-A15,,2200,,,R07YZAC25,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,201.295,178.8003,22-02-16 14:39
BB736,0,UTC2000,IDLE,,,,,,AAB060NR1004B,,,22-02-15 23:57,,,,,,,,3000M,TA-A15,,2200,,,R07ABFJ05,VFBGA60B4L,WINBOND,AAB060NR1004B,1091A07T21,,296.1566,263.0611,
BB737,0,UTC2000,IDLE,,,,,,AYZ096EF2003A,,,22-02-16 04:29,,,,,,,,3000M,TA-A15,,2200,,,R07YZAM11,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,
BB738,0,UTC2000,RUNNING,R07CDAA05,,2200,008DRCD041,EH0E06FVC00D-NC-H-DP-AB10,ACD008DR1008B,3760,14120,22-02-15 07:18,22-02-15 18:54,ETRON,STLGA08J4U,EA20067.11.1,,323.4078,,3000M,TA-A15,,2200,1091A06T41,4E,R07CDAA02,STLGA08J4U,ETRON,ACD008DR1008B,1091A06T41,,323.4078,287.2669,22-02-15 18:54
BB745,0,UTC2000,RUNNING,R07MSI503,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,4880,20167,22-02-15 03:42,22-02-16 03:56,MTI,FBGA-96UEF,539937L.00L,,201.2950,,3000M,TA-A12,,2200,1091A06T21,,R06MSGD01,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,,201.295,178.8003,22-02-16 03:56
BB746,0,UTC2000,IN-REPAIR,,,,,,ABU096EA1001A,,,22-02-16 07:34,,,,,MAL-S,,,3000M,TA-A11,,2200,,,R07ABFJ03,VFBGA60B4L,WINBOND,AAB060NR1004B,1091A07T21,,237.7557,211.1865,
BB747,0,UTC2000,RUNNING,R07LWAG03,,2200,078EPLW009,SWSUBZ32DX8C-Z-BG63-QFG-7,ALW078EP1001A,5960,20127,22-02-15 12:33,22-02-16 16:37,MTI-S,FBGA-78UEP,600076K.00K,,212.3455,,3000M,TA-A11,,2200,1091A06C21,,R07LWAD02,FBGA-78UEP,MTI-S,ALW078EP1001A,1091A06C21,,212.3455,188.6159,22-02-16 16:37
BB748,0,UTC2000,IN-REPAIR,R07LWDR01,,2200,078EDLW002,SPSUBZ90BX8C-Z-BG63-QFG-2,ALW078ED2001A,6000,12642,22-02-16 07:38,22-02-16 04:22:42,MTI-S,FBGA-78UED,DK5JW2B.DF,W1,301.1670,,3000M,TA-A11,,2200,1091A06C21,,R07LWDR02,FBGA-78UED,MTI-S,ALW078ED2001A,1091A06C21,,301.167,267.5116,22-02-16 04:22
BB749,0,UTC2000,RUNNING,R07MSHS02,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,4732,20965,22-02-16 04:06,22-02-17 03:36,MTI,FBGA-96UEF,593459K.00K,,201.2950,,3000M,TA-A11,,2200,,,R07YZAM13,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,201.295,178.8003,22-02-17 03:36
BB750,0,UTC2000,RUNNING,R07GJEB02,,2200,252X0GJ004,60078430{XX},AGJ252X02001A,2288,32279,22-02-15 18:27,22-02-16 07:18,A-DATA,STBGA252G4V,0000109364,,177.9206,,3000M,TA-A16,02/16/2022 MP,2200,1091A07C41,4,R07AWBZ11,TSOP1-48/48M,MXIC,AAW048TP1022B,1091A08T41,,177.9206,158.0379,22-02-16 07:18
BB751,0,UTC2000,RUNNING,R07LWAG02,,2200,078EPLW009,SWSUBZ32DX8C-Z-BG63-QFG-7,ALW078EP1001A,5960,20127,22-02-15 15:39,22-02-16 19:43,MTI-S,FBGA-78UEP,600076K.00K,,212.3455,,3000M,TA-A16,02/17/2022 MP,2200,1091A06C21,,R07LWAE02,FBGA-78UEP,MTI-S,ALW078EP1001A,1091A06C21,,212.3455,188.6159,22-02-16 19:43
BB752,0,UTC2000,RUNNING,R07MSHU03,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,4817,21093,22-02-16 02:35,22-02-17 02:31,MTI,FBGA-96UEF,592332K.00K,,201.2950,,3000,TA-A16,02/18/2022 MP,2200,,,R07YZAM09,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,201.295,178.8003,22-02-17 02:31
BB753,0,UTC2000,RUNNING,R07CDAA01,,2200,008DRCD041,EH0E06FVC00D-NC-H-DP-AB10,ACD008DR1008B,2590,14120,22-02-15 02:25,22-02-15 10:26,ETRON,STLGA08J4U,EA20067.11.1,,323.4078,,3000M,TA-A16,02/19/2022 MP,2200,1091A06T41,4E,R05SSB702,SSBGA153JAU,HOSIN,ASS153XT3001A,1091A07C41,,323.4078,287.2669,22-02-15 10:26
BB754,0,UTC2000,IN-REPAIR,R07MSIA01,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,4861,19502,22-02-16 07:33,22-02-17 04:42:10,MTI,FBGA-96UEF,537617L.00L,W1,201.2950,,3000M,TA-A16,02/20/2022 MP,2200,1091A06T21,,R07AWAN02,STBGA24A3L,MXIC,AAW024XJ6014A,1091A07T41,,201.295,178.8003,22-02-17 04:42
BB755,0,UTC2000,IN-REPAIR,R07MSHV01,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,4640,21206,22-02-16 07:38,22-02-16 23:59:09,MTI,FBGA-96UEF,593182K.00K,W1,201.2950,,3000M,TA-A16,02/21/2022 MP,2200,1091A06T21,,R07YZAM08,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,201.295,178.8003,22-02-16 23:59
BB756,0,UTC2000,IDLE,,,,,,AAW024XJ6014A,,,22-02-15 19:18,,,,,,,,3000M,TA-A16,02/22/2022 MP,3200,,,R07AWAN02,STBGA24A3L,MXIC,AAW024XJ6014A,1091A07T41,,421.8269,374.6878,
BB757,0,UTC2000,RUNNING,R07AWD717,,2200,048TPAW102,6323C-48TBAIY2B999,AAW048TP1042C,411,34971,22-02-16 06:36,22-02-16 07:37,MXIC,TSOP1-48/48M,8H218300A1,,438.5638,,3000M,TA-A16,02/23/2022 MP,2200,1091A08T41,,R06AWB717,TSOP1-48/48M,MXIC,AAW048TP1042C,1091A08T41,,438.5638,389.5543,22-02-16 07:37
BB758,0,UTC2000,RUNNING,R07NVFE48A,,2200,132X2NV192,30-P0QA0HPF89,ANV132X2C047A,1098,57119,22-02-16 05:02,22-02-16 13:12,PHISON,STBGA132G4VT,R07NVFE,,134.5920,,3000M,TA-A16,02/24/2022 MP,2200,1091A07C41,4P,R07NVF919,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,22-02-16 13:12
BB759,0,UTC2000,IDLE,,,,,,AYZ096EF2003A,,,22-02-16 07:48,,,,,,,,3000M,TA-A16,02/25/2022 MP,2200,,,R07YZAM17,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,
BB760,0,UTC2000,IDLE,,,,,,ACD008DR1035A,,,22-02-15 20:05,,,,,,,,3000M,TA-A16,02/26/2022 MP,3200,,,R05CDB502,STLGA08J4U,ETRON,ACD008DR1035A,1091A06C41,,271.2588,240.9456,
BB761,0,UTC2000,RUNNING,R07NVF937,,2200,132X2NV192,30-P0QA0HPF89,ANV132X2C047A,1140,65854,22-02-16 01:13,22-02-16 09:41,PHISON,STBGA132G4VT,R07NVF9,,134.5920,,3000M,TA-A16,02/27/2022 MP,2200,1091A07C41,4P,R07NVFD45C,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,22-02-16 09:41
BB762,0,UTC2000,IDLE,,,,,,AYZ096EF2003A,,,22-02-16 04:14,,,,,,,,3000M,TA-A16,02/28/2022 MP,2200,,,R07YZAM23,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,
BB763,0,UTC2000,RUNNING,R07NVF948,,2200,132X2NV192,30-P0QA0HPF89,ANV132X2C047A,1140,65854,22-02-16 03:51,22-02-16 12:20,PHISON,STBGA132G4VT,R07NVF9,,134.5920,,3000M,TA-A17,,2200,1091A07C41,4P,R07NVF932,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,22-02-16 12:20
BB764,0,UTC2000,RUNNING,R07NVF926,,2200,132X2NV192,30-P0QA0HPF89,ANV132X2C047A,1060,65854,22-02-16 07:10,22-02-16 15:03,PHISON,STBGA132G4VT,R07NVF9,,134.5920,,2000M,TA-A17,,2200,1091A07C41,4P,R07NVF941,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,22-02-16 15:03
BB765,0,UTC2000,RUNNING,R07AWBL04,,3200,024XJAW017,6140L-24XD08QTI399{SLP},AAW024XJ6011B,4531,17187,22-02-16 04:46,22-02-16 19:38,MXIC,STBGA24A4L,8J893600A1,,304.4576,,3000M,TA-A17,,3200,1091A07T41,,R07AWB905,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,,317.9003,282.3749,22-02-16 19:38
BB766,0,UTC2000,RUNNING,R07NVFE48B,,2200,132X2NV192,30-P0QA0HPF89,ANV132X2C047A,1098,57119,22-02-16 06:08,22-02-16 14:18,PHISON,STBGA132G4VT,R07NVFE,,134.5920,,3000M,TA-A17,,2200,1091A07C41,4P,R07NVFB41,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,22-02-16 14:18
BB767,0,UTC2000,RUNNING,R07NVFB45B,,2200,132X2NV192,30-P0QA0HPF89,ANV132X2C047A,1343,53669,22-02-16 03:01,22-02-16 12:59,PHISON,STBGA132G4VT,R07NVFB,,134.5920,,3000M,TA-A17,,2200,1091A07C41,4P,R07NVFB40,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,22-02-16 12:59
BB768,0,UTC2000,RUNNING,R07VGAX01,,2200,024XJVG009,IS25LP512M-RHLE{U},ABU024XJ6003A,12160,13672,22-02-15 23:47,22-02-17 01:47,ISSI-VG,STBGA24J4U,PPJ027Y2,,467.7721,,3000M,TA-A17,,2200,1091A07T41,4,R07VGAK03,STBGA24J4U,ISSI-VG,ABU024XJ6003A,1091A07T41,,467.7721,415.4986,22-02-17 01:47
BB769,0,UTC2000,WAIT-REPAIR,R07GJEB04,,2200,252X0GJ004,60078430{XX},AGJ252X02001A,2226,32279,22-02-16 07:07,22-02-16 15:10:42,A-DATA,STBGA252G4V,0000109364,W4,177.9206,,2000M,TA-A17,,2200,1091A07C41,4,R07YZAC11,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,177.9206,158.0379,22-02-16 15:10
BB770,0,UTC2000,RUNNING,R07NVF945,,2200,132X2NV192,30-P0QA0HPF89,ANV132X2C047A,1140,65854,22-02-16 01:54,22-02-16 10:22,PHISON,STBGA132G4VT,R07NVF9,,134.5920,,3000M,TA-A17,,2200,1091A07C41,4P,R07NVFD45B,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,22-02-16 10:22
BB771,0,UTC2000,RUNNING,R07MSIH01,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,4960,21921,22-02-16 06:16,22-02-17 06:55,MTI,FBGA-96UEF,541268L.00L,,201.2950,,3000M,TA-A12,,2200,1091A06T21,,R07MSHZ05,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,,201.295,178.8003,22-02-17 06:55
BB772,0,UTC2000,RUNNING,R07MSI901,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,4776,19670,22-02-16 02:36,22-02-17 02:20,MTI,FBGA-96UEF,540648L.00L,,201.2950,,3000M,TA-A18,,2200,,,R07YZAM16,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,201.295,178.8003,22-02-17 02:20
BB773,0,UTC2000,RUNNING,R07BUBF01,,2200,096EABU001,IS46TR16512B-125KBLA1-AS,ABU096EA1001A,2640,11040,22-02-16 00:45,22-02-16 11:51,ICSI,FBGA-96LEA,MRF199000Y1,,237.7557,,3000M,TA-A18,,2200,,,R07BUAY05,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,,237.7557,211.1865,22-02-16 11:51
BB774,0,UTC2000,RUNNING,R07GJEB03,,2200,252X0GJ004,60078430{XX},AGJ252X02001A,2198,32279,22-02-16 02:50,22-02-16 15:12,A-DATA,STBGA252G4V,0000109364,,177.9206,,3000M,TA-A18,,2200,1091A07C41,4,R07YZAM24,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,177.9206,158.0379,22-02-16 15:12
BB775,0,UTC2000,RUNNING,R07NVF952,,2200,132X2NV192,30-P0QA0HPF89,ANV132X2C047A,1160,65854,22-02-16 06:36,22-02-16 15:13,PHISON,STBGA132G4VT,R07NVF9,,134.5920,,3000M,TA-A18,,2200,1091A07C41,4P,R07NVF930,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,22-02-16 15:13
BB776,0,UTC2000,RUNNING,R07AWBL01,,3200,024XJAW017,6140L-24XD08QTI399{SLP},AAW024XJ6011B,4176,17187,22-02-16 02:48,22-02-16 16:31,MXIC,STBGA24A4L,8J893600A1,,304.4576,,3000M,TA-A18,,3200,1091A07T41,,R07AWBB03,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,,317.9003,282.3749,22-02-16 16:31
BB777,0,UTC2000,RUNNING,R07AWBL03,,3200,024XJAW017,6140L-24XD08QTI399{SLP},AAW024XJ6011B,4240,17187,22-02-16 01:04,22-02-16 15:00,MXIC,STBGA24A4L,8J893600A1,,304.4576,,3000M,TA-A18,,3200,1091A07T41,,R07AWBA02,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,,317.9003,282.3749,22-02-16 15:00
BB778,0,UTC2000,IDLE,,,,,,AYZ096EF2003A,,,22-02-16 06:02,,,,,,,,3000M,TA-A18,02/16/2022 MP,2200,,,R07YZAN01,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,145.9357,129.6274,
BB779,0,UTC2000,RUNNING,R07ABGT06,,2200,060EMAB004,GAA112/LN/W971GG8NB-25,AAB060EM2001A,7395,74226,22-02-15 20:42,22-02-16 18:02,WINBOND,FBGA60UEM2-1,61316W200,,346.7893,,3000M,TA-A18,02/17/2022 MP,2200,1091A07T21,,R07ABGV01,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,,346.7893,308.0356,22-02-16 18:02
BB780,0,UTC2000,RUNNING,R07NVF949,,2200,132X2NV192,30-P0QA0HPF89,ANV132X2C047A,1077,65854,22-02-16 01:25,22-02-16 09:25,PHISON,STBGA132G4VT,R07NVF9,,134.5920,,3000M,TA-A18,02/18/2022 MP,2200,1091A07C41,4P,R07NVFD45A,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,22-02-16 09:25
BB781,0,UTC2000,RUNNING,R07MSI204,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,4680,21205,22-02-16 00:34,22-02-16 23:49,MTI,FBGA-96UEF,589589K.00K,,201.2950,,3000M,TA-A18,02/19/2022 MP,2200,,,R07YZAM06,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,201.295,178.8003,22-02-16 23:49
BB782,0,UTC2000,RUNNING,R07VGAK01,,2200,024XJVG009,IS25WP512M-RHLE{U},ABU024XJ6003A,12043,28482,22-02-15 13:05,22-02-16 14:50,ISSI-VG,STBGA24J4U,PPJ127Y1,,467.7721,,2000,TA-A18,02/20/2022 MP,2200,1091A07T41,,R07VGAH02,STBGA24J4U,ISSI-VG,ABU024XJ6003A,1091A07T41,,467.7721,415.4986,22-02-16 14:50
BB783,0,UTC2000,RUNNING,R07AWD103,,2200,024MAAW059,6738V-24XD05SYE9PH{A},AAW024MA6031B,8511,40810,22-02-16 00:18,22-02-16 13:49,MXIC,MINIBGA24A4L,8J624408,,629.6841,,3000M,TA-A18,02/21/2022 MP,2200,1091A07T41,,R07AWD101,MINIBGA24A4L,MXIC,AAW024MA6031B,1091A07T41,,629.6841,559.3169,22-02-16 13:49
BB784,0,UTC2000,RUNNING,R07AWBB04,,3200,024XJAW017,6140L-24XD08QTI399{SLP},AAW024XJ6011B,4656,17112,22-02-15 23:11,22-02-16 14:28,MXIC,STBGA24A4L,8J898101A1,,304.4576,,3000M,TA-A18,02/22/2022 MP,3200,1091A07T41,,R07AWBA01,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,,317.9003,282.3749,22-02-16 14:28
BB785,0,UTC2000,RUNNING,R07VGAK02,,2200,024XJVG009,IS25WP512M-RHLE{U},ABU024XJ6003A,12240,28482,22-02-15 18:34,22-02-16 20:44,ISSI-VG,STBGA24J4U,PPJ127Y1,,467.7721,,3000M,TA-A18,02/23/2022 MP,2200,1091A07T41,,R07VGAJ01,STBGA24J4U,ISSI-VG,ABU024XJ6003A,1091A07T41,,467.7721,415.4986,22-02-16 20:44
BB786,0,UTC2000,IDLE,,,,,,ACD008DR1035A,,,22-02-16 02:24,,,,,,,,2000,TA-A9,02/24/2022 MP,3200,,,R05CDB201,STLGA08J4U,ETRON,ACD008DR1035A,1091A06C41,,271.2588,240.9456,
BB787,0,UTC2000,RUNNING,R07LWAG01,,2200,078EPLW009,SWSUBZ32DX8C-Z-BG63-QFG-7,ALW078EP1001A,5987,20127,22-02-15 05:19,22-02-16 09:31,MTI-S,FBGA-78UEP,600076K.00K,,212.3455,,3000M,TA-A19,02/25/2022 MP,2200,1091A06C21,,R07LWAE03,FBGA-78UEP,MTI-S,ALW078EP1001A,1091A06C21,,212.3455,188.6159,22-02-16 09:31
