bom_id,ver,reg_date,item,oper,part_id,qty,tole,reason,supp,remark,
	MA024174  ,	 A,	2019/4/24 上午 12:00:00,	1,	2070,	121100174A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	MA024174  ,	 A,	2019/4/24 上午 12:00:00,	2,	2430,	1011TR076A               ,	2.292,	0.600,	          ,	          ,	,
	MA024174  ,	 A,	2019/4/24 上午 12:00:00,	3,	2070,	1071F76004               ,	0.229,	14.000,	          ,	          ,	,
	MA024174  ,	 A,	2019/4/24 上午 12:00:00,	4,	2200,	1091A07C21               ,	11.174,	0.150,	11        ,	          ,	0.7 mil Au 2N                           ,
	MA024174  ,	 A,	2019/4/24 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.098,	4.000,	          ,	          ,	,
	MA024174  ,	 A,	2019/4/24 上午 12:00:00,	6,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	Y6008125  ,	 B,	2022/2/9 上午 12:00:00,	1,	2070,	120101079A               ,	1000.000,	3.400,	0.152     ,	          ,	靜電袋回貨                              ,
	Y6008125  ,	 B,	2022/2/9 上午 12:00:00,	2,	2070,	1071F76004               ,	28336.000,	14.000,	          ,	          ,	,
	Y6008125  ,	 B,	2022/2/9 上午 12:00:00,	3,	2200,	1091A07C21               ,	9.552,	0.150,	8         ,	          ,	20220208008PJ件錯線徑修改為2N           ,
	Y6008125  ,	 B,	2022/2/9 上午 12:00:00,	4,	2300,	108192HF42               ,	0.033,	4.000,	          ,	          ,	,
	Y6008125  ,	 B,	2022/2/9 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	1,	2070,	121101766A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	2,	2430,	1011TR076A               ,	2.292,	0.600,	          ,	          ,	,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	3,	2070,	1071F310JB               ,	0.445,	14.000,	          ,	          ,	BOT-FMD/K257B 12  100um                 ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	4,	2130,	1071F310JB               ,	0.445,	14.000,	          ,	          ,	TOP-FMD/K257B 12  100um                 ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	5,	2200,	1091A07T41               ,	28.480,	0.150,	18R       ,	          ,	0.7 mil Au (R)                          ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	6,	3200,	1091A07T41               ,	34.740,	0.150,	19R       ,	          ,	0.7 mil Au (R)                          ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	7,	2300,	1081G1250B               ,	0.098,	4.000,	          ,	          ,	,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	8,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	9,	2070,	SUBMATWVG030             ,	1000.000,	0.800,	,	          ,	BOT-FMD/K257B 12  100um EM310JP         ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	10,	2130,	SUBMATWVG030             ,	1000.000,	0.800,	,	          ,	TOP-FMD/K257B 12  100um EM310JP         ,
	YQ008181  ,	 A,	2019/12/4 上午 12:00:00,	1,	2070,	120100128A               ,	1000.000,	3.400,	0.203     ,	          ,	,
	YQ008181  ,	 A,	2019/12/4 上午 12:00:00,	2,	2430,	1011TR347A               ,	2.292,	0.600,	          ,	          ,	,
	YQ008181  ,	 A,	2019/12/4 上午 12:00:00,	3,	2070,	1071F76004               ,	0.445,	14.000,	          ,	          ,	,
	YQ008181  ,	 A,	2019/12/4 上午 12:00:00,	4,	2200,	1091A07C41               ,	21.670,	0.150,	10        ,	          ,	0.7 mil Au                              ,
	YQ008181  ,	 A,	2019/12/4 上午 12:00:00,	5,	2300,	108192HF4A               ,	0.130,	4.000,	          ,	          ,	,
	YQ008181  ,	 A,	2019/12/4 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	1,	2070,	121101766A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	2,	2430,	1011TR076A               ,	2.292,	0.600,	          ,	          ,	,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	3,	2070,	1071F310JB               ,	0.445,	14.000,	          ,	          ,	DIE1-FMD/K257B0 12  50um                ,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	4,	2130,	1071F310JB               ,	0.445,	14.000,	          ,	          ,	DIE2-FMD/K257B0 12  50um                ,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	5,	3130,	1071F310JB               ,	0.445,	14.000,	          ,	          ,	DIE3-FMD/K257B0 12  50um                ,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	6,	3330,	1071F310JB               ,	0.445,	14.000,	          ,	          ,	DIE4-FMD/K257B0 12  50um                ,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	7,	2200,	1091A07T41               ,	23.832,	0.150,	18R       ,	          ,	0.7 mil Au(R)                           ,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	8,	3200,	1091A07T41               ,	26.546,	0.150,	19R       ,	          ,	0.7 mil Au(R)                           ,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	9,	3400,	1091A07T41               ,	36.500,	0.150,	20R       ,	          ,	0.7 mil Au(R)                           ,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	10,	3600,	1091A10T41               ,	36.800,	0.150,	19R       ,	          ,	1.0 mil Au(R)                           ,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	11,	2300,	1081G1250B               ,	0.099,	4.000,	          ,	          ,	,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	12,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	13,	2070,	SUBMATWVG022             ,	1000.000,	0.800,	,	          ,	DIE1-FMD/K257B0 12  50um EM310JP        ,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	14,	2130,	SUBMATWVG022             ,	1000.000,	0.800,	,	          ,	DIE2-FMD/K257B0 12  50um EM310JP        ,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	15,	3130,	SUBMATWVG022             ,	1000.000,	0.800,	,	          ,	DIE3-FMD/K257B0 12  50um EM310JP        ,
	XJ024089  ,	 G,	2019/8/6 上午 12:00:00,	16,	3330,	SUBMATWVG022             ,	1000.000,	0.800,	,	          ,	DIE4-FMD/K257B0 12  50um EM310JP        ,
	Y6008104  ,	 A,	2020/6/5 上午 12:00:00,	1,	2070,	120101079A               ,	1000.000,	3.400,	0.152     ,	          ,	靜電袋回貨                              ,
	Y6008104  ,	 A,	2020/6/5 上午 12:00:00,	2,	2070,	1071F76004               ,	0.079,	14.000,	          ,	          ,	,
	Y6008104  ,	 A,	2020/6/5 上午 12:00:00,	3,	2200,	1091A07C41               ,	12.890,	0.150,	10        ,	          ,	0.7 mil Au                              ,
	Y6008104  ,	 A,	2020/6/5 上午 12:00:00,	4,	2300,	108192HF42               ,	0.034,	4.000,	          ,	          ,	,
	Y6008104  ,	 A,	2020/6/5 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	1,	2070,	121101766A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	2,	2430,	1011TR076A               ,	2.292,	0.600,	          ,	          ,	,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	3,	2070,	1071F76004               ,	0.445,	14.000,	          ,	          ,	,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	4,	2200,	1091A07C41               ,	19.800,	0.150,	11        ,	          ,	0.7 mil Au                              ,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.098,	4.000,	          ,	          ,	,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	6,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	YD008125  ,	 A,	2020/12/11 上午 12:00:00,	1,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	YD008125  ,	 A,	2020/12/11 上午 12:00:00,	2,	2070,	120100091A               ,	1000.000,	3.400,	0.203     ,	          ,	,
	YD008125  ,	 A,	2020/12/11 上午 12:00:00,	3,	2430,	1011TR138A               ,	1.930,	0.600,	          ,	          ,	,
	YD008125  ,	 A,	2020/12/11 上午 12:00:00,	4,	2070,	1071F76004               ,	0.219,	14.000,	          ,	          ,	,
	YD008125  ,	 A,	2020/12/11 上午 12:00:00,	5,	2200,	1091A08C41               ,	22.080,	0.150,	10        ,	          ,	,
	YD008125  ,	 A,	2020/12/11 上午 12:00:00,	6,	2300,	108192HF4A               ,	0.180,	4.000,	          ,	          ,	,
	YQ008151  ,	 H,	2019/6/5 上午 12:00:00,	1,	2070,	120100128A               ,	1000.000,	3.400,	0.203     ,	          ,	,
	YQ008151  ,	 H,	2019/6/5 上午 12:00:00,	2,	2430,	1011TR347A               ,	2.292,	0.600,	          ,	          ,	,
	YQ008151  ,	 H,	2019/6/5 上午 12:00:00,	3,	2070,	1071F76004               ,	0.445,	14.000,	          ,	          ,	BOT-FMK257B0 12  100um                  ,
	YQ008151  ,	 H,	2019/6/5 上午 12:00:00,	4,	2130,	1071F310JB               ,	0.445,	14.000,	          ,	          ,	TOP-FMK257B0 12  100um                  ,
	YQ008151  ,	 H,	2019/6/5 上午 12:00:00,	5,	2200,	1091A08C41               ,	18.600,	0.150,	10R       ,	          ,	0.8 mil Au(R)                           ,
	YQ008151  ,	 H,	2019/6/5 上午 12:00:00,	6,	3200,	1091A09C41               ,	24.910,	0.150,	18        ,	          ,	0.9 mil Au                              ,
	YQ008151  ,	 H,	2019/6/5 上午 12:00:00,	7,	2300,	108192HF42               ,	0.130,	4.000,	          ,	          ,	,
	YQ008151  ,	 H,	2019/6/5 上午 12:00:00,	8,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	YQ008151  ,	 H,	2019/6/5 上午 12:00:00,	9,	2070,	SUBMATWVG019             ,	1000.000,	0.800,	,	          ,	BOT-FMK257B0 12  100um EM7600C          ,
	YQ008151  ,	 H,	2019/6/5 上午 12:00:00,	10,	2130,	SUBMATWVG020             ,	1000.000,	0.800,	,	          ,	TOP-FMK257B0 12  100um EM310JP          ,
	YD008121  ,	 A,	2020/5/19 上午 12:00:00,	1,	2070,	120100091A               ,	1000.000,	3.400,	0.203     ,	          ,	,
	YD008121  ,	 A,	2020/5/19 上午 12:00:00,	2,	2430,	1011TR138A               ,	1.930,	0.600,	          ,	          ,	,
	YD008121  ,	 A,	2020/5/19 上午 12:00:00,	3,	2070,	1071F76004               ,	0.141,	14.000,	          ,	          ,	,
	YD008121  ,	 A,	2020/5/19 上午 12:00:00,	4,	2200,	1091A07C41               ,	23.180,	0.150,	10        ,	          ,	,
	YD008121  ,	 A,	2020/5/19 上午 12:00:00,	5,	2300,	108192HF4A               ,	0.080,	4.000,	          ,	          ,	,
	YD008121  ,	 A,	2020/5/19 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	XW024020  ,	 A,	2021/4/29 上午 12:00:00,	1,	2070,	121101766A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	XW024020  ,	 A,	2021/4/29 上午 12:00:00,	2,	2430,	1011TR076A               ,	2.292,	0.600,	          ,	          ,	,
	XW024020  ,	 A,	2021/4/29 上午 12:00:00,	3,	2070,	1071F310JB               ,	0.445,	14.000,	          ,	          ,	,
	XW024020  ,	 A,	2021/4/29 上午 12:00:00,	4,	2130,	1071F310JB               ,	0.445,	14.000,	          ,	          ,	,
	XW024020  ,	 A,	2021/4/29 上午 12:00:00,	5,	2200,	1091A07T41               ,	25.512,	0.150,	18        ,	          ,	,
	XW024020  ,	 A,	2021/4/29 上午 12:00:00,	6,	3200,	1091A07T41               ,	29.926,	0.150,	19        ,	          ,	,
	XW024020  ,	 A,	2021/4/29 上午 12:00:00,	7,	2300,	1081G1250B               ,	0.098,	4.000,	          ,	          ,	,
	XW024020  ,	 A,	2021/4/29 上午 12:00:00,	8,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	XW024020  ,	 A,	2021/4/29 上午 12:00:00,	9,	2070,	SUBMATWVG059             ,	1000.000,	0.800,	,	          ,	,
	XW024020  ,	 A,	2021/4/29 上午 12:00:00,	10,	2130,	SUBMATWVG059             ,	1000.000,	0.800,	,	          ,	,
	8W000A13  ,	 B,	2019/11/8 上午 12:00:00,	1,	2070,	1070F47771               ,	2.000,	14.000,	,	          ,	,
	X6100005  ,	 B,	2021/1/5 上午 12:00:00,	1,	2052,	1221C30010               ,	2000.000,	10.000,	          ,	          ,	,
	X6100005  ,	 B,	2021/1/5 上午 12:00:00,	2,	2070,	121101391A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	X6100005  ,	 B,	2021/1/5 上午 12:00:00,	3,	2430,	1011TR413A               ,	11.224,	0.600,	          ,	          ,	,
	X6100005  ,	 B,	2021/1/5 上午 12:00:00,	4,	2070,	1071F76004               ,	0.138,	14.000,	          ,	          ,	BOT-PS8225A0-R;12  55um                 ,
	X6100005  ,	 B,	2021/1/5 上午 12:00:00,	5,	2130,	1071F76004               ,	4.892,	14.000,	2.446*2   ,	          ,	TOP-FOTG78A0-R;12 180um                 ,
	X6100005  ,	 B,	2021/1/5 上午 12:00:00,	6,	2200,	1091A07C21               ,	153.314,	0.150,	171       ,	          ,	0.7mil Au 2N                            ,
	X6100005  ,	 B,	2021/1/5 上午 12:00:00,	7,	2300,	1081760LB7               ,	0.638,	4.000,	          ,	          ,	20201224002換CPD                        ,
	X6100005  ,	 B,	2021/1/5 上午 12:00:00,	8,	2052,	1101T70525               ,	8.680,	3.000,	          ,	          ,	,
	X6100005  ,	 B,	2021/1/5 上午 12:00:00,	9,	2410,	1101L70545               ,	100.000,	3.000,	          ,	          ,	                                        ,
	X6100005  ,	 B,	2021/1/5 上午 12:00:00,	10,	2052,	SUBMATSVG009             ,	1000.000,	0.800,	,	          ,	TDABU100X69004A-A                       ,
	X6100005  ,	 B,	2021/1/5 上午 12:00:00,	11,	2070,	SUBMATWVG003             ,	1000.000,	0.800,	,	          ,	BOT-PS8225A0-R;12  55um                 ,
	X6100005  ,	 B,	2021/1/5 上午 12:00:00,	12,	2130,	SUBMATWVG017             ,	1000.000,	0.800,	SA一次2Die,	          ,	TOP-FOTG78A0-R;12 180um;                ,
	EF096067  ,	 A,	2021/10/13 上午 12:00:00,	1,	2070,	121102283A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	EF096067  ,	 A,	2021/10/13 上午 12:00:00,	2,	2430,	1011TR333B               ,	5.789,	0.600,	          ,	          ,	,
	EF096067  ,	 A,	2021/10/13 上午 12:00:00,	3,	2070,	1071P62022               ,	3.567,	15.000,	          ,	          ,	,
	EF096067  ,	 A,	2021/10/13 上午 12:00:00,	4,	2200,	1091A07T21               ,	98.280,	0.150,	140       ,	          ,	,
	EF096067  ,	 A,	2021/10/13 上午 12:00:00,	5,	2300,	108117HFU8               ,	0.250,	4.000,	          ,	          ,	,
	EF096067  ,	 A,	2021/10/13 上午 12:00:00,	6,	2410,	1101L70545               ,	96.000,	3.000,	          ,	          ,	,
	CC084194  ,	 A,	2020/1/30 上午 12:00:00,	1,	2070,	121101079A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	CC084194  ,	 A,	2020/1/30 上午 12:00:00,	2,	2430,	1011TR095A               ,	5.500,	0.600,	          ,	          ,	,
	CC084194  ,	 A,	2020/1/30 上午 12:00:00,	3,	2070,	1071P62001               ,	1.340,	15.000,	          ,	          ,	,
	CC084194  ,	 A,	2020/1/30 上午 12:00:00,	4,	2200,	1091A08T21               ,	59.750,	0.150,	77        ,	          ,	0.8 mil Au 2N                           ,
	CC084194  ,	 A,	2020/1/30 上午 12:00:00,	5,	2300,	108117HFU8               ,	0.222,	4.000,	          ,	          ,	,
	CC084194  ,	 A,	2020/1/30 上午 12:00:00,	6,	2410,	1101L70545               ,	84.000,	3.000,	          ,	          ,	,
	TW048396  ,	 D,	2019/4/11 上午 12:00:00,	1,	2200,	1091A07T21               ,	38.240,	0.150,	29        ,	          ,	0.7AU 2N TANAKA                         ,
	TW048396  ,	 D,	2019/4/11 上午 12:00:00,	2,	2300,	108197HF02               ,	0.717,	4.000,	,	          ,	,
	TW048396  ,	 D,	2019/4/11 上午 12:00:00,	3,	2410,	1231BAS00A               ,	0.070,	6.000,	,	          ,	                                        ,
	TW048396  ,	 D,	2019/4/11 上午 12:00:00,	4,	2430,	1011TR070A               ,	11.719,	0.600,	,	          ,	,
	TW048396  ,	 D,	2019/4/11 上午 12:00:00,	5,	2070,	1071F76004               ,	1.442,	14.000,	,	          ,	                                        ,
	TW048396  ,	 D,	2019/4/11 上午 12:00:00,	6,	2070,	120100407A               ,	1000.000,	0.400,	,	          ,	10/06 15換LF料號                        ,
	TW048404  ,	 D,	2020/1/8 上午 12:00:00,	1,	2200,	1091A07T21               ,	38.000,	0.150,	29        ,	          ,	0.7 AU 2N                               ,
	TW048404  ,	 D,	2020/1/8 上午 12:00:00,	2,	2300,	108197HF02               ,	0.717,	4.000,	,	          ,	,
	TW048404  ,	 D,	2020/1/8 上午 12:00:00,	3,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	                                        ,
	TW048404  ,	 D,	2020/1/8 上午 12:00:00,	4,	2430,	1011TR070A               ,	11.719,	0.600,	,	          ,	,
	TW048404  ,	 D,	2020/1/8 上午 12:00:00,	5,	2070,	1071F76004               ,	0.828,	14.000,	,	          ,	                                        ,
	TW048404  ,	 D,	2020/1/8 上午 12:00:00,	6,	2070,	120100377A               ,	1000.000,	0.400,	          ,	          ,	,
	NR060033  ,	 A,	2017/5/9 上午 12:00:00,	1,	2070,	1071F76004               ,	0.627,	14.000,	,	          ,	                                        ,
	NR060033  ,	 A,	2017/5/9 上午 12:00:00,	2,	2200,	1091A07T21               ,	64.858,	0.150,	67        ,	          ,	0.7AU 2N TANAKA                         ,
	NR060033  ,	 A,	2017/5/9 上午 12:00:00,	3,	2300,	1081125006               ,	0.167,	4.000,	,	          ,	,
	NR060033  ,	 A,	2017/5/9 上午 12:00:00,	4,	2410,	1101L03442               ,	60.000,	3.000,	,	          ,	SAC105 0.42mm                           ,
	NR060033  ,	 A,	2017/5/9 上午 12:00:00,	5,	2430,	1011TR085A               ,	3.606,	0.600,	,	          ,	,
	NR060033  ,	 A,	2017/5/9 上午 12:00:00,	6,	2070,	121100833A               ,	1000.000,	0.900,	0.210     ,	          ,	                                        ,
	NC090079  ,	 B,	2020/12/18 上午 12:00:00,	1,	2070,	1071F76004               ,	0.627,	14.000,	,	          ,	                                        ,
	NC090079  ,	 B,	2020/12/18 上午 12:00:00,	2,	2200,	1091A07T21               ,	141.000,	0.150,	95        ,	          ,	0.7 AU 2N                               ,
	NC090079  ,	 B,	2020/12/18 上午 12:00:00,	3,	2300,	1081G1250B               ,	0.222,	4.000,	,	          ,	20201215006變更                         ,
	NC090079  ,	 B,	2020/12/18 上午 12:00:00,	4,	2410,	1101L70542               ,	90.000,	3.000,	,	          ,	SAC305 0.42mm                           ,
	NC090079  ,	 B,	2020/12/18 上午 12:00:00,	5,	2430,	1011TR435A               ,	4.688,	0.600,	,	          ,	,
	NC090079  ,	 B,	2020/12/18 上午 12:00:00,	6,	2070,	121101268A               ,	1000.000,	0.900,	0.210     ,	          ,	                                        ,
	YQ008207  ,	 A,	2020/10/30 上午 12:00:00,	1,	2070,	120101061A               ,	1000.000,	3.400,	0.203     ,	          ,	,
	YQ008207  ,	 A,	2020/10/30 上午 12:00:00,	2,	2430,	1011TR011A               ,	2.344,	0.600,	          ,	          ,	,
	YQ008207  ,	 A,	2020/10/30 上午 12:00:00,	3,	2070,	1071F76004               ,	0.710,	14.000,	          ,	          ,	,
	YQ008207  ,	 A,	2020/10/30 上午 12:00:00,	4,	2200,	1091A07T21               ,	11.824,	0.150,	11        ,	          ,	0.7mil Au(2N)                           ,
	YQ008207  ,	 A,	2020/10/30 上午 12:00:00,	5,	2300,	108192HF4A               ,	0.130,	4.000,	          ,	          ,	,
	YQ008207  ,	 A,	2020/10/30 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	TW048394  ,	 B,	2019/5/23 上午 12:00:00,	1,	2200,	1091A07T21               ,	43.210,	0.150,	27        ,	          ,	0.7 AU 2N                               ,
	TW048394  ,	 B,	2019/5/23 上午 12:00:00,	2,	2300,	108197HF02               ,	0.717,	4.000,	,	          ,	,
	TW048394  ,	 B,	2019/5/23 上午 12:00:00,	3,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	                                        ,
	TW048394  ,	 B,	2019/5/23 上午 12:00:00,	4,	2430,	1011TR070A               ,	11.719,	0.600,	,	          ,	,
	TW048394  ,	 B,	2019/5/23 上午 12:00:00,	5,	2070,	1071F76004               ,	0.479,	14.000,	,	          ,	                                        ,
	TW048394  ,	 B,	2019/5/23 上午 12:00:00,	6,	2070,	120100377A               ,	1000.000,	0.400,	          ,	          ,	,
	NW063086  ,	 A,	2020/8/31 上午 12:00:00,	1,	2070,	121102079A               ,	1000.000,	0.900,	0.150     ,	          ,	W063N091129 (ZDT)                       ,
	NW063086  ,	 A,	2020/8/31 上午 12:00:00,	2,	2430,	1011TR614A               ,	5.357,	0.600,	          ,	          ,	,
	NW063086  ,	 A,	2020/8/31 上午 12:00:00,	3,	2070,	1071F76005               ,	1.442,	14.000,	          ,	          ,	,
	NW063086  ,	 A,	2020/8/31 上午 12:00:00,	4,	2200,	1091A07T21               ,	29.382,	0.150,	28        ,	          ,	0.7mil Au 2N                            ,
	NW063086  ,	 A,	2020/8/31 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.204,	4.000,	          ,	          ,	,
	NW063086  ,	 A,	2020/8/31 上午 12:00:00,	6,	2410,	1101L70545               ,	63.000,	3.000,	          ,	          ,	,
	MA024105  ,	 C,	2019/12/19 上午 12:00:00,	1,	2070,	121100152A               ,	1000.000,	0.900,	0.320     ,	          ,	,
	MA024105  ,	 C,	2019/12/19 上午 12:00:00,	2,	2430,	1011TR076A               ,	2.344,	0.600,	,	          ,	,
	MA024105  ,	 C,	2019/12/19 上午 12:00:00,	3,	2070,	1071P20251               ,	0.779,	15.000,	,	          ,	,
	MA024105  ,	 C,	2019/12/19 上午 12:00:00,	4,	2200,	1091A07T21               ,	13.000,	0.150,	11        ,	          ,	0.7AU 2N TANAKA                         ,
	MA024105  ,	 C,	2019/12/19 上午 12:00:00,	5,	2300,	1081125006               ,	0.111,	4.000,	,	          ,	,
	MA024105  ,	 C,	2019/12/19 上午 12:00:00,	6,	2410,	1101L70540               ,	24.000,	3.000,	,	          ,	SAC305  0.40mm                          ,
	MA024172  ,	 C,	2021/8/3 上午 12:00:00,	1,	2070,	121100177A               ,	1000.000,	0.900,	0.260     ,	          ,	W024M060849                             ,
	MA024172  ,	 C,	2021/8/3 上午 12:00:00,	2,	2430,	1011TR076A               ,	2.344,	0.600,	          ,	          ,	,
	MA024172  ,	 C,	2021/8/3 上午 12:00:00,	3,	2070,	1071F76004               ,	0.056,	14.000,	          ,	          ,	,
	MA024172  ,	 C,	2021/8/3 上午 12:00:00,	4,	2200,	1091A07T21               ,	21.164,	0.150,	21        ,	          ,	0.7 mil Au 2N                           ,
	MA024172  ,	 C,	2021/8/3 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.087,	4.000,	          ,	          ,	,
	MA024172  ,	 C,	2021/8/3 上午 12:00:00,	6,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	EL096084  ,	 D,	2021/6/23 上午 12:00:00,	1,	2070,	121102160A               ,	1000.000,	0.600,	0.180     ,	          ,	,
	EL096084  ,	 D,	2021/6/23 上午 12:00:00,	2,	2430,	1011TR620A               ,	5.556,	0.600,	          ,	          ,	,
	EL096084  ,	 D,	2021/6/23 上午 12:00:00,	3,	2070,	1071P62022               ,	6.098,	15.000,	          ,	          ,	,
	EL096084  ,	 D,	2021/6/23 上午 12:00:00,	4,	2200,	1091A06T21               ,	67.004,	0.150,	86        ,	          ,	0.6 mil Au 2N                           ,
	EL096084  ,	 D,	2021/6/23 上午 12:00:00,	5,	2300,	1081G750V8               ,	0.210,	4.000,	          ,	          ,	原CPD:10819240HB                        ,
	EL096084  ,	 D,	2021/6/23 上午 12:00:00,	6,	2410,	1101G70545               ,	96.000,	3.000,	          ,	          ,	,
	EM060003  ,	 B,	2019/10/29 上午 12:00:00,	1,	2070,	121101801A               ,	1000.000,	0.600,	0.180     ,	          ,	,
	EM060003  ,	 B,	2019/10/29 上午 12:00:00,	2,	2430,	1011TR656A               ,	4.261,	0.600,	          ,	          ,	,
	EM060003  ,	 B,	2019/10/29 上午 12:00:00,	3,	2070,	1071P62022               ,	3.192,	15.000,	          ,	          ,	,
	EM060003  ,	 B,	2019/10/29 上午 12:00:00,	4,	2200,	1091A07T21               ,	39.800,	0.150,	63        ,	          ,	0.7mil (Au;2N)                          ,
	EM060003  ,	 B,	2019/10/29 上午 12:00:00,	5,	2300,	10819240Z1               ,	0.159,	4.000,	          ,	          ,	,
	EM060003  ,	 B,	2019/10/29 上午 12:00:00,	6,	2410,	1101G70545               ,	60.000,	3.000,	          ,	          ,	,
	Y6008056  ,	 C,	2019/12/30 上午 12:00:00,	1,	2070,	120100035A               ,	1000.000,	3.400,	0.152     ,	          ,	靜電袋出貨                              ,
	Y6008056  ,	 C,	2019/12/30 上午 12:00:00,	2,	2070,	1071F76004               ,	0.082,	14.000,	,	          ,	,
	Y6008056  ,	 C,	2019/12/30 上午 12:00:00,	3,	2200,	1091A07T21               ,	10.600,	0.150,	10        ,	          ,	0.7 mil Au(2N)                          ,
	Y6008056  ,	 C,	2019/12/30 上午 12:00:00,	4,	2300,	1081G700L1               ,	0.034,	4.000,	,	          ,	,
	Y6008056  ,	 C,	2019/12/30 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	YD008135  ,	 A,	2020/8/7 上午 12:00:00,	1,	2070,	120100091A               ,	1000.000,	3.400,	0.203     ,	          ,	L008Y1517E3                             ,
	YD008135  ,	 A,	2020/8/7 上午 12:00:00,	2,	2430,	1011TR617A               ,	2.418,	0.600,	          ,	          ,	,
	YD008135  ,	 A,	2020/8/7 上午 12:00:00,	3,	2070,	1071F76004               ,	0.206,	14.000,	          ,	          ,	,
	YD008135  ,	 A,	2020/8/7 上午 12:00:00,	4,	2200,	1091G08PA4               ,	25.580,	16.000,	10        ,	          ,	0.8milAg(98%)                           ,
	YD008135  ,	 A,	2020/8/7 上午 12:00:00,	5,	2300,	108192HF42               ,	0.080,	4.000,	          ,	          ,	,
	YD008135  ,	 A,	2020/8/7 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	DR008015  ,	 C,	2021/1/4 上午 12:00:00,	1,	2070,	121101767C               ,	1000.000,	0.900,	0.210     ,	          ,	,
	DR008015  ,	 C,	2021/1/4 上午 12:00:00,	2,	2430,	1011TR042A               ,	2.292,	0.600,	          ,	          ,	,
	DR008015  ,	 C,	2021/1/4 上午 12:00:00,	3,	2070,	1071F76004               ,	0.745,	14.000,	          ,	          ,	,
