route,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_hold,wlot_mvin_perfmd,bd_id,urgent_code,sub_lot,wb_location,automotive,package_id,CR,super_hot_run_code,last_WB_entity,wip_outplan_time
CONLAS01,RA9NIC9,ChipMOS,MAT,0008WLAS001,17093,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NICD,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NICH,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NICM,ChipMOS,MAT,0008WLAS001,34185,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NICR,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NICZ,ChipMOS,MAT,0008WLAS001,7979,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NICV,ChipMOS,MAT,0008WLAS001,34184,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NID4,ChipMOS,MAT,0008WLAS001,53823,0,5030,N,N,,,4,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NID8,ChipMOS,MAT,0008WLAS001,90764,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIDC,ChipMOS,MAT,0008WLAS001,90759,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIDG,ChipMOS,MAT,0008WLAS001,87645,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIDL,ChipMOS,MAT,0008WLAS001,24304,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIDQ,ChipMOS,MAT,0008WLAS001,3214,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIDU,ChipMOS,MAT,0008WLAS001,3306,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIE6,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIEC,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIEJ,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIEQ,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIEW,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIF3,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIF9,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIFF,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIFM,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIFT,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIFZ,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIG6,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIGC,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIGJ,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIGQ,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIGW,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIH3,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIH9,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIHF,ChipMOS,MAT,0008WLAS001,45473,0,5030,N,N,,,4,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIHM,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIHT,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIHZ,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIJ6,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIJC,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIJJ,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIJQ,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIJW,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIK3,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIK9,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIKF,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIKM,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIKT,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIKZ,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIL6,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NILC,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NILJ,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NILQ,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NILW,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIM3,ChipMOS,MAT,0008WLAS001,127246,0,5030,N,N,,,12,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIM9,ChipMOS,MAT,0008WLAS001,127246,0,5030,N,N,,,12,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIMF,ChipMOS,MAT,0008WLAS001,127246,0,5030,N,N,,,12,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIMM,ChipMOS,MAT,0008WLAS001,127246,0,5030,N,N,,,12,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIMT,ChipMOS,MAT,0008WLAS001,127246,0,5030,N,N,,,12,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIMZ,ChipMOS,MAT,0008WLAS001,127246,0,5030,N,N,,,12,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIN6,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NINA,ChipMOS,MAT,0008WLAS001,25365,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NINE,ChipMOS,MAT,0008WLAS001,71662,0,5030,N,N,,,5,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NINJ,ChipMOS,MAT,0008WLAS001,61763,0,5030,N,N,,,4,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NINN,ChipMOS,MAT,0008WLAS001,26448,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NINS,ChipMOS,MAT,0008WLAS001,71600,0,5030,N,N,,,5,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NINW,ChipMOS,MAT,0008WLAS001,71680,0,5030,N,N,,,5,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIP1,ChipMOS,MAT,0008WLAS001,71647,0,5030,N,N,,,5,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIP5,ChipMOS,MAT,0008WLAS001,87482,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,RA9NIP9,ChipMOS,MAT,0008WLAS001,87485,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,RB0ABB8,ChipMOS,MAT,0008WLAS001,21199,0,5030,N,N,,,10,,,DFN-MAT,74.33,N,,
CONLAS01,RB0ABBC,ChipMOS,MAT,0008WLAS001,47392,0,5030,N,N,,,22,,,DFN-MAT,74.33,N,,
CONLAS01,RB0ABBG,ChipMOS,MAT,0008WLAS001,48443,0,5030,N,N,,,23,,,DFN-MAT,74.33,N,,
CONLAS01,RB0ABBK,ChipMOS,MAT,0008WLAS001,1579,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RB0ABBP,ChipMOS,MAT,0008WLAS001,47020,0,5030,N,N,,,22,,,DFN-MAT,74.33,N,,
CONLAS01,RB0ABBT,ChipMOS,MAT,0008WLAS001,43309,0,5030,N,N,,,21,,,DFN-MAT,74.33,N,,
CONLAS01,RB0ABBX,ChipMOS,MAT,0008WLAS001,41673,0,5030,N,N,,,20,,,DFN-MAT,74.33,N,,
CONLAS01,RB0ABD6,ChipMOS,MAT,0008WLAS001,25034,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,RB0ASBC,ChipMOS,MAT,0008WLAS001,36900,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,RB0NIA1,ChipMOS,MAT,0008WLAS001,67035,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,RH7ABAN,ChipMOS,MAT,0008WLAS001,1,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RH7ABBF,ChipMOS,MAT,0008WLAS001,400,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RH7ABC8,ChipMOS,MAT,0008WLAS001,77,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RH7ABCC,ChipMOS,MAT,0008WLAS001,77,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RH7ABCG,ChipMOS,MAT,0008WLAS001,77,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RH7ABCL,ChipMOS,MAT,0008WLAS001,77,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RH7ABDY,ChipMOS,MAT,0008WLAS001,2,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RH7ABE3,ChipMOS,MAT,0008WLAS001,400,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RH7ABED,ChipMOS,MAT,0008WLAS001,77,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RH7ABEI,ChipMOS,MAT,0008WLAS001,77,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RH7ABEM,ChipMOS,MAT,0008WLAS001,77,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RH7ABF8,ChipMOS,MAT,0008WLAS001,5,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RI0CMAS,ChipMOS,MAT,0008WLAS001,77,0,5030,N,N,,Q,1,,,DFN-MAT,74.33,N,,
CONLAS01,RI0CMEB,ChipMOS,MAT,0008WLAS001,80,0,5030,N,N,,Q,1,,,DFN-MAT,74.33,N,,
CONLAS01,RI0CMEP,ChipMOS,MAT,0008WLAS001,45,0,5030,N,N,,Q,1,,,DFN-MAT,74.33,N,,
CONLAS01,RI0CMGE,ChipMOS,MAT,0008WLAS001,77,0,5030,N,N,,Q,1,,,DFN-MAT,74.33,N,,
CONLAS01,RH7ABD1,ChipMOS,MAT,0008WLAS001,20,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,RH7ABFG,ChipMOS,MAT,0008WLAS001,20,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC2ASA4,ChipMOS,MAT,0008WLAS001,126024,0,5030,N,N,,,13,,,DFN-MAT,74.33,N,,
CONLAS01,PC2ASD7,ChipMOS,MAT,0008WLAS001,10558,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,PC3ASCW,ChipMOS,MAT,0008WLAS001,104900,0,5030,N,N,,,11,,,DFN-MAT,74.33,N,,
CONLAS01,PC4ABH3,ChipMOS,MAT,0008WLAS001,239891,0,5030,N,N,,,20,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIAK,ChipMOS,MAT,0008WLAS001,16185,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIAP,ChipMOS,MAT,0008WLAS001,35985,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIAT,ChipMOS,MAT,0008WLAS001,31300,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIAX,ChipMOS,MAT,0008WLAS001,31293,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIB2,ChipMOS,MAT,0008WLAS001,31300,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIB6,ChipMOS,MAT,0008WLAS001,35949,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIBA,ChipMOS,MAT,0008WLAS001,35986,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIBF,ChipMOS,MAT,0008WLAS001,131182,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIBM,ChipMOS,MAT,0008WLAS001,131182,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIC6,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NICC,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NICJ,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NICQ,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NICW,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NID3,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NID9,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIE7,ChipMOS,MAT,0008WLAS001,46597,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIEB,ChipMOS,MAT,0008WLAS001,92604,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIEF,ChipMOS,MAT,0008WLAS001,76751,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIEK,ChipMOS,MAT,0008WLAS001,92611,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIEP,ChipMOS,MAT,0008WLAS001,54225,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIET,ChipMOS,MAT,0008WLAS001,75661,0,5030,N,N,,,5,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIEX,ChipMOS,MAT,0008WLAS001,75676,0,5030,N,N,,,5,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIF2,ChipMOS,MAT,0008WLAS001,75665,0,5030,N,N,,,5,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIF6,ChipMOS,MAT,0008WLAS001,75666,0,5030,N,N,,,5,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIFA,ChipMOS,MAT,0008WLAS001,12715,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIFE,ChipMOS,MAT,0008WLAS001,46604,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIFJ,ChipMOS,MAT,0008WLAS001,46613,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIFN,ChipMOS,MAT,0008WLAS001,38160,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIFS,ChipMOS,MAT,0008WLAS001,46614,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIFW,ChipMOS,MAT,0008WLAS001,54917,0,5030,N,N,,,4,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIG1,ChipMOS,MAT,0008WLAS001,18301,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIG5,ChipMOS,MAT,0008WLAS001,54923,0,5030,N,N,,,4,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIG9,ChipMOS,MAT,0008WLAS001,54924,0,5030,N,N,,,4,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIGD,ChipMOS,MAT,0008WLAS001,11079,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIGH,ChipMOS,MAT,0008WLAS001,13536,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIGM,ChipMOS,MAT,0008WLAS001,10144,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIGR,ChipMOS,MAT,0008WLAS001,25379,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIGV,ChipMOS,MAT,0008WLAS001,6751,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIGZ,ChipMOS,MAT,0008WLAS001,46614,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIH4,ChipMOS,MAT,0008WLAS001,46614,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIH8,ChipMOS,MAT,0008WLAS001,46614,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIHC,ChipMOS,MAT,0008WLAS001,46612,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIHG,ChipMOS,MAT,0008WLAS001,46614,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIHL,ChipMOS,MAT,0008WLAS001,46607,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIHQ,ChipMOS,MAT,0008WLAS001,46611,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIHU,ChipMOS,MAT,0008WLAS001,92600,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC4NIHY,ChipMOS,MAT,0008WLAS001,6396,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIA4,ChipMOS,MAT,0008WLAS001,27154,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIA8,ChipMOS,MAT,0008WLAS001,21470,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIAC,ChipMOS,MAT,0008WLAS001,7809,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIAJ,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIAQ,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIAW,ChipMOS,MAT,0008WLAS001,62311,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIB3,ChipMOS,MAT,0008WLAS001,124622,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIB9,ChipMOS,MAT,0008WLAS001,124622,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIBF,ChipMOS,MAT,0008WLAS001,124622,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIBM,ChipMOS,MAT,0008WLAS001,124622,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIBT,ChipMOS,MAT,0008WLAS001,124622,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIBZ,ChipMOS,MAT,0008WLAS001,124622,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NICK,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NICR,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NICX,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NID4,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NID9,ChipMOS,MAT,0008WLAS001,44271,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIDD,ChipMOS,MAT,0008WLAS001,28209,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIDH,ChipMOS,MAT,0008WLAS001,22489,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIDM,ChipMOS,MAT,0008WLAS001,2490,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIDR,ChipMOS,MAT,0008WLAS001,4822,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIDV,ChipMOS,MAT,0008WLAS001,3214,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIE2,ChipMOS,MAT,0008WLAS001,87927,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIE6,ChipMOS,MAT,0008WLAS001,87975,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIEC,ChipMOS,MAT,0008WLAS001,66838,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIEJ,ChipMOS,MAT,0008WLAS001,11810,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIEN,ChipMOS,MAT,0008WLAS001,14863,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIES,ChipMOS,MAT,0008WLAS001,3214,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIEW,ChipMOS,MAT,0008WLAS001,33060,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIF3,ChipMOS,MAT,0008WLAS001,33402,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIF9,ChipMOS,MAT,0008WLAS001,119947,0,5030,N,N,,,8,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIFF,ChipMOS,MAT,0008WLAS001,119947,0,5030,N,N,,,8,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIFM,ChipMOS,MAT,0008WLAS001,119947,0,5030,N,N,,,8,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIFS,ChipMOS,MAT,0008WLAS001,38214,0,5030,N,N,,,4,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIFW,ChipMOS,MAT,0008WLAS001,3306,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC5NIG4,ChipMOS,MAT,0008WLAS001,45418,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,PC6ASAH,ChipMOS,MAT,0008WLAS001,62793,0,5030,N,N,,,7,,,DFN-MAT,74.33,N,,
CONLAS01,PC6ASAM,ChipMOS,MAT,0008WLAS001,136134,0,5030,N,N,,,14,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIA1,ChipMOS,MAT,0008WLAS001,23306,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIA5,ChipMOS,MAT,0008WLAS001,7698,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIA9,ChipMOS,MAT,0008WLAS001,22926,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIAD,ChipMOS,MAT,0008WLAS001,13536,0,5030,N,N,,,1,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIAH,ChipMOS,MAT,0008WLAS001,38916,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIAM,ChipMOS,MAT,0008WLAS001,46614,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIAR,ChipMOS,MAT,0008WLAS001,46614,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIAV,ChipMOS,MAT,0008WLAS001,46614,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIAZ,ChipMOS,MAT,0008WLAS001,75477,0,5030,N,N,,,5,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIB4,ChipMOS,MAT,0008WLAS001,75465,0,5030,N,N,,,5,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIB8,ChipMOS,MAT,0008WLAS001,75454,0,5030,N,N,,,5,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIBC,ChipMOS,MAT,0008WLAS001,75458,0,5030,N,N,,,5,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIBG,ChipMOS,MAT,0008WLAS001,75468,0,5030,N,N,,,5,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIBL,ChipMOS,MAT,0008WLAS001,75466,0,5030,N,N,,,5,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIBQ,ChipMOS,MAT,0008WLAS001,71989,0,5030,N,N,,,5,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIBU,ChipMOS,MAT,0008WLAS001,92616,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIBY,ChipMOS,MAT,0008WLAS001,92610,0,5030,N,N,,,3,,,DFN-MAT,74.33,N,,
CONLAS01,PC6NIC3,ChipMOS,MAT,0008WLAS001,63960,0,5030,N,N,,,2,,,DFN-MAT,74.33,N,,
