ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER
BB733,UTC2000,RUNNING,R14ABBH06,2200,060EMAB004,AAB060EM2001A,22-04-05 14:43,22-04-04 16:13,WINBOND,FBGA60UEM2-1,7800,04/30/2022 MP,1091A07T21,,R14ABBM01,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,346.7893,22-04-05 14:43,2200
BB734,UTC2000,RUNNING,R14CDBA02,2200,054MFCD001,ACD054MF2003A,22-04-05 14:44,22-04-04 18:56,ETRON,MBGA54A2L,6160,,1091A07T41,,R14CDB903,MBGA54A2L,ETRON,ACD054MF2003A,1091A07T41,311.1107,22-04-05 14:44,2200
BB735,UTC2000,RUNNING,R14ABNU01,2200,060EMAB004,AAB060EM2001A,22-04-06 02:21,22-04-05 04:35,WINBOND,FBGA60UEM2-1,7548,,,,R14ABBM05,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,346.7893,22-04-06 02:21,2200
BB736,UTC2000,RUNNING,R14AWBR04,2200,024MAAW012,AAW024MA6008A,22-04-05 07:31,22-04-05 03:14,MXIC,MINIBGA24A3L,6391,,1091A07T41,,R14AWBR03,MINIBGA24A3L,MXIC,AAW024MA6008A,1091A07T41,1501.7816,22-04-05 07:31,2200
BB737,UTC2000,RUNNING,R14CDBA03,2200,054MFCD001,ACD054MF2003A,22-04-05 15:46,22-04-04 20:16,ETRON,MBGA54A2L,6065,,1091A07T41,,R14CDB901,MBGA54A2L,ETRON,ACD054MF2003A,1091A07T41,311.1107,22-04-05 15:46,2200
BB738,UTC2000,RUNNING,R14MSCV06,2200,078ENMS018,AMS078EN1006A,22-04-05 16:31,22-04-05 01:06,MTI,FBGA-78UEN,3580,04/05/2022 MP,1091A06T21,,R14MSCU04,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,232.1208,22-04-05 16:31,2200
BB745,UTC2000,IN-REPAIR,R14ABPH02,2200,054TNAB041,AAB054TN1005A,22-04-05 11:33:35,22-04-05 07:52,WINBOND,TSOP2-54ME,2880,04/06/2022 MP,,,R14ABAA03,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,299.4645,22-04-05 11:33,2200
BB746,UTC2000,RUNNING,R14ABPH03,2200,054TNAB041,AAB054TN1005A,22-04-05 11:09,22-04-05 01:32,WINBOND,TSOP2-54ME,2880,04/07/2022 MP,,,R14ABAA05,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,299.4645,22-04-05 11:09,2200
BB747,UTC2000,RUNNING,R14NVPK03,2200,132X2NV133,ANV132X2C044A,22-04-05 21:05,22-04-05 03:16,PHISON,STBGA132G4VT,1159,04/08/2022 MP,1091A07C41,4,R13VEF101,STBGA48P4L,Everspin,AVE048XZ3007A,1091A07C21,65.0318,22-04-05 21:05,2200
BB748,UTC2000,RUNNING,R14ABD102,3200,162KEAB011,AAB162KE1006A,22-04-05 12:24,22-04-04 14:40,WINBOND,STBGA162B4U,1911,04/09/2022 MP,,,R14ABDI03,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,536.0704,22-04-05 12:24,3200
BB749,UTC2000,IDLE,,,,AMS096EC3001B,,22-04-05 07:01,,,,04/10/2022 MP,,,R14MSJF05,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,239.5637,,2200
BB750,UTC2000,RUNNING,R14ABD203,3200,162KEAB011,AAB162KE1006A,22-04-05 05:46,22-04-04 15:05,WINBOND,STBGA162B4U,1288,04/11/2022 MP,,,R14CDA102,MBGA54A2L,ETRON,ACD054MF2001A,1091A07T41,536.0704,22-04-05 05:46,3200
BB751,UTC2000,IN-REPAIR,R14MSK905,2200,048TWMS079,AMS048TW1060A,22-04-05 07:50:24,22-04-05 07:45,MTI,TSOP1-48AM,2160,04/12/2022 MP,1091A07T41,,R13ABN701,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,461.0295,22-04-05 07:50,2200
BB752,UTC2000,RUNNING,R14ABBY07,2200,096ELAB057,AAB096EL1019A,22-04-05 19:41,22-04-04 20:05,WINBOND,FBGA96UEL(2),5965,04/13/2022 MP,1091A06T21,,R14ABBY06,FBGA96UEL(2),WINBOND,AAB096EL1019A,1091A06T21,252.9244,22-04-05 19:41,2200
BB753,UTC2000,IDLE,,,,AAB060NR1007A,,22-04-05 00:58,,,,04/14/2022 MP,,,R14ABDN05,VFBGA60B4L,WINBOND,AAB060NR1007A,1091A07T21,413.0463,,2200
BB754,UTC2000,RUNNING,R14MSCV08,2200,078ENMS018,AMS078EN1006A,22-04-05 19:24,22-04-05 03:32,MTI,FBGA-78UEN,3682,04/15/2022 MP,1091A06T21,,R14MSER01,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,232.1208,22-04-05 19:24,2200
BB755,UTC2000,RUNNING,R14ABD201,3200,162KEAB011,AAB162KE1006A,22-04-06 02:53,22-04-04 15:11,WINBOND,STBGA162B4U,3146,04/16/2022 MP,,,R14MSAU05,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,536.0704,22-04-06 02:53,3200
BB756,UTC2000,IDLE,,,,AMS078EN1002A,,22-04-04 20:41,,,,04/17/2022 MP,,,R14MSB411,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,,2200
BB757,UTC2000,RUNNING,R14CDBE04,2200,054MFCD001,ACD054MF2003A,22-04-06 01:33,22-04-05 05:41,ETRON,MBGA54A2L,6180,04/18/2022 MP,,,R14CDB904,MBGA54A2L,ETRON,ACD054MF2003A,1091A07T41,311.1107,22-04-06 01:33,2200
BB758,UTC2000,RUNNING,R14CDBE05,2200,054MFCD001,ACD054MF2003A,22-04-06 00:01,22-04-05 04:23,ETRON,MBGA54A2L,6107,04/19/2022 MP,,,R14CDBA06,MBGA54A2L,ETRON,ACD054MF2003A,1091A07T41,311.1107,22-04-06 00:01,2200
BB759,UTC2000,RUNNING,R14NVPK02,2200,132X2NV133,ANV132X2C044A,22-04-05 16:09,22-04-04 22:55,PHISON,STBGA132G4VT,1120,04/20/2022 MP,1091A07C41,4,R14ABDP05,VFBGA60B4L,WINBOND,AAB060NR1007A,1091A07T21,65.0318,22-04-05 16:09,2200
BB760,UTC2000,ENG,,,,ABU200KX2002A,22-04-05 06:22,22-04-05 06:22,,,,04/21/2022 MP,,,R14ABDJ07,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,103.0654,,3200
BB761,UTC2000,RUNNING,R14MSCV01,2200,078ENMS018,AMS078EN1006A,22-04-05 02:32,22-04-04 11:02,MTI,FBGA-78UEN,3600,04/22/2022 MP,1091A06T21,,R14YUE512,FBGA-96UEL-2,DOSILICO,AYU096EL2001A,1091A07T21,232.1208,22-04-05 02:32,2200
BB762,UTC2000,RUNNING,R14ABBR03,2200,060EMAB004,AAB060EM2001A,22-04-05 23:41,22-04-05 01:18,WINBOND,FBGA60UEM2-1,7760,04/23/2022 MP,,,R14ABBH01,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,346.7893,22-04-05 23:41,2200
BB763,UTC2000,RUNNING,R14AWAI01,3200,024XJAW020,AAW024XJ6010B,22-04-05 19:54,22-04-05 05:26,MXIC,STBGA24A4L,4320,04/24/2022 MP,,,R14AWAG02,STBGA24A4L,MXIC,AAW024XJ6010B,1091A07T41,321.8796,22-04-05 19:54,3200
BB764,UTC2000,IDLE,,,,AAB060NR1007A,,22-04-05 03:35,,,,04/25/2022 MP,,,R14ABDN04,VFBGA60B4L,WINBOND,AAB060NR1007A,1091A07T21,413.0463,,2200
BB765,UTC2000,RUNNING,R14ULA202,2200,054TNUL006,AUL054TN1003A,22-04-05 06:30,22-04-04 16:28,SCS,TSOP2-54ME,2880,04/26/2022 MP,1091A08C41,,R14ULA204,TSOP2-54ME,SCS,AUL054TN1003A,1091A08C41,205.3452,22-04-05 06:30,2200
BB766,UTC2000,RUNNING,R14ULA203,2200,054TNUL006,AUL054TN1003A,22-04-05 18:28,22-04-05 04:26,SCS,TSOP2-54ME,2880,04/27/2022 MP,1091A08C41,,R14ULA201,TSOP2-54ME,SCS,AUL054TN1003A,1091A08C41,205.3452,22-04-05 18:28,2200
BB767,UTC2000,RUNNING,R14MSAY03,2200,078ENMS007,AMS078EN1002A,22-04-05 08:18,22-04-04 18:24,MTI,FBGA-78UEN,3492,04/28/2022 MP,1091A06T21,,R14MSB501,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-05 08:18,2200
BB768,UTC2000,RUNNING,R14ABQZ02,2200,024MAAB098,AAB024MAA017A,22-04-05 05:21,22-04-05 05:15,WINBOND,MBGA24J3U,6060,04/29/2022 MP,1091A07T21,4,R14ABQZ03,MBGA24J3U,WINBOND,AAB024MAA017A,1091A07T21,,22-04-05 05:21,2200
BB769,UTC2000,IDLE,,,,AMS078EN1002A,,22-04-05 07:22,,,,04/30/2022 MP,,,R14MSAY04,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,,2200
BB770,UTC2000,IDLE,,,,AAB060NR1007A,,22-04-04 20:56,,,,04/30/2022 MP,,,R14ABDN01,VFBGA60B4L,WINBOND,AAB060NR1007A,1091A07T21,413.0463,,2200
BB771,UTC2000,IDLE,,,,AMS078EN1002A,,22-04-04 15:28,,,,,,,R14MSB507,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,,2200
BB772,UTC2000,RUNNING,R14CDB502,2200,096EFCD001,ACD096EF2001B,22-04-05 21:38,22-04-04 23:38,ETRON,FBGA-96UEF,4920,,1091A07T41,,R14CDAW04,FBGA-96UEF,ETRON,ACD096EF2001B,1091A07T41,223.6831,22-04-05 21:38,2200
BB773,UTC2000,RUNNING,R14MSEM01,2200,078ENMS018,AMS078EN1006A,22-04-05 07:17,22-04-05 02:46,MTI,FBGA-78UEN,1034,,,,R14MSCU03,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,232.1208,22-04-05 07:17,2200
BB774,UTC2000,RUNNING,R14NVPK06,2200,132X2NV133,ANV132X2C044A,22-04-05 18:09,22-04-05 00:37,PHISON,STBGA132G4VT,1140,,1091A07C41,4,R14ABLU04,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,65.0318,22-04-05 18:09,2200
BB775,UTC2000,IDLE,,,,AMS078EN1002A,,22-04-04 22:05,,,,04/05/2022 MP,,,R14MSB806,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,,2200
BB776,UTC2000,IDLE,,,,AAB024XJ6011A,,22-04-05 02:37,,,,04/06/2022 MP,,,R14ABKX01,STBGA24D6U,WINBOND,AAB024XJ6011A,1091A07T21,936.9851,,3200
BB777,UTC2000,RUNNING,R14CDB605,2200,096EFCD001,ACD096EF2001B,22-04-05 19:35,22-04-04 20:28,ETRON,FBGA-96UEF,5171,04/07/2022 MP,1091A07T41,,R14CDB402,FBGA-96UEF,ETRON,ACD096EF2001B,1091A07T41,223.6831,22-04-05 19:35,2200
BB778,UTC2000,RUNNING,R14NVPK09,2200,132X2NV133,ANV132X2C044A,22-04-05 20:10,22-04-05 02:08,PHISON,STBGA132G4VT,1173,04/08/2022 MP,1091A07C41,4,R14ABDJ08,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,65.0318,22-04-05 20:10,2200
BB779,UTC2000,RUNNING,R14ABPH04,2200,054TNAB041,AAB054TN1005A,22-04-05 13:28,22-04-05 03:50,WINBOND,TSOP2-54ME,2880,04/09/2022 MP,,,R14ABPK02,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,299.4645,22-04-05 13:28,2200
BB780,UTC2000,RUNNING,R14BUAU03,2200,200N7BU025,ABU200N74006A,22-04-05 18:03,22-04-04 15:46,ICSI,VFBGA200BEP,3101,04/10/2022 MP,1091A07C21,,R14NVPF05,SSBGA132G4VT,PHISON,ANV132X2C057A,1091A06C41,117.9375,22-04-05 18:03,2200
BB781,UTC2000,IDLE,,,,AMS078EN1002A,,22-04-04 22:33,,,,04/11/2022 MP,,,R14MSAZ10,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,,2200
BB782,UTC2000,RUNNING,R14ABKQ01,2200,048TWAB019,AAB048TW2009A,22-04-05 07:48,22-04-04 23:14,WINBOND,TSOP1-48AM2,2160,04/12/2022 MP,,,R14BUA702,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,252.1254,22-04-05 07:48,2200
BB783,UTC2000,RUNNING,R14MSB704,2200,078ENMS007,AMS078EN1002A,22-04-05 21:35,22-04-05 07:26,MTI,FBGA-78UEN,3558,04/13/2022 MP,,,R14MSB804,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-05 21:35,2200
BB784,UTC2000,RUNNING,R14MSB703,2200,078ENMS007,AMS078EN1002A,22-04-05 21:30,22-04-05 07:24,MTI,FBGA-78UEN,3540,04/14/2022 MP,,,R14MSAZ11,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-05 21:30,2200
BB785,UTC2000,RUNNING,R14ABPH05,2200,054TNAB041,AAB054TN1005A,22-04-05 15:03,22-04-05 05:26,WINBOND,TSOP2-54ME,2880,04/15/2022 MP,,,R14ABPK03,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,299.4645,22-04-05 15:03,2200
BB786,UTC2000,RUNNING,R14ABPK09,2200,054TNAB041,AAB054TN1005A,22-04-05 14:47,22-04-05 05:10,WINBOND,TSOP2-54ME,2880,04/16/2022 MP,1091A07T21,,R14ABPK04,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,299.4645,22-04-05 14:47,2200
BB787,UTC2000,RUNNING,R14CDBF02,2200,054MFCD001,ACD054MF2003A,22-04-05 10:02,22-04-04 14:14,ETRON,MBGA54A2L,6160,04/17/2022 MP,,,R13ABN508,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,311.1107,22-04-05 10:02,2200
BB788,UTC2000,RUNNING,R14ABPK06,2200,054TNAB041,AAB054TN1005A,22-04-05 08:52,22-04-04 23:15,WINBOND,TSOP2-54ME,2880,04/18/2022 MP,1091A07T21,,R14ABAA06,TSOP2-54ME,WINBOND,AAB054TN1005A,1091A07T21,299.4645,22-04-05 08:52,2200
BB789,UTC2000,RUNNING,R14MSKF01,2200,078ENMS007,AMS078EN1002A,22-04-05 21:24,22-04-05 07:19,MTI,FBGA-78UEN,3540,04/19/2022 MP,,,R14MSB207,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-05 21:24,2200
BB790,UTC2000,RUNNING,R14ABKQ02,2200,048TWAB019,AAB048TW2009A,22-04-05 07:15,22-04-04 22:41,WINBOND,TSOP1-48AM2,2159,04/20/2022 MP,,,R14BUA703,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,252.1254,22-04-05 07:15,2200
BB791,UTC2000,RUNNING,R14ABQ302,2200,060NRAB005,AAB060NR1004B,22-04-06 01:31,22-04-05 06:41,WINBOND,VFBGA60B4L,5580,04/21/2022 MP,,,R14ABDN07,VFBGA60B4L,WINBOND,AAB060NR1007A,1091A07T21,296.1566,22-04-06 01:31,2200
BB801,MAXUM,RUNNING,R10ASBL01,2200,060NRAS002,AAS060NR2004A,22-04-05 19:53,22-04-04 04:33,EliteMT,VFBGA60H4U,7680,04/27/2022 SP,1091G08PA4,4,R10ASBJ03,VFBGA60H4U,EliteMT,AAS060NR2004A,1091G08PA4,195.2264,22-04-05 19:53,2200
BB802,MAXUM,IN-REPAIR,R14ABM808,2200,008YMAB062,AAB008YM2023A,22-04-05 08:26:04,22-04-05 07:57,WINBOND,DFN-08YM2D,16000,04/28/2022 SP,1091A07T21,,R14ASC201,FBGA-84UC,EliteMT,AAS084CC2015B,1091G08PA4,1451.5763,22-04-05 08:26,2200
BB803,MAXUM,RUNNING,R12ZAA701,2200,0086AZA012,AZA0086A1003A,22-04-05 12:14,22-04-04 23:51,Auton,uSD08AQV-C,1545,04/29/2022 SP,,,R12ZAA102,uSD08AQV-C,Auton,AZA0086A1003A,1091G07PA4,124.651,22-04-05 12:14,2200
BB804,MAXUM,RUNNING,R14AWAL12,2200,008Y6AW020,AAW008Y62010C,22-04-05 08:13,22-04-05 01:18,MXIC,DFN-08Y62D,8320,04/30/2022 SP,1091A07T41,,R14AWAK10,DFN-08Y62D,MXIC,AAW008Y62010C,1091A07T41,1200.5676,22-04-05 08:13,2200
BB805,MAXUM,RUNNING,R12ZAAM12,2200,0086AZA021,AZA0086A1016A,22-04-02 04:57,22-04-01 16:09,Auton,uSD08AQV-C,1580,,1091G07PA4,,R12ZAAM02,uSD08AQV-C,Auton,AZA0086A1016A,1091G07PA4,123.4965,22-04-02 04:57,2200
BB806,MAXUM,IN-REPAIR,R14YZA509,2200,066TSYZ002,AYZ066TS1001A,22-04-04 21:45:39,22-04-05 07:57,ZJP,TSOP2-66CME,2880,,1091G08PA4,,R14YZA506,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,215.55,22-04-04 21:45,2200
BB807,MAXUM,RUNNING,R12ZAAE01,2200,0086AZA019,AZA0086A1010A,22-04-05 03:18,22-04-04 14:40,Auton,uSD08AQV-C,1576,,,,R12ZAAB01,uSD08AQV-C,Auton,AZA0086A1004A,1091G07PA4,124.651,22-04-05 03:18,2200
BB808,MAXUM,RUNNING,R14ASB810,2200,096ELAS044,AAS096EL1016A,22-04-05 22:57,22-04-05 03:44,EliteMT,FBGA-96UEL-3,2980,,1091G08PA4,,R14VGA801,DFN-08YQ2A,ISSI-VG,ABU008YQ2009A,1091A07C41,155.0588,22-04-05 22:57,2200
BB809,MAXUM,RUNNING,R12ZAAE03,2200,0086AZA019,AZA0086A1010A,22-04-05 04:32,22-04-04 15:42,Auton,uSD08AQV-C,1600,04/05/2022 MP,,,R14ASAT01,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,124.651,22-04-05 04:32,2200
BB810,MAXUM,RUNNING,R14YZA419,2200,066TSYZ002,AYZ066TS1001A,22-04-05 20:35,22-04-05 07:14,ZJP,TSOP2-66CME,2880,04/06/2022 MP,1091G08PA4,,R14YZA512,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,215.55,22-04-05 20:35,2200
BB811,MAXUM,RUNNING,R12ZAAE02,2200,0086AZA019,AZA0086A1010A,22-04-05 04:21,22-04-04 15:37,Auton,uSD08AQV-C,1588,04/07/2022 MP,,,R14ASA805,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,124.651,22-04-05 04:21,2200
BB812,MAXUM,RUNNING,R14YZA407,2200,066TSYZ002,AYZ066TS1001A,22-04-05 13:39,22-04-05 00:18,ZJP,TSOP2-66CME,2880,04/08/2022 MP,1091G08PA4,,R14YZA401,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,215.55,22-04-05 13:39,2200
BB813,MAXUM,RUNNING,R14ABM909,2200,008YMAB062,AAB008YM2023A,22-04-05 08:29,22-04-04 21:28,WINBOND,DFN-08YM2D,16000,04/09/2022 MP,1091A07T21,,R14ASBY08,MBGA24J3U,EliteMT,AAS024MA0006A,1091G08PA4,1451.5763,22-04-05 08:29,2200
BB814,MAXUM,IDLE,,,,AAB008YQ3020A,,22-04-03 19:30,,,,04/10/2022 MP,,,R13ABJP01,DFN-08YQ3AW,WINBOND,AAB008YQ3020A,1091A07T21,587.5324,,2200
BB815,MAXUM,RUNNING,R14BWD403,2200,048ACBW026,ABW048AC1009A,22-04-05 13:16,22-04-05 01:57,AKM,QFN-48AC1,2800,04/11/2022 MP,1091A07C41,,R14BWD408,QFN-48AC1,AKM,ABW048AC1009A,1091A07C41,247.6841,22-04-05 13:16,2200
BB816,MAXUM,IDLE,,,,AAB008YQ3021A,,22-04-04 23:37,,,,04/12/2022 MP,,,R14ABKK02,STDFN08YQ3AW,WINBOND,AAB008YQ3021A,1091A08T21,491.3119,,2200
BB817,MAXUM,SETUP,R14YZA409,2200,066TSYZ002,AYZ066TS1001A,22-04-05 08:27,22-04-05 07:57,ZJP,TSOP2-66CME,2880,04/13/2022 MP,1091G08PA4,,R14YZA402,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,215.55,22-04-05 12:56,2200
BB818,MAXUM,RUNNING,R14ABKK11,2200,008YQAB114,AAB008YQ3021A,22-04-05 12:43,22-04-05 01:19,WINBOND,STDFN08YQ3AW,5600,04/14/2022 MP,1091A08T21,,R14ABDC09,STDFN08YQ3AW,WINBOND,AAB008YQ3021A,1091A08T21,491.3119,22-04-05 12:43,2200
BB819,MAXUM,RUNNING,R14YZA413,2200,066TSYZ002,AYZ066TS1001A,22-04-05 11:51,22-04-04 22:30,ZJP,TSOP2-66CME,2880,04/15/2022 MP,1091G08PA4,,R14YZA403,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,215.55,22-04-05 11:51,2200
BB821,MAXUM,RUNNING,R12ZAAK02,2200,0086AZA008,AZA0086A1002A,22-04-05 00:25,22-04-04 11:32,Auton,uSD08AQV-C,1592,04/17/2022 MP,1091G07PA4,4,R14ASAI01,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,123.4965,22-04-05 00:25,2200
BB822,MAXUM,RUNNING,R14ASDE07,2200,008YQAS021,AAS008YQ2001B,22-04-05 12:05,22-04-05 06:22,EliteMT,DFN-08YQ2A,4320,04/18/2022 MP,1091G08PA4,,R14ASDD02,DFN-08YQ2A,EliteMT,AAS008YQ2001B,1091G08PA4,755.619,22-04-05 12:05,2200
BB823,MAXUM,RUNNING,R14AWAJ15,2200,008Y6AW020,AAW008Y62010C,22-04-05 06:24,22-04-04 23:28,MXIC,DFN-08Y62D,8320,04/19/2022 MP,1091A07T41,,R14AWAK18,DFN-08Y62D,MXIC,AAW008Y62010C,1091A07T41,1200.5676,22-04-05 06:24,2200
BB824,MAXUM,RUNNING,R14YZA424,2200,066TSYZ002,AYZ066TS1001A,22-04-05 20:27,22-04-05 07:05,ZJP,TSOP2-66CME,2880,04/20/2022 MP,1091G08PA4,,R14YZA412,TSOP2-66CME,ZJP,AYZ066TS1001A,1091G08PA4,215.55,22-04-05 20:27,2200
BB825,MAXUM,RUNNING,R14ABM702,2200,008YMAB062,AAB008YM2023A,22-04-05 12:06,22-04-05 01:04,WINBOND,DFN-08YM2D,16000,04/21/2022 MP,1091A07T21,,R14ASBZ02,FBGA-84UC,EliteMT,AAS084CC2015B,1091G08PA4,1451.5763,22-04-05 12:06,2200
BB826,MAXUM,RUNNING,R12ZAAJ03,2200,0086AZA008,AZA0086A1002A,22-04-04 11:20,22-04-03 23:13,Auton,uSD08AQV-C,1495,04/22/2022 MP,1091G07PA4,4,R14ASAA04,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,123.4965,22-04-04 11:20,2200
BB827,MAXUM,RUNNING,R12ZAAJ10,2200,0086AZA008,AZA0086A1002A,22-04-04 11:45,22-04-03 23:17,Auton,uSD08AQV-C,1539,04/23/2022 MP,1091G07PA4,4,R14ASA801,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,123.4965,22-04-04 11:45,2200
BB828,MAXUM,RUNNING,R12ZAAK06,2200,0086AZA008,AZA0086A1002A,22-04-05 01:19,22-04-04 13:37,Auton,uSD08AQV-C,1444,04/24/2022 MP,1091G07PA4,4,R13AWBN02,DFN-08Y62D,MXIC,AAW008Y62029A,1091A07T41,123.4965,22-04-05 01:19,2200
BB831,MAXUM,SETUP,,,,AAS096EL1016A,22-04-05 09:20,22-04-05 07:50,,,,04/27/2022 MP,,,R13NIZZ10,QFN-10YK2A,DIALOG,ANI010YK3001A,1091A08T41,155.0588,,2200
BB832,MAXUM,IDLE,,,,AAB008YQ3021A,,22-04-05 06:14,,,,04/28/2022 MP,,,R14ABKK07,STDFN08YQ3AW,WINBOND,AAB008YQ3021A,1091A08T21,491.3119,,2200
BB833,MAXUM,RUNNING,R12ZAAM17,2200,0086AZA021,AZA0086A1016A,22-04-05 07:05,22-04-04 18:41,Auton,uSD08AQV-C,1531,04/29/2022 MP,1091G07PA4,,R12ZAAM19,uSD08AQV-C,Auton,AZA0086A1016A,1091G07PA4,123.4965,22-04-05 07:05,2200
BB834,MAXUM,ENG,,,,AZA0086A1002A,22-04-05 06:27,22-04-05 06:27,,,,04/30/2022 MP,,,R12ZAAJ11,uSD08AQV-C,Auton,AZA0086A1002A,1091G07PA4,123.4965,,2200
BB835,MAXUM,RUNNING,R12ZAAJ06,2200,0086AZA008,AZA0086A1002A,22-04-03 16:44,22-04-03 04:37,Auton,uSD08AQV-C,1495,,1091G07PA4,4,R14ASAA01,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,123.4965,22-04-03 16:44,2200
BB836,MAXUM,RUNNING,R12ZAAK01,2200,0086AZA008,AZA0086A1002A,22-04-04 11:54,22-04-03 23:26,Auton,uSD08AQV-C,1540,,1091G07PA4,4,R14ASAA03,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,123.4965,22-04-04 11:54,2200
BB837,MAXUM,ENG,,,,AZA0086A1002A,22-04-05 04:15,22-04-05 04:15,,,,,,,R12ZAAJ12,uSD08AQV-C,Auton,AZA0086A1002A,1091G07PA4,123.4965,,2200
BB838,MAXUM,RUNNING,R14VGAB02,2200,008Y6VG008,ABU008Y62011A,22-04-05 05:33,22-04-04 23:11,ISSI-VG,DFN-08Y62D,8320,,1091A07C41,4,R13VGDJ06,DFN-08Y62D,ISSI-VG,ABU008Y62011A,1091A07C41,1305.0184,22-04-05 05:33,2200
BB839,MAXUM,IDLE,,,,AZA0086A1006A,,22-04-05 00:32,,,,04/05/2022 MP,,,R12ZAA901,uSD08AQV-C,Auton,AZA0086A1006A,1091G07PA4,123.4965,,2200
BB840,MAXUM,RUNNING,R12ZAAK07,2200,0086AZA008,AZA0086A1002A,22-04-04 11:17,22-04-03 22:39,Auton,uSD08AQV-C,1559,04/06/2022 MP,1091G07PA4,4,R14ASA803,FBGA-96UEL,EliteMT,AAS096EL1009B,1091G08PA4,123.4965,22-04-04 11:17,2200
BB841,MAXUM,RUNNING,R14BWD410,2200,048ACBW026,ABW048AC1009A,22-04-05 13:15,22-04-05 01:56,AKM,QFN-48AC1,2800,04/07/2022 MP,1091A07C41,,R14BWD401,QFN-48AC1,AKM,ABW048AC1009A,1091A07C41,247.6841,22-04-05 13:15,2200
BB842,MAXUM,RUNNING,R14BWD409,2200,048ACBW026,ABW048AC1009A,22-04-05 11:47,22-04-05 00:29,AKM,QFN-48AC1,2800,04/08/2022 MP,1091A07C41,,R14BWD405,QFN-48AC1,AKM,ABW048AC1009A,1091A07C41,247.6841,22-04-05 11:47,2200
BB843,MAXUM,RUNNING,R13BWHA01,2200,072AFBW022,ABW072AF1004B,22-04-05 11:08,22-04-04 20:38,AKM,QFN-72AF1,1600,04/09/2022 MP,1091A07C41,,R13BWHA07,QFN-72AF1,AKM,ABW072AF1004B,1091A07C41,110.3258,22-04-05 11:08,2200
BB844,MAXUM,RUNNING,R14ASAN01,2200,096ELAS001,AAS096EL1002A,22-04-05 12:53,22-04-04 17:35,EliteMT,FBGA-96UEL-3,2940,04/10/2022 MP,1091G08PA1,,R14ASAN03,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-04-05 12:53,2200
