ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER,ent_weight
BBB10,UTC2000,RUNNING,R19SSGJ32,3200.0,153XTSS005,ASS153XT3003A,22-05-23 09:12,22-05-22 19:06,HOSIN,STBGA153JAU,907.0,,1091A07C41,4,R20YZAQ04,FBGA-84UC(2),ZJP,AYZ084CC2001A,1091A07T21,179.0342,22-05-23 09:12,3200,16953.066666666666
BBB11,UTC2000,RUNNING,R21SSH237,2200.0,153XTSS005,ASS153XT3003A,22-05-23 09:01,22-05-23 03:58,HOSIN,STBGA153JAU,904.0,,1091A07C41,4,R21SSH149,STBGA153JAU,HOSIN,ASS153XT3003A,1091A07C41,179.0342,22-05-23 09:01,2200,16953.066666666666
BBB12,UTC2000,RUNNING,R20AWCU15,2200.0,024MAAW079,AAW024MA6045A,,22-05-22 19:50,MXIC,MINIBGA24A3L,9468.0,,1091A07T41,,R20AWCU11,MINIBGA24A3L,MXIC,AAW024MA6045A,1091A07T41,,,2200,1262.4
BBB13,UTC2000,RUNNING,R21CDAL02,2200.0,096ELCD003,ACD096EL1003A,22-05-24 15:17,22-05-23 07:13,ETRON,FBGA96UEL(2),5993.0,,,,R21CDA707,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-24 15:17,2200,23579.65
BBB14,UTC2000,RUNNING,R20VEH402,2200.0,054TSVE001,AVE054TS1001E,22-05-22 08:33,22-05-21 12:25,Everspin,TSOP2-54CMES,2879.0,,1091A08T21,,R20VEH401,TSOP2-54CMES,Everspin,AVE054TS1001E,1091A08T21,142.9056,22-05-22 08:33,2200,2619.4285714285716
BBB15,UTC2000,WAIT-REPAIR,R21SSH120,3200.0,153XTSS005,ASS153XT3003A,22-05-23 18:18:24,22-05-23 07:54,HOSIN,STBGA153JAU,872.0,,1091A07C41,4,R21ABET03,VFBGA54B4U,WINBOND,AAB054NR2001A,1091A08T21,179.0342,22-05-23 18:18,3200,16953.066666666666
BBB16,UTC2000,RUNNING,R21CDA704,2200.0,096ELCD003,ACD096EL1003A,22-05-23 10:18,22-05-22 02:38,ETRON,FBGA96UEL(2),5916.0,,1091A07T41,,R20CDAU01,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-23 10:18,2200,23579.65
BBB17,UTC2000,RUNNING,R21CDAA02,2200.0,096ELCD003,ACD096EL1003A,22-05-23 13:26,22-05-22 05:50,ETRON,FBGA96UEL(2),5906.0,,,,R21CDA501,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-23 13:26,2200,23579.65
BBB18,UTC2000,RUNNING,R21CDA706,2200.0,096ELCD003,ACD096EL1003A,22-05-23 13:26,22-05-22 05:38,ETRON,FBGA96UEL(2),5942.0,,1091A07T41,,R21CDA604,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-23 13:26,2200,23579.65
BBB19,UTC2000,RUNNING,R20AWDJ02,2200.0,016D5AW042,AAW016D53017A,22-05-23 09:22,22-05-22 18:44,MXIC,SSLGA16DOU,1262.0,,1091A07T41,,R20AWD718,SSLGA16DOU,MXIC,AAW016D53017A,1091A07T41,86.2466,22-05-23 09:22,2200,6589.380952380952
BBB20,UTC2000,RUNNING,R21ABEH06,2200.0,063NWAB006,AAB063NW3008A,22-05-23 11:32,22-05-23 03:40,WINBOND,VFBGA63BFU,5987.0,,1091A07T21,,R21ABEH09,VFBGA63BFU,WINBOND,AAB063NW3008A,1091A07T21,762.1467,22-05-23 11:32,2200,1345.1333333333334
BBB21,UTC2000,RUNNING,R21BUBB01,2200.0,078EABU001,ABU078EA1001A,22-05-23 13:50,22-05-23 03:55,ICSI,FBGA-78LEA,2640.0,,,,R21BUAD03,FBGA-78LEA,ICSI,ABU078EA1001A,1091A07C21,266.2409,22-05-23 13:50,2200,4520.169934640523
BBB22,UTC2000,RUNNING,R21SSH114,3200.0,153XTSS005,ASS153XT3003A,22-05-23 19:14,22-05-23 05:12,HOSIN,STBGA153JAU,902.0,,1091A07C41,4,R20YZAQ03,FBGA-84UC(2),ZJP,AYZ084CC2001A,1091A07T21,179.0342,22-05-23 19:14,3200,16953.066666666666
BBB23,UTC2000,RUNNING,R21CDAD01,2200.0,096ELCD003,ACD096EL1003A,22-05-23 22:24,22-05-22 14:20,ETRON,FBGA96UEL(2),5992.0,,,,R21CDA506,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-23 22:24,2200,23579.65
BBB24,UTC2000,RUNNING,R21BUAD02,2200.0,078EABU001,ABU078EA1001A,22-05-23 02:53,22-05-22 17:07,ICSI,FBGA-78LEA,2600.0,,1091A07C21,,R21AWAL04,STBGA24A3L,MXIC,AAW024XJ6014A,1091A07T41,266.2409,22-05-23 02:53,2200,4520.169934640523
BBB25,UTC2000,RUNNING,R20AWD715,2200.0,016D5AW042,AAW016D53017A,22-05-23 11:45,22-05-22 22:12,MXIC,SSLGA16DOU,1168.0,,1091A07T41,,R20AWD717,SSLGA16DOU,MXIC,AAW016D53017A,1091A07T41,86.2466,22-05-23 11:45,2200,6589.380952380952
BBB26,UTC2000,RUNNING,R20MSLP02,2200.0,078U9MS017,AMS078C93001B,22-05-23 07:14,22-05-22 07:54,MTI,FBGA-78U9,6680.0,,1091A06T21,,R21AWB701,STBGA24A3L,MXIC,AAW024XJ6014A,1091A07T41,286.2193,22-05-23 07:14,2200,43971.025
BBB27,UTC2000,RUNNING,R20AWD709,2200.0,016D5AW042,AAW016D53017A,22-05-23 02:41,22-05-22 13:07,MXIC,SSLGA16DOU,1169.0,,1091A07T41,,R20AWD704,SSLGA16DOU,MXIC,AAW016D53017A,1091A07T41,86.2466,22-05-23 02:41,2200,6589.380952380952
BBB28,UTC2000,RUNNING,R21ABHR01,2200.0,096ELAB016,AAB096EL1003A,22-05-24 02:20,22-05-23 00:26,WINBOND,FBGA96UEL(2),6000.0,05/23/2022 MP,1091A07T21,,R21ABGR01,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,231.6081,22-05-24 02:20,2200,27968.933333333334
BBB29,UTC2000,IDLE,,,,ABU096EA1001A,,22-05-23 07:57,,,,05/24/2022 MP,,,R21BUB501,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,237.7557,,2200,4575.732026143791
BBB30,UTC2000,RUNNING,R21AWAH02,3200.0,024XJAW021,AAW024XJ6014A,22-05-23 12:57,22-05-23 02:53,MXIC,STBGA24A3L,4320.0,05/25/2022 MP,,,R21AWAJ02,STBGA24A3L,MXIC,AAW024XJ6014A,1091A07T41,421.8269,22-05-23 12:57,3200,0.0
BBB31,UTC2000,RUNNING,R21CDAD06,2200.0,096ELCD003,ACD096EL1003A,22-05-24 09:40,22-05-23 01:34,ETRON,FBGA96UEL(2),6000.0,05/26/2022 MP,,,R21CDA903,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-24 09:40,2200,23579.65
BBB32,UTC2000,RUNNING,R20AWDJ04,2200.0,016D5AW042,AAW016D53017A,22-05-23 06:23,22-05-22 16:08,MXIC,SSLGA16DOU,1229.0,05/27/2022 MP,1091A07T41,,R20AWD713,SSLGA16DOU,MXIC,AAW016D53017A,1091A07T41,86.2466,22-05-23 06:23,2200,6589.380952380952
BBB33,UTC2000,RUNNING,R21BUB601,2200.0,096EABU001,ABU096EA1001A,22-05-23 17:56,22-05-23 06:50,ICSI,FBGA-96LEA,2640.0,05/28/2022 MP,,,R21BUB502,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,237.7557,22-05-23 17:56,2200,4575.732026143791
BBB34,UTC2000,RUNNING,R21CDA705,2200.0,096ELCD003,ACD096EL1003A,22-05-23 16:19,22-05-22 08:25,ETRON,FBGA96UEL(2),5960.0,05/29/2022 MP,1091A07T41,,R21CDA301,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-23 16:19,2200,23579.65
BBB35,UTC2000,RUNNING,R21CDAD05,2200.0,096ELCD003,ACD096EL1003A,22-05-24 10:21,22-05-23 02:15,ETRON,FBGA96UEL(2),6000.0,05/30/2022 MP,,,R21CDA701,FBGA96UEL(2),ETRON,ACD096EL1003A,1091A07T41,186.8819,22-05-24 10:21,2200,23579.65
BBB36,UTC2000,RUNNING,R21AWBS01,2200.0,024MAAW045,AAW024MA6022C,22-05-23 07:27,22-05-22 19:16,MXIC,MINIBGA24A4L,8200.0,05/31/2022 MP,1091A07T41,,R21AWBR03,MINIBGA24A4L,MXIC,AAW024MA6022C,1091A07T41,673.2555,22-05-23 07:27,2200,18262.942857142858
BBC01,MAXUM-PLUS,RUNNING,R21MSAI02,2200.0,096ECMS003,AMS096EC1002A,22-05-24 01:42,22-05-23 05:35,MTI,FBGA-96UEC,5560.0,,1091A06T41,,R20MSKL04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 01:42,2200,153745.125
BBC02,MAXUM-PLUS,RUNNING,R20MSL204,2200.0,096ECMS003,AMS096EC1002A,22-05-24 01:50,22-05-23 05:34,MTI,FBGA-96UEC,5600.0,,1091A06T41,,R20MSKC03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 01:50,2200,153745.125
BBC03,MAXUM-PLUS,RUNNING,R21MSAK06,2200.0,096ECMS003,AMS096EC1002A,22-05-24 01:47,22-05-23 05:32,MTI,FBGA-96UEC,5600.0,,1091A06T41,,R20MSKK06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 01:47,2200,153745.125
BBC04,MAXUM-PLUS,RUNNING,R21MSAM05,2200.0,096ECMS003,AMS096EC1002A,22-05-24 01:38,22-05-23 05:31,MTI,FBGA-96UEC,5559.0,,1091A06T41,,R20MSKM01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 01:38,2200,153745.125
BBC05,MAXUM-PLUS,RUNNING,R21MSAN03,2200.0,096ECMS003,AMS096EC1002A,22-05-24 01:38,22-05-23 05:29,MTI,FBGA-96UEC,5570.0,,1091A06T41,,R20MSK407,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 01:38,2200,153745.125
BBC06,MAXUM-PLUS,RUNNING,R21MSAM06,2200.0,096ECMS003,AMS096EC1002A,22-05-24 01:32,22-05-23 05:25,MTI,FBGA-96UEC,5560.0,,1091A06T41,,R21MSCA01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 01:32,2200,153745.125
BBC07,MAXUM-PLUS,RUNNING,R21MSAI04,2200.0,096ECMS003,AMS096EC1002A,22-05-24 01:25,22-05-23 05:23,MTI,FBGA-96UEC,5538.0,,1091A06T41,,R20MSKU02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 01:25,2200,153745.125
BBC08,MAXUM-PLUS,RUNNING,R20MSL304,2200.0,096ECMS003,AMS096EC1002A,22-05-24 02:47,22-05-23 06:43,MTI,FBGA-96UEC,5544.0,,1091A06T41,,R20MSKL05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 02:47,2200,153745.125
BBC09,MAXUM-PLUS,RUNNING,R21MSAL06,2200.0,096ECMS003,AMS096EC1002A,22-05-24 03:03,22-05-23 06:47,MTI,FBGA-96UEC,5600.0,,1091A06T41,,R20MSKM03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 03:03,2200,153745.125
BBC10,MAXUM-PLUS,RUNNING,R20MSDY05,2200.0,078U9MS017,AMS078C93001B,22-05-23 21:12,22-05-22 22:31,MTI,FBGA-78U9,6720.0,,1091A06T21,,R20MSE104,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,296.107,22-05-23 21:12,2200,43971.025
BBC11,MAXUM-PLUS,RUNNING,R21MSAK07,2200.0,096ECMS003,AMS096EC1002A,22-05-24 03:02,22-05-23 06:46,MTI,FBGA-96UEC,5600.0,,1091A06T41,,R21MSAV07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 03:02,2200,153745.125
BBC12,MAXUM-PLUS,RUNNING,R21MSAM03,2200.0,096ECMS003,AMS096EC1002A,22-05-24 02:51,22-05-23 06:45,MTI,FBGA-96UEC,5555.0,,1091A06T41,,R20MSKE06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 02:51,2200,153745.125
BBC13,MAXUM-PLUS,RUNNING,R20MSKY08,2200.0,096ECMS003,AMS096EC1002A,22-05-23 10:18,22-05-23 06:44,MTI,FBGA-96UEC,967.0,,1091A06T41,,R20MSKL03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-23 10:18,2200,153745.125
BBC14,MAXUM-PLUS,RUNNING,R20MSE105,2200.0,078U9MS017,AMS078C93001B,22-05-23 23:57,22-05-23 01:16,MTI,FBGA-78U9,6720.0,,1091A06T21,,R21MSB201,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,296.107,22-05-23 23:57,2200,43971.025
BBC15,MAXUM-PLUS,RUNNING,R21MSAK08,2200.0,096ECMS003,AMS096EC1002A,22-05-23 06:54,22-05-23 05:37,MTI,FBGA-96UEC,333.0,,1091A06T41,,R21MSAK08,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200,153745.125
BBC16,MAXUM-PLUS,RUNNING,R20MSKX08,2200.0,096ECMS003,AMS096EC1002A,22-05-23 08:54,22-05-23 06:39,MTI,FBGA-96UEC,603.0,,1091A06T41,,R20MSKP04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-23 08:54,2200,153745.125
BBC17,MAXUM-PLUS,RUNNING,R20MSKX02,2200.0,096ECMS003,AMS096EC1002A,22-05-24 02:55,22-05-23 06:39,MTI,FBGA-96UEC,5600.0,,1091A06T41,,R21MSAV02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 02:55,2200,153745.125
BBC18,MAXUM-PLUS,RUNNING,R21MSAM02,2200.0,096ECMS003,AMS096EC1002A,22-05-24 00:04,22-05-23 04:13,MTI,FBGA-96UEC,5482.0,,1091A06T41,,R20MSKM05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 00:04,2200,153745.125
BBC19,MAXUM-PLUS,RUNNING,R21MSAK05,2200.0,096ECMS003,AMS096EC1002A,22-05-24 00:31,22-05-23 04:15,MTI,FBGA-96UEC,5600.0,,1091A06T41,,R21MSCA02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 00:31,2200,153745.125
BBC20,MAXUM-PLUS,RUNNING,R21MSAN01,2200.0,096ECMS003,AMS096EC1002A,22-05-24 00:33,22-05-23 04:17,MTI,FBGA-96UEC,5600.0,05/23/2022 SP,1091A06T41,,R20MSKK05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 00:33,2200,153745.125
BBC21,MAXUM-PLUS,RUNNING,R21MSAI05,2200.0,096ECMS003,AMS096EC1002A,22-05-24 02:49,22-05-23 06:41,MTI,FBGA-96UEC,5562.0,05/24/2022 SP,1091A06T41,,R20MSKR05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 02:49,2200,153745.125
BBC22,MAXUM-PLUS,RUNNING,R21MSAL04,2200.0,096ECMS003,AMS096EC1002A,22-05-24 02:57,22-05-23 06:41,MTI,FBGA-96UEC,5600.0,05/25/2022 SP,1091A06T41,,R20MSKK02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 02:57,2200,153745.125
BBC23,MAXUM-PLUS,RUNNING,R21MSAI01,2200.0,096ECMS003,AMS096EC1002A,22-05-24 00:21,22-05-23 04:12,MTI,FBGA-96UEC,5568.0,05/26/2022 SP,1091A06T41,,R20MSK806,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 00:21,2200,153745.125
BBC24,MAXUM-PLUS,RUNNING,R20MSL302,2200.0,096ECMS003,AMS096EC1002A,22-05-24 00:27,22-05-23 04:19,MTI,FBGA-96UEC,5560.0,05/27/2022 SP,1091A06T41,,R20MSKM02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 00:27,2200,153745.125
BBC25,MAXUM-PLUS,RUNNING,R20MSL202,2200.0,096ECMS003,AMS096EC1002A,22-05-24 00:20,22-05-23 04:18,MTI,FBGA-96UEC,5534.0,05/28/2022 SP,1091A06T41,,R20MSK403,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 00:20,2200,153745.125
BBC26,MAXUM-PLUS,RUNNING,R21MSB102,2200.0,078U9MS017,AMS078C93001B,22-05-24 00:46,22-05-23 02:04,MTI,FBGA-78U9,6720.0,05/29/2022 SP,,,R20MSDY02,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,296.107,22-05-24 00:46,2200,43971.025
BBC27,MAXUM-PLUS,RUNNING,R20MSL306,2200.0,096ECMS003,AMS096EC1002A,22-05-24 02:57,22-05-23 06:53,MTI,FBGA-96UEC,5547.0,05/30/2022 SP,1091A06T41,,R20MSKS03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 02:57,2200,153745.125
BBC28,MAXUM-PLUS,RUNNING,R21MSBN06,2200.0,096ECMS010,AMS096EC3001B,22-05-23 19:59,22-05-22 22:33,MTI,FBGA-96UEC,5600.0,05/31/2022 SP,1091A06T21,,R20MSH205,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,22-05-23 19:59,2200,42274.65833333333
BBC29,MAXUM-PLUS,RUNNING,R21MSB101,2200.0,078U9MS017,AMS078C93001B,22-05-24 00:38,22-05-23 02:07,MTI,FBGA-78U9,6670.0,,,,R20MSDU03,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,296.107,22-05-24 00:38,2200,43971.025
BBC30,MAXUM-PLUS,WAIT-REPAIR,R21MSCP01,2200.0,096ECMS010,AMS096EC3001B,22-05-24 01:14:17,22-05-23 07:14,MTI,FBGA-96UEC,5436.0,,1091A06T21,,R21MSBW06,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,22-05-24 01:14,2200,42274.65833333333
BBC31,MAXUM-PLUS,RUNNING,R21MSBW07,2200.0,096ECMS010,AMS096EC3001B,22-05-23 22:46,22-05-23 01:19,MTI,FBGA-96UEC,5600.0,,1091A06T21,,R20MSGW04,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,22-05-23 22:46,2200,42274.65833333333
BBC32,MAXUM-PLUS,IDLE,,,,AMS096EC3001B,,22-05-23 05:14,,,,,,,R21MSBW08,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,,2200,42274.65833333333
BBC33,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-20 22:28,,,,,,,R20MSG803,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC34,MAXUM-PLUS,RUNNING,R21MSCP04,2200.0,096ECMS010,AMS096EC3001B,22-05-24 01:27,22-05-23 04:23,MTI,FBGA-96UEC,5501.0,,1091A06T21,,R21MSBW06,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,22-05-24 01:27,2200,42274.65833333333
BBC35,MAXUM-PLUS,RUNNING,R21MSB301,2200.0,078U9MS017,AMS078C93001B,22-05-23 18:44,22-05-21 20:47,MTI,FBGA-78U9,6720.0,,1091A06T21,,R20MSE101,FBGA-78U9,MTI,AMS078C93001B,1091A06T21,296.107,22-05-23 18:44,2200,43971.025
BBC36,MAXUM-PLUS,RUNNING,R21MSAN02,2200.0,096ECMS003,AMS096EC1002A,22-05-24 03:10,22-05-23 06:54,MTI,FBGA-96UEC,5600.0,,1091A06T41,,R20MSKQ06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 03:10,2200,153745.125
BBC37,MAXUM-PLUS,RUNNING,R20MSL206,2200.0,096ECMS003,AMS096EC1002A,22-05-24 03:11,22-05-23 06:56,MTI,FBGA-96UEC,5600.0,,1091A06T41,,R20MSKC05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 03:11,2200,153745.125
BBC38,MAXUM-PLUS,RUNNING,R21MSAI07,2200.0,096ECMS003,AMS096EC1002A,22-05-24 03:10,22-05-23 06:57,MTI,FBGA-96UEC,5585.0,,1091A06T41,,R20MSK105,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 03:10,2200,153745.125
BBC39,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-21 04:21,,,,,,,R20MSGA03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC40,MAXUM-PLUS,RUNNING,R21MSAM07,2200.0,096ECMS003,AMS096EC1002A,22-05-24 03:05,22-05-23 06:58,MTI,FBGA-96UEC,5560.0,,1091A06T41,,R20MSKG04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 03:05,2200,153745.125
BBC41,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-21 04:22,,,,,,,R20MSGF05,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC42,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-21 08:57,,,,,,,R20MSGA09,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC43,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-21 02:57,,,,,,,R20MSG503,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC44,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-21 01:14,,,,,,,R20MSFK08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC45,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-21 07:16,,,,,,,R20MSGB08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC46,MAXUM-PLUS,RUNNING,R20MSL305,2200.0,096ECMS003,AMS096EC1002A,22-05-24 03:56,22-05-23 07:52,MTI,FBGA-96UEC,5546.0,,1091A06T41,,R20MSKL01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 03:56,2200,153745.125
BBC47,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-21 15:51,,,,,,,R20MSG507,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC48,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-21 19:15,,,,,,,R20MSGF08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC49,MAXUM-PLUS,RUNNING,R21MSDK06,2200.0,096ECMS003,AMS096EC1002A,22-05-24 04:11,22-05-23 07:55,MTI,FBGA-96UEC,5600.0,,1091A06T41,,R21MSAK01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-05-24 04:11,2200,153745.125
BBC50,MAXUM-PLUS,IDLE,,,,AMS096EC3001B,,22-05-22 21:49,,,,05/23/2022 MP,,,R21MSBT02,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,,2200,42274.65833333333
BBC51,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-21 13:21,,,,05/24/2022 MP,,,R20MSG506,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC52,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-21 05:55,,,,05/25/2022 MP,,,R20MSG609,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC53,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-21 15:34,,,,05/26/2022 MP,,,R20MSGA07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC54,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-21 20:21,,,,05/27/2022 MP,,,R20MSGA07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC55,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-21 07:14,,,,05/28/2022 MP,,,R20MSGB07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC56,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-21 01:13,,,,05/29/2022 MP,,,R20MSGE05,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC57,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-05-22 21:25,,,,05/30/2022 MP,,,R20MSG608,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200,0.0
BBC58,MAXUM-PLUS,IDLE,,,,AMS096EC3001B,,22-05-23 05:13,,,,05/31/2022 MP,,,R21MSBS01,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,,2200,42274.65833333333
BBC59,MAXUM-PLUS,RUNNING,R21MSBL02,2200.0,096ECMS010,AMS096EC3001B,22-05-23 04:10,22-05-22 07:10,MTI,FBGA-96UEC,5485.0,05/25/2022 AP,1091A06T21,,R20MSGZ07,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,22-05-23 04:10,2200,42274.65833333333
BBC60,MAXUM-PLUS,IDLE,,,,AMS096EC3001B,,22-05-22 21:48,,,,05/26/2022 AP,,,R21MSBQ03,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,,2200,42274.65833333333
BBD01,MAXUM-PLUS,RUNNING,R20MSE205,2200.0,078U9MS017,AMS078C93001B,22-05-23 14:57,22-05-22 16:24,MTI,FBGA-78U9,6680.0,,1091A06T21,,R20MSGE09,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,296.107,22-05-23 14:57,2200,43971.025
BBD02,MAXUM-PLUS,RUNNING,R21ABG105,2200.0,008YQAB072,AAB008YQ2022A,22-05-23 10:10,22-05-23 07:45,WINBOND,DFN-08YQ2A,2160.0,,1091A07T21,,R21ABG103,DFN-08YQ2A,WINBOND,AAB008YQ2022A,1091A07T21,898.0667,22-05-23 10:10,2200,1936.2285714285715
BBD03,MAXUM-PLUS,RUNNING,R21MSB105,2200.0,078U9MS017,AMS078C93001B,22-05-23 13:33,22-05-22 14:51,MTI,FBGA-78U9,6720.0,,,,R20MSG602,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,296.107,22-05-23 13:33,2200,43971.025
BBD09,MAXUM-PLUS,RUNNING,R21AWCD05,2200.0,008Y6AW039,AAW008Y62017A,22-05-23 11:03,22-05-23 02:57,MXIC,DFN-08Y62D,8320.0,,1091A07T41,,R21AWCD02,DFN-08Y62D,MXIC,AAW008Y62017A,1091A07T41,1026.0556,22-05-23 11:03,2200,3014.2666666666664
BBD10,MAXUM-PLUS,RUNNING,R21ABG102,2200.0,008YQAB072,AAB008YQ2022A,22-05-23 08:16,22-05-23 05:51,WINBOND,DFN-08YQ2A,2160.0,,1091A07T21,,R21ABH702,DFN-08YQ2A,WINBOND,AAB008YQ2022A,1091A07T21,898.0667,22-05-23 08:16,2200,1936.2285714285715
