assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	R21ASD9    ,	,	2209,	2022/5/19 上午 10:20:17,	auto_oe   ,	Y,	2070,	R21ASD9    ,	EliteMT      ,	VFBGA48KEU     ,	0484AAS001               ,	P2AUX.01                                          ,	0,	25,	2070,	A2,	N,	TSOP  ,	AS,	F59D1G81MBM1AG{GBNFA}                             ,	MT2022050703             ,	Y,	N,	20220522,	172226,	20220522,	185939,	2022/5/20 上午 12:00:00,	AAS0484A1001A       ,	,	      ,	M,	                         ,	          ,	               ,	F59D1G81MBM1AG{GBNFA}                             ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	,	 F D A B C                                                                      ,	A0803CB1109         ,	3,	Y3,	     ,	AS99    ,	1081760LB7               ,	,	,	                                   ,	R21ASD9,	R21ASD9    ,	,	2209,	2022/5/19 上午 10:20:17,	auto_oe   ,	Y,
	R21ASE1    ,	,	2209,	2022/5/20 下午 02:20:22,	auto_oe   ,	Y,	2040,	R21ASE1    ,	EliteMT      ,	VTLGA08J4U     ,	008DRAS009               ,	R20CR.01                                          ,	24,	37722,	2040,	A2,	N,	TSOP  ,	AS,	F50D4G41XBX1CL{LBNFA}                             ,	MT2022050763             ,	N,	N,	0,	0,	20220523,	5858,	2022/5/22 上午 12:00:00,	AAS008DR1006A       ,	,	      ,	M,	                         ,	          ,	               ,	F50D4G41XBX1CL{LBNFA}                             ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/29 上午 12:00:00,	12,	4 ,	 G F F E C                                                                      ,	A0803CB1198         ,	4,	Y3,	     ,	AS99    ,	1081760LB7               ,	,	,	                                   ,	R21ASE1,	R21ASE1    ,	,	2209,	2022/5/20 下午 02:20:22,	auto_oe   ,	Y,
	R21AWBV    ,	,	2209,	2022/5/17 下午 04:20:07,	auto_oe   ,	Y,	2070,	R21AWBV    ,	MXIC         ,	MINIBGA24A4L   ,	024MAAW045               ,	8K189700A1                                        ,	0,	15,	2070,	A2,	N,	TSOP  ,	AW,	6732L-24XD08RTJ4V2{A}                             ,	4525783227-100           ,	Y,	N,	20220522,	223734,	20220523,	3419,	2022/5/20 上午 12:00:00,	AAW024MA6022C       ,	,	      ,	M,	                         ,	          ,	               ,	6732L-24XD08RTJ4V2{A}                             ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/6/1 上午 12:00:00,	12,	,	 E F F C C                                                                      ,	A0801CB0533         ,	20,	Y3,	     ,	AW02    ,	108112500B               ,	,	,	                                   ,	R21AWBV,	R21AWBV    ,	,	2209,	2022/5/17 下午 04:20:07,	auto_oe   ,	Y,
	R21AWBY    ,	,	2209,	2022/5/17 下午 05:20:06,	auto_oe   ,	Y,	2070,	R21AWBY    ,	MXIC         ,	MINIBGA24A4L   ,	024MAAW045               ,	8K224600                                          ,	10369,	6,	2070,	A2,	N,	TSOP  ,	AW,	6732O-24XD08RYJ399{A}                             ,	4525783227-30            ,	N,	N,	0,	0,	20220521,	155643,	2022/5/20 上午 12:00:00,	AAW024MA6022C       ,	,	      ,	M,	                         ,	          ,	               ,	6732O-24XD08RYJ399{A}                             ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/6/1 上午 12:00:00,	12,	,	 E F F C C                                                                      ,	A0801CB0533         ,	20,	Y3,	     ,	AW02    ,	108112500B               ,	,	,	                                   ,	R21AWBY,	R21AWBY    ,	,	2209,	2022/5/17 下午 05:20:06,	auto_oe   ,	Y,
	R21AWC7    ,	,	2209,	2022/5/18 下午 04:20:05,	auto_oe   ,	Y,	2070,	R21AWC7    ,	MXIC         ,	MINIBGA24A3L   ,	024MAAW066               ,	5K610000A1                                        ,	20715,	24,	2070,	A2,	N,	TSOP  ,	AW,	6762A-24XD10RTG93G{A}                             ,	4525783397-10            ,	N,	N,	0,	0,	20220522,	44102,	2022/5/21 上午 12:00:00,	AAW024MA6037B       ,	,	      ,	M,	                         ,	          ,	               ,	6762A-24XD10RTG93G{A}                             ,	PROD        ,	2022/5/25 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/6/1 上午 12:00:00,	8 ,	,	 D E F A C                                                                      ,	A0801CB0700         ,	20,	Y3,	     ,	AW02    ,	1081125005               ,	,	,	                                   ,	R21AWC7,	R21AWC7    ,	,	2209,	2022/5/18 下午 04:20:05,	auto_oe   ,	Y,
	R21AWCV    ,	,	2209,	2022/5/19 下午 05:20:06,	auto_oe   ,	Y,	2070,	R21AWCV    ,	MXIC         ,	MINIBGA24A4L   ,	024MAAW048               ,	8K224703                                          ,	4946,	3,	2070,	A2,	N,	TSOP  ,	AW,	6732V-24XD08ITF999                                ,	4525783574-20            ,	N,	N,	0,	0,	20220521,	194849,	2022/5/21 上午 12:00:00,	AAW024MA6025A       ,	,	      ,	M,	                         ,	          ,	               ,	6732V-24XD08ITF999                                ,	PROD        ,	2022/5/25 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/6/1 上午 12:00:00,	12,	4 ,	 B D F C C                                                                      ,	A0801CB0700         ,	20,	Y3,	     ,	AW02    ,	108112500B               ,	,	,	                                   ,	R21AWCV,	R21AWCV    ,	,	2209,	2022/5/19 下午 05:20:06,	auto_oe   ,	Y,
	R21AWCZ    ,	,	2209,	2022/5/19 下午 05:20:07,	auto_oe   ,	Y,	2070,	R21AWCZ    ,	MXIC         ,	MINIBGA24A4L   ,	024MAAW048               ,	8K18980D                                          ,	1699,	1,	2070,	A2,	N,	TSOP  ,	AW,	6732V-24XD08ITF999                                ,	4525783574-60            ,	N,	N,	0,	0,	20220521,	194849,	2022/5/21 上午 12:00:00,	AAW024MA6025A       ,	,	      ,	M,	                         ,	          ,	               ,	6732V-24XD08ITF999                                ,	PROD        ,	2022/5/25 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/6/1 上午 12:00:00,	12,	4 ,	 B D F C C                                                                      ,	A0801CB0700         ,	20,	Y3,	     ,	AW02    ,	108112500B               ,	,	,	                                   ,	R21AWCZ,	R21AWCZ    ,	,	2209,	2022/5/19 下午 05:20:07,	auto_oe   ,	Y,
	R21AWD4    ,	,	2209,	2022/5/19 下午 06:20:05,	auto_oe   ,	Y,	2070,	R21AWD4    ,	MXIC         ,	MBGA64J4U      ,	064MRAW024               ,	5N256000A1                                        ,	9863,	7,	2070,	A2,	N,	TSOP  ,	AW,	6653H-64XA70IYEX99                                ,	4525783577-10            ,	N,	N,	0,	0,	20220521,	65917,	2022/5/20 上午 12:00:00,	AAW064MR1002B       ,	,	      ,	M,	                         ,	          ,	               ,	6653H-64XA70IYEX99                                ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/31 上午 12:00:00,	8 ,	,	 I F H D E                                                                      ,	A0801CB0746         ,	20,	Y3,	     ,	AW02    ,	1081G1250B               ,	,	,	                                   ,	R21AWD4,	R21AWD4    ,	,	2209,	2022/5/19 下午 06:20:05,	auto_oe   ,	Y,
	R21AWDF    ,	,	2209,	2022/5/20 下午 03:20:11,	auto_oe   ,	Y,	2070,	R21AWDF    ,	MXIC         ,	MBGA64J4U      ,	064MRAW029               ,	22E08900                                          ,	14367,	4,	2070,	A2,	N,	TSOP  ,	AW,	6696H-64XA90ITN999                                ,	4525783676-10            ,	N,	N,	0,	0,	20220522,	190727,	2022/5/21 上午 12:00:00,	AAW064MR1009A       ,	,	      ,	M,	                         ,	          ,	               ,	6696H-64XA90ITN999                                ,	PROD        ,	2022/5/25 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/6/1 上午 12:00:00,	12,	,	 D F H F E                                                                      ,	A0801CB0746         ,	20,	Y3,	     ,	AW02    ,	1081G1250B               ,	,	,	                                   ,	R21AWDF,	R21AWDF    ,	,	2209,	2022/5/20 下午 03:20:11,	auto_oe   ,	Y,
	R21AWDW    ,	,	2209,	2022/5/20 下午 05:20:22,	auto_oe   ,	Y,	2070,	R21AWDW    ,	MXIC         ,	STBGA24A4L     ,	024XJAW020               ,	8K224700A2                                        ,	6368,	0,	2070,	A2,	N,	TSOP  ,	AW,	6140L-24XD05ITF499                                ,	4525783405-10            ,	N,	N,	0,	0,	20220522,	113834,	2022/5/22 上午 12:00:00,	AAW024XJ6010B       ,	,	      ,	M,	                         ,	          ,	               ,	6140L-24XD05ITF499                                ,	PROD        ,	2022/5/28 上午 12:00:00,	2022/5/30 上午 12:00:00,	2022/5/31 上午 12:00:00,	2022/5/31 上午 12:00:00,	2022/6/1 上午 12:00:00,	12,	,	 E J E C B                                                                      ,	A0801CB0871         ,	15,	Y3,	     ,	AW02    ,	108112500B               ,	,	,	                                   ,	R21AWDW,	R21AWDW    ,	,	2209,	2022/5/20 下午 05:20:22,	auto_oe   ,	Y,
	R21AWDW    ,	,	3209,	2022/5/20 下午 05:20:22,	auto_oe   ,	Y,	2070,	R21AWDW    ,	MXIC         ,	STBGA24A4L     ,	024XJAW020               ,	8K224700A2                                        ,	6368,	0,	2070,	A2,	N,	TSOP  ,	AW,	6140L-24XD05ITF499                                ,	4525783405-10            ,	N,	N,	0,	0,	20220522,	113834,	2022/5/22 上午 12:00:00,	AAW024XJ6010B       ,	,	      ,	M,	                         ,	          ,	               ,	6140L-24XD05ITF499                                ,	PROD        ,	2022/5/28 上午 12:00:00,	2022/5/30 上午 12:00:00,	2022/5/31 上午 12:00:00,	2022/5/31 上午 12:00:00,	2022/6/1 上午 12:00:00,	12,	,	 E J E C B                                                                      ,	A0801CB0871         ,	15,	Y3,	     ,	AW02    ,	108112500B               ,	,	,	                                   ,	R21AWDW,	R21AWDW    ,	,	3209,	2022/5/20 下午 05:20:22,	auto_oe   ,	Y,
	R21BUA8    ,	,	2209,	2022/5/16 下午 01:20:16,	auto_oe   ,	Y,	2070,	R21BUA8    ,	ICSI         ,	VFBGA90B4L     ,	090NCBU014               ,	BTM874000Y1                                       ,	0,	16,	2070,	A2,	N,	TSOP  ,	BU,	IS45VM32160E-6BLA2-AS                             ,	C02PO-100566407          ,	Y,	N,	20220522,	232934,	20220523,	4942,	2022/5/18 上午 12:00:00,	ABU090NC8002B       ,	,	      ,	M,	                         ,	          ,	               ,	IS45VM32160E-6BLA2-AS                             ,	PROD        ,	2022/5/22 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/25 上午 12:00:00,	12,	,	 G G H B B                                                                      ,	A0801CB0622         ,	31,	Y3,	     ,	BUC6    ,	1081125006               ,	,	,	                                   ,	R21BUA8,	R21BUA8    ,	,	2209,	2022/5/16 下午 01:20:16,	auto_oe   ,	Y,
	R21BUAW    ,	,	2209,	2022/5/17 下午 06:20:16,	auto_oe   ,	Y,	2070,	R21BUAW    ,	ICSI         ,	MINIBGA54J4U   ,	054MFBU009               ,	BTN767000Y2                                       ,	0,	6,	2070,	A2,	N,	TSOP  ,	BU,	IS42S16160J-6BL-AS                                ,	C02PO-100566856          ,	Y,	N,	20220522,	195128,	20220522,	195333,	2022/5/19 上午 12:00:00,	ABU054MF6001A       ,	,	      ,	M,	                         ,	          ,	               ,	IS42S16160J-6BL-AS                                ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	12,	,	 E D D A B                                                                      ,	A0801CB1193         ,	12,	Y3,	     ,	BU31    ,	1081760LB7               ,	,	,	                                   ,	R21BUAW,	R21BUAW    ,	,	2209,	2022/5/17 下午 06:20:16,	auto_oe   ,	Y,
	R21BUBF    ,	,	2209,	2022/5/18 下午 01:20:08,	auto_oe   ,	Y,	2070,	R21BUBF    ,	ICSI         ,	VFBGA60B4      ,	060NLBU005               ,	BPK967000Y2                                       ,	24258,	23,	2070,	A2,	N,	TSOP  ,	BU,	IS43LR16320B-XBLI-AS                              ,	C02PO-100566905          ,	N,	N,	0,	0,	20220521,	152557,	2022/5/20 上午 12:00:00,	ABU060NL3002A       ,	,	      ,	M,	                         ,	          ,	               ,	IS43LR16320B-XBLI-AS                              ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/29 上午 12:00:00,	2022/5/29 上午 12:00:00,	2022/5/29 上午 12:00:00,	12,	,	 R K D G C                                                                      ,	A0801CB0248         ,	50,	Y3,	     ,	BUC6    ,	1081125001               ,	,	,	                                   ,	R21BUBF,	R21BUBF    ,	,	2209,	2022/5/18 下午 01:20:08,	auto_oe   ,	Y,
	R21BUBZ    ,	,	2209,	2022/5/19 下午 01:20:13,	auto_oe   ,	Y,	2070,	R21BUBZ    ,	ICSI         ,	VFBGA60B4      ,	060NLBU005               ,	CASD518Y1                                         ,	4708,	8,	2070,	A2,	N,	TSOP  ,	BU,	IS43LR16320B-XBL-AS                               ,	C02PO-100566920          ,	N,	N,	0,	0,	20220522,	95759,	2022/5/21 上午 12:00:00,	ABU060NL3002A       ,	,	      ,	M,	                         ,	          ,	               ,	IS43LR16320B-XBL-AS                               ,	PROD        ,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/30 上午 12:00:00,	2022/5/30 上午 12:00:00,	2022/5/30 上午 12:00:00,	12,	,	 R K D G C                                                                      ,	A0801CB0248         ,	50,	Y3,	     ,	BUC6    ,	1081125001               ,	,	,	                                   ,	R21BUBZ,	R21BUBZ    ,	,	2209,	2022/5/19 下午 01:20:13,	auto_oe   ,	Y,
	R21BWA501  ,	2,	2470,	2022/5/21 下午 03:13:36,	WSM       ,	Y,	3720,	R21BWA501  ,	AKM          ,	WLCSP          ,	000IABW143               ,	WSDY154A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	5K4P24                   ,	N,	N,	0,	0,	20220521,	151400,	2022/5/16 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/22 上午 12:00:00,	2022/5/23 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	8 ,	,	 A C B B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWA5,	R21BWA501  ,	2,	2470,	2022/5/21 下午 03:13:36,	WSM       ,	Y,
	R21BWA505  ,	2,	2470,	2022/5/21 下午 07:24:29,	WSM       ,	Y,	3720,	R21BWA505  ,	AKM          ,	WLCSP          ,	000IABW143               ,	WSDY154A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	5K4P24                   ,	N,	N,	0,	0,	20220521,	192429,	2022/5/16 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/22 上午 12:00:00,	2022/5/23 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	8 ,	,	 A C B B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWA5,	R21BWA505  ,	2,	2470,	2022/5/21 下午 07:24:29,	WSM       ,	Y,
	R21BWA509  ,	2,	2470,	2022/5/21 下午 11:30:10,	WSM       ,	Y,	3720,	R21BWA509  ,	AKM          ,	WLCSP          ,	000IABW143               ,	WSDY154A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	5K4P24                   ,	N,	N,	0,	0,	20220521,	233010,	2022/5/16 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/22 上午 12:00:00,	2022/5/23 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	8 ,	,	 A C B B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWA5,	R21BWA509  ,	2,	2470,	2022/5/21 下午 11:30:10,	WSM       ,	Y,
	R21BWA513  ,	2,	2470,	2022/5/22 上午 03:24:45,	WSM       ,	Y,	3720,	R21BWA513  ,	AKM          ,	WLCSP          ,	000IABW143               ,	WSDY154A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	5K4P24                   ,	N,	N,	0,	0,	20220522,	32445,	2022/5/16 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/22 上午 12:00:00,	2022/5/23 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	8 ,	,	 A C B B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWA5,	R21BWA513  ,	2,	2470,	2022/5/22 上午 03:24:45,	WSM       ,	Y,
	R21BWA517  ,	2,	2470,	2022/5/22 上午 06:52:10,	WSM       ,	Y,	3720,	R21BWA517  ,	AKM          ,	WLCSP          ,	000IABW143               ,	WSDY154A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	5K4P24                   ,	N,	N,	0,	0,	20220522,	65210,	2022/5/16 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/22 上午 12:00:00,	2022/5/23 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	8 ,	,	 A C B B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWA5,	R21BWA517  ,	2,	2470,	2022/5/22 上午 06:52:10,	WSM       ,	Y,
	R21BWA521  ,	2,	2470,	2022/5/22 上午 11:08:57,	WSM       ,	Y,	3720,	R21BWA521  ,	AKM          ,	WLCSP          ,	000IABW143               ,	WSDY154A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	5K4P24                   ,	N,	N,	0,	0,	20220522,	110857,	2022/5/16 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/22 上午 12:00:00,	2022/5/23 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	8 ,	,	 A C B B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWA5,	R21BWA521  ,	2,	2470,	2022/5/22 上午 11:08:57,	WSM       ,	Y,
	R21BWA525  ,	2,	2470,	2022/5/22 下午 03:27:01,	WSM       ,	Y,	3720,	R21BWA525  ,	AKM          ,	WLCSP          ,	000IABW143               ,	WSDY154A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	5K4P24                   ,	N,	N,	0,	0,	20220522,	152702,	2022/5/16 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/22 上午 12:00:00,	2022/5/23 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	8 ,	,	 A C B B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWA5,	R21BWA525  ,	2,	2470,	2022/5/22 下午 03:27:01,	WSM       ,	Y,
	R21BWA529  ,	2,	2470,	2022/5/22 下午 07:12:08,	WSM       ,	Y,	3720,	R21BWA529  ,	AKM          ,	WLCSP          ,	000IABW143               ,	WSDY154A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	5K4P24                   ,	N,	N,	0,	0,	20220522,	191207,	2022/5/16 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/22 上午 12:00:00,	2022/5/23 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	8 ,	,	 A C B B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWA5,	R21BWA529  ,	2,	2470,	2022/5/22 下午 07:12:08,	WSM       ,	Y,
	R21BWA533  ,	2,	2470,	2022/5/23 上午 02:31:07,	WSM       ,	Y,	3720,	R21BWA533  ,	AKM          ,	WLCSP          ,	000IABW143               ,	WSDY154A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	5K4P24                   ,	N,	N,	0,	0,	20220523,	23106,	2022/5/16 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07323-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/22 上午 12:00:00,	2022/5/23 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	8 ,	,	 A C B B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWA5,	R21BWA533  ,	2,	2470,	2022/5/23 上午 02:31:07,	WSM       ,	Y,
	R21BWGN02  ,	2,	2470,	2022/5/21 上午 03:39:07,	WSM       ,	Y,	3720,	R21BWGN02  ,	AKM          ,	WLCSP          ,	000IABW112               ,	WSDS170A                                          ,	8000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	5K4T38                   ,	N,	N,	0,	0,	20220521,	33907,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	8 ,	,	 A C C A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWGN,	R21BWGN02  ,	2,	2470,	2022/5/21 上午 03:39:07,	WSM       ,	Y,
	R21BWGN06  ,	2,	2470,	2022/5/21 上午 06:22:07,	WSM       ,	Y,	3720,	R21BWGN06  ,	AKM          ,	WLCSP          ,	000IABW112               ,	WSDS170A                                          ,	8000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	5K4T38                   ,	N,	N,	0,	0,	20220521,	62206,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	8 ,	,	 A C C A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWGN,	R21BWGN06  ,	2,	2470,	2022/5/21 上午 06:22:07,	WSM       ,	Y,
	R21BWGN10  ,	2,	2470,	2022/5/21 上午 09:15:35,	WSM       ,	Y,	3720,	R21BWGN10  ,	AKM          ,	WLCSP          ,	000IABW112               ,	WSDS170A                                          ,	8000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	5K4T38                   ,	N,	N,	0,	0,	20220521,	91535,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	8 ,	,	 A C C A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWGN,	R21BWGN10  ,	2,	2470,	2022/5/21 上午 09:15:35,	WSM       ,	Y,
	R21BWGN14  ,	2,	2470,	2022/5/21 下午 12:11:58,	WSM       ,	Y,	3720,	R21BWGN14  ,	AKM          ,	WLCSP          ,	000IABW112               ,	WSDS170A                                          ,	8000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	5K4T38                   ,	N,	N,	0,	0,	20220521,	121158,	2022/5/20 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/26 上午 12:00:00,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/28 上午 12:00:00,	8 ,	,	 A C C A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWGN,	R21BWGN14  ,	2,	2470,	2022/5/21 下午 12:11:58,	WSM       ,	Y,
