assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	R06BWC921  ,	2,	2470,	2022/2/28 下午 08:42:44,	WSM       ,	Y,	3720,	R06BWC921  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ73A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220228,	204244,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWC9,	R06BWC921  ,	2,	2470,	2022/2/28 下午 08:42:44,	WSM       ,	Y,
	R06BWC925  ,	2,	2470,	2022/3/1 上午 04:40:00,	WSM       ,	Y,	3720,	R06BWC925  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ73A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220301,	44000,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWC9,	R06BWC925  ,	2,	2470,	2022/3/1 上午 04:40:00,	WSM       ,	Y,
	R06BWC929  ,	2,	2470,	2022/3/1 下午 02:00:03,	WSM       ,	Y,	3720,	R06BWC929  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ73A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220301,	140002,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWC9,	R06BWC929  ,	2,	2470,	2022/3/1 下午 02:00:03,	WSM       ,	Y,
	R06BWC933  ,	2,	2470,	2022/3/1 下午 10:49:21,	WSM       ,	Y,	3720,	R06BWC933  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ73A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220301,	224921,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWC9,	R06BWC933  ,	2,	2470,	2022/3/1 下午 10:49:21,	WSM       ,	Y,
	R06BWC937  ,	2,	2470,	2022/3/2 上午 05:35:36,	WSM       ,	Y,	3720,	R06BWC937  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ73A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220302,	53536,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWC9,	R06BWC937  ,	2,	2470,	2022/3/2 上午 05:35:36,	WSM       ,	Y,
	R06BWCA01  ,	2,	2470,	2022/2/28 下午 06:00:53,	WSM       ,	Y,	3720,	R06BWCA01  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ81A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220228,	180053,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWCA,	R06BWCA01  ,	2,	2470,	2022/2/28 下午 06:00:53,	WSM       ,	Y,
	R06BWCA05  ,	2,	2470,	2022/2/28 下午 10:53:07,	WSM       ,	Y,	3720,	R06BWCA05  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ81A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220228,	225307,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWCA,	R06BWCA05  ,	2,	2470,	2022/2/28 下午 10:53:07,	WSM       ,	Y,
	R06BWCA09  ,	2,	2470,	2022/3/1 上午 03:37:35,	WSM       ,	Y,	3720,	R06BWCA09  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ81A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220301,	33735,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWCA,	R06BWCA09  ,	2,	2470,	2022/3/1 上午 03:37:35,	WSM       ,	Y,
	R06BWCA13  ,	2,	2470,	2022/3/1 上午 07:50:11,	WSM       ,	Y,	3720,	R06BWCA13  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ81A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220301,	75012,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWCA,	R06BWCA13  ,	2,	2470,	2022/3/1 上午 07:50:11,	WSM       ,	Y,
	R06BWCA17  ,	2,	2470,	2022/3/1 下午 12:20:25,	WSM       ,	Y,	3720,	R06BWCA17  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ81A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220301,	122025,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWCA,	R06BWCA17  ,	2,	2470,	2022/3/1 下午 12:20:25,	WSM       ,	Y,
	R06BWCA21  ,	2,	2470,	2022/3/1 下午 04:36:09,	WSM       ,	Y,	3720,	R06BWCA21  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ81A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220301,	163609,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWCA,	R06BWCA21  ,	2,	2470,	2022/3/1 下午 04:36:09,	WSM       ,	Y,
	R06BWCA25  ,	2,	2470,	2022/3/1 下午 08:42:29,	WSM       ,	Y,	3720,	R06BWCA25  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ81A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220301,	204230,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWCA,	R06BWCA25  ,	2,	2470,	2022/3/1 下午 08:42:29,	WSM       ,	Y,
	R06BWCA29  ,	2,	2470,	2022/3/2 上午 01:20:33,	WSM       ,	Y,	3720,	R06BWCA29  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ81A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220302,	12033,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWCA,	R06BWCA29  ,	2,	2470,	2022/3/2 上午 01:20:33,	WSM       ,	Y,
	R06BWCA33  ,	2,	2470,	2022/3/2 上午 05:22:53,	WSM       ,	Y,	3720,	R06BWCA33  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ81A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220302,	52252,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R06BWCA,	R06BWCA33  ,	2,	2470,	2022/3/2 上午 05:22:53,	WSM       ,	Y,
	R06BWCB04  ,	2,	2470,	2022/3/2 上午 05:19:55,	WSM       ,	Y,	3720,	R06BWCB04  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ89A                                          ,	20000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4P27                   ,	N,	N,	0,	0,	20220302,	70740,	2022/2/11 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC站立                             ,	R06BWCB,	R06BWCB04  ,	2,	2470,	2022/3/2 上午 05:19:55,	WSM       ,	Y,
	R06UKB9    ,	,	2209,	2022/2/1 下午 05:45:25,	S3052     ,	Y,	2003,	R06UKB9    ,	QST          ,	LGA12CBP       ,	012DNUK014               ,	E209                                              ,	2,	36094,	2003,	A2,	N,	TSOP  ,	UK,	QMA7981-HCAAY                                     ,	QST_P_20220128J          ,	N,	N,	0,	0,	20220301,	114413,	2022/2/26 上午 12:00:00,	AUK012DN2003A       ,	,	      ,	M,	                         ,	          ,	               ,	QMA7981-HCAAY                                     ,	PROD        ,	2022/3/2 上午 12:00:00,	2022/3/5 上午 12:00:00,	2022/3/6 上午 12:00:00,	2022/3/6 上午 12:00:00,	2022/3/7 上午 12:00:00,	8 ,	,	 D E A B E                                                                      ,	A0801CB0727         ,	18,	 N,	     ,	UK03    ,	10819740Z2               ,	,	,	                                   ,	R06UKB9,	R06UKB9    ,	,	2209,	2022/2/1 下午 05:45:25,	S3052     ,	Y,
	R07ASD203  ,	44,	2470,	2022/2/26 上午 01:13:24,	WSM       ,	Y,	2430,	R07ASD203  ,	EliteMT      ,	DFN-08YQ2AW    ,	008YQAS031               ,	P2ABR.01                                          ,	12320,	0,	2430,	A2,	N,	TSOP  ,	AS,	F50L1G41LBME1AM{M4RFA 78*258}                     ,	MT2022020272             ,	Y,	N,	20220302,	74944,	20220302,	74944,	2022/2/13 上午 12:00:00,	AAS008YQ2014A       ,	,	      ,	M,	                         ,	          ,	               ,	F50L1G41LBME1AM{M4RFA 78*258}                     ,	PROD        ,	2022/2/14 上午 12:00:00,	2022/2/15 上午 12:00:00,	2022/2/16 上午 12:00:00,	2022/2/16 上午 12:00:00,	2022/3/3 上午 12:00:00,	12,	,	 M L F C B                                                                      ,	A0803CB1228         ,	14,	Y1,	     ,	AS99    ,	10819240HD               ,	,	,	                                   ,	R07ASD2,	R07ASD203  ,	44,	2470,	2022/2/26 上午 01:13:24,	WSM       ,	Y,
	R07ASD211  ,	42,	2470,	2022/2/24 上午 05:33:36,	WSM       ,	Y,	2430,	R07ASD211  ,	EliteMT      ,	DFN-08YQ2AW    ,	008YQAS031               ,	P2ABR.01                                          ,	11179,	0,	2430,	A2,	N,	TSOP  ,	AS,	F50L1G41LBME1AM{M4RFA 78*258}                     ,	MT2022020272             ,	N,	N,	0,	0,	20220301,	104534,	2022/2/13 上午 12:00:00,	AAS008YQ2014A       ,	,	      ,	M,	                         ,	          ,	               ,	F50L1G41LBME1AM{M4RFA 78*258}                     ,	PROD        ,	2022/2/14 上午 12:00:00,	2022/2/15 上午 12:00:00,	2022/2/16 上午 12:00:00,	2022/2/16 上午 12:00:00,	2022/3/3 上午 12:00:00,	12,	,	 M L F C B                                                                      ,	A0803CB1228         ,	14,	Y1,	     ,	AS99    ,	10819240HD               ,	,	,	                                   ,	R07ASD2,	R07ASD211  ,	42,	2470,	2022/2/24 上午 05:33:36,	WSM       ,	Y,
	R07BWAM03  ,	2,	2470,	2022/3/1 上午 09:26:57,	WSM       ,	Y,	3720,	R07BWAM03  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR21A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4T37                   ,	N,	N,	0,	0,	20220301,	92657,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R07BWAM,	R07BWAM03  ,	2,	2470,	2022/3/1 上午 09:26:57,	WSM       ,	Y,
	R07BWAM07  ,	2,	2470,	2022/3/1 下午 01:45:34,	WSM       ,	Y,	3720,	R07BWAM07  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR21A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4T37                   ,	N,	N,	0,	0,	20220301,	134534,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R07BWAM,	R07BWAM07  ,	2,	2470,	2022/3/1 下午 01:45:34,	WSM       ,	Y,
	R07BWAM11  ,	2,	2470,	2022/3/1 下午 08:23:28,	WSM       ,	Y,	3720,	R07BWAM11  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR21A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4T37                   ,	N,	N,	0,	0,	20220301,	202328,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R07BWAM,	R07BWAM11  ,	2,	2470,	2022/3/1 下午 08:23:28,	WSM       ,	Y,
	R07BWAM15  ,	2,	2470,	2022/3/2 上午 12:32:18,	WSM       ,	Y,	3720,	R07BWAM15  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR21A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4T37                   ,	N,	N,	0,	0,	20220302,	3218,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R07BWAM,	R07BWAM15  ,	2,	2470,	2022/3/2 上午 12:32:18,	WSM       ,	Y,
	R07BWAM19  ,	2,	2470,	2022/3/2 上午 04:32:56,	WSM       ,	Y,	3720,	R07BWAM19  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR21A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4T37                   ,	N,	N,	0,	0,	20220302,	43256,	2022/2/11 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/2/17 上午 12:00:00,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/19 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R07BWAM,	R07BWAM19  ,	2,	2470,	2022/3/2 上午 04:32:56,	WSM       ,	Y,
	R07QRG899  ,	2,	2470,	2022/2/23 上午 08:54:28,	WSM       ,	Y,	3720,	R07QRG899  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C016917                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600010807               ,	N,	N,	0,	0,	20220223,	85428,	2022/2/9 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	PROD        ,	2022/2/15 上午 12:00:00,	2022/2/16 上午 12:00:00,	2022/2/17 上午 12:00:00,	2022/2/17 上午 12:00:00,	2022/2/17 上午 12:00:00,	12,	,	 B C A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R07QRG8,	R07QRG899  ,	2,	2470,	2022/2/23 上午 08:54:28,	WSM       ,	Y,
	R07QRG8A3  ,	2,	2470,	2022/2/23 上午 09:40:45,	WSM       ,	Y,	3720,	R07QRG8A3  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C016917                                           ,	2000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	4600010807               ,	N,	N,	0,	0,	20220223,	94044,	2022/2/9 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	PROD        ,	2022/2/15 上午 12:00:00,	2022/2/16 上午 12:00:00,	2022/2/17 上午 12:00:00,	2022/2/17 上午 12:00:00,	2022/2/17 上午 12:00:00,	12,	,	 B C A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	                                   ,	R07QRG8,	R07QRG8A3  ,	2,	2470,	2022/2/23 上午 09:40:45,	WSM       ,	Y,
	R07QRGRD6  ,	3,	2470,	2022/2/22 上午 10:41:12,	WSM       ,	Y,	3720,	R07QRGRD6  ,	GigaDevice   ,	WLCSP          ,	000IAQR007               ,	UFT904                                            ,	3000,	0,	3720,	A2,	Y,	TSOP  ,	QR,	GD25LE32DLIGR{8550}{LGV}                          ,	4600011358               ,	N,	N,	0,	0,	20220222,	104351,	2022/2/12 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	GD25LE32DLIGR{8550}{LGV}                          ,	PROD        ,	2022/2/18 上午 12:00:00,	2022/2/19 上午 12:00:00,	2022/2/20 上午 12:00:00,	2022/2/20 上午 12:00:00,	2022/2/20 上午 12:00:00,	12,	,	 G H C A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	白膠偏移                           ,	R07QRGR,	R07QRGRD6  ,	3,	2470,	2022/2/22 上午 10:41:12,	WSM       ,	Y,
	R08ABDG03  ,	42,	2470,	2022/2/25 上午 05:36:03,	WSM       ,	Y,	2430,	R08ABDG03  ,	WINBOND      ,	DFN-08YD2A     ,	008YDAB004               ,	61439N90051                                       ,	14080,	0,	2430,	A2,	N,	TSOP  ,	AB,	AAG0511PP/IG/W25Q32JVZPIG                         ,	OP6CMC02DF               ,	N,	N,	0,	0,	20220225,	163441,	2022/2/16 上午 12:00:00,	AAB008YD2006A       ,	,	      ,	M,	                         ,	          ,	               ,	AAG0511PP/IG/W25Q32JVZPIG                         ,	PROD        ,	2022/2/18 上午 12:00:00,	2022/2/20 上午 12:00:00,	2022/2/21 上午 12:00:00,	2022/2/22 上午 12:00:00,	2022/2/22 上午 12:00:00,	12,	,	 C F C C B                                                                      ,	A0803CB1020         ,	10,	Y1,	     ,	AB09    ,	108192HF42               ,	,	,	                                   ,	R08ABDG,	R08ABDG03  ,	42,	2470,	2022/2/25 上午 05:36:03,	WSM       ,	Y,
	R08ABDG09  ,	42,	2470,	2022/2/28 上午 01:45:17,	WSM       ,	Y,	2430,	R08ABDG09  ,	WINBOND      ,	DFN-08YD2A     ,	008YDAB004               ,	61439N90051                                       ,	14080,	0,	2430,	A2,	N,	TSOP  ,	AB,	AAG0511PP/IG/W25Q32JVZPIG                         ,	OP6CMC02DF               ,	N,	N,	0,	0,	20220228,	232844,	2022/2/16 上午 12:00:00,	AAB008YD2006A       ,	,	      ,	M,	                         ,	          ,	               ,	AAG0511PP/IG/W25Q32JVZPIG                         ,	PROD        ,	2022/2/18 上午 12:00:00,	2022/2/20 上午 12:00:00,	2022/2/21 上午 12:00:00,	2022/2/22 上午 12:00:00,	2022/2/22 上午 12:00:00,	12,	,	 C F C C B                                                                      ,	A0803CB1020         ,	10,	Y1,	     ,	AB09    ,	108192HF42               ,	,	,	                                   ,	R08ABDG,	R08ABDG09  ,	42,	2470,	2022/2/28 上午 01:45:17,	WSM       ,	Y,
