bom_id,ver,reg_date,item,oper,part_id,qty,tole,reason,supp,remark,
	6B008041  ,	 A,	2022/2/23 上午 12:00:00,	11,	3200,	1091A06C41               ,	129.934,	0.150,	176       ,	          ,	0.6mil Au                               ,
	6B008041  ,	 A,	2022/2/23 上午 12:00:00,	12,	2300,	1081G771F1               ,	0.260,	4.000,	          ,	          ,	,
	6B008041  ,	 A,	2022/2/23 上午 12:00:00,	13,	2052,	1101T70525               ,	8.680,	3.500,	          ,	          ,	,
	6B008041  ,	 A,	2022/2/23 上午 12:00:00,	14,	2070,	SUBMATWEU050             ,	1000.000,	0.800,	CTL       ,	          ,	Die1_SM2706E;12 200um;F350L1            ,
	6B008041  ,	 A,	2022/2/23 上午 12:00:00,	15,	2130,	SUBMATWEU051             ,	1000.000,	0.800,	FLH       ,	          ,	Die2_SDWFR-512GB53DEC;12 60um;F76020    ,
	6B008041  ,	 A,	2022/2/23 上午 12:00:00,	16,	3130,	SUBMATWEU052             ,	3000.000,	0.800,	一次上3顆 ,	          ,	Die3-5_SDWFR-512GB53DEC;12 40um;F76010  ,
	6B008041  ,	 A,	2022/2/23 上午 12:00:00,	17,	3330,	SUBMATWEU051             ,	1000.000,	0.800,	FLH       ,	          ,	Die6_SDWFR-512GB53DEC;12 60um;F76020    ,
	6B008041  ,	 A,	2022/2/23 上午 12:00:00,	18,	4130,	SUBMATWEU052             ,	3000.000,	0.800,	一次上3顆 ,	          ,	Die7-9_SDWFR-512GB53DEC;12 40um;F76010  ,
	6B008041  ,	 A,	2022/2/23 上午 12:00:00,	19,	2052,	SUBMATSEU023             ,	1000.000,	0.800,	SMT       ,	          ,	AEU0086B1011A                           ,
	6A008249  ,	 A,	2022/2/25 上午 12:00:00,	1,	2052,	1221C20040               ,	6000.000,	10.000,	          ,	          ,	,
	6A008249  ,	 A,	2022/2/25 上午 12:00:00,	2,	2070,	121101916A               ,	1000.000,	0.900,	0.8       ,	          ,	,
	6A008249  ,	 A,	2022/2/25 上午 12:00:00,	3,	2434,	1011TR727A               ,	9.167,	0.600,	          ,	          ,	,
	6A008249  ,	 A,	2022/2/25 上午 12:00:00,	4,	2070,	1071F350L1               ,	0.040,	14.000,	          ,	          ,	,
	6A008249  ,	 A,	2022/2/25 上午 12:00:00,	5,	2130,	1071F76004               ,	1.008,	14.000,	          ,	          ,	,
	6A008249  ,	 A,	2022/2/25 上午 12:00:00,	6,	2200,	1091A06C41               ,	78.844,	0.150,	96        ,	          ,	,
	6A008249  ,	 A,	2022/2/25 上午 12:00:00,	7,	2300,	1081E770A1               ,	0.297,	4.000,	          ,	          ,	,
	6A008249  ,	 A,	2022/2/25 上午 12:00:00,	8,	2052,	1101T70525               ,	8.680,	3.500,	          ,	          ,	,
	6A008249  ,	 A,	2022/2/25 上午 12:00:00,	9,	2052,	SUBMATSNV402             ,	1000.000,	0.800,	,	          ,	ANV0086A1071A                           ,
	6A008249  ,	 A,	2022/2/25 上午 12:00:00,	10,	2070,	SUBMATWNV419             ,	1000.000,	0.800,	,	          ,	26-2000000003;200 um                    ,
	6A008249  ,	 A,	2022/2/25 上午 12:00:00,	11,	2130,	SUBMATWNV198             ,	1000.000,	0.800,	,	          ,	30-P0LA01D141;75 um                     ,
	MV090076  ,	 A,	,	1,	2070,	121101281A               ,	1000.000,	0.900,	0.260     ,	          ,	,
	MV090076  ,	 A,	,	2,	2430,	1011TR435A               ,	4.583,	0.600,	          ,	          ,	,
	MV090076  ,	 A,	,	3,	2070,	1071F350L1               ,	0.076,	14.000,	          ,	          ,	,
	MV090076  ,	 A,	,	4,	2200,	1091A07C41               ,	86.782,	0.150,	48        ,	          ,	,
	MV090076  ,	 A,	,	5,	2300,	1081760LB8               ,	0.240,	4.000,	          ,	          ,	,
	MV090076  ,	 A,	,	6,	2410,	1101L70545               ,	90.000,	3.000,	          ,	          ,	,
	NW063025  ,	 D,	2019/11/8 上午 12:00:00,	1,	2070,	121100885A               ,	1000.000,	0.900,	0.240     ,	          ,	,
	NW063025  ,	 D,	2019/11/8 上午 12:00:00,	2,	2430,	1011TR379A               ,	5.001,	0.600,	,	          ,	,
	NW063025  ,	 D,	2019/11/8 上午 12:00:00,	3,	2070,	1071P20251               ,	0.978,	15.000,	,	          ,	,
	NW063025  ,	 D,	2019/11/8 上午 12:00:00,	4,	2200,	1091A07C21               ,	25.500,	0.150,	26        ,	          ,	2N                                      ,
	NW063025  ,	 D,	2019/11/8 上午 12:00:00,	5,	2300,	108112500B               ,	0.240,	4.000,	,	          ,	,
	NW063025  ,	 D,	2019/11/8 上午 12:00:00,	6,	2410,	1101L70542               ,	63.000,	3.000,	,	          ,	,
	TW048293  ,	 A,	2020/11/4 上午 12:00:00,	1,	2070,	120100434A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TW048293  ,	 A,	2020/11/4 上午 12:00:00,	2,	2430,	1010TR251A               ,	11.458,	0.600,	          ,	          ,	,
	TW048293  ,	 A,	2020/11/4 上午 12:00:00,	3,	2070,	1071F76005               ,	1.761,	14.000,	          ,	          ,	,
	TW048293  ,	 A,	2020/11/4 上午 12:00:00,	4,	2200,	1091A08T41               ,	44.446,	0.150,	29        ,	          ,	0.8 mil Au                              ,
	TW048293  ,	 A,	2020/11/4 上午 12:00:00,	5,	2300,	10819240H4               ,	0.717,	4.000,	          ,	          ,	,
	TW048293  ,	 A,	2020/11/4 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	IA000104  ,	 A,	,	1,	3720,	1011CA312A               ,	0.008,	0.800,	,	          ,	                                        ,
	IA000104  ,	 A,	,	2,	2021,	1071F28502               ,	0.044,	14.000,	,	          ,	,
	XT345086  ,	 A,	,	1,	2052,	1221C20016               ,	15000.000,	10.000,	          ,	          ,	,
	XT345086  ,	 A,	,	2,	2052,	1221I20012               ,	1000.000,	10.000,	          ,	          ,	,
	XT345086  ,	 A,	,	3,	2052,	1221I20011               ,	1000.000,	10.000,	          ,	          ,	,
	XT345086  ,	 A,	,	4,	2052,	1221R20064               ,	1000.000,	10.000,	          ,	          ,	,
	XT345086  ,	 A,	,	5,	2052,	1221R20005               ,	1000.000,	10.000,	          ,	          ,	,
	XT345086  ,	 A,	,	6,	2070,	121102141A               ,	1000.000,	0.900,	0.200     ,	          ,	OSP SBT                                 ,
	XT345086  ,	 A,	,	7,	2430,	1011TR755A               ,	7.237,	0.600,	          ,	          ,	,
	XT345086  ,	 A,	,	8,	2070,	1071F76004               ,	0.824,	14.000,	          ,	          ,	2dies;DA1                               ,
	XT345086  ,	 A,	,	9,	2130,	1071F76004               ,	0.438,	14.000,	          ,	          ,	1die;DA2                                ,
	XT345086  ,	 A,	,	10,	3130,	1071F310JB               ,	1.412,	14.000,	          ,	          ,	1dies;DA3                               ,
	XT345086  ,	 A,	,	11,	3330,	1071FHR900               ,	4.236,	14.000,	          ,	          ,	3dies;DA4                               ,
	XT345086  ,	 A,	,	12,	4130,	1071F76001               ,	1.412,	14.000,	          ,	          ,	1die;DA5                                ,
	XT345086  ,	 A,	,	13,	4330,	1071FHR900               ,	4.236,	14.000,	          ,	          ,	3dies;DA6                               ,
	XT345086  ,	 A,	,	14,	4530,	1071F76001               ,	1.412,	14.000,	          ,	          ,	1die;DA7                                ,
	XT345086  ,	 A,	,	15,	4730,	1071FHR900               ,	4.236,	14.000,	          ,	          ,	3dies;DA8                               ,
	XT345086  ,	 A,	,	16,	5130,	1071F76001               ,	1.412,	14.000,	          ,	          ,	1die;DA9                                ,
	XT345086  ,	 A,	,	17,	5330,	1071FHR900               ,	4.236,	14.000,	          ,	          ,	3dies;DA10                              ,
	XT345086  ,	 A,	,	18,	2200,	1091A07C41               ,	241.782,	0.150,	258       ,	          ,	,
	XT345086  ,	 A,	,	19,	3200,	1091A07C41               ,	139.244,	0.150,	186       ,	          ,	,
	XT345086  ,	 A,	,	20,	3400,	1091A07C41               ,	137.844,	0.150,	186       ,	          ,	,
	XT345086  ,	 A,	,	21,	3600,	1091A07C41               ,	139.824,	0.150,	186       ,	          ,	,
	XT345086  ,	 A,	,	22,	4200,	1091A07C41               ,	140.866,	0.150,	189       ,	          ,	,
	XT345086  ,	 A,	,	23,	2300,	1081GE100C               ,	0.472,	4.000,	          ,	          ,	,
	XT345086  ,	 A,	,	24,	2052,	1101T70525               ,	8.680,	3.500,	          ,	          ,	,
	XT345086  ,	 A,	,	25,	2052,	1221R20006               ,	1000.000,	10.000,	,	          ,	,
	XT345086  ,	 A,	,	26,	2052,	SUBMATSCM106ENG          ,	1000.000,	0.800,	,	          ,	ANV345XTA010A                           ,
	XT345086  ,	 A,	,	27,	2410,	1101L75830               ,	345.000,	3.000,	,	          ,	,
	XT345086  ,	 A,	,	28,	2070,	SUBMATWA117ENG           ,	2000.000,	0.800,	,	          ,	2dies;DA1;(CHIP1~2):12402030DUMMY(65um) ,
	XT345086  ,	 A,	,	29,	2130,	SUBMATWA118ENG           ,	1000.000,	0.800,	,	          ,	1die;DA2;(CHIP3)20-W5019CC102;65um      ,
	XT345086  ,	 A,	,	30,	3130,	SUBMATWCME460ENG         ,	1000.000,	0.800,	NV444     ,	          ,	1dies;DA3;(CHIP4):30-T0NA00P078;65um    ,
	XT345086  ,	 A,	,	31,	3330,	SUBMATWA116ENG           ,	3000.000,	0.800,	,	          ,	3dies;DA4;(CHIP5~7):30-T0NA00P078;40um  ,
	XT345086  ,	 A,	,	32,	4130,	SUBMATWCME461ENG         ,	1000.000,	0.800,	NV445     ,	          ,	1dies;DA5;(CHIP8):30-T0NA00P078;65um    ,
	XT345086  ,	 A,	,	33,	4330,	SUBMATWA116ENG           ,	3000.000,	0.800,	          ,	          ,	3dies;DA6(CHIP9~11):30-T0NA00P078;40um  ,
	XT345086  ,	 A,	,	34,	4530,	SUBMATWCME461ENG         ,	1000.000,	0.800,	NV445     ,	          ,	1die;DA7;(CHIP12):30-T0NA00P078;65um    ,
	XT345086  ,	 A,	,	35,	4730,	SUBMATWA116ENG           ,	3000.000,	0.800,	,	          ,	3dies;DA8;(CHIP13~15):30-T0NA00P078;40um,
	XT345086  ,	 A,	,	36,	5130,	SUBMATWCME461ENG         ,	1000.000,	0.800,	NV445     ,	          ,	1die;DA9(CHIP16):30-T0NA00P078;65um     ,
	XT345086  ,	 A,	,	37,	5330,	SUBMATWA116ENG           ,	3000.000,	0.800,	,	          ,	3dies;DA10(CHIP17~19):30-T0NA00P078;40um,
	X2132431  ,	 B,	2022/2/11 上午 12:00:00,	1,	2070,	121102061A               ,	1000.000,	0.900,	0.210     ,	          ,	OSP SBT                                 ,
	X2132431  ,	 B,	2022/2/11 上午 12:00:00,	2,	2430,	1011TR726A               ,	9.821,	0.600,	          ,	          ,	,
	X2132431  ,	 B,	2022/2/11 上午 12:00:00,	3,	2070,	1071F76004               ,	4.608,	14.000,	          ,	          ,	,
	X2132431  ,	 B,	2022/2/11 上午 12:00:00,	4,	2130,	1071F310JB               ,	2.304,	14.000,	          ,	          ,	,
	X2132431  ,	 B,	2022/2/11 上午 12:00:00,	5,	3130,	1071F76004               ,	2.304,	14.000,	          ,	          ,	,
	X2132431  ,	 B,	2022/2/11 上午 12:00:00,	6,	2200,	1091A07C41               ,	145.236,	0.150,	214       ,	          ,	,
	X2132431  ,	 B,	2022/2/11 上午 12:00:00,	7,	3200,	1091A07C41               ,	153.316,	0.150,	214       ,	          ,	,
	X2132431  ,	 B,	2022/2/11 上午 12:00:00,	8,	2300,	1081GE100C               ,	0.328,	4.000,	          ,	          ,	,
	X2132431  ,	 B,	2022/2/11 上午 12:00:00,	9,	2410,	1101L70542               ,	132.000,	3.000,	          ,	          ,	,
	X2132431  ,	 B,	2022/2/11 上午 12:00:00,	10,	2070,	SUBMATWCMA156ENG         ,	4000.000,	0.800,	4DIES     ,	          ,	30-Z0LA00P001;12 70um;F76004;DA上4顆    ,
	X2132431  ,	 B,	2022/2/11 上午 12:00:00,	11,	2130,	SUBMATWCMA157ENG         ,	2000.000,	0.800,	2DIES     ,	          ,	30-Z0LA00P001;12 70um;F310JB;SA上2顆    ,
	X2132431  ,	 B,	2022/2/11 上午 12:00:00,	12,	3130,	SUBMATWCMA156ENG         ,	2000.000,	0.800,	2DIES     ,	          ,	30-Z0LA00P001;12 70um;F76004;DA3上2顆   ,
	Y2088E001 ,	 B,	2021/11/9 上午 12:00:00,	1,	2070,	120101142A               ,	1000.000,	3.400,	0.203     ,	          ,	L088Y3434E1                             ,
	Y2088E001 ,	 B,	2021/11/9 上午 12:00:00,	2,	2430,	1011TR172A               ,	6.548,	0.600,	          ,	          ,	,
	Y2088E001 ,	 B,	2021/11/9 上午 12:00:00,	3,	2070,	1071P49001               ,	2.473,	15.000,	          ,	          ,	Die1_ILIZEW2AED-2CP;8 175um             ,
	Y2088E001 ,	 B,	2021/11/9 上午 12:00:00,	4,	2130,	1071F76001               ,	0.096,	14.000,	          ,	          ,	Die2_MX25V512EWSI-13-3DS;8 100um        ,
	Y2088E001 ,	 B,	2021/11/9 上午 12:00:00,	5,	2200,	1091C08TP2               ,	426.832,	16.000,	154       ,	          ,	0.8mil Cu                               ,
	Y2088E001 ,	 B,	2021/11/9 上午 12:00:00,	6,	2300,	108192HF4B               ,	0.248,	4.000,	          ,	          ,	                                        ,
	Y2088E001 ,	 B,	2021/11/9 上午 12:00:00,	7,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	Y2088E001 ,	 B,	2021/11/9 上午 12:00:00,	8,	2070,	SUBMATWCME463ENG         ,	1000.000,	0.800,	,	          ,	Die1_ILIZEW2AED-2CP;8 175um;P49001      ,
	Y2088E001 ,	 B,	2021/11/9 上午 12:00:00,	9,	2130,	SUBMATWCME464ENG         ,	1000.000,	0.800,	,	          ,	Die2_MX25V512EWSI-13-3DS;8 100um;F76001 ,
	Y6008E06  ,	 A,	2021/10/14 上午 12:00:00,	1,	2070,	120101079A               ,	1000.000,	3.400,	0.152     ,	          ,	,
	Y6008E06  ,	 A,	2021/10/14 上午 12:00:00,	2,	2070,	1071F76004               ,	0.044,	14.000,	          ,	          ,	,
	Y6008E06  ,	 A,	2021/10/14 上午 12:00:00,	3,	2200,	1091A07C21               ,	9.552,	0.150,	8         ,	          ,	,
	Y6008E06  ,	 A,	2021/10/14 上午 12:00:00,	4,	2300,	108192HF42               ,	0.034,	4.000,	          ,	          ,	,
	Y6008E06  ,	 A,	2021/10/14 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	NW063065  ,	 B,	2020/8/6 上午 12:00:00,	1,	2070,	121101925A               ,	1000.000,	0.900,	0.150     ,	          ,	                                        ,
	NW063065  ,	 B,	2020/8/6 上午 12:00:00,	2,	2430,	1011TR614A               ,	5.357,	0.600,	          ,	          ,	,
	NW063065  ,	 B,	2020/8/6 上午 12:00:00,	3,	2070,	1071F76005               ,	0.832,	14.000,	          ,	          ,	,
	NW063065  ,	 B,	2020/8/6 上午 12:00:00,	4,	2200,	1091A07T21               ,	29.978,	0.150,	27        ,	          ,	0.7mil (Au;2N)                          ,
	NW063065  ,	 B,	2020/8/6 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.201,	4.000,	          ,	          ,	,
	NW063065  ,	 B,	2020/8/6 上午 12:00:00,	6,	2410,	1101G70545               ,	63.000,	3.000,	          ,	          ,	,
	YQ008E83  ,	 A,	2022/2/18 上午 12:00:00,	1,	2070,	120101119A               ,	1000.000,	3.400,	0.203     ,	          ,	L008Y2221E8                             ,
	YQ008E83  ,	 A,	2022/2/18 上午 12:00:00,	2,	2430,	1011TR011A               ,	2.344,	0.600,	          ,	          ,	,
	YQ008E83  ,	 A,	2022/2/18 上午 12:00:00,	3,	2070,	1071F76004               ,	0.360,	14.000,	          ,	          ,	Die1_AAG061;12 100um                    ,
	YQ008E83  ,	 A,	2022/2/18 上午 12:00:00,	4,	2130,	1071F76004               ,	0.049,	14.000,	          ,	          ,	Die2_KAG060900;12 110um                 ,
	YQ008E83  ,	 A,	2022/2/18 上午 12:00:00,	5,	2200,	1091A08T21               ,	45.694,	0.150,	21        ,	          ,	0.8mil AU 2N                            ,
	YQ008E83  ,	 A,	2022/2/18 上午 12:00:00,	6,	2300,	108192HF4B               ,	0.117,	4.000,	          ,	          ,	,
	YQ008E83  ,	 A,	2022/2/18 上午 12:00:00,	7,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	YQ008E83  ,	 A,	2022/2/18 上午 12:00:00,	8,	2070,	SUBMATWCME539ENG         ,	1000.000,	0.800,	,	          ,	Die1_AAG061;12 100um;F76004             ,
	YQ008E83  ,	 A,	2022/2/18 上午 12:00:00,	9,	2130,	SUBMATWCM773ENG          ,	1000.000,	0.800,	,	          ,	Die2_KAG060900;12 110um;F76004          ,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	1,	2052,	1221C20040               ,	7000.000,	10.000,	          ,	          ,	,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	2,	2052,	1221R20072               ,	2000.000,	10.000,	          ,	          ,	,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	3,	2070,	121102367A               ,	1000.000,	0.900,	0.130     ,	          ,	W0086111520                             ,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	4,	2434,	1011TR746A               ,	9.167,	0.600,	          ,	          ,	,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	5,	2070,	1071F350L1               ,	0.092,	14.000,	          ,	          ,	Die1_CTL-SM2706;12 200um                ,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	6,	2130,	1071F76020               ,	1.488,	14.000,	          ,	          ,	Die2_Flash-BICS5 512Gb;12 60um          ,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	7,	3130,	1071F76010               ,	4.464,	14.000,	1.488*3   ,	          ,	Die3-5_Flash-BICS5 512Gb;12 40um        ,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	8,	3330,	1071F76020               ,	1.488,	14.000,	          ,	          ,	Die6_Flash-BICS5 512Gb;12 60um          ,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	9,	4130,	1071F76010               ,	4.464,	14.000,	1.488*3   ,	          ,	Die7-9_Flash-BICS5 512Gb;12 40um        ,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	10,	2200,	1091A06C41               ,	188.438,	0.150,	242       ,	          ,	0.6mil Au                               ,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	11,	3200,	1091A06C41               ,	129.934,	0.150,	176       ,	          ,	0.6mil Au                               ,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	12,	2300,	1081G771F1               ,	0.260,	4.000,	          ,	          ,	,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	13,	2052,	1101T70525               ,	8.680,	3.500,	          ,	          ,	,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	14,	2070,	SUBMATWCMA161ENG         ,	1000.000,	0.800,	CTL       ,	          ,	Die1_SM2706E;12 200um;F350L1;EU050      ,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	15,	2130,	SUBMATWCMA162ENG         ,	1000.000,	0.800,	FLH       ,	          ,	Die2;SDWFR-512GB53DEC;12 60u;F76020     ,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	16,	3130,	SUBMATWCMA163ENG         ,	3000.000,	0.800,	一次上3顆 ,	          ,	Die3-5_SDWFR-512GB53DEC;12 40um;F76010  ,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	17,	3330,	SUBMATWCMA162ENG         ,	1000.000,	0.800,	FLH       ,	          ,	Die6_SDWFR-512GB53DEC;12 60um;F76020    ,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	18,	4130,	SUBMATWCMA163ENG         ,	3000.000,	0.800,	一次上3顆 ,	          ,	Die7-9_SDWFR-512GB53DEC;12 40um;F76010  ,
	6B008042  ,	 A,	2022/2/23 上午 12:00:00,	19,	2052,	SUBMATSEU024             ,	1000.000,	0.800,	SMT       ,	          ,	AEU0086B1011A                           ,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	1,	2052,	1221C20016               ,	7000.000,	10.000,	          ,	          ,	,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	2,	2052,	1221I20010               ,	1000.000,	10.000,	          ,	          ,	,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	3,	2052,	1221R20006               ,	1000.000,	10.000,	          ,	          ,	,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	4,	2052,	1221R20005               ,	1000.000,	10.000,	          ,	          ,	,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	5,	2052,	1221R20072               ,	1000.000,	10.000,	          ,	          ,	,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	6,	2052,	1221BA0007               ,	1000.000,	10.000,	          ,	          ,	                                        ,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	7,	2052,	1221BF0001               ,	1000.000,	10.000,	          ,	          ,	,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	8,	2070,	121102197A               ,	1000.000,	0.900,	0.200     ,	          ,	OSP SBT                                 ,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	9,	2430,	1011TR439A               ,	7.237,	0.600,	          ,	          ,	,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	10,	2070,	1071F76004               ,	0.979,	14.000,	          ,	          ,	Die1_SPACER1;12 65um                    ,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	11,	2130,	1071F76004               ,	0.153,	14.000,	          ,	          ,	Die2_PACER2;12 65um                     ,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	12,	3130,	1071F76004               ,	0.317,	14.000,	          ,	          ,	Die3_PS5013;12 65um                     ,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	13,	3330,	1071F310JB               ,	1.412,	14.000,	          ,	          ,	Die4_BiCS5 512Gb;12 250um               ,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	14,	2200,	1091A07C41               ,	250.996,	0.150,	249       ,	          ,	0.7mil Au                               ,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	15,	3200,	1091A07C41               ,	68.156,	0.150,	49        ,	          ,	0.7mil Au                               ,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	16,	2300,	1081GE100C               ,	0.280,	4.000,	          ,	          ,	,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	17,	2052,	1101T70525               ,	8.680,	3.000,	          ,	          ,	,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	18,	2410,	1101L70528               ,	345.000,	3.000,	          ,	          ,	,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	19,	2070,	SUBMATWCMD51ENG          ,	1000.000,	0.800,	,	          ,	Die1_12402030DUMMY;12 65um;F76004       ,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	20,	2130,	SUBMATWCMD50ENG          ,	1000.000,	0.800,	,	          ,	Die2_12402030DUMMY;12 65um;F76004       ,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	21,	3130,	SUBMATWCME163ENG         ,	1000.000,	0.800,	,	          ,	Die3_20-W5013BB107;65um;F76004          ,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	22,	3330,	SUBMATWCME440ENG         ,	1000.000,	0.800,	,	          ,	Die4_30-T0NA00P106;250um;F310JB         ,
	XT345E09  ,	 B,	2022/2/22 上午 12:00:00,	23,	2052,	SUBMATSCM119ENG          ,	1000.000,	0.800,	,	          ,	ANV345XTC011A                           ,
	LF048101  ,	 C,	2019/12/30 上午 12:00:00,	1,	2070,	1071P49001               ,	1.131,	15.000,	,	          ,	,
	LF048101  ,	 C,	2019/12/30 上午 12:00:00,	2,	2070,	120100341A               ,	1000.000,	0.400,	          ,	          ,	,
	LF048101  ,	 C,	2019/12/30 上午 12:00:00,	3,	2200,	1091A09C41               ,	66.800,	0.150,	46        ,	          ,	0.9AU                                   ,
	LF048101  ,	 C,	2019/12/30 上午 12:00:00,	4,	2300,	108192HF43               ,	0.525,	4.000,	,	          ,	6/22 15 PE改COMPOUND                    ,
	LF048101  ,	 C,	2019/12/30 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	6.000,	,	          ,	,
	LF048101  ,	 C,	2019/12/30 上午 12:00:00,	6,	2430,	1011TR126A               ,	4.400,	0.600,	,	          ,	,
	KE162023  ,	 G,	2020/7/13 上午 12:00:00,	1,	2070,	121101863A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	KE162023  ,	 G,	2020/7/13 上午 12:00:00,	2,	2430,	1011TR556A               ,	5.357,	0.600,	          ,	          ,	,
	KE162023  ,	 G,	2020/7/13 上午 12:00:00,	3,	2070,	1071F76004               ,	0.480,	14.000,	          ,	          ,	Bot-12 ;80um;UBG056                     ,
	KE162023  ,	 G,	2020/7/13 上午 12:00:00,	4,	2130,	1071F310JB               ,	0.402,	14.000,	          ,	          ,	Top-12 ;80um;GAA102                     ,
	KE162023  ,	 G,	2020/7/13 上午 12:00:00,	5,	2200,	1091A07T21               ,	32.010,	0.150,	25        ,	          ,	0.7mil(2N;Au)                           ,
	KE162023  ,	 G,	2020/7/13 上午 12:00:00,	6,	3200,	1091A07T21               ,	304.570,	0.150,	127       ,	          ,	0.7mil(2N;Au)                           ,
	KE162023  ,	 G,	2020/7/13 上午 12:00:00,	7,	2300,	1081G1250B               ,	0.179,	4.000,	          ,	          ,	20200702004 變更                        ,
	KE162023  ,	 G,	2020/7/13 上午 12:00:00,	8,	2410,	1101G70530               ,	162.000,	3.000,	          ,	          ,	,
	KE162023  ,	 G,	2020/7/13 上午 12:00:00,	9,	2070,	SUBMATWAB183             ,	1000.000,	0.800,	,	          ,	Bot-12 EM7600C;80um;UBG056              ,
	KE162023  ,	 G,	2020/7/13 上午 12:00:00,	10,	2130,	SUBMATWAB184             ,	1000.000,	0.800,	,	          ,	Top-12 EM310JP;80um;GAA102              ,
	MA024197  ,	 B,	2020/9/2 上午 12:00:00,	1,	2070,	121100211A               ,	1000.000,	0.900,	0.190     ,	          ,	,
	MA024197  ,	 B,	2020/9/2 上午 12:00:00,	2,	2430,	1011TR076A               ,	2.292,	0.600,	          ,	          ,	,
	MA024197  ,	 B,	2020/9/2 上午 12:00:00,	3,	2070,	1071F76004               ,	0.700,	14.000,	          ,	          ,	,
	MA024197  ,	 B,	2020/9/2 上午 12:00:00,	4,	2200,	1091A07T21               ,	9.992,	0.150,	13        ,	          ,	0.7 mil Au 2N                           ,
	MA024197  ,	 B,	2020/9/2 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.098,	4.000,	          ,	          ,	20200901011 變更樹脂                    ,
	MA024197  ,	 B,	2020/9/2 上午 12:00:00,	6,	2410,	1101L70540               ,	24.000,	3.000,	,	          ,	,
	KE162036  ,	 B,	2020/12/11 上午 12:00:00,	1,	2070,	121102092A               ,	1000.000,	0.900,	0.210     ,	          ,	W162K081021(臻鼎基板)                   ,
	KE162036  ,	 B,	2020/12/11 上午 12:00:00,	2,	2430,	1011TR556A               ,	5.238,	0.600,	          ,	          ,	,
	KE162036  ,	 B,	2020/12/11 上午 12:00:00,	3,	2070,	1071F76004               ,	0.584,	14.000,	          ,	          ,	Die1_UBG032;12 100um;F76004             ,
	KE162036  ,	 B,	2020/12/11 上午 12:00:00,	4,	2130,	1071F76004               ,	0.447,	14.000,	          ,	          ,	Die2_UAA069;12 80um;F76004              ,
	KE162036  ,	 B,	2020/12/11 上午 12:00:00,	5,	2200,	1091A07T21               ,	269.122,	0.150,	148       ,	          ,	Die1-2_0.7mil Au 2N                     ,
