el_key,el_customer,el_entity_model,el_entity_oper,el_entity_group,el_check_value,el_action
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG045001/D0/W71NW20GF3FW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG045001/GC/W71NW20GD3DW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG045001/GC/W71NW20GD3DW-OLD,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG045001/GP/W71NW20GD3DW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG045002/DB/W71NW21GD1DW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG045002/DO/W71NW21GD1DW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG045002/IJ/W71NW21GD1DW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG04588A/DB/W29N02GZBJBF,R
RESTRAINED-ENTITY,WINBOND,G-TMX,2300,BM201,UBG04588A/IG/W29N02GZBIBA,R
RESTRAINED-ENTITY,WINBOND,G-TMX,2300,BM201,UBG04588A/IG/W29N02GZBIBF,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG04588A/IG/W71NW20GF3FW,R
RESTRAINED-ENTITY,WINBOND,G-TMX,2300,BM201,UBG0458AA/DO/W29N02GWBIBA,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG056/**/W71NW10HM3FW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG056001/DB/W71NW10HE3FW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG056001/DE/W71NW10HE3FW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG056001/GC/W71NW10HE3FW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG05688A/DB/W71NW10HF3FW,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG05688A/IG/W29N01HZBINF,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG05688A/IG/W29N01HZBJNF,R
RESTRAINED-ENTITY,Winbond,G-TMX,2300,BM201,UBG05888A/DB/W29N08GZBIBA,R
RESTRAINED-ENTITY,WINBOND,G-TMX,2300,BM201,UBG05888A/DO/W29N04GZBJBA{DAF},R
RESTRAINED-ENTITY,*,G-TMX,2300,BM201,WMD2128M16RT_ASSY,R
RESTRAINED-ENTITY,ETRON,G-LINE,2300,BM408,*,A
RESTRAINED-ENTITY,MXIC,Y-SERI FM,2300,BM501,*,A
RESTRAINED-ENTITY,MTI,Y-SERI FM,2300,BM504,M71M*,A
RESTRAINED-ENTITY,MTI,Y-SERI FM,2300,BM505,M70M*,A
RESTRAINED-ENTITY,MTI,Y-SERI FM,2300,BM505,M71M*,A
RESTRAINED-ENTITY,MXIC,Y-SERI FM,2300,BM507,*,A
RESTRAINED-ENTITY,PHISON,Y-SERI FM,2300,BM507,*,A
RESTRAINED-ENTITY,MTI,Y-SERI FM,2300,BM507,M71M*,A
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,EFSA688RAH003Z{SXCX-70},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,EFSA80SAH003Z{SXCX-70},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA160SLH001ZSB{MXXX-80},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA515RCH007ZSB{MXX-105},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA680RCH000ZSA{MXXX-80},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA680RCH002ZSA{MXXX-80},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA680RMH000ZSA{MXXX-80},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA680RMH000ZSA{SXDX-80},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA680RMH000ZSA{SXXX-80},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA680RMH000ZSB{MXXX-80},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA80SPH001USA{MXXX-105-0.32},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA80STH002USA{MXXX-80},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA80STH005USA{MXXX-105},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA96SAH008ZSB{MXXX-50},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA96SAH00DZESB{MXXX-70},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA96SAH00DZSB{MXXX-70-S},R
RESTRAINED-ENTITY,EMC,PMC,2300,BM701,FSA96SAH00DZSB{MXXX-70},R
RESTRAINED-ENTITY,EliteMT,Y-SERI FM,2300,BM*,FGW3284-1H,R
RESTRAINED-ENTITY,ETRON,Y-SERI,2300,BM101,EDEH08FTS000-NN-5G-AS-0000{Post},R
RESTRAINED-ENTITY,AVANT,Y-SERI,2300,BM110,10-2092-03*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,30-M0QB00P*,R
RESTRAINED-ENTITY,PHISON,Y-SERI,2300,BM110,30-P0NA0HD*,R
RESTRAINED-ENTITY,PHISON,Y-SERI,2300,BM110,30-P0QB0HP*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,30-P0QB0HP*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,30-Z0NA00P*,R
RESTRAINED-ENTITY,NSCEND,Y-SERI,2300,BM110,41-4460*TRA,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,512G ODP{L*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,512G ODP{U*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,5402-FH900*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,5402AGA095*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,5402AGA095*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,5478AXB-16*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,5484AXB-16*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,5485AXB-16*,R
RESTRAINED-ENTITY,DATA,Y-SERI,2300,BM110,60073146*A-,R
RESTRAINED-ENTITY,DATA,Y-SERI,2300,BM110,60073587*A-,R
RESTRAINED-ENTITY,A-DATA,Y-SERI,2300,BM110,60073765{O*,R
RESTRAINED-ENTITY,A-DATA,Y-SERI,2300,BM110,60077019{X*,R
RESTRAINED-ENTITY,DATA,Y-SERI,2300,BM110,60077167*A-,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,60077310{X*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,60077343{X*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,60077402{X*,R
RESTRAINED-ENTITY,A-DATA,Y-SERI,2300,BM110,60077402{X*,R
RESTRAINED-ENTITY,A-DATA,Y-SERI,2300,BM110,60077463{O*,R
RESTRAINED-ENTITY,A-DATA,Y-SERI,2300,BM110,60077463{X*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,60077518{X*,R
RESTRAINED-ENTITY,A-DATA,Y-SERI,2300,BM110,60077520{X*,R
RESTRAINED-ENTITY,A-DATA,Y-SERI,2300,BM110,60077583{X*,R
RESTRAINED-ENTITY,A-DATA,Y-SERI,2300,BM110,60077638{X*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,60077895{X*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,60077919{X*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,60077968{X*,R
RESTRAINED-ENTITY,A-DATA,Y-SERI,2300,BM110,60078010{X*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,60078073{X*,R
RESTRAINED-ENTITY,A-DATA,Y-SERI,2300,BM110,60078113{X*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,60078245{X*,R
RESTRAINED-ENTITY,A-DATA,Y-SERI,2300,BM110,60078245{X*,R
RESTRAINED-ENTITY,A-DATA,Y-SERI,2300,BM110,60078260{X*,R
RESTRAINED-ENTITY,A-DATA,Y-SERI,2300,BM110,60078288{X*,R
RESTRAINED-ENTITY,A-DATA,Y-SERI,2300,BM110,60078320{X*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,60078320{X*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,60078501{X*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,60078740{X*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,60078745{X*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,60078985{X*,R
RESTRAINED-ENTITY,A-DATA,Y-SERI,2300,BM110,60079010{X*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6110J-52XU*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6110K-52XU*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6124K-24XV*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6124L-24XD*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6128S-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6128W-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6133S-24XD*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6134-FAI-A*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6140L-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6140V-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6140W-24XD*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6141-U Sub*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6141L-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6149A-24XD*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6153A-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6161E-63XK*,R
RESTRAINED-ENTITY,ISSI,Y-SERI,2300,BM110,61LV6416-1*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6306N-64CS*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6306N-64CS*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6323C-63XK*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6324C-63XK*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6644P-64XV*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6644Q-64XV*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6645D-48XH*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6645D-48XH*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6652D-64XA*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6652L-64XA*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6652L-64XV*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6652Q-64XV*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6652T-64XV*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6653L-64XA*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6653P-64XV*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6656H-chip*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6656H1482-*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6656Q-64XV*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6666B-64XA*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6666Q-64XV*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6672F-24XV*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6684D-64XA*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6694S-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6696H-64XA*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6700F-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6704P-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6709B-64XA*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6711K-24XV*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6711L-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6711P-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6715F-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6715S-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6715S-24XV*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6732G-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6732N-24XD*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6735-TV1 4*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6735K-24XD*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6741F-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6756N-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6756V-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6756X-24XD*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6757V-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6757V-24XD*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6762A-24XD*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,6769A-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,6777L-24XD*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,8030-6666.*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,8030-6727.*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,8030-6735.*,R
RESTRAINED-ENTITY,MXIC,Y-SERI,2300,BM110,8030-6757.*,R
RESTRAINED-ENTITY,SPANSION,Y-SERI,2300,BM110,98F10A{VBK*,R
RESTRAINED-ENTITY,SPANSION,Y-SERI,2300,BM110,98H18A{VDG*,R
RESTRAINED-ENTITY,SPANSION,Y-SERI,2300,BM110,98H19A{VBK*,R
RESTRAINED-ENTITY,SPANSION,Y-SERI,2300,BM110,98K22A{FBC*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,98K22A{FBC*,R
RESTRAINED-ENTITY,SPANSION,Y-SERI,2300,BM110,98K31BB1{F*,R
RESTRAINED-ENTITY,SPANSION,Y-SERI,2300,BM110,98R40B{VBK*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,98R54B{RFB*,R
RESTRAINED-ENTITY,MSC,Y-SERI,2300,BM110,A1401RED1*C,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,AADG03F8-Z*,R
RESTRAINED-ENTITY,AP Memory,Y-SERI,2300,BM110,AADG04F8-Z*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,AAG046900-*,R
RESTRAINED-ENTITY,WINBOND,Y-SERI,2300,BM110,AAG050/IG/*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,AAG0500S0/*,R
RESTRAINED-ENTITY,WINBOND,Y-SERI,2300,BM110,AAG0510S0/*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,AAG059/IG/*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,AAG061/DB/*,R
RESTRAINED-ENTITY,WINBOND,Y-SERI,2300,BM110,AAG061/IG/*,R
RESTRAINED-ENTITY,WINBOND,Y-SERI,2300,BM110,AAG070MI1/*,R
RESTRAINED-ENTITY,WINBOND,Y-SERI,2300,BM110,AAG0728T0/*,R
RESTRAINED-ENTITY,WINBOND,Y-SERI,2300,BM110,AAG092/DB/*,R
RESTRAINED-ENTITY,AP Memory,Y-SERI,2300,BM110,AAT103F8-Z*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,AAT103F8-Z*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,ACS36PF321*,R
RESTRAINED-ENTITY,CHIPLUS,Y-SERI,2300,BM110,ACS36PF321*,R
RESTRAINED-ENTITY,CHIPLUS,Y-SERI,2300,BM110,ACWPR0132C*,R
RESTRAINED-ENTITY,AP Memory,Y-SERI,2300,BM110,AEE1ASA00-*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,AFC604BJ-Z*,R
RESTRAINED-ENTITY,AP Memory,Y-SERI,2300,BM110,AFC604BJ-Z*,R
RESTRAINED-ENTITY,AP Memory,Y-SERI,2300,BM110,AFD014BF-Z*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,AFD014BJ-Z*,R
RESTRAINED-ENTITY,AP Memory,Y-SERI,2300,BM110,AFE203BJ-Z*,R
RESTRAINED-ENTITY,AP Memory,Y-SERI,2300,BM110,AFE313BJ-Z*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,AFE3H3BJ-Z*,R
RESTRAINED-ENTITY,AP Memory,Y-SERI,2300,BM110,AFE3I3BA-Z*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,AFE703BD-Z*,R
RESTRAINED-ENTITY,AP Memory,Y-SERI,2300,BM110,AFE703BJ-Z*,R
RESTRAINED-ENTITY,AP Memory,Y-SERI,2300,BM110,AFE704F7-Z*,R
RESTRAINED-ENTITY,AP Memory,Y-SERI,2300,BM110,AFE804BG-Z*,R
RESTRAINED-ENTITY,AP Memory,Y-SERI,2300,BM110,AFE804BJ-Z*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,AFE804BJ-Z*,R
RESTRAINED-ENTITY,EliteMT,Y-SERI,2300,BM110,AGM24L1616*,R
RESTRAINED-ENTITY,AKM,Y-SERI,2300,BM110,AK09940AGP*,R
RESTRAINED-ENTITY,ptic,Y-SERI,2300,BM110,APC1ASA09*A,R
RESTRAINED-ENTITY,ptic,Y-SERI,2300,BM110,APC2CSA17*A,R
RESTRAINED-ENTITY,AP Memory,Y-SERI,2300,BM110,APD0CSDD1-*,R
RESTRAINED-ENTITY,FIDELIX,Y-SERI,2300,BM110,AS4C128M32*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,AS4C16M32M*,R
RESTRAINED-ENTITY,FIDELIX,Y-SERI,2300,BM110,AS4C32M16M*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,B16A SSD 1*,R
RESTRAINED-ENTITY,NG,Y-SERI,2300,BM110,B16A eMMC*E,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,B16A-50um-*,R
RESTRAINED-ENTITY,UNIC2,Y-SERI,2300,BM110,B16A1-TAED*,R
RESTRAINED-ENTITY,UNIC2,Y-SERI,2300,BM110,B16A1-TAES*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,B16A1-TAMD*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,B17A SSD D*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,B17A SSD O*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,B17A SSD Q*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,B4718-X18-*,R
RESTRAINED-ENTITY,A-RAY,Y-SERI,2300,BM110,BGA 128GB{*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,BGA 64GB{S*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,BOX-LGA8-E*,R
RESTRAINED-ENTITY,BSI,Y-SERI,2300,BM110,BS616LV201*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,BobCAT16BG*,R
RESTRAINED-ENTITY,WINBOND,Y-SERI,2300,BM110,CAA104/AA/*,R
RESTRAINED-ENTITY,WINBOND,Y-SERI,2300,BM110,CAA104/DB/*,R
RESTRAINED-ENTITY,WINBOND,Y-SERI,2300,BM110,CAA104003/*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,CAA104911/*,R
RESTRAINED-ENTITY,WINBOND,Y-SERI,2300,BM110,CAA104911/*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,CAA104Y11/*,R
RESTRAINED-ENTITY,WINBOND,Y-SERI,2300,BM110,CAA104Y11/*,R
RESTRAINED-ENTITY,ASCADE,Y-SERI,2300,BM110,CHD816LVB*C,R
RESTRAINED-ENTITY,CASCADE,Y-SERI,2300,BM110,CHD816LVB-*,R
RESTRAINED-ENTITY,FIDELIX,Y-SERI,2300,BM110,CMP0817BA0*,R
RESTRAINED-ENTITY,FIDELIX,Y-SERI,2300,BM110,CMP1617BA2*,R
RESTRAINED-ENTITY,FIDELIX,Y-SERI,2300,BM110,CMP1617BA5*,R
RESTRAINED-ENTITY,FIDELIX,Y-SERI,2300,BM110,CMP1618AA2*,R
RESTRAINED-ENTITY,FIDELIX,Y-SERI,2300,BM110,CMP6417BC1*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,CMS3216LAH*,R
RESTRAINED-ENTITY,FIDELIX,Y-SERI,2300,BM110,CMS4A16LAF*,R
RESTRAINED-ENTITY,FIDELIX,Y-SERI,2300,BM110,CMS4A32LAH*,R
RESTRAINED-ENTITY,FIDELIX,Y-SERI,2300,BM110,CMS4S32LAH*,R
RESTRAINED-ENTITY,FIDELIX,Y-SERI,2300,BM110,CMS6416LBH*,R
RESTRAINED-ENTITY,WeForce,Y-SERI,2300,BM110,CT43568SR5*,R
RESTRAINED-ENTITY,WeForce,Y-SERI,2300,BM110,CT47248NS1*,R
RESTRAINED-ENTITY,WeForce,Y-SERI,2300,BM110,CT47568126*,R
RESTRAINED-ENTITY,WeForce,Y-SERI,2300,BM110,CT47568SR1*,R
RESTRAINED-ENTITY,WeForce,Y-SERI,2300,BM110,CT48128NS2*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,CT48248NS2*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,CT48248NS4*,R
RESTRAINED-ENTITY,WeForce,Y-SERI,2300,BM110,CT49248DD4*,R
RESTRAINED-ENTITY,WeForce,Y-SERI,2300,BM110,CT4924A119*,R
RESTRAINED-ENTITY,WeForce,Y-SERI,2300,BM110,CT49488DD4*,R
RESTRAINED-ENTITY,WeForce,Y-SERI,2300,BM110,CT4948K119*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,CT5848E322*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,CT71326L04*,R
RESTRAINED-ENTITY,WeForce,Y-SERI,2300,BM110,CT71326L04*,R
RESTRAINED-ENTITY,PLUS,Y-SERI,2300,BM110,CW6601P*IC-,R
RESTRAINED-ENTITY,IC-PLUS,Y-SERI,2300,BM110,CW6601P-03*,R
RESTRAINED-ENTITY,IC-PLUS,Y-SERI,2300,BM110,CW6601P{BT*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,D3512M16HA*,R
RESTRAINED-ENTITY,Asiakey,Y-SERI,2300,BM110,D3512M16HB*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,D3512M16MH*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,DAG062/DB/*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,DAG0759RA/*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,DDR5RCD2-G*,R
RESTRAINED-ENTITY,WINBOND,Y-SERI,2300,BM110,EAG077/DB/*,R
RESTRAINED-ENTITY,WINBOND,Y-SERI,2300,BM110,EAG085/DB/*,R
RESTRAINED-ENTITY,ETRON,Y-SERI,2300,BM110,EDBN17FBI0*,R
RESTRAINED-ENTITY,ETRON,Y-SERI,2300,BM110,EDC505FBM0*,R
RESTRAINED-ENTITY,ETRON,Y-SERI,2300,BM110,EDCG04FBM0*,R
RESTRAINED-ENTITY,ETRON,Y-SERI,2300,BM110,EDEUxxFBMx*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,EDFY01FBM0*,R
RESTRAINED-ENTITY,EliteMT,Y-SERI,2300,BM110,EFM91L0160*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,EH1402FVC0*,R
RESTRAINED-ENTITY,ETRON,Y-SERI,2300,BM110,EH2602FVC0*,R
RESTRAINED-ENTITY,ETRON,Y-SERI,2300,BM110,EH2603FVC0*,R
RESTRAINED-ENTITY,ETRON,Y-SERI,2300,BM110,EH2702FVC0*,R
RESTRAINED-ENTITY,ETRON,Y-SERI,2300,BM110,EH2702FVCx*,R
RESTRAINED-ENTITY,ETRON,Y-SERI,2300,BM110,EH2704FVCx*,R
RESTRAINED-ENTITY,ETRON,Y-SERI,2300,BM110,EH3001FVC0*,R
RESTRAINED-ENTITY,ETRON,Y-SERI,2300,BM110,EH3002FVCx*,R
RESTRAINED-ENTITY,ETRON,Y-SERI,2300,BM110,EH3101FVC0*,R
RESTRAINED-ENTITY,ETRON,Y-SERI,2300,BM110,EH3102FVCx*,R
RESTRAINED-ENTITY,EST,Y-SERI,2300,BM110,EM680FU16A*,R
RESTRAINED-ENTITY,SOLTEK,Y-SERI,2300,BM110,EM680FU16A*,R
RESTRAINED-ENTITY,EST,Y-SERI,2300,BM110,EM7164SU16*,R
RESTRAINED-ENTITY,HOSIN,Y-SERI,2300,BM110,EMC-SAM-40*,R
RESTRAINED-ENTITY,SOLTEK,Y-SERI,2300,BM110,EMC325SP16*,R
RESTRAINED-ENTITY,EST,Y-SERI,2300,BM110,EMC643SP16*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,EMMC-153ba*,R
RESTRAINED-ENTITY,NG,Y-SERI,2300,BM110,EMMC-256G*E,R
RESTRAINED-ENTITY,ENABLE,Y-SERI,2300,BM110,EN08T1630C*,R
RESTRAINED-ENTITY,EliteMT,Y-SERI,2300,BM110,EN25QA128A*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,EN25QA32BB*,R
RESTRAINED-ENTITY,EliteMT,Y-SERI,2300,BM110,EN25QA32BB*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,EN25QA32BC*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,EN25QA64AA*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,EN27SN1G08*,R
RESTRAINED-ENTITY,Dongbu,Y-SERI,2300,BM110,EN29GA128H*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,EN29GL128H*,R
RESTRAINED-ENTITY,ENG,Y-SERI,2300,BM110,EN29LV160D*,R
RESTRAINED-ENTITY,EliteMT,Y-SERI,2300,BM110,EN29LV400A*,R
RESTRAINED-ENTITY,EliteMT,Y-SERI,2300,BM110,EN29LV640A*,R
RESTRAINED-ENTITY,EliteMT,Y-SERI,2300,BM110,EN29LV800C*,R
