lot_number,oper,cust,pin_pkg,prod_id,qty,part_id,part_no,bd_id,entity,start_time,end_time
R22AWCB09,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBU74,2022-06-06 04:37:00,2022-06-06 13:04:00
R22AWC121,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBU75,2022-06-05 20:11:00,2022-06-06 04:38:00
R23MSLF06,2200,MTI,FBGA-96UEC,096ECMS010,5600,1091A06T21,A0803CB0824,AMS096EC3001B,BBU76,2022-06-05 16:24:00,2022-06-06 12:48:00
R23MSLD08,2200,MTI,FBGA-96UEC,096ECMS010,1486,1091A06T21,A0803CB0824,AMS096EC3001B,BBU77,2022-06-06 05:18:00,2022-06-06 10:46:00
R23MSMF03,2200,MTI,FBGA-96UEC,096ECMS010,5560,1091A06T21,A0803CB0824,AMS096EC3001B,BBU78,2022-06-06 06:54:00,2022-06-07 03:09:00
R22AWCB03,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBU79,2022-06-06 06:09:00,2022-06-06 14:36:00
R22AWC212,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBU80,2022-06-06 06:37:00,2022-06-06 15:05:00
R22AWC412,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBU81,2022-06-06 04:08:00,2022-06-06 12:35:00
R22AWC411,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBU82,2022-06-06 03:15:00,2022-06-06 11:42:00
R22AWC201,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBU83,2022-06-06 00:41:00,2022-06-06 09:08:00
R22AWBZ40,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBU84,2022-06-05 22:38:00,2022-06-06 07:05:00
R23MSNC01,2200,MTI,FBGA-96UEC,096ECMS010,5560,1091A06T21,A0803CB0824,AMS096EC3001B,BBU85,2022-06-06 04:53:00,2022-06-07 01:08:00
R22AWC205,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBU86,2022-06-06 03:43:00,2022-06-06 12:11:00
R23MSMF04,2200,MTI,FBGA-96UEC,096ECMS010,5573,1091A06T21,A0803CB0824,AMS096EC3001B,BBU87,2022-06-06 02:45:00,2022-06-06 23:03:00
R23MSMF02,2200,MTI,FBGA-96UEC,096ECMS010,5560,1091A06T21,A0803CB0824,AMS096EC3001B,BBU88,2022-06-06 02:50:00,2022-06-06 23:05:00
R22AWC204,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBU89,2022-06-06 04:54:00,2022-06-06 13:21:00
R22AWBZ39,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBU90,2022-06-06 02:20:00,2022-06-06 10:47:00
R23BUAK08,2200,ICSI,FBGA-96UEF,096EFBU001,4944,1091A07T21,A0803CB1087,ABU096EF2001A,BBU91,2022-06-05 16:04:00,2022-06-06 09:08:00
R23BUAK04,2200,ICSI,FBGA-96UEF,096EFBU001,4980,1091A07T21,A0803CB1087,ABU096EF2001A,BBU92,2022-06-05 17:36:00,2022-06-06 10:47:00
0,2200,0,0,0,0,0,0,AMS048TW1050A,BBU93,2022-06-05 00:30:00,2022-06-06 08:06:00
0,2200,0,0,0,0,0,0,AMS048TW1050A,BBU94,2022-06-04 20:18:00,2022-06-06 08:06:00
R22AWC210,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBU95,2022-06-06 05:53:00,2022-06-06 14:20:00
R23MSMF05,2200,MTI,FBGA-96UEC,096ECMS010,5594,1091A06T21,A0803CB0824,AMS096EC3001B,BBU96,2022-06-06 04:51:00,2022-06-07 01:14:00
R22AWC206,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBU97,2022-06-06 08:20:00,2022-06-06 16:47:04
R23MSKE03,2200,MTI,FBGA-78U9,078U9MS017,6720,1091A06T21,A0803CB0823,AMS078C93001B,BBU98,2022-06-05 14:38:00,2022-06-06 12:05:00
R22AWC127,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBU99,2022-06-05 21:43:00,2022-06-06 08:06:00
R22AWC207,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBUA1,2022-06-06 07:58:00,2022-06-06 16:26:00
R22AWC208,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBUA2,2022-06-06 07:08:00,2022-06-06 15:35:00
R22AWC409,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBUA3,2022-06-06 00:19:55,2022-06-06 08:47:00
R22AWCB05,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBUA4,2022-06-06 02:24:00,2022-06-06 10:51:00
R22AWBZ38,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBUA5,2022-06-06 01:23:00,2022-06-06 09:50:00
R22AWC410,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBUA6,2022-06-06 00:23:00,2022-06-06 08:50:00
R22AWC209,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBUA7,2022-06-06 07:00:00,2022-06-06 15:27:00
R22AWC419,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBUA8,2022-06-06 07:05:00,2022-06-06 15:32:00
R23MSKE05,2200,MTI,FBGA-78U9,078U9MS017,6680,1091A06T21,A0803CB0823,AMS078C93001B,BBUA9,2022-06-05 14:08:00,2022-06-06 11:27:00
R22AWCB04,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBUB1,2022-06-06 04:50:00,2022-06-06 13:17:00
R23MSKD05,2200,MTI,FBGA-78U9,078U9MS017,6680,1091A06T21,A0803CB0823,AMS078C93001B,BBUB2,2022-06-06 08:20:00,2022-06-07 09:40:33
R23MSLD06,2200,MTI,FBGA-96UEC,096ECMS010,5560,1091A06T21,A0803CB0824,AMS096EC3001B,BBUB3,2022-06-06 00:38:00,2022-06-06 20:53:00
R23MSMF01,2200,MTI,FBGA-96UEC,096ECMS010,5567,1091A06T21,A0803CB0824,AMS096EC3001B,BBUB4,2022-06-05 23:39:00,2022-06-06 19:56:00
R23MSMF06,2200,MTI,FBGA-96UEC,096ECMS010,5560,1091A06T21,A0803CB0824,AMS096EC3001B,BBUB5,2022-06-06 06:53:00,2022-06-07 03:08:00
0,2200,0,0,0,0,0,0,AMS048TW1050A,BBUB6,2022-06-04 20:31:00,2022-06-06 08:06:00
R22AWC142,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0803CB1000,AAW048TP1041B,BBUB7,2022-06-06 01:46:00,2022-06-06 10:13:00
R22AWAW02,2200,MXIC,SSLGA16DOU,016D5AW016,1268,1091A08T41,A0801CB0934,AAW016D53004A,BB774,2022-06-09 12:09:54,2022-06-10 03:48:47
R22AWAW04,2200,MXIC,SSLGA16DOU,016D5AW016,1220,1091A08T41,A0801CB0934,AAW016D53004A,BB764,2022-06-09 09:59:55,2022-06-10 01:03:15
R22AWAR07,2200,MXIC,SSLGA16DOU,016D5AW016,1193,1091A08T41,A0801CB0934,AAW016D53004A,BBB12,2022-06-09 01:47:31,2022-06-09 16:30:52
R22AWAR03,2200,MXIC,SSLGA16DOU,016D5AW016,1196,1091A08T41,A0801CB0934,AAW016D53004A,BB715,2022-06-10 00:40:56,2022-06-10 15:26:30
R22AWAW07,2200,MXIC,SSLGA16DOU,016D5AW016,1184,1091A08T41,A0801CB0934,AAW016D53004A,BB725,2022-06-09 12:02:11,2022-06-10 02:38:52
R22AWAW03,2200,MXIC,SSLGA16DOU,016D5AW016,1180,1091A08T41,A0801CB0934,AAW016D53004A,BB715,2022-06-09 10:07:13,2022-06-10 00:40:56
R22AWAR06,2200,MXIC,SSLGA16DOU,016D5AW016,1212,1091A08T41,A0801CB0934,AAW016D53004A,BB703,2022-06-09 00:25:50,2022-06-09 15:23:15
R22AWAR02,2200,MXIC,SSLGA16DOU,016D5AW016,1206,1091A08T41,A0801CB0934,AAW016D53004A,BBB12,2022-06-09 16:30:52,2022-06-10 07:23:51
R22AWAW06,2200,MXIC,SSLGA16DOU,016D5AW016,1167,1091A08T41,A0801CB0934,AAW016D53004A,BB725,2022-06-08 21:38:05,2022-06-09 12:02:11
R22AWAR09,2200,MXIC,SSLGA16DOU,016D5AW016,1219,1091A08T41,A0801CB0934,AAW016D53004A,BB764,2022-06-10 15:55:29,2022-06-11 06:58:06
R22AWAR01,2200,MXIC,SSLGA16DOU,016D5AW016,1205,1091A08T41,A0801CB0934,AAW016D53004A,BB764,2022-06-10 01:03:15,2022-06-10 15:55:29
R22AWAW05,2200,MXIC,SSLGA16DOU,016D5AW016,1260,1091A08T41,A0801CB0934,AAW016D53004A,BB774,2022-06-08 20:36:56,2022-06-09 12:09:54
R22AWAW01,2200,MXIC,SSLGA16DOU,016D5AW016,1205,1091A08T41,A0801CB0934,AAW016D53004A,BB725,2022-06-10 02:38:52,2022-06-10 17:31:06
R22AWAR04,2200,MXIC,SSLGA16DOU,016D5AW016,1230,1091A08T41,A0801CB0934,AAW016D53004A,BB703,2022-06-09 15:23:15,2022-06-10 06:34:00
R22AWAR12,2200,MXIC,SSLGA16DOU,016D5AW016,1261,1091A08T41,A0801CB0934,AAW016D53004A,BB703,2022-06-10 06:34:00,2022-06-10 22:07:42
R22AWAW08,2200,MXIC,SSLGA16DOU,016D5AW016,1162,1091A08T41,A0801CB0934,AAW016D53004A,BB764,2022-06-08 19:39:31,2022-06-09 09:59:55
R22AWAW09,2200,MXIC,SSLGA16DOU,016D5AW016,1229,1091A08T41,A0801CB0934,AAW016D53004A,BBB12,2022-06-10 07:23:51,2022-06-10 22:33:51
R23NVA953,2200,PHISON,SSBGA132G4VT,132X2NV159,1200,1091A06C41,A0801CB1176,ANV132X2C057A,BB756,2022-06-08 23:56:37,2022-06-09 08:36:10
R23NVA950,2200,PHISON,SSBGA132G4VT,132X2NV159,1200,1091A06C41,A0801CB1176,ANV132X2C057A,BBB10,2022-06-09 03:19:08,2022-06-09 11:58:41
R23NVA954,2200,PHISON,SSBGA132G4VT,132X2NV159,1200,1091A06C41,A0801CB1176,ANV132X2C057A,BB761,2022-06-08 22:58:12,2022-06-09 07:37:45
R23NVA952,2200,PHISON,SSBGA132G4VT,132X2NV159,1200,1091A06C41,A0801CB1176,ANV132X2C057A,BB727,2022-06-08 23:52:17,2022-06-09 08:31:51
R23NVA951,2200,PHISON,SSBGA132G4VT,132X2NV159,1200,1091A06C41,A0801CB1176,ANV132X2C057A,BB773,2022-06-08 18:12:08,2022-06-09 02:51:41
R23NVA955,2200,PHISON,SSBGA132G4VT,132X2NV159,1034,1091A06C41,A0801CB1176,ANV132X2C057A,BBB14,2022-06-07 12:33:28,2022-06-07 20:01:09
R23NVAA38,2200,PHISON,SSBGA132G4VT,132X2NV159,1200,1091A06C41,A0801CB1176,ANV132X2C057A,BB771,2022-06-08 20:55:10,2022-06-09 05:34:43
R23NVAA33,2200,PHISON,SSBGA132G4VT,132X2NV159,1200,1091A06C41,A0801CB1176,ANV132X2C057A,BBB30,2022-06-08 17:36:35,2022-06-09 02:16:08
R23NVAA44,2200,PHISON,SSBGA132G4VT,132X2NV159,459,1091A06C41,A0801CB1176,ANV132X2C057A,BBB11,2022-06-07 05:37:25,2022-06-07 08:56:08
R23NVAA36,2200,PHISON,SSBGA132G4VT,132X2NV159,1200,1091A06C41,A0801CB1176,ANV132X2C057A,BB720,2022-06-09 01:43:59,2022-06-09 10:23:32
R23NVAA39,2200,PHISON,SSBGA132G4VT,132X2NV159,1200,1091A06C41,A0801CB1176,ANV132X2C057A,BB720,2022-06-08 17:04:25,2022-06-09 01:43:59
R23NVAA35,2200,PHISON,SSBGA132G4VT,132X2NV159,1200,1091A06C41,A0801CB1176,ANV132X2C057A,BB773,2022-06-06 17:23:34,2022-06-07 02:03:07
R23NVAA40,2200,PHISON,SSBGA132G4VT,132X2NV159,1200,1091A06C41,A0801CB1176,ANV132X2C057A,BBB19,2022-06-09 03:08:36,2022-06-09 11:48:09
R23NVA850,2200,PHISON,SSBGA132G4VT,132X2NV159,1264,1091A06C41,A0801CB1176,ANV132X2C057A,BB747,2022-06-09 02:32:05,2022-06-09 11:39:21
R23NVA850A,2200,PHISON,SSBGA132G4VT,132X2NV159,1100,1091A06C41,A0801CB1176,ANV132X2C057A,BB756,2022-06-07 15:05:46,2022-06-07 23:02:01
R23NVA939,2200,PHISON,SSBGA132G4VT,132X2NV159,1160,1091A06C41,A0801CB1176,ANV132X2C057A,BB773,2022-06-08 09:49:54,2022-06-08 18:12:08
R23NVA943,2200,PHISON,SSBGA132G4VT,132X2NV159,1117,1091A06C41,A0801CB1176,ANV132X2C057A,BBB30,2022-06-08 01:19:23,2022-06-08 09:23:00
R23NVA947,2200,PHISON,SSBGA132G4VT,132X2NV159,1152,1091A06C41,A0801CB1176,ANV132X2C057A,BB756,2022-06-08 07:15:36,2022-06-08 15:34:22
R23NVAA04,2200,PHISON,SSBGA132G4VT,132X2NV159,1120,1091A06C41,A0801CB1176,ANV132X2C057A,BB756,2022-06-07 07:00:51,2022-06-07 15:05:46
R23NVAA08,2200,PHISON,SSBGA132G4VT,132X2NV159,1072,1091A06C41,A0801CB1176,ANV132X2C057A,BB737,2022-06-07 01:41:35,2022-06-07 09:25:44
R23NVAA12,2200,PHISON,SSBGA132G4VT,132X2NV159,1160,1091A06C41,A0801CB1176,ANV132X2C057A,BBB19,2022-06-08 10:32:47,2022-06-08 18:55:01
R23NVAA16,2200,PHISON,SSBGA132G4VT,132X2NV159,1044,1091A06C41,A0801CB1176,ANV132X2C057A,BB782,2022-06-07 05:49:00,2022-06-07 13:21:00
R23NVAA20,2200,PHISON,SSBGA132G4VT,132X2NV159,1180,1091A06C41,A0801CB1176,ANV132X2C057A,BB707,2022-06-08 23:10:18,2022-06-09 07:41:11
R23NVAA24,2200,PHISON,SSBGA132G4VT,132X2NV159,1140,1091A06C41,A0801CB1176,ANV132X2C057A,BB737,2022-06-08 17:37:10,2022-06-09 01:50:45
R23NVAA43,2200,PHISON,SSBGA132G4VT,132X2NV159,1022,1091A06C41,A0801CB1176,ANV132X2C057A,BB707,2022-06-06 14:06:00,2022-06-06 21:28:29
R23NVAA28,2200,PHISON,SSBGA132G4VT,132X2NV159,1120,1091A06C41,A0801CB1176,ANV132X2C057A,BBB11,2022-06-07 16:43:44,2022-06-08 00:48:39
R23NVA935,2200,PHISON,SSBGA132G4VT,132X2NV159,1160,1091A06C41,A0801CB1176,ANV132X2C057A,BB707,2022-06-07 21:46:16,2022-06-08 06:08:30
R23NVA931,2200,PHISON,SSBGA132G4VT,132X2NV159,1115,1091A06C41,A0801CB1176,ANV132X2C057A,BB726,2022-06-07 21:42:28,2022-06-08 05:45:13
R23NVA927,2200,PHISON,SSBGA132G4VT,132X2NV159,1120,1091A06C41,A0801CB1176,ANV132X2C057A,BB737,2022-06-07 17:13:20,2022-06-08 01:18:15
R23NVA923,2200,PHISON,SSBGA132G4VT,132X2NV159,1160,1091A06C41,A0801CB1176,ANV132X2C057A,BBB09,2022-06-08 23:37:59,2022-06-09 08:00:13
R23NVA919,2200,PHISON,SSBGA132G4VT,132X2NV159,1110,1091A06C41,A0801CB1176,ANV132X2C057A,BBB14,2022-06-07 20:01:09,2022-06-08 04:01:45
R23NVA915,2200,PHISON,SSBGA132G4VT,132X2NV159,1180,1091A06C41,A0801CB1176,ANV132X2C057A,BB747,2022-06-08 18:01:11,2022-06-09 02:32:05
R23NVA911,2200,PHISON,SSBGA132G4VT,132X2NV159,1140,1091A06C41,A0801CB1176,ANV132X2C057A,BB761,2022-06-08 14:44:37,2022-06-08 22:58:12
R23NVA907,2200,PHISON,SSBGA132G4VT,132X2NV159,1140,1091A06C41,A0801CB1176,ANV132X2C057A,BBB11,2022-06-08 00:48:39,2022-06-08 09:02:14
R23NVA903,2200,PHISON,SSBGA132G4VT,132X2NV159,1170,1091A06C41,A0801CB1176,ANV132X2C057A,BB782,2022-06-08 21:23:22,2022-06-09 05:49:56
R23NVAA41,2200,PHISON,SSBGA132G4VT,132X2NV159,1092,1091A06C41,A0801CB1176,ANV132X2C057A,BB761,2022-06-07 22:20:56,2022-06-08 06:13:44
R23NVA940,2200,PHISON,SSBGA132G4VT,132X2NV159,1136,1091A06C41,A0801CB1176,ANV132X2C057A,BB747,2022-06-08 09:49:20,2022-06-08 18:01:11
R23NVAA29,2200,PHISON,SSBGA132G4VT,132X2NV159,1120,1091A06C41,A0801CB1176,ANV132X2C057A,BB727,2022-06-07 06:20:35,2022-06-07 14:25:31
R23NVAA25,2200,PHISON,SSBGA132G4VT,132X2NV159,1094,1091A06C41,A0801CB1176,ANV132X2C057A,BB771,2022-06-07 20:46:28,2022-06-08 04:40:08
R23NVAA21,2200,PHISON,SSBGA132G4VT,132X2NV159,1140,1091A06C41,A0801CB1176,ANV132X2C057A,BBB14,2022-06-08 12:15:19,2022-06-08 20:28:54
R23NVAA17,2200,PHISON,SSBGA132G4VT,132X2NV159,1140,1091A06C41,A0801CB1176,ANV132X2C057A,BB737,2022-06-09 01:50:45,2022-06-09 10:04:20
R23NVAA13,2200,PHISON,SSBGA132G4VT,132X2NV159,1163,1091A06C41,A0801CB1176,ANV132X2C057A,BB726,2022-06-08 22:16:43,2022-06-09 06:40:15
R23NVAA09,2200,PHISON,SSBGA132G4VT,132X2NV159,1120,1091A06C41,A0801CB1176,ANV132X2C057A,BB737,2022-06-08 09:32:15,2022-06-08 17:37:10
R23NVAA05,2200,PHISON,SSBGA132G4VT,132X2NV159,1140,1091A06C41,A0801CB1176,ANV132X2C057A,BBB19,2022-06-08 18:55:01,2022-06-09 03:08:36
R23NVAA01,2200,PHISON,SSBGA132G4VT,132X2NV159,1080,1091A06C41,A0801CB1176,ANV132X2C057A,BB737,2022-06-07 09:25:44,2022-06-07 17:13:20
R23NVA948,2200,PHISON,SSBGA132G4VT,132X2NV159,1140,1091A06C41,A0801CB1176,ANV132X2C057A,BB747,2022-06-07 18:18:28,2022-06-08 02:32:03
R23NVA944,2200,PHISON,SSBGA132G4VT,132X2NV159,1060,1091A06C41,A0801CB1176,ANV132X2C057A,BB782,2022-06-07 13:21:00,2022-06-07 20:59:57
R23NVAA32,2200,PHISON,SSBGA132G4VT,132X2NV159,1075,1091A06C41,A0801CB1176,ANV132X2C057A,BB773,2022-06-07 09:52:53,2022-06-07 17:38:19
R23NVA936,2200,PHISON,SSBGA132G4VT,132X2NV159,1080,1091A06C41,A0801CB1176,ANV132X2C057A,BBB11,2022-06-07 08:56:08,2022-06-07 16:43:44
R23NVA932,2200,PHISON,SSBGA132G4VT,132X2NV159,1133,1091A06C41,A0801CB1176,ANV132X2C057A,BBB09,2022-06-07 22:34:18,2022-06-08 06:44:51
R23NVA928,2200,PHISON,SSBGA132G4VT,132X2NV159,1115,1091A06C41,A0801CB1176,ANV132X2C057A,BB727,2022-06-07 14:25:31,2022-06-07 22:28:16
R23NVA924,2200,PHISON,SSBGA132G4VT,132X2NV159,1116,1091A06C41,A0801CB1176,ANV132X2C057A,BB727,2022-06-06 14:06:00,2022-06-06 22:09:11
R23NVA920,2200,PHISON,SSBGA132G4VT,132X2NV159,1130,1091A06C41,A0801CB1176,ANV132X2C057A,BB771,2022-06-08 12:45:55,2022-06-08 20:55:10
R23NVA916,2200,PHISON,SSBGA132G4VT,132X2NV159,1157,1091A06C41,A0801CB1176,ANV132X2C057A,BBB11,2022-06-08 09:02:14,2022-06-08 17:23:10
R23NVA912,2200,PHISON,SSBGA132G4VT,132X2NV159,1141,1091A06C41,A0801CB1176,ANV132X2C057A,BB737,2022-06-08 01:18:15,2022-06-08 09:32:15
R23NVA908,2200,PHISON,SSBGA132G4VT,132X2NV159,1139,1091A06C41,A0801CB1176,ANV132X2C057A,BB707,2022-06-07 13:33:07,2022-06-07 21:46:16
R23NVA904,2200,PHISON,SSBGA132G4VT,132X2NV159,1180,1091A06C41,A0801CB1176,ANV132X2C057A,BB727,2022-06-08 06:59:09,2022-06-08 15:30:03
R23NVA937,2200,PHISON,SSBGA132G4VT,132X2NV159,1160,1091A06C41,A0801CB1176,ANV132X2C057A,BB726,2022-06-08 13:54:28,2022-06-08 22:16:43
R23NVAA30,2200,PHISON,SSBGA132G4VT,132X2NV159,1040,1091A06C41,A0801CB1176,ANV132X2C057A,BBB19,2022-06-07 11:29:28,2022-06-07 18:59:45
R23NVAA26,2200,PHISON,SSBGA132G4VT,132X2NV159,1130,1091A06C41,A0801CB1176,ANV132X2C057A,BB726,2022-06-08 05:45:13,2022-06-08 13:54:28
R23NVAA22,2200,PHISON,SSBGA132G4VT,132X2NV159,1140,1091A06C41,A0801CB1176,ANV132X2C057A,BBB14,2022-06-08 04:01:45,2022-06-08 12:15:19
R23NVAA18,2200,PHISON,SSBGA132G4VT,132X2NV159,1104,1091A06C41,A0801CB1176,ANV132X2C057A,BB773,2022-06-07 17:38:19,2022-06-08 01:36:19
R23NVAA14,2200,PHISON,SSBGA132G4VT,132X2NV159,1180,1091A06C41,A0801CB1176,ANV132X2C057A,BBB09,2022-06-08 15:07:05,2022-06-08 23:37:59
R23NVAA10,2200,PHISON,SSBGA132G4VT,132X2NV159,1120,1091A06C41,A0801CB1176,ANV132X2C057A,BBB09,2022-06-07 06:24:28,2022-06-07 14:29:23
R23NVAA06,2200,PHISON,SSBGA132G4VT,132X2NV159,1140,1091A06C41,A0801CB1176,ANV132X2C057A,BB773,2022-06-08 01:36:19,2022-06-08 09:49:54
R23NVAA02,2200,PHISON,SSBGA132G4VT,132X2NV159,1085,1091A06C41,A0801CB1176,ANV132X2C057A,BB773,2022-06-07 02:03:07,2022-06-07 09:52:53
R23NVA945,2200,PHISON,SSBGA132G4VT,132X2NV159,1176,1091A06C41,A0801CB1176,ANV132X2C057A,BB720,2022-06-07 15:47:45,2022-06-08 00:16:55
R23NVA941,2200,PHISON,SSBGA132G4VT,132X2NV159,1160,1091A06C41,A0801CB1176,ANV132X2C057A,BB720,2022-06-08 00:16:55,2022-06-08 08:39:09
R23NVAA27,2200,PHISON,SSBGA132G4VT,132X2NV159,1120,1091A06C41,A0801CB1176,ANV132X2C057A,BB782,2022-06-07 20:59:57,2022-06-08 05:04:52
R23NVA933,2200,PHISON,SSBGA132G4VT,132X2NV159,1135,1091A06C41,A0801CB1176,ANV132X2C057A,BB727,2022-06-06 22:09:11,2022-06-07 06:20:35
R23NVA929,2200,PHISON,SSBGA132G4VT,132X2NV159,1200,1091A06C41,A0801CB1176,ANV132X2C057A,BBB14,2022-06-08 20:28:54,2022-06-09 05:08:27
R23NVA925,2200,PHISON,SSBGA132G4VT,132X2NV159,1100,1091A06C41,A0801CB1176,ANV132X2C057A,BBB19,2022-06-08 02:36:32,2022-06-08 10:32:47
R23NVA921,2200,PHISON,SSBGA132G4VT,132X2NV159,1055,1091A06C41,A0801CB1176,ANV132X2C057A,BBB19,2022-06-07 18:59:45,2022-06-08 02:36:32
R23NVA917,2200,PHISON,SSBGA132G4VT,132X2NV159,1160,1091A06C41,A0801CB1176,ANV132X2C057A,BBB11,2022-06-09 01:45:25,2022-06-09 10:07:39
R23NVA913,2200,PHISON,SSBGA132G4VT,132X2NV159,1080,1091A06C41,A0801CB1176,ANV132X2C057A,BB720,2022-06-06 16:07:38,2022-06-06 23:55:14
R23NVA909,2200,PHISON,SSBGA132G4VT,132X2NV159,1120,1091A06C41,A0801CB1176,ANV132X2C057A,BBB09,2022-06-07 14:29:23,2022-06-07 22:34:18
R23NVA905,2200,PHISON,SSBGA132G4VT,132X2NV159,1180,1091A06C41,A0801CB1176,ANV132X2C057A,BB727,2022-06-07 22:28:16,2022-06-08 06:59:09
R23NVA901,2200,PHISON,SSBGA132G4VT,132X2NV159,1160,1091A06C41,A0801CB1176,ANV132X2C057A,BB756,2022-06-08 15:34:22,2022-06-08 23:56:37
R23NVAA42,2200,PHISON,SSBGA132G4VT,132X2NV159,1088,1091A06C41,A0801CB1176,ANV132X2C057A,BB707,2022-06-06 21:28:29,2022-06-07 05:19:33
R23NVAA31,2200,PHISON,SSBGA132G4VT,132X2NV159,1180,1091A06C41,A0801CB1176,ANV132X2C057A,BB707,2022-06-08 14:39:24,2022-06-08 23:10:18
R23NVAA23,2200,PHISON,SSBGA132G4VT,132X2NV159,1134,1091A06C41,A0801CB1176,ANV132X2C057A,BBB30,2022-06-07 17:08:24,2022-06-08 01:19:23
R23NVAA19,2200,PHISON,SSBGA132G4VT,132X2NV159,1140,1091A06C41,A0801CB1176,ANV132X2C057A,BB756,2022-06-07 23:02:01,2022-06-08 07:15:36
R23NVAA15,2200,PHISON,SSBGA132G4VT,132X2NV159,1167,1091A06C41,A0801CB1176,ANV132X2C057A,BB720,2022-06-08 08:39:09,2022-06-08 17:04:25
R23NVAA11,2200,PHISON,SSBGA132G4VT,132X2NV159,1120,1091A06C41,A0801CB1176,ANV132X2C057A,BB782,2022-06-08 13:18:26,2022-06-08 21:23:22
R23NVAA07,2200,PHISON,SSBGA132G4VT,132X2NV159,1140,1091A06C41,A0801CB1176,ANV132X2C057A,BB707,2022-06-07 05:19:33,2022-06-07 13:33:07
R23NVAA03,2200,PHISON,SSBGA132G4VT,132X2NV159,1140,1091A06C41,A0801CB1176,ANV132X2C057A,BB782,2022-06-08 05:04:52,2022-06-08 13:18:26
R23NVA946,2200,PHISON,SSBGA132G4VT,132X2NV159,1160,1091A06C41,A0801CB1176,ANV132X2C057A,BBB11,2022-06-08 17:23:10,2022-06-09 01:45:25
R23NVA942,2200,PHISON,SSBGA132G4VT,132X2NV159,1122,1091A06C41,A0801CB1176,ANV132X2C057A,BB771,2022-06-08 04:40:08,2022-06-08 12:45:55
R23NVA938,2200,PHISON,SSBGA132G4VT,132X2NV159,1080,1091A06C41,A0801CB1176,ANV132X2C057A,BB737,2022-06-06 17:54:00,2022-06-07 01:41:35
R23NVA934,2200,PHISON,SSBGA132G4VT,132X2NV159,1160,1091A06C41,A0801CB1176,ANV132X2C057A,BBB09,2022-06-08 06:44:51,2022-06-08 15:07:05
R23NVA930,2200,PHISON,SSBGA132G4VT,132X2NV159,1100,1091A06C41,A0801CB1176,ANV132X2C057A,BB720,2022-06-06 23:55:14,2022-06-07 07:51:30
R23NVA926,2200,PHISON,SSBGA132G4VT,132X2NV159,1100,1091A06C41,A0801CB1176,ANV132X2C057A,BB720,2022-06-07 07:51:30,2022-06-07 15:47:45
R23NVA922,2200,PHISON,SSBGA132G4VT,132X2NV159,1060,1091A06C41,A0801CB1176,ANV132X2C057A,BB761,2022-06-07 14:42:00,2022-06-07 22:20:56
R23NVA918,2200,PHISON,SSBGA132G4VT,132X2NV159,1180,1091A06C41,A0801CB1176,ANV132X2C057A,BB761,2022-06-08 06:13:44,2022-06-08 14:44:37
