ALL_CAN_RUN_MODELS,CAN_RUN_MODELS,PROCESS_TIME,all_part_no,amount_of_tools,amount_of_wires,automotive,bom_id,code,customer,dest_oper,fcst_time,hold,is_sub_lot,log,lot_number,lot_size,mvin,oper,package_id,part_id,part_no,pin_package,prescheduled_machine,prescheduled_order,process_id,prod_id,qty,queue_time,recipe,route,uphs,urgent_code,wb_location
"UTC1000S,UTC2000","UTC1000S,UTC2000","1322.605144,1179.448132",A0801CB1291,28,294,N,EM060004,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23ABG904,7840,N,2090,GAA112/LN/W971GG8NB-25,1091A07T21,A0801CB1291,FBGA60UEM2-1,BB712,1,060EM004,060EMAB004,6817,15.000000,AAB060EM2001A,BGA40,"309.253296,346.789307",,BB712-1
"UTC1000S,UTC2000","UTC1000S,UTC2000","1497.801337,1335.681323",A0801CB1291,28,294,N,EM060004,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23ABGC01,7840,N,2150,GAA112/LN/W971GG8NB-25,1091A07T21,A0801CB1291,FBGA60UEM2-1,,-1,060EM004,060EMAB004,7720,75.000000,AAB060EM2001A,BGA40,"309.253296,346.789307",,N2A08-4
"UTC1000S,UTC2000","UTC1000S,UTC2000","1404.479777,1252.460764",A0801CB1291,28,294,N,EM060004,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23ABG803,7840,N,2150,GAA112/LN/W971GG8NB-25,1091A07T21,A0801CB1291,FBGA60UEM2-1,,-1,060EM004,060EMAB004,7239,75.000000,AAB060EM2001A,BGA40,"309.253296,346.789307",,N2A08-3
"UTC1000S,UTC2000","UTC1000S,UTC2000","1460.938351,1302.808337",A0801CB1291,28,294,N,EM060004,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23ABGD01,7840,N,2150,GAA112/LN/W971GG8NB-25,1091A07T21,A0801CB1291,FBGA60UEM2-1,,-1,060EM004,060EMAB004,7530,75.000000,AAB060EM2001A,BGA40,"309.253296,346.789307",,N2A08-3
UTC1000S,UTC1000S,1356.447284,A0801CB0724,21,294,Y,NR060015,,MTI,2200,0.000000,N,Y,Add queue time + 442.000000 for the reason : DA Queue Time||Add queue time + 180.000000 for(2070->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23MSKG02,5760,Y,2070,T89M DD1 6C5EE1{A},1091A07T21,A0801CB0724,VFBGA60K8L,,-1,060NR015,060NRMS004,4910,697.000000,AMS060NR1003A,BGA23,217.184998,,
UTC1000S,UTC1000S,1591.270133,A0801CB0724,21,294,Y,NR060015,,MTI,2200,0.000000,N,Y,Add queue time + 181.000000 for the reason : DA Queue Time||Add queue time + 180.000000 for(2070->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23MSKG01,5760,Y,2070,T89M DD1 6C5EE1{A},1091A07T21,A0801CB0724,VFBGA60K8L,,-1,060NR015,060NRMS004,5760,436.000000,AMS060NR1003A,BGA23,217.184998,,
UTC1000S,UTC1000S,389.529668,A0801CB0724,21,294,N,NR060015,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22MSEK01,5760,N,2090,T89M DD1 6C5EE1,1091A07T21,A0801CB0724,VFBGA60K8L,,-1,060NR015,060NRMS004,1410,15.000000,AMS060NR1003A,BGA23,217.184998,P,N2A11-6
UTC1000S,UTC1000S,382.899376,A0801CB0724,21,294,N,NR060015,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22MSEP01,5760,N,2090,T89M DD1 6C5EE1,1091A07T21,A0801CB0724,VFBGA60K8L,,-1,060NR015,060NRMS004,1386,15.000000,AMS060NR1003A,BGA23,217.184998,P,N2A11-6
UTC1000S,UTC1000S,372.953937,A0801CB0724,21,294,N,NR060015,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22MSET01,5760,N,2090,T89M DD1 6C5EE1,1091A07T21,A0801CB0724,VFBGA60K8L,,-1,060NR015,060NRMS004,1350,15.000000,AMS060NR1003A,BGA23,217.184998,P,N2WB TB
UTC1000S,UTC1000S,388.148357,A0801CB0724,21,294,N,NR060015,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22MSEL01,5760,N,2090,T89M DD1 6C5EE1,1091A07T21,A0801CB0724,VFBGA60K8L,,-1,060NR015,060NRMS004,1405,15.000000,AMS060NR1003A,BGA23,217.184998,P,N2A11-6
UTC1000S,UTC1000S,379.860492,A0801CB0724,21,294,N,NR060015,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22MSEQ01,5760,N,2090,T89M DD1 6C5EE1,1091A07T21,A0801CB0724,VFBGA60K8L,,-1,060NR015,060NRMS004,1375,15.000000,AMS060NR1003A,BGA23,217.184998,P,N2A11-6
UTC1000S,UTC1000S,355.273158,A0801CB0724,21,294,N,NR060015,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22MSEU01,5760,N,2090,T89M DD1 6C5EE1,1091A07T21,A0801CB0724,VFBGA60K8L,,-1,060NR015,060NRMS004,1286,15.000000,AMS060NR1003A,BGA23,217.184998,P,
UTC1000S,UTC1000S,386.214522,A0801CB0724,21,294,N,NR060015,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22MSEM01,5760,N,2090,T89M DD1 6C5EE1,1091A07T21,A0801CB0724,VFBGA60K8L,,-1,060NR015,060NRMS004,1398,15.000000,AMS060NR1003A,BGA23,217.184998,P,N2A11-6
UTC1000S,UTC1000S,378.479181,A0801CB0724,21,294,N,NR060015,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22MSER01,5760,N,2090,T89M DD1 6C5EE1,1091A07T21,A0801CB0724,VFBGA60K8L,,-1,060NR015,060NRMS004,1370,15.000000,AMS060NR1003A,BGA23,217.184998,P,N2A11-6
UTC1000S,UTC1000S,384.556949,A0801CB0724,21,294,N,NR060015,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22MSEN01,5760,N,2090,T89M DD1 6C5EE1,1091A07T21,A0801CB0724,VFBGA60K8L,,-1,060NR015,060NRMS004,1392,15.000000,AMS060NR1003A,BGA23,217.184998,P,N2A11-6
UTC1000S,UTC1000S,374.335248,A0801CB0724,21,294,N,NR060015,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R22MSES01,5760,N,2090,T89M DD1 6C5EE1,1091A07T21,A0801CB0724,VFBGA60K8L,,-1,060NR015,060NRMS004,1355,15.000000,AMS060NR1003A,BGA23,217.184998,P,N2A11-6
UTC1000S,UTC1000S,761.378557,A0801CB0724,21,294,N,NR060015,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23MSN901,5760,N,2150,T89M DD1 6C5EE1,1091A07T21,A0801CB0724,VFBGA60K8L,,-1,060NR015,060NRMS004,2756,75.000000,AMS060NR1003A,BGA23,217.184998,,N2A08-5
UTC1000S,UTC1000S,348.366604,A0801CB0724,21,294,N,NR060015,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23MSNB01,5760,N,2150,T89M DD1 6C5EE1,1091A07T21,A0801CB0724,VFBGA60K8L,,-1,060NR015,060NRMS004,1261,75.000000,AMS060NR1003A,BGA23,217.184998,,N2A07-6
UTC1000S,UTC1000S,1115.270033,A0801CB0791,8,26,N,C9060004,,ICSI,2200,0.000000,N,Y,"Add queue time + -174.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 70||Add cure time + 70.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BUAP02,6720,Y,2070,IS43DR86400D-3DBLI-AS,1091A08C21,A0801CB0791,FBGA-60U9(2),,-1,060U9005,060U9BU003,6720,211.000000,ABU060C91003A,BGA40,361.526794,,
UTC1000S,UTC1000S,1115.270033,A0801CB0791,8,26,N,C9060004,,ICSI,2200,0.000000,N,Y,"Add queue time + 39.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 70||Add cure time + 70.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BUAP03,6720,Y,2070,IS43DR86400D-3DBLI-AS,1091A08C21,A0801CB0791,FBGA-60U9(2),,-1,060U9005,060U9BU003,6720,424.000000,ABU060C91003A,BGA40,361.526794,,
UTC1000S,UTC1000S,1115.270033,A0801CB0791,8,26,N,C9060004,,ICSI,2200,0.000000,N,Y,"Add queue time + 253.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 70||Add cure time + 70.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BUAP04,6720,Y,2070,IS43DR86400D-3DBLI-AS,1091A08C21,A0801CB0791,FBGA-60U9(2),,-1,060U9005,060U9BU003,6720,638.000000,ABU060C91003A,BGA40,361.526794,,
UTC1000S,UTC1000S,1115.270033,A0801CB0791,8,26,N,C9060004,,ICSI,2200,0.000000,N,Y,"Add queue time + -388.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 70||Add cure time + 70.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BUAP01,6720,Y,2070,IS43DR86400D-3DBLI-AS,1091A08C21,A0801CB0791,FBGA-60U9(2),,-1,060U9005,060U9BU003,6720,-3.000000,ABU060C91003A,BGA40,361.526794,,
UTC1000S,UTC1000S,653.727479,A0801CB0791,8,26,N,C9060004,,ICSI,2200,0.000000,N,Y,"Add queue time + 468.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 70||Add cure time + 70.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BUAP05,6720,Y,2070,IS43DR86400D-3DBLI-AS,1091A08C21,A0801CB0791,FBGA-60U9(2),,-1,060U9005,060U9BU003,3939,853.000000,ABU060C91003A,BGA40,361.526794,,
"UTC1000S,UTC2000","UTC1000S,UTC2000","268.728119,280.771674",A0801CB0890,3,95,N,RK064002,,ISSI-VG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23VGA301,7000,N,2150,IS29GL256-70DLET-AS,1091A07C21,A0801CB0890,VFBGA64B4U,,-1,064RK002,064RKVG001,1953,75.000000,ABU064RK1002A,BGA145,"436.054108,417.349792",,N2A07-1
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,"Add queue time + 90.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BWE205,1600,Y,2070,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,1600,495.000000,ABW072AF1004B,CON393,110.325798,6,
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,"Add queue time + 300.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BWE209,1600,Y,2070,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,1600,705.000000,ABW072AF1004B,CON393,110.325798,6,
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,"Add queue time + 143.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BWE206,1600,Y,2070,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,1600,548.000000,ABW072AF1004B,CON393,110.325798,6,
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,"Add queue time + 353.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BWE210,1600,Y,2070,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,1600,758.000000,ABW072AF1004B,CON393,110.325798,6,
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,"Add queue time + -14.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BWE203,1600,Y,2070,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,1600,391.000000,ABW072AF1004B,CON393,110.325798,6,
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,"Add queue time + 195.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BWE207,1600,Y,2070,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,1600,600.000000,ABW072AF1004B,CON393,110.325798,6,
MAXUM,MAXUM,175.117700,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,"Add queue time + 406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BWE211,1600,Y,2070,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,322,811.000000,ABW072AF1004B,CON393,110.325798,6,
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,"Add queue time + 38.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BWE204,1600,Y,2070,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,1600,443.000000,ABW072AF1004B,CON393,110.325798,6,
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,"Add queue time + 248.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BWE208,1600,Y,2070,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,1600,653.000000,ABW072AF1004B,CON393,110.325798,6,
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BWE201,1600,N,2080,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,1600,285.000000,ABW072AF1004B,CON393,110.325798,6,
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23BWE202,1600,N,2080,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,1600,285.000000,ABW072AF1004B,CON393,110.325798,6,
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23BWE101,1600,N,2090,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,BB810,1,072AF132,072AFBW022,1600,15.000000,ABW072AF1004B,CON393,110.325798,6,BB810-1
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23BWE105,1600,N,2090,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,BB859,1,072AF132,072AFBW022,1600,15.000000,ABW072AF1004B,CON393,110.325798,6,BB859-1
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23BWE102,1600,N,2090,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,BB851,1,072AF132,072AFBW022,1600,15.000000,ABW072AF1004B,CON393,110.325798,6,BB851-1
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23BWE104,1600,N,2090,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,BB817,1,072AF132,072AFBW022,1600,15.000000,ABW072AF1004B,CON393,110.325798,6,BB817-1
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23BWE109,1600,N,2150,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,1600,75.000000,ABW072AF1004B,CON393,110.325798,6,
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23BWE106,1600,N,2150,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,1600,75.000000,ABW072AF1004B,CON393,110.325798,6,N2B27-1
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23BWE110,1600,N,2150,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,1600,75.000000,ABW072AF1004B,CON393,110.325798,6,
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23BWE107,1600,N,2150,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,1600,75.000000,ABW072AF1004B,CON393,110.325798,6,N2B27-1
MAXUM,MAXUM,71.787380,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23BWE111,1600,N,2150,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,132,75.000000,ABW072AF1004B,CON393,110.325798,6,
MAXUM,MAXUM,870.150062,A0803CB0424,22,203,N,AF072132,,AKM,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R23BWE108,1600,N,2150,AK8462-FCGP-RN,1091A07C41,A0803CB0424,QFN-72AF1,,-1,072AF132,072AFBW022,1600,75.000000,ABW072AF1004B,CON393,110.325798,6,
"UTC1000S,UTC2000,MAXUM,RAPID","UTC1000S,UTC2000","836.023607,829.733997","A0801CB1338,A0803CB1338",80,235,N,EN078034,,MTI,2200,0.000000,N,Y,"Add queue time + -82.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 0||Add cure time + 0.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23MSP209,3600,Y,2070,Z42B1SA8CMS4913{Thick Ni},1091A06T21,A0801CB1338,FBGA-78UEN,,-1,078EN015,078ENMS018,2903,233.000000,AMS078EN1006A,BGA626,"208.343399,209.922699",,
"UTC1000S,UTC2000,MAXUM,RAPID","UTC1000S,UTC2000","1036.749909,1028.950185","A0801CB1338,A0803CB1338",80,235,N,EN078034,,MTI,2200,0.000000,N,Y,"Add queue time + 125.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 0||Add cure time + 0.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23MSP307,3600,Y,2070,Z42B1SA8CMS4913{Thick Ni},1091A06T21,A0801CB1338,FBGA-78UEN,,-1,078EN015,078ENMS018,3600,440.000000,AMS078EN1006A,BGA626,"208.343399,209.922699",,
"UTC1000S,UTC2000,MAXUM,RAPID","UTC1000S,UTC2000","1036.749909,1028.950185","A0801CB1338,A0803CB1338",80,235,N,EN078034,,MTI,2200,0.000000,N,Y,"Add queue time + 13.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 0||Add cure time + 0.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23MSP401,3600,Y,2070,Z42B1SA8CMS4913{Thick Ni},1091A06T21,A0801CB1338,FBGA-78UEN,,-1,078EN015,078ENMS018,3600,328.000000,AMS078EN1006A,BGA626,"208.343399,209.922699",,
"UTC1000S,UTC2000,MAXUM,RAPID","UTC1000S,UTC2000","1036.749909,1028.950185","A0801CB1338,A0803CB1338",80,235,N,EN078034,,MTI,2200,0.000000,N,Y,"Add queue time + 520.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 0||Add cure time + 0.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23MSP405,3600,Y,2070,Z42B1SA8CMS4913{Thick Ni},1091A06T21,A0801CB1338,FBGA-78UEN,,-1,078EN015,078ENMS018,3600,835.000000,AMS078EN1006A,BGA626,"208.343399,209.922699",,
"UTC1000S,UTC2000,MAXUM,RAPID","UTC1000S,UTC2000","1036.749909,1028.950185","A0801CB1338,A0803CB1338",80,235,N,EN078034,,MTI,2200,0.000000,N,Y,"Add queue time + 166.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 0||Add cure time + 0.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R23MSP506,3600,Y,2070,Z42B1SA8CMS4913{Thick Ni},1091A06T21,A0801CB1338,FBGA-78UEN,,-1,078EN015,078ENMS018,3600,481.000000,AMS078EN1006A,BGA626,"208.343399,209.922699",,
