ALL_CAN_RUN_MODELS,CAN_RUN_MODELS,PROCESS_TIME,all_part_no,amount_of_tools,amount_of_wires,automotive,bom_id,code,customer,dest_oper,fcst_time,hold,is_sub_lot,log,lot_number,lot_size,mvin,oper,package_id,part_id,part_no,pin_package,prescheduled_machine,prescheduled_order,process_id,prod_id,qty,queue_time,recipe,route,uphs,urgent_code,wb_location
UTC1000S,UTC1000S,940.971767,A0801CB1193,12,18,N,MF054022,,ICSI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R21BUAW01,4480,N,2150,IS42S16160J-6BL-AS,1091A08C21,A0801CB1193,MINIBGA54J4U,,-1,054MF020,054MFBU009,4459,75.000000,ABU054MF6001A,BGA192,284.323090,,N2A10-3
UTC1000S,UTC1000S,941.182794,A0801CB1193,12,18,N,MF054022,,ICSI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R21BUAW02,4480,N,2150,IS42S16160J-6BL-AS,1091A08C21,A0801CB1193,MINIBGA54J4U,,-1,054MF020,054MFBU009,4460,75.000000,ABU054MF6001A,BGA192,284.323090,,N2WB TB
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 223.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF307,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,628.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 519.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF311,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,924.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 814.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF315,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,1219.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 1110.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF319,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,1515.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF410,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF414,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF418,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF422,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 2.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF304,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,407.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 297.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF308,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,702.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 593.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF312,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,998.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 888.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF316,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,1293.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","395.368279,369.259118","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 1184.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF320,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,1843,1589.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF411,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF415,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF419,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","146.305571,136.643906","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF423,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,682,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 76.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF305,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,481.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 371.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF309,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,776.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 667.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF313,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,1072.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 962.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF317,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,1367.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF408,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF412,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF416,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF420,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 150.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF306,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,555.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 445.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF310,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,850.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 740.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF314,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,1145.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 1036.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF318,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,1441.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF409,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF413,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF417,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27554406.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF421,2880,Y,2070,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,-27554001.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF303,2880,N,2080,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,285.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
"UTC1000S,UTC2000,UTC5000S,MAXUM-PLUS,MAXUM","UTC1000S,UTC2000","617.829975,577.029983","A0801CB0891,A0803CB0808",30,216,N,TN054110,,WINBOND,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 90.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABF407,2880,N,2080,UAA084/LS/W9825G6KH-6,1091A07T21,A0801CB0891,TSOP2-54ME,,-1,054TN110,054TNAB041,2880,285.000000,AAB054TN1005A,CON257,"279.688599,299.464508",,
