ALL_CAN_RUN_MODELS,CAN_RUN_MODELS,PROCESS_TIME,all_part_no,amount_of_tools,amount_of_wires,automotive,bom_id,code,customer,dest_oper,fcst_time,hold,is_sub_lot,log,lot_number,lot_size,mvin,oper,package_id,part_id,part_no,pin_package,prescheduled_machine,prescheduled_order,process_id,prod_id,qty,queue_time,recipe,route,uphs,urgent_code,wb_location
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID,UTC1000S,UTC2000,UTC3000,MAXUM-PLUS,MAXUM,ICONN","UTC1000S,UTC2000,UTC3000","1191.616511,1099.216704,1047.883299","A0801CB0644,A0803CB0644",89,134,Y,EC096002,,MTI,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 30||Add cure time + 30.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSH102,5600,Y,2070,V89C JT1X16 C753EE{A},1091A06T41,A0801CB0644,FBGA-96UEC,,-1,096EC002,096ECMS003,5600,-27533901.000000,AMS096EC1002A,BGA248,"281.969910,305.672211,320.646393",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID,UTC1000S,UTC2000,UTC3000,MAXUM-PLUS,MAXUM,ICONN","UTC1000S,UTC2000,UTC3000","1191.616511,1099.216704,1047.883299","A0801CB0644,A0803CB0644",89,134,Y,EC096002,,MTI,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 30||Add cure time + 30.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSH106,5600,Y,2070,V89C JT1X16 C753EE{A},1091A06T41,A0801CB0644,FBGA-96UEC,,-1,096EC002,096ECMS003,5600,-27533901.000000,AMS096EC1002A,BGA248,"281.969910,305.672211,320.646393",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID,UTC1000S,UTC2000,UTC3000,MAXUM-PLUS,MAXUM,ICONN","UTC1000S,UTC2000,UTC3000","1145.441371,1056.622057,1007.277821","A0801CB0644,A0803CB0644",89,134,Y,EC096002,,MTI,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 30||Add cure time + 30.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSGR07,5600,Y,2070,V89C JT1X16 C753EE{A},1091A06T41,A0801CB0644,FBGA-96UEC,,-1,096EC002,096ECMS003,5383,-27533901.000000,AMS096EC1002A,BGA248,"281.969910,305.672211,320.646393",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID,UTC1000S,UTC2000,UTC3000,MAXUM-PLUS,MAXUM,ICONN","UTC1000S,UTC2000,UTC3000","1191.616511,1099.216704,1047.883299","A0801CB0644,A0803CB0644",89,134,Y,EC096002,,MTI,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 30||Add cure time + 30.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSGS07,5600,Y,2070,V89C JT1X16 C753EE{A},1091A06T41,A0801CB0644,FBGA-96UEC,,-1,096EC002,096ECMS003,5600,-27533901.000000,AMS096EC1002A,BGA248,"281.969910,305.672211,320.646393",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID,UTC1000S,UTC2000,UTC3000,MAXUM-PLUS,MAXUM,ICONN","UTC1000S,UTC2000,UTC3000","1191.616511,1099.216704,1047.883299","A0801CB0644,A0803CB0644",89,134,Y,EC096002,,MTI,2200,0.000000,N,Y,"Add queue time + -400.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 30||Add cure time + 30.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSGT02,5600,Y,2070,V89C JT1X16 C753EE{A},1091A06T41,A0801CB0644,FBGA-96UEC,,-1,096EC002,096ECMS003,5600,-55.000000,AMS096EC1002A,BGA248,"281.969910,305.672211,320.646393",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID,UTC1000S,UTC2000,UTC3000,MAXUM-PLUS,MAXUM,ICONN","UTC1000S,UTC2000,UTC3000","1191.616511,1099.216704,1047.883299","A0801CB0644,A0803CB0644",89,134,Y,EC096002,,MTI,2200,0.000000,N,Y,"Add queue time + -397.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 30||Add cure time + 30.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSGT06,5600,Y,2070,V89C JT1X16 C753EE{A},1091A06T41,A0801CB0644,FBGA-96UEC,,-1,096EC002,096ECMS003,5600,-52.000000,AMS096EC1002A,BGA248,"281.969910,305.672211,320.646393",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID,UTC1000S,UTC2000,UTC3000,MAXUM-PLUS,MAXUM,ICONN","UTC1000S,UTC2000,UTC3000","1191.616511,1099.216704,1047.883299","A0801CB0644,A0803CB0644",89,134,Y,EC096002,,MTI,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 30||Add cure time + 30.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSH103,5600,Y,2070,V89C JT1X16 C753EE{A},1091A06T41,A0801CB0644,FBGA-96UEC,,-1,096EC002,096ECMS003,5600,-27533901.000000,AMS096EC1002A,BGA248,"281.969910,305.672211,320.646393",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID,UTC1000S,UTC2000,UTC3000,MAXUM-PLUS,MAXUM,ICONN","UTC1000S,UTC2000,UTC3000","117.884919,108.743938,103.665598","A0801CB0644,A0803CB0644",89,134,Y,EC096002,,MTI,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 30||Add cure time + 30.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSH107,5600,Y,2070,V89C JT1X16 C753EE{A},1091A06T41,A0801CB0644,FBGA-96UEC,,-1,096EC002,096ECMS003,554,-27533901.000000,AMS096EC1002A,BGA248,"281.969910,305.672211,320.646393",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID,UTC1000S,UTC2000,UTC3000,MAXUM-PLUS,MAXUM,ICONN","UTC1000S,UTC2000,UTC3000","1183.104965,1091.365156,1040.398419","A0801CB0644,A0803CB0644",89,134,Y,EC096002,,MTI,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 30.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSGT04,5600,N,2080,V89C JT1X16 C753EE{A},1091A06T41,A0801CB0644,FBGA-96UEC,,-1,096EC002,096ECMS003,5560,225.000000,AMS096EC1002A,BGA248,"281.969910,305.672211,320.646393",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID,UTC1000S,UTC2000,UTC3000,MAXUM-PLUS,MAXUM,ICONN","UTC1000S,UTC2000,UTC3000","1191.616511,1099.216704,1047.883299","A0801CB0644,A0803CB0644",89,134,Y,EC096002,,MTI,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 30.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSGS06,5600,N,2080,V89C JT1X16 C753EE{A},1091A06T41,A0801CB0644,FBGA-96UEC,,-1,096EC002,096ECMS003,5600,225.000000,AMS096EC1002A,BGA248,"281.969910,305.672211,320.646393",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID,UTC1000S,UTC2000,UTC3000,MAXUM-PLUS,MAXUM,ICONN","UTC1000S,UTC2000,UTC3000","1183.104965,1091.365156,1040.398419","A0801CB0644,A0803CB0644",89,134,Y,EC096002,,MTI,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 30.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSGR03,5600,N,2080,V89C JT1X16 C753EE{A},1091A06T41,A0801CB0644,FBGA-96UEC,,-1,096EC002,096ECMS003,5560,225.000000,AMS096EC1002A,BGA248,"281.969910,305.672211,320.646393",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID,UTC1000S,UTC2000,UTC3000,MAXUM-PLUS,MAXUM,ICONN","UTC1000S,UTC2000,UTC3000","1183.104965,1091.365156,1040.398419","A0801CB0644,A0803CB0644",89,134,Y,EC096002,,MTI,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 30.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSGU05,5600,N,2080,V89C JT1X16 C753EE{A},1091A06T41,A0801CB0644,FBGA-96UEC,,-1,096EC002,096ECMS003,5560,225.000000,AMS096EC1002A,BGA248,"281.969910,305.672211,320.646393",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID,UTC1000S,UTC2000,UTC3000,MAXUM-PLUS,MAXUM,ICONN","UTC1000S,UTC2000,UTC3000","1191.616511,1099.216704,1047.883299","A0801CB0644,A0803CB0644",89,134,Y,EC096002,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSGS05,5600,N,2090,V89C JT1X16 C753EE{A},1091A06T41,A0801CB0644,FBGA-96UEC,BB569,1,096EC002,096ECMS003,5600,15.000000,AMS096EC1002A,BGA248,"281.969910,305.672211,320.646393",,BB569-1
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID,UTC1000S,UTC2000,UTC3000,MAXUM-PLUS,MAXUM,ICONN","UTC1000S,UTC2000,UTC3000","1183.104965,1091.365156,1040.398419","A0801CB0644,A0803CB0644",89,134,Y,EC096002,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSGR05,5600,N,2150,V89C JT1X16 C753EE{A},1091A06T41,A0801CB0644,FBGA-96UEC,,-1,096EC002,096ECMS003,5560,75.000000,AMS096EC1002A,BGA248,"281.969910,305.672211,320.646393",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID,UTC1000S,UTC2000,UTC3000,MAXUM-PLUS,MAXUM,ICONN","UTC1000S,UTC2000,UTC3000","1191.616511,1099.216704,1047.883299","A0801CB0644,A0803CB0644",89,134,Y,EC096002,,MTI,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19MSGT01,5600,N,2150,V89C JT1X16 C753EE{A},1091A06T41,A0801CB0644,FBGA-96UEC,,-1,096EC002,096ECMS003,5600,75.000000,AMS096EC1002A,BGA248,"281.969910,305.672211,320.646393",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","1397.883352,1402.549687,1228.016728","A0801CB0824,A0803CB0824",48,363,Y,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSD503,5600,Y,2070,V00H TW1 X16 9FA552{A},1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,5600,-27533841.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","1397.883352,1402.549687,1228.016728","A0801CB0824,A0803CB0824",48,363,Y,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSD507,5600,Y,2070,V00H TW1 X16 9FA552{A},1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,5600,-27533841.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","1397.883352,1402.549687,1228.016728","A0801CB0824,A0803CB0824",48,363,Y,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + -312.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSEM02,5600,Y,2070,V00H TW1 X16 9FA552{A},1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,5600,93.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","1397.883352,1402.549687,1228.016728","A0801CB0824,A0803CB0824",48,363,Y,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + -312.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSEM06,5600,Y,2070,V00H TW1 X16 9FA552{A},1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,5600,93.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","225.159069,225.910682,197.798409","A0801CB0824,A0803CB0824",48,363,Y,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + -516.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSFI08,5600,Y,2070,V00H TW1 X16 9FA552{A},1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,902,-111.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","1397.883352,1402.549687,1228.016728","A0801CB0824,A0803CB0824",48,363,Y,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + 430.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSG906,5600,Y,2070,V00H TW1 X16 9FA552{A},1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,5600,835.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","391.157717,392.463457,343.625395","A0801CB0824,A0803CB0824",48,363,Y,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + -374.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSD508,5600,Y,2070,V00H TW1 X16 9FA552{A},1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,1567,31.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","1397.883352,1402.549687,1228.016728","A0801CB0824,A0803CB0824",48,363,Y,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSEM03,5600,Y,2070,V00H TW1 X16 9FA552{A},1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,5600,-27533841.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","1397.883352,1402.549687,1228.016728","A0801CB0824,A0803CB0824",48,363,Y,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSEM07,5600,Y,2070,V00H TW1 X16 9FA552{A},1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,5600,-27533841.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","1397.883352,1402.549687,1228.016728","A0801CB0824,A0803CB0824",48,363,Y,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + -516.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSFI05,5600,Y,2070,V00H TW1 X16 9FA552{A},1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,5600,-111.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","572.383308,574.294006,502.828992","A0801CB0824,A0803CB0824",48,363,Y,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + -861.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSG808,5600,Y,2070,V00H TW1 X16 9FA552{A},1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,2293,-456.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","1397.883352,1402.549687,1228.016728","A0801CB0824,A0803CB0824",48,363,Y,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + -60.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSG903,5600,Y,2070,V00H TW1 X16 9FA552{A},1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,5600,345.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","1397.883352,1402.549687,1228.016728","A0801CB0824,A0803CB0824",48,363,Y,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + 593.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSG907,5600,Y,2070,V00H TW1 X16 9FA552{A},1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,5600,998.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","1397.883352,1402.549687,1228.016728","A0801CB0824,A0803CB0824",48,363,N,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSBE07,5600,Y,2070,V00H TW1 X16 9FA552,1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,5600,-27533841.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","1397.883352,1402.549687,1228.016728","A0801CB0824,A0803CB0824",48,363,Y,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSD505,5600,Y,2070,V00H TW1 X16 9FA552{A},1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,5600,-27533841.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
"UTC1000S,UTC2000,UTC3000,UTC5000S,MAXUM-PLUS,MAXUM,ICONN,ICONN-PLUS,RAPID","UTC1000S,UTC2000,UTC3000","438.585902,440.049964,385.290248","A0801CB0824,A0803CB0824",48,363,Y,EC096014,,MTI,2200,0.000000,N,Y,"Add queue time + -312.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 90||Add cure time + 90.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19MSEM08,5600,Y,2070,V00H TW1 X16 9FA552{A},1091A06T21,A0801CB0824,FBGA-96UEC,,-1,096EC009,096ECMS010,1757,93.000000,AMS096EC3001B,BGA622,"240.363403,239.563705,273.611908",,
