code_flag,gw_part_no,serialn_no,op_id,trans_date,trans_time,mc_no,area,roll_length,no_208,item_208,date_208,roll_weight,roll_weight_old,roll_length_inch,roll_length_old,roll_length_inch_old,roll_weight_dif,roll_length_dif,roll_length_inch_dif,transaction,txt_trans_date,txt_trans_time,trans_ways,assy_lot,oper,cimes_hist_seq,cimes_ent_hist_seq,die_count,die_count_old,die_count_dif,cimes_transaction,
DF ,1091A07T21               ,S2020365-9378  ,24414     ,20200415,64847,BB713     ,TA,0.000,208-N32005,2,20200331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,STATUS    ,20200415,64847,M,            ,0,0,0,0,0,0,          ,
DF ,1091A07T21               ,S2020365-9479  ,24414     ,20200415,64930,BB511     ,TA,38.775,208-N40294,2,20200405,0.000,0.000,127.183,38.775,127.183,0.000,0.000,0.000,STATUS    ,20200415,64930,M,            ,0,0,0,0,0,0,          ,
DF ,1091A07T21               ,S2020365-9665  ,11342     ,20200415,84225,BB595     ,TA,27.648,208-N40348,2,20200406,0.000,0.000,90.686,27.648,90.686,0.000,0.000,0.000,STATUS    ,20200415,84225,M,            ,0,0,0,0,0,0,          ,
DF ,1091A07T21               ,S2020365-9380  ,S6120     ,20200415,100532,BBH99     ,TA,7.751,208-N32005,2,20200331,0.000,0.000,25.424,7.751,25.424,0.000,0.000,0.000,STATUS    ,20200415,100532,M,            ,0,0,0,0,0,0,          ,
DF ,1091A07T21               ,S2020365-9310  ,11342     ,20200415,125723,BB611     ,TA,45.217,208-N40193,3,20200403,0.000,0.000,148.311,45.217,148.311,0.000,0.000,0.000,STATUS    ,20200415,125723,M,            ,0,0,0,0,0,0,          ,
N  ,1091A07C21               ,R214095-0264   ,25785     ,20210824,154405,          ,TB,3000.000,2021045182,1,20210824,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210824,154405,M,,0,0,0,0,0,0,,
N  ,1091A07C21               ,R214095-0263   ,25785     ,20210824,154405,          ,TB,3000.000,2021045182,1,20210824,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210824,154405,M,,0,0,0,0,0,0,,
N  ,1091A07C21               ,R214095-0262   ,25785     ,20210824,154405,          ,TB,3000.000,2021045182,1,20210824,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210824,154405,M,,0,0,0,0,0,0,,
N  ,1091A07C21               ,R214095-0261   ,25785     ,20210824,154405,          ,TB,3000.000,2021045182,1,20210824,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210824,154405,M,,0,0,0,0,0,0,,
N  ,1091A07C21               ,R214095-0085   ,20254     ,20210828,175945,          ,TB,3000.000,2021046130,2,20210828,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210828,175945,M,,0,0,0,0,0,0,,
N  ,1091A07C21               ,R214095-0086   ,20254     ,20210828,175945,          ,TB,3000.000,2021046130,2,20210828,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210828,175945,M,,0,0,0,0,0,0,,
N  ,1091A07C21               ,R214095-0087   ,20254     ,20210828,175945,          ,TB,3000.000,2021046130,2,20210828,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210828,175945,M,,0,0,0,0,0,0,,
N  ,1091A07C21               ,R214095-0088   ,20254     ,20210828,175945,          ,TB,3000.000,2021046130,2,20210828,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210828,175945,M,,0,0,0,0,0,0,,
N  ,1091A07C21               ,R214095-0089   ,20254     ,20210828,175945,          ,TB,3000.000,2021046130,2,20210828,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210828,175945,M,,0,0,0,0,0,0,,
N  ,1091A07C21               ,R214095-0090   ,20254     ,20210828,175945,          ,TB,3000.000,2021046130,2,20210828,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210828,175945,M,,0,0,0,0,0,0,,
N  ,1091A07C21               ,R214095-0091   ,20254     ,20210828,175945,          ,TB,3000.000,2021046130,2,20210828,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210828,175945,M,,0,0,0,0,0,0,,
N  ,1091A07C21               ,R214095-0092   ,20254     ,20210828,175945,          ,TB,3000.000,2021046130,2,20210828,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210828,175945,M,,0,0,0,0,0,0,,
N  ,1091A07C21               ,R214095-0093   ,20254     ,20210828,175945,          ,TB,3000.000,2021046130,2,20210828,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210828,175945,M,,0,0,0,0,0,0,,
N  ,1091A07C21               ,R214095-0094   ,20254     ,20210828,175945,          ,TB,3000.000,2021046130,2,20210828,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210828,175945,M,,0,0,0,0,0,0,,
N  ,1091A07C21               ,R214095-0095   ,20254     ,20210828,175945,          ,TB,3000.000,2021046130,2,20210828,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210828,175945,M,,0,0,0,0,0,0,,
N  ,1091A07C21               ,R214095-0096   ,20254     ,20210828,175945,          ,TB,3000.000,2021046130,2,20210828,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210828,175945,M,,0,0,0,0,0,0,,
R  ,1091A07C21               ,R214093-0052   ,S5229     ,20210830,24427,BBR13     ,TB,1541.559,2021043922,1,20210818,0.000,0.000,5056.314,1541.559,5056.314,0.000,0.000,0.000,RETURN    ,20210830,24427,M,            ,0,0,0,0,0,0,          ,
R  ,1091A07C21               ,R214093-0045   ,S5229     ,20210830,53111,BBR21     ,TB,1536.221,2021043922,1,20210818,0.000,0.000,5038.805,1536.221,5038.805,0.000,0.000,0.000,RETURN    ,20210830,53111,M,            ,0,0,0,0,0,0,          ,
