assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	N33BWGF01  ,	2,	2470,	2020/8/13 下午 01:26:13,	WSM       ,	Y,	3720,	N33BWGF01  ,	AKM          ,	WLCSP          ,	000IABW108               ,	WSDP137A                                          ,	520,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07314-XC2-FI{FT1}{FRM-PP}                       ,	5K3G34                   ,	N,	N,	0,	0,	20200813,	134128,	2020/8/13 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07314-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2020/8/14 上午 12:00:00,	2020/8/15 上午 12:00:00,	2020/8/16 上午 12:00:00,	2020/8/17 上午 12:00:00,	2020/8/17 上午 12:00:00,	8 ,	2G,	 A A B B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	20200605006.E  ,	1,	封合不良                           ,	N33BWGF,	N33BWGF01  ,	2,	2470,	2020/8/13 下午 01:26:13,	WSM       ,	Y,
	P49BWKB07  ,	2,	2470,	2021/12/6 下午 04:16:31,	WSM       ,	Y,	3720,	P49BWKB07  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ11A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211206,	161630,	2021/12/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKB,	P49BWKB07  ,	2,	2470,	2021/12/6 下午 04:16:31,	WSM       ,	Y,
	P49BWKB11  ,	2,	2470,	2021/12/6 下午 10:06:12,	WSM       ,	Y,	3720,	P49BWKB11  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ11A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211206,	220611,	2021/12/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKB,	P49BWKB11  ,	2,	2470,	2021/12/6 下午 10:06:12,	WSM       ,	Y,
	P49BWKB15  ,	2,	2470,	2021/12/7 上午 02:32:24,	WSM       ,	Y,	3720,	P49BWKB15  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ11A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211207,	23224,	2021/12/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKB,	P49BWKB15  ,	2,	2470,	2021/12/7 上午 02:32:24,	WSM       ,	Y,
	P49BWKB19  ,	2,	2470,	2021/12/7 上午 09:55:31,	WSM       ,	Y,	3720,	P49BWKB19  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ11A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211207,	95530,	2021/12/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKB,	P49BWKB19  ,	2,	2470,	2021/12/7 上午 09:55:31,	WSM       ,	Y,
	P49BWKB23  ,	2,	2470,	2021/12/7 下午 02:18:33,	WSM       ,	Y,	3720,	P49BWKB23  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ11A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211207,	141833,	2021/12/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKB,	P49BWKB23  ,	2,	2470,	2021/12/7 下午 02:18:33,	WSM       ,	Y,
	P49BWKB27  ,	2,	2470,	2021/12/7 下午 05:55:40,	WSM       ,	Y,	3720,	P49BWKB27  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ11A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211207,	175539,	2021/12/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKB,	P49BWKB27  ,	2,	2470,	2021/12/7 下午 05:55:40,	WSM       ,	Y,
	P49BWKB31  ,	2,	2470,	2021/12/7 下午 10:43:44,	WSM       ,	Y,	3720,	P49BWKB31  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ11A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211207,	224344,	2021/12/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKB,	P49BWKB31  ,	2,	2470,	2021/12/7 下午 10:43:44,	WSM       ,	Y,
	P49BWKB35  ,	2,	2470,	2021/12/8 上午 02:58:33,	WSM       ,	Y,	3720,	P49BWKB35  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ11A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211208,	25833,	2021/12/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKB,	P49BWKB35  ,	2,	2470,	2021/12/8 上午 02:58:33,	WSM       ,	Y,
	P49BWKB39  ,	2,	2470,	2021/12/8 上午 07:23:50,	WSM       ,	Y,	3720,	P49BWKB39  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ11A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211208,	72350,	2021/12/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKB,	P49BWKB39  ,	2,	2470,	2021/12/8 上午 07:23:50,	WSM       ,	Y,
	P49BWKB43  ,	2,	2470,	2021/12/8 上午 11:58:43,	WSM       ,	Y,	3720,	P49BWKB43  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ11A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211208,	115842,	2021/12/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKB,	P49BWKB43  ,	2,	2470,	2021/12/8 上午 11:58:43,	WSM       ,	Y,
	P49BWKC02  ,	2,	2470,	2021/12/8 上午 09:31:46,	WSM       ,	Y,	3720,	P49BWKC02  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN159A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K3W85                   ,	N,	N,	0,	0,	20211208,	93146,	2021/12/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKC,	P49BWKC02  ,	2,	2470,	2021/12/8 上午 09:31:46,	WSM       ,	Y,
	P49BWKD03  ,	2,	2470,	2021/12/7 下午 02:15:32,	WSM       ,	Y,	3720,	P49BWKD03  ,	AKM          ,	WLCSP          ,	000IABW142               ,	WSEE109A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	5K4D14                   ,	N,	N,	0,	0,	20211207,	141531,	2021/12/1 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	8 ,	,	 A C B A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKD,	P49BWKD03  ,	2,	2470,	2021/12/7 下午 02:15:32,	WSM       ,	Y,
	P49BWKD07  ,	2,	2470,	2021/12/7 下午 08:49:21,	WSM       ,	Y,	3720,	P49BWKD07  ,	AKM          ,	WLCSP          ,	000IABW142               ,	WSEE109A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	5K4D14                   ,	N,	N,	0,	0,	20211207,	204920,	2021/12/1 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	8 ,	,	 A C B A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKD,	P49BWKD07  ,	2,	2470,	2021/12/7 下午 08:49:21,	WSM       ,	Y,
	P49BWKD11  ,	2,	2470,	2021/12/8 上午 04:58:36,	WSM       ,	Y,	3720,	P49BWKD11  ,	AKM          ,	WLCSP          ,	000IABW142               ,	WSEE109A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	5K4D14                   ,	N,	N,	0,	0,	20211208,	45836,	2021/12/1 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	8 ,	,	 A C B A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKD,	P49BWKD11  ,	2,	2470,	2021/12/8 上午 04:58:36,	WSM       ,	Y,
	P49BWKD15  ,	2,	2470,	2021/12/8 下午 12:06:10,	WSM       ,	Y,	3720,	P49BWKD15  ,	AKM          ,	WLCSP          ,	000IABW142               ,	WSEE109A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	5K4D14                   ,	N,	N,	0,	0,	20211208,	120609,	2021/12/1 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	8 ,	,	 A C B A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKD,	P49BWKD15  ,	2,	2470,	2021/12/8 下午 12:06:10,	WSM       ,	Y,
	P49BWKQ04  ,	2,	2470,	2021/12/7 下午 07:45:46,	WSM       ,	Y,	3720,	P49BWKQ04  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ15A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211207,	194545,	2021/12/2 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/6 上午 12:00:00,	2021/12/6 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKQ,	P49BWKQ04  ,	2,	2470,	2021/12/7 下午 07:45:46,	WSM       ,	Y,
	P49BWKQ08  ,	2,	2470,	2021/12/8 上午 12:52:50,	WSM       ,	Y,	3720,	P49BWKQ08  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ15A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211208,	5250,	2021/12/2 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/6 上午 12:00:00,	2021/12/6 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKQ,	P49BWKQ08  ,	2,	2470,	2021/12/8 上午 12:52:50,	WSM       ,	Y,
	P49BWKQ12  ,	2,	2470,	2021/12/8 上午 05:38:13,	WSM       ,	Y,	3720,	P49BWKQ12  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ15A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211208,	53813,	2021/12/2 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/6 上午 12:00:00,	2021/12/6 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKQ,	P49BWKQ12  ,	2,	2470,	2021/12/8 上午 05:38:13,	WSM       ,	Y,
	P49BWKQ16  ,	2,	2470,	2021/12/8 上午 10:51:21,	WSM       ,	Y,	3720,	P49BWKQ16  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ15A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211208,	105120,	2021/12/2 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/6 上午 12:00:00,	2021/12/6 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKQ,	P49BWKQ16  ,	2,	2470,	2021/12/8 上午 10:51:21,	WSM       ,	Y,
	P49BWKR03  ,	2,	2470,	2021/12/8 上午 04:53:04,	WSM       ,	Y,	3720,	P49BWKR03  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD08A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211208,	45304,	2021/12/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/6 上午 12:00:00,	2021/12/6 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKR,	P49BWKR03  ,	2,	2470,	2021/12/8 上午 04:53:04,	WSM       ,	Y,
	P49BWKS01  ,	2,	2470,	2021/12/8 上午 12:12:02,	WSM       ,	Y,	3720,	P49BWKS01  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD32A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4957                   ,	N,	N,	0,	0,	20211208,	1201,	2021/12/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/6 上午 12:00:00,	2021/12/6 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKS,	P49BWKS01  ,	2,	2470,	2021/12/8 上午 12:12:02,	WSM       ,	Y,
	P49BWKS05  ,	2,	2470,	2021/12/8 上午 03:50:48,	WSM       ,	Y,	3720,	P49BWKS05  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD32A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4957                   ,	N,	N,	0,	0,	20211208,	35047,	2021/12/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/6 上午 12:00:00,	2021/12/6 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKS,	P49BWKS05  ,	2,	2470,	2021/12/8 上午 03:50:48,	WSM       ,	Y,
	P49BWKS09  ,	2,	2470,	2021/12/8 上午 07:31:57,	WSM       ,	Y,	3720,	P49BWKS09  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD32A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4957                   ,	N,	N,	0,	0,	20211208,	73157,	2021/12/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/6 上午 12:00:00,	2021/12/6 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKS,	P49BWKS09  ,	2,	2470,	2021/12/8 上午 07:31:57,	WSM       ,	Y,
	P49BWKS13  ,	2,	2470,	2021/12/8 上午 10:53:06,	WSM       ,	Y,	3720,	P49BWKS13  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD32A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4957                   ,	N,	N,	0,	0,	20211208,	105305,	2021/12/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/6 上午 12:00:00,	2021/12/6 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWKS,	P49BWKS13  ,	2,	2470,	2021/12/8 上午 10:53:06,	WSM       ,	Y,
	P49BWLK02  ,	2,	2470,	2021/12/7 下午 09:46:56,	WSM       ,	Y,	3720,	P49BWLK02  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ16A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211207,	214655,	2021/12/4 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/5 上午 12:00:00,	2021/12/6 上午 12:00:00,	2021/12/7 上午 12:00:00,	2021/12/8 上午 12:00:00,	2021/12/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWLK,	P49BWLK02  ,	2,	2470,	2021/12/7 下午 09:46:56,	WSM       ,	Y,
	P49BWLK06  ,	2,	2470,	2021/12/8 上午 04:41:07,	WSM       ,	Y,	3720,	P49BWLK06  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ16A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211208,	44107,	2021/12/4 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/5 上午 12:00:00,	2021/12/6 上午 12:00:00,	2021/12/7 上午 12:00:00,	2021/12/8 上午 12:00:00,	2021/12/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWLK,	P49BWLK06  ,	2,	2470,	2021/12/8 上午 04:41:07,	WSM       ,	Y,
	P49BWLK10  ,	2,	2470,	2021/12/8 下午 12:00:55,	WSM       ,	Y,	3720,	P49BWLK10  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKQ16A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4G40                   ,	N,	N,	0,	0,	20211208,	120055,	2021/12/4 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2021/12/5 上午 12:00:00,	2021/12/6 上午 12:00:00,	2021/12/7 上午 12:00:00,	2021/12/8 上午 12:00:00,	2021/12/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P49BWLK,	P49BWLK10  ,	2,	2470,	2021/12/8 下午 12:00:55,	WSM       ,	Y,
