assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	R37BWA848  ,	2,	2470,	2022/9/18 上午 08:12:32,	WSM       ,	Y,	3720,	R37BWA848  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ539A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220918,	81232,	2022/9/6 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/12 上午 12:00:00,	2022/9/13 上午 12:00:00,	2022/9/14 上午 12:00:00,	2022/9/14 上午 12:00:00,	2022/9/14 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWA8,	R37BWA848  ,	2,	2470,	2022/9/18 上午 08:12:32,	WSM       ,	Y,
	R37BWA852  ,	2,	2470,	2022/9/18 下午 12:00:26,	WSM       ,	Y,	3720,	R37BWA852  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ539A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220918,	120026,	2022/9/6 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/12 上午 12:00:00,	2022/9/13 上午 12:00:00,	2022/9/14 上午 12:00:00,	2022/9/14 上午 12:00:00,	2022/9/14 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWA8,	R37BWA852  ,	2,	2470,	2022/9/18 下午 12:00:26,	WSM       ,	Y,
	R37BWA856  ,	2,	2470,	2022/9/18 下午 05:00:05,	WSM       ,	Y,	3720,	R37BWA856  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ539A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220918,	170005,	2022/9/6 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/12 上午 12:00:00,	2022/9/13 上午 12:00:00,	2022/9/14 上午 12:00:00,	2022/9/14 上午 12:00:00,	2022/9/14 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWA8,	R37BWA856  ,	2,	2470,	2022/9/18 下午 05:00:05,	WSM       ,	Y,
	R37BWG303  ,	2,	2470,	2022/9/17 上午 01:12:21,	WSM       ,	Y,	3720,	R37BWG303  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ521A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220917,	11220,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG3,	R37BWG303  ,	2,	2470,	2022/9/17 上午 01:12:21,	WSM       ,	Y,
	R37BWG307  ,	2,	2470,	2022/9/17 上午 04:28:31,	WSM       ,	Y,	3720,	R37BWG307  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ521A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220917,	42831,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG3,	R37BWG307  ,	2,	2470,	2022/9/17 上午 04:28:31,	WSM       ,	Y,
	R37BWG311  ,	2,	2470,	2022/9/17 上午 08:08:44,	WSM       ,	Y,	3720,	R37BWG311  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ521A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220917,	80843,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG3,	R37BWG311  ,	2,	2470,	2022/9/17 上午 08:08:44,	WSM       ,	Y,
	R37BWG315  ,	2,	2470,	2022/9/17 上午 11:40:31,	WSM       ,	Y,	3720,	R37BWG315  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ521A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220917,	114030,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG3,	R37BWG315  ,	2,	2470,	2022/9/17 上午 11:40:31,	WSM       ,	Y,
	R37BWG319  ,	2,	2470,	2022/9/17 下午 03:47:43,	WSM       ,	Y,	3720,	R37BWG319  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ521A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220917,	154743,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG3,	R37BWG319  ,	2,	2470,	2022/9/17 下午 03:47:43,	WSM       ,	Y,
	R37BWG323  ,	2,	2470,	2022/9/17 下午 08:00:05,	WSM       ,	Y,	3720,	R37BWG323  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ521A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220917,	200004,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG3,	R37BWG323  ,	2,	2470,	2022/9/17 下午 08:00:05,	WSM       ,	Y,
	R37BWG327  ,	2,	2470,	2022/9/17 下午 11:36:27,	WSM       ,	Y,	3720,	R37BWG327  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ521A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220917,	233627,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG3,	R37BWG327  ,	2,	2470,	2022/9/17 下午 11:36:27,	WSM       ,	Y,
	R37BWG331  ,	2,	2470,	2022/9/18 上午 03:04:58,	WSM       ,	Y,	3720,	R37BWG331  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ521A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220918,	30457,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG3,	R37BWG331  ,	2,	2470,	2022/9/18 上午 03:04:58,	WSM       ,	Y,
	R37BWG335  ,	2,	2470,	2022/9/18 上午 06:20:25,	WSM       ,	Y,	3720,	R37BWG335  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ521A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220918,	62025,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG3,	R37BWG335  ,	2,	2470,	2022/9/18 上午 06:20:25,	WSM       ,	Y,
	R37BWG339  ,	2,	2470,	2022/9/18 上午 09:42:12,	WSM       ,	Y,	3720,	R37BWG339  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ521A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220918,	94211,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG3,	R37BWG339  ,	2,	2470,	2022/9/18 上午 09:42:12,	WSM       ,	Y,
	R37BWG343  ,	2,	2470,	2022/9/18 下午 03:07:42,	WSM       ,	Y,	3720,	R37BWG343  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ521A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220918,	150741,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG3,	R37BWG343  ,	2,	2470,	2022/9/18 下午 03:07:42,	WSM       ,	Y,
	R37BWG347  ,	2,	2470,	2022/9/18 下午 07:10:59,	WSM       ,	Y,	3720,	R37BWG347  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ521A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220918,	191059,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG3,	R37BWG347  ,	2,	2470,	2022/9/18 下午 07:10:59,	WSM       ,	Y,
	R37BWG351  ,	2,	2470,	2022/9/18 下午 10:29:18,	WSM       ,	Y,	3720,	R37BWG351  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ521A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220918,	222918,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG3,	R37BWG351  ,	2,	2470,	2022/9/18 下午 10:29:18,	WSM       ,	Y,
	R37BWG355  ,	2,	2470,	2022/9/19 上午 02:03:24,	WSM       ,	Y,	3720,	R37BWG355  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ521A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220919,	20324,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG3,	R37BWG355  ,	2,	2470,	2022/9/19 上午 02:03:24,	WSM       ,	Y,
	R37BWG359  ,	2,	2470,	2022/9/19 上午 05:25:14,	WSM       ,	Y,	3720,	R37BWG359  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ521A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220919,	52514,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG3,	R37BWG359  ,	2,	2470,	2022/9/19 上午 05:25:14,	WSM       ,	Y,
	R37BWG403  ,	2,	2470,	2022/9/17 上午 12:18:24,	WSM       ,	Y,	3720,	R37BWG403  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ535A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220917,	1824,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG4,	R37BWG403  ,	2,	2470,	2022/9/17 上午 12:18:24,	WSM       ,	Y,
	R37BWG407  ,	2,	2470,	2022/9/17 上午 03:46:28,	WSM       ,	Y,	3720,	R37BWG407  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ535A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220917,	34628,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG4,	R37BWG407  ,	2,	2470,	2022/9/17 上午 03:46:28,	WSM       ,	Y,
	R37BWG411  ,	2,	2470,	2022/9/17 上午 07:10:34,	WSM       ,	Y,	3720,	R37BWG411  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ535A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220917,	71033,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG4,	R37BWG411  ,	2,	2470,	2022/9/17 上午 07:10:34,	WSM       ,	Y,
	R37BWG415  ,	2,	2470,	2022/9/17 上午 11:03:37,	WSM       ,	Y,	3720,	R37BWG415  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ535A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220917,	110336,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG4,	R37BWG415  ,	2,	2470,	2022/9/17 上午 11:03:37,	WSM       ,	Y,
	R37BWG419  ,	2,	2470,	2022/9/17 下午 03:14:28,	WSM       ,	Y,	3720,	R37BWG419  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ535A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220917,	151427,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG4,	R37BWG419  ,	2,	2470,	2022/9/17 下午 03:14:28,	WSM       ,	Y,
	R37BWG423  ,	2,	2470,	2022/9/17 下午 06:54:39,	WSM       ,	Y,	3720,	R37BWG423  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ535A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220917,	185438,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG4,	R37BWG423  ,	2,	2470,	2022/9/17 下午 06:54:39,	WSM       ,	Y,
	R37BWG427  ,	2,	2470,	2022/9/17 下午 11:22:03,	WSM       ,	Y,	3720,	R37BWG427  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ535A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220917,	232203,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG4,	R37BWG427  ,	2,	2470,	2022/9/17 下午 11:22:03,	WSM       ,	Y,
	R37BWG431  ,	2,	2470,	2022/9/18 上午 02:51:54,	WSM       ,	Y,	3720,	R37BWG431  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ535A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220918,	25154,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG4,	R37BWG431  ,	2,	2470,	2022/9/18 上午 02:51:54,	WSM       ,	Y,
	R37BWG435  ,	2,	2470,	2022/9/18 上午 06:22:51,	WSM       ,	Y,	3720,	R37BWG435  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ535A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220918,	62250,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG4,	R37BWG435  ,	2,	2470,	2022/9/18 上午 06:22:51,	WSM       ,	Y,
	R37BWG439  ,	2,	2470,	2022/9/18 上午 10:51:20,	WSM       ,	Y,	3720,	R37BWG439  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ535A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220918,	105120,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG4,	R37BWG439  ,	2,	2470,	2022/9/18 上午 10:51:20,	WSM       ,	Y,
	R37BWG443  ,	2,	2470,	2022/9/18 下午 03:03:47,	WSM       ,	Y,	3720,	R37BWG443  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ535A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4G36                   ,	N,	N,	0,	0,	20220918,	150347,	2022/9/8 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/9/14 上午 12:00:00,	2022/9/15 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	2022/9/16 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R37BWG4,	R37BWG443  ,	2,	2470,	2022/9/18 下午 03:03:47,	WSM       ,	Y,
