wrto_route,wrto_oper,wrto_seq_num,wrto_opr_shrt_desc,wrto_prod_unt_1
CON573,2330,17,PMC,EA
CON573,2400,18,D/T,EA
CON573,2410,19,S/P,EA
CON573,2420,20,SP-I,EA
CON573,2425,21,INK CURE,EA
CON573,2430,22,F/S,EA
CON573,2440,23,O/S,EA
CON573,2450,24,L/S,EA
CON573,2460,25,F/V,EA
CON573,2470,26,4IP,EA
CON573,2480,27,PACK,EA
CON573,2490,28,SHIP,EA
CON581,2000,1,IQC,PCS
CON581,2070,2,D/A,EA
CON581,2080,3,D/A CURE,EA
CON581,2150,4,PLASMA,EA
CON581,2090,5,POST D/A Q,EA
CON581,2200,6,W/B,EA
CON581,2205,7,A41,EA
CON581,2210,8,3IP,EA
CON581,2230,9,M/D QUEUE,EA
CON581,2300,10,M/D,EA
CON581,2320,11,T/M,EA
CON581,2330,12,PMC,EA
CON581,2400,13,D/T,EA
CON581,2410,14,S/P,EA
CON581,2420,15,SP-I,EA
CON581,2425,16,INK CURE,EA
CON581,2430,17,F/S,EA
CON581,2440,18,O/S,EA
CON581,2450,19,L/S,EA
CON581,2460,20,F/V,EA
CON581,2470,21,4IP,EA
CON581,2472,22,PKC,EA
CON581,2480,23,PACK,EA
CON581,2490,24,SHIP,EA
CON67,2000,1,IQC,PCS
CON67,2003,2,TPM,PCS
CON67,2005,3,TAPING,PCS
CON67,2010,4,LAPPING,PCS
CON67,2020,5,A21 QUEUE,PCS
CON67,2030,6,W/M,PCS
CON67,2040,7,D/S,PCS
CON67,2050,8,A31,EA
CON67,2060,9,2IP,EA
CON67,2070,10,D/A,EA
CON67,2150,11,PLASMA,EA
CON67,2090,12,POST D/A Q,EA
CON67,2200,13,W/B,EA
CON67,2210,14,3IP,EA
CON67,2230,15,M/D QUEUE,EA
CON67,2300,16,M/D,EA
CON67,2320,17,T/M,EA
CON67,2330,18,PMC,EA
CON67,2400,19,D/T,EA
CON67,2410,20,S/P,EA
CON67,2420,21,SP-I,EA
CON67,2430,22,F/S,EA
CON67,2440,23,O/S,EA
CON67,2450,24,L/S,EA
CON67,2460,25,F/V,EA
CON67,2470,26,4IP,EA
CON67,2480,27,PACK,EA
CON67,2490,28,SHIP,EA
CON952,2000,1,IQC,PCS
CON952,2160,2,SCTC,EA
CON952,2070,3,D/A,EA
CON952,2080,4,D/A CURE,EA
CON952,2150,5,PLASMA,EA
CON952,2090,6,POST D/A Q,EA
CON952,2200,7,W/B,EA
CON952,2230,8,M/D QUEUE,EA
CON952,2300,9,M/D,EA
CON952,2320,10,T/M,EA
CON952,2330,11,PMC,EA
CON952,2400,12,D/T,EA
CON952,2410,13,S/P,EA
CON952,2430,14,F/S,EA
CON952,2450,15,L/S,EA
CON952,2460,16,F/V,EA
CON952,2470,17,4IP,EA
CON952,2480,18,PACK,EA
CON952,2490,19,SHIP,EA
CONLAS01,5030,1,SLM,EA
CONLAS01,2064,2,PLASMA,EA
FC012,2320,1,T/M,EA
FC012,2430,2,F/S,EA
FC012,2435,3,P/P,EA
FC012,2472,4,PKC,EA
FC012,3710,5,DFT,EA
FC012,3720,6,DTR,EA
FC012,2480,7,PACK,EA
FC012,2490,8,SHIP,EA
FC018,2000,1,IQC,PCS
FC018,2003,2,TPM,PCS
FC018,2005,3,TAPING,PCS
FC018,2010,4,LAPPING,PCS
FC018,2020,5,A21 QUEUE,PCS
FC018,2030,6,W/M,PCS
FC018,2040,7,D/S,PCS
FC018,2050,8,A31,EA
FC018,2060,9,2IP,EA
FC018,2061,10,UV,EA
FC018,2070,11,D/A,EA
FC018,2415,12,IR,EA
FC018,2206,13,A51,EA
FC018,2251,14,PLASMA,EA
FC018,2260,15,PMT,EA
FC018,2230,16,M/D QUEUE,EA
FC018,2300,17,M/D,EA
FC018,2302,18,DF,EA
FC018,2330,19,PMC,EA
FC018,6008,20,SLB,EA
FC018,2403,21,C/D,EA
FC018,2410,22,S/P,EA
FC018,2420,23,SP-I,EA
FC018,2425,24,INK CURE,EA
FC018,2320,25,T/M,EA
FC018,2430,26,F/S,EA
FC018,2435,27,P/P,EA
FC018,2472,28,PKC,EA
FC018,2480,29,PACK,EA
FC018,2490,30,SHIP,EA
FC020,2000,1,IQC,PCS
FC020,2003,2,TPM,PCS
FC020,2005,3,TAPING,PCS
FC020,2010,4,LAPPING,PCS
FC020,2020,5,A21 QUEUE,PCS
FC020,2030,6,W/M,PCS
FC020,2040,7,D/S,PCS
FC020,2050,8,A31,EA
FC020,2060,9,2IP,EA
FC020,2061,10,UV,EA
FC020,2070,11,D/A,EA
FC020,2415,12,IR,EA
FC020,2206,13,A51,EA
FC020,2251,14,PLASMA,EA
FC020,2260,15,PMT,EA
FC020,2230,16,M/D QUEUE,EA
FC020,2300,17,M/D,EA
FC020,2302,18,DF,EA
FC020,2330,19,PMC,EA
FC020,6008,20,SLB,EA
FC020,2403,21,C/D,EA
FC020,2410,22,S/P,EA
FC020,2420,23,SP-I,EA
FC020,2461,24,FV2,EA
FC020,2425,25,INK CURE,EA
FC020,2480,26,PACK,EA
FC020,2490,27,SHIP,EA
FCBCSP01,5030,1,SLM,EA
FCBCSP01,5080,2,MAT-TRLT,EA
FCBGA048,2000,1,IQC,PCS
FCBGA048,2003,2,TPM,PCS
FCBGA048,2005,3,TAPING,PCS
FCBGA048,2010,4,LAPPING,PCS
FCBGA048,2020,5,A21 QUEUE,PCS
FCBGA048,2030,6,W/M,PCS
FCBGA048,2040,7,D/S,PCS
FCBGA048,2050,8,A31,EA
FCBGA048,2056,9,AOI,EA
FCBGA048,2059,10,AOIR,EA
FCBGA048,2060,11,2IP,EA
FCBGA048,2061,12,UV,EA
FCBGA048,2062,13,CL,EA
FCBGA048,2070,14,D/A,EA
FCBGA048,2415,15,IR,EA
FCBGA048,2421,16,COC,EA
FCBGA048,2419,17,FXCL,EA
FCBGA048,2206,18,A51,EA
FCBGA048,2207,19,CU,EA
FCBGA048,2250,20,PLASMA,EA
FCBGA048,2230,21,M/D QUEUE,EA
FCBGA048,2300,22,M/D,EA
FCBGA048,2320,23,T/M,EA
FCBGA048,6000,24,WTC2,EA
FCBGA048,2330,25,PMC,EA
FCBGA048,2422,26,PCL,EA
FCBGA048,2410,27,S/P,EA
FCBGA048,2430,28,F/S,EA
FCBGA048,2435,29,P/P,EA
FCBGA048,2450,30,L/S,EA
FCBGA048,2460,31,F/V,EA
FCBGA048,2470,32,4IP,EA
FCBGA048,2480,33,PACK,EA
FCBGA048,2490,34,SHIP,EA
FCBGA049,2000,1,IQC,PCS
FCBGA049,2003,2,TPM,PCS
FCBGA049,2005,3,TAPING,PCS
FCBGA049,2010,4,LAPPING,PCS
FCBGA049,2020,5,A21 QUEUE,PCS
FCBGA049,2030,6,W/M,PCS
FCBGA049,2036,7,LGV,PCS
FCBGA049,2040,8,D/S,PCS
FCBGA049,2050,9,A31,EA
FCBGA049,2056,10,AOI,EA
FCBGA049,2059,11,AOIR,EA
FCBGA049,2060,12,2IP,EA
FCBGA049,2061,13,UV,EA
FCBGA049,2062,14,CL,EA
FCBGA049,2070,15,D/A,EA
FCBGA049,2415,16,IR,EA
FCBGA049,2421,17,COC,EA
FCBGA049,2419,18,FXCL,EA
FCBGA049,2206,19,A51,EA
FCBGA049,2207,20,CU,EA
FCBGA049,2250,21,PLASMA,EA
FCBGA049,2230,22,M/D QUEUE,EA
FCBGA049,2300,23,M/D,EA
FCBGA049,2320,24,T/M,EA
FCBGA049,6000,25,WTC2,EA
FCBGA049,2330,26,PMC,EA
FCBGA049,2422,27,PCL,EA
FCBGA049,2410,28,S/P,EA
FCBGA049,2430,29,F/S,EA
FCBGA049,2435,30,P/P,EA
FCBGA049,2450,31,L/S,EA
FCBGA049,2460,32,F/V,EA
FCBGA049,2470,33,4IP,EA
FCBGA049,2480,34,PACK,EA
FCBGA049,2490,35,SHIP,EA
LAP22,2000,1,IQC,PCS
LAP22,2005,2,TAPING,PCS
LAP22,2010,3,LAPPING,PCS
LAP22,2480,4,PACK,EA
LAP22,2490,5,SHIP,EA
MAT11,2100,1,S/M,EA
MAT11,2061,2,UV,EA
MAT11,2063,3,WAF-TRLT,EA
MAT4,2000,1,IQC,PCS
MAT4,2003,2,TPM,PCS
MAT4,2005,3,TAPING,PCS
MAT4,2010,4,LAPPING,PCS
MAT4,2020,5,A21 QUEUE,PCS
MAT4,2030,6,W/M,PCS
MAT4,2040,7,D/S,PCS
MAT4,2050,8,A31,EA
MAT4,2060,9,2IP,EA
MAT4,2063,10,WAF-TRLT,EA
MAT404,2000,1,IQC,PCS
MAT404,2003,2,TPM,PCS
MAT404,2005,3,TAPING,PCS
MAT404,2010,4,LAPPING,PCS
MAT404,2020,5,A21 QUEUE,PCS
MAT404,2030,6,W/M,PCS
MAT404,2040,7,D/S,PCS
MAT404,2050,8,A31,EA
MAT404,2056,9,AOI,EA
MAT404,2059,10,AOIR,EA
MAT404,2060,11,2IP,EA
MAT404,2063,12,WAF-TRLT,EA
MAT414,2000,1,IQC,PCS
MAT414,2003,2,TPM,PCS
MAT414,2005,3,TAPING,PCS
MAT414,2007,4,CCT,PCS
MAT414,2010,5,LAPPING,PCS
MAT414,2020,6,A21 QUEUE,PCS
MAT414,2030,7,W/M,PCS
MAT414,2040,8,D/S,PCS
MAT414,2050,9,A31,EA
MAT414,2056,10,AOI,EA
MAT414,2059,11,AOIR,EA
MAT414,2060,12,2IP,EA
MAT414,2063,13,WAF-TRLT,EA
MAT444,2000,1,IQC,PCS
MAT444,2003,2,TPM,PCS
MAT444,2005,3,TAPING,PCS
MAT444,2010,4,LAPPING,PCS
MAT444,2020,5,A21 QUEUE,PCS
MAT444,2030,6,W/M,PCS
MAT444,2040,7,D/S,PCS
MAT444,2050,8,A31,EA
MAT444,2056,9,AOI,EA
MAT444,2059,10,AOIR,EA
MAT444,2060,11,2IP,EA
MAT444,2063,12,WAF-TRLT,EA
MAT49,2000,1,IQC,PCS
MAT49,2003,2,TPM,PCS
MAT49,2005,3,TAPING,PCS
MAT49,2006,4,PLP,PCS
MAT49,2009,5,S/D,PCS
MAT49,2010,6,LAPPING,PCS
MAT49,2020,7,A21 QUEUE,PCS
MAT49,2030,8,W/M,PCS
MAT49,2033,9,DSP,PCS
MAT49,2050,10,A31,EA
MAT49,2056,11,AOI,EA
MAT49,2059,12,AOIR,EA
MAT49,2060,13,2IP,EA
MAT49,2061,14,UV,EA
MAT49,2063,15,WAF-TRLT,EA
MAT57,2000,1,IQC,PCS
MAT57,2003,2,TPM,PCS
MAT57,2005,3,TAPING,PCS
MAT57,2006,4,PLP,PCS
MAT57,2007,5,CCT,PCS
MAT57,2009,6,S/D,PCS
MAT57,2010,7,LAPPING,PCS
MAT57,2020,8,A21 QUEUE,PCS
MAT57,2030,9,W/M,PCS
MAT57,2033,10,DSP,PCS
MAT57,2050,11,A31,EA
MAT57,2056,12,AOI,EA
MAT57,2059,13,AOIR,EA
MAT57,2060,14,2IP,EA
MAT57,2061,15,UV,EA
MAT57,2063,16,WAF-TRLT,EA
MAT604,2000,1,IQC,PCS
MAT604,2003,2,TPM,PCS
MAT604,2005,3,TAPING,PCS
MAT604,2010,4,LAPPING,PCS
MAT604,2020,5,A21 QUEUE,PCS
MAT604,2030,6,W/M,PCS
MAT604,2036,7,LGV,PCS
MAT604,2040,8,D/S,PCS
MAT604,2050,9,A31,EA
MAT604,2060,10,2IP,EA
MAT604,2063,11,WAF-TRLT,EA
MAT606,2000,1,IQC,PCS
MAT606,2003,2,TPM,PCS
MAT606,2005,3,TAPING,PCS
MAT606,2010,4,LAPPING,PCS
MAT606,2020,5,A21 QUEUE,PCS
MAT606,2030,6,W/M,PCS
MAT606,2036,7,LGV,PCS
MAT606,2040,8,D/S,PCS
MAT606,2050,9,A31,EA
MAT606,2060,10,2IP,EA
MAT606,2061,11,UV,EA
MAT606,2063,12,WAF-TRLT,EA
MBGA138,2070,1,D/A,EA
MBGA138,2080,2,D/A CURE,EA
MBGA138,2150,3,PLASMA,EA
MBGA138,2090,4,POST D/A Q,EA
MBGA138,2200,5,W/B,EA
MBGA138,2205,6,A41,EA
MBGA138,2130,7,S/A,EA
MBGA138,2140,8,TAPE CURE,EA
MBGA138,3150,9,PLASMA,EA
MBGA138,3200,10,W/B II,EA
MBGA138,3205,11,A42,EA
MBGA138,2210,12,3IP,EA
MBGA138,2250,13,PLASMA,EA
MBGA138,2230,14,M/D QUEUE,EA
MBGA138,2300,15,M/D,EA
MBGA138,2320,16,T/M,EA
MBGA138,6000,17,WTC2,EA
MBGA138,2330,18,PMC,EA
MBGA138,2405,19,PLASMA,EA
MBGA138,2418,20,WTC,EA
MBGA138,2410,21,S/P,EA
MBGA138,2430,22,F/S,EA
MBGA138,2435,23,P/P,EA
MBGA138,2440,24,O/S,EA
MBGA138,2450,25,L/S,EA
MBGA138,2460,26,F/V,EA
MBGA138,2470,27,4IP,EA
MBGA138,2480,28,PACK,EA
MBGA138,2490,29,SHIP,EA
MBGA152,2070,1,D/A,EA
MBGA152,2130,2,S/A,EA
MBGA152,2080,3,D/A CURE,EA
MBGA152,2150,4,PLASMA,EA
MBGA152,2090,5,POST D/A Q,EA
MBGA152,2200,6,W/B,EA
MBGA152,2205,7,A41,EA
MBGA152,2210,8,3IP,EA
MBGA152,2250,9,PLASMA,EA
MBGA152,2230,10,M/D QUEUE,EA
MBGA152,2300,11,M/D,EA
MBGA152,2320,12,T/M,EA
MBGA152,6000,13,WTC2,EA
MBGA152,2330,14,PMC,EA
MBGA152,2405,15,PLASMA,EA
MBGA152,2418,16,WTC,EA
MBGA152,2410,17,S/P,EA
MBGA152,2430,18,F/S,EA
MBGA152,2435,19,P/P,EA
MBGA152,2440,20,O/S,EA
MBGA152,2450,21,L/S,EA
MBGA152,2460,22,F/V,EA
MBGA152,2470,23,4IP,EA
MBGA152,2480,24,PACK,EA
MBGA152,2490,25,SHIP,EA
MBGA166,2070,1,D/A,EA
MBGA166,2080,2,D/A CURE,EA
MBGA166,2130,3,S/A,EA
MBGA166,2150,4,PLASMA,EA
MBGA166,2090,5,POST D/A Q,EA
MBGA166,2200,6,W/B,EA
MBGA166,2205,7,A41,EA
MBGA166,2209,8,BMP,EA
MBGA166,2210,9,3IP,EA
MBGA166,2250,10,PLASMA,EA
MBGA166,2230,11,M/D QUEUE,EA
MBGA166,2300,12,M/D,EA
MBGA166,2320,13,T/M,EA
MBGA166,6000,14,WTC2,EA
MBGA166,2330,15,PMC,EA
MBGA166,2405,16,PLASMA,EA
MBGA166,2418,17,WTC,EA
MBGA166,2410,18,S/P,EA
MBGA166,2430,19,F/S,EA
MBGA166,2435,20,P/P,EA
MBGA166,2440,21,O/S,EA
MBGA166,2450,22,L/S,EA
MBGA166,2460,23,F/V,EA
MBGA166,2470,24,4IP,EA
MBGA166,2480,25,PACK,EA
MBGA166,2490,26,SHIP,EA
MBGA184,2070,1,D/A,EA
MBGA184,2080,2,D/A CURE,EA
MBGA184,2130,3,S/A,EA
MBGA184,2140,4,TAPE CURE,EA
MBGA184,2150,5,PLASMA,EA
MBGA184,2090,6,POST D/A Q,EA
MBGA184,2200,7,W/B,EA
MBGA184,2205,8,A41,EA
MBGA184,2210,9,3IP,EA
MBGA184,2250,10,PLASMA,EA
MBGA184,2230,11,M/D QUEUE,EA
MBGA184,2300,12,M/D,EA
MBGA184,2320,13,T/M,EA
MBGA184,2330,14,PMC,EA
MBGA184,2422,15,PCL,EA
MBGA184,2410,16,S/P,EA
MBGA184,2430,17,F/S,EA
MBGA184,2435,18,P/P,EA
MBGA184,2440,19,O/S,EA
MBGA184,2450,20,L/S,EA
MBGA184,2460,21,F/V,EA
MBGA184,2470,22,4IP,EA
MBGA184,2480,23,PACK,EA
MBGA184,2490,24,SHIP,EA
MBGA185,2070,1,D/A,EA
MBGA185,2080,2,D/A CURE,EA
MBGA185,2150,3,PLASMA,EA
MBGA185,2090,4,POST D/A Q,EA
MBGA185,2200,5,W/B,EA
MBGA185,2205,6,A41,EA
MBGA185,2209,7,BMP,EA
MBGA185,2210,8,3IP,EA
MBGA185,2130,9,S/A,EA
MBGA185,2140,10,TAPE CURE,EA
MBGA185,2250,11,PLASMA,EA
MBGA185,2230,12,M/D QUEUE,EA
MBGA185,2300,13,M/D,EA
MBGA185,2320,14,T/M,EA
MBGA185,2330,15,PMC,EA
MBGA185,2405,16,PLASMA,EA
MBGA185,2418,17,WTC,EA
MBGA185,2410,18,S/P,EA
MBGA185,2430,19,F/S,EA
MBGA185,2435,20,P/P,EA
MBGA185,2440,21,O/S,EA
MBGA185,2450,22,L/S,EA
MBGA185,2460,23,F/V,EA
MBGA185,2470,24,4IP,EA
MBGA185,2480,25,PACK,EA
MBGA185,2490,26,SHIP,EA
MBGA187,2070,1,D/A,EA
MBGA187,2080,2,D/A CURE,EA
MBGA187,2130,3,S/A,EA
MBGA187,2140,4,TAPE CURE,EA
MBGA187,2150,5,PLASMA,EA
MBGA187,2090,6,POST D/A Q,EA
MBGA187,2200,7,W/B,EA
MBGA187,2205,8,A41,EA
MBGA187,2210,9,3IP,EA
MBGA187,2250,10,PLASMA,EA
MBGA187,2230,11,M/D QUEUE,EA
MBGA187,2300,12,M/D,EA
MBGA187,2320,13,T/M,EA
MBGA187,2330,14,PMC,EA
MBGA187,2422,15,PCL,EA
MBGA187,2410,16,S/P,EA
MBGA187,2430,17,F/S,EA
MBGA187,2435,18,P/P,EA
MBGA187,2440,19,O/S,EA
MBGA187,2450,20,L/S,EA
MBGA187,2460,21,F/V,EA
MBGA187,2470,22,4IP,EA
MBGA187,2472,23,PKC,EA
MBGA187,2480,24,PACK,EA
MBGA187,2490,25,SHIP,EA
MBGA192,2070,1,D/A,EA
MBGA192,2130,2,S/A,EA
MBGA192,2080,3,D/A CURE,EA
MBGA192,2150,4,PLASMA,EA
MBGA192,2090,5,POST D/A Q,EA
MBGA192,2200,6,W/B,EA
MBGA192,2205,7,A41,EA
MBGA192,2210,8,3IP,EA
MBGA192,2250,9,PLASMA,EA
MBGA192,2230,10,M/D QUEUE,EA
MBGA192,2300,11,M/D,EA
MBGA192,2320,12,T/M,EA
MBGA192,2330,13,PMC,EA
MBGA192,2430,14,F/S,EA
MBGA192,2435,15,P/P,EA
MBGA192,2440,16,O/S,EA
MBGA192,2460,17,F/V,EA
MBGA192,2470,18,4IP,EA
MBGA192,2480,19,PACK,EA
MBGA192,2490,20,SHIP,EA
MBGA199,2070,1,D/A,EA
MBGA199,2130,2,S/A,EA
MBGA199,2140,3,TAPE CURE,EA
MBGA199,2150,4,PLASMA,EA
MBGA199,2090,5,POST D/A Q,EA
MBGA199,2200,6,W/B,EA
MBGA199,2205,7,A41,EA
MBGA199,2210,8,3IP,EA
MBGA199,2250,9,PLASMA,EA
MBGA199,2230,10,M/D QUEUE,EA
MBGA199,2300,11,M/D,EA
MBGA199,2320,12,T/M,EA
MBGA199,2330,13,PMC,EA
MBGA199,2430,14,F/S,EA
MBGA199,2435,15,P/P,EA
MBGA199,2440,16,O/S,EA
MBGA199,2460,17,F/V,EA
MBGA199,2470,18,4IP,EA
MBGA199,2480,19,PACK,EA
MBGA199,2490,20,SHIP,EA
MBGA222,2070,1,D/A,EA
MBGA222,2130,2,S/A,EA
MBGA222,2080,3,D/A CURE,EA
MBGA222,2150,4,PLASMA,EA
MBGA222,2090,5,POST D/A Q,EA
MBGA222,2200,6,W/B,EA
MBGA222,2205,7,A41,EA
MBGA222,2210,8,3IP,EA
MBGA222,3130,9,D/A III,EA
MBGA222,2140,10,TAPE CURE,EA
MBGA222,3330,11,D/A4,EA
MBGA222,3340,12,TAPE CURE4,EA
MBGA222,3150,13,PLASMA,EA
MBGA222,3200,14,W/B II,EA
MBGA222,3205,15,A42,EA
MBGA222,3210,16,3IP-II,EA
MBGA222,4130,17,D/A5,EA
MBGA222,4330,18,D/A6,EA
MBGA222,4340,19,TAPE CURE6,EA
MBGA222,3350,20,PLASMA,EA
MBGA222,3400,21,W/B3,EA
MBGA222,3405,22,A43,EA
MBGA222,3410,23,3IP3,EA
MBGA222,4530,24,D/A7,EA
MBGA222,4730,25,D/A8,EA
MBGA222,4740,26,TAPE CURE8,EA
MBGA222,3550,27,PLASMA,EA
MBGA222,3600,28,W/B4,EA
MBGA222,3605,29,A44,EA
MBGA222,3610,30,3IP4,EA
MBGA222,5130,31,D/A9,EA
MBGA222,5330,32,DA10,EA
MBGA222,5340,33,TAPECURE10,EA
MBGA222,4150,34,PLASMA,EA
MBGA222,4200,35,W/B5,EA
MBGA222,4205,36,A45,EA
MBGA222,4210,37,3IP5,EA
MBGA222,2250,38,PLASMA,EA
MBGA222,2230,39,M/D QUEUE,EA
MBGA222,2300,40,M/D,EA
MBGA222,2320,41,T/M,EA
MBGA222,2330,42,PMC,EA
MBGA222,2422,43,PCL,EA
MBGA222,2410,44,S/P,EA
MBGA222,2430,45,F/S,EA
MBGA222,2435,46,P/P,EA
MBGA222,2440,47,O/S,EA
MBGA222,2450,48,L/S,EA
MBGA222,2460,49,F/V,EA
MBGA222,2470,50,4IP,EA
MBGA222,2472,51,PKC,EA
MBGA222,2480,52,PACK,EA
MBGA222,2490,53,SHIP,EA
MBGA235,2070,1,D/A,EA
MBGA235,2080,2,D/A CURE,EA
MBGA235,2130,3,S/A,EA
MBGA235,2140,4,TAPE CURE,EA
MBGA235,2150,5,PLASMA,EA
MBGA235,2090,6,POST D/A Q,EA
MBGA235,2200,7,W/B,EA
MBGA235,2205,8,A41,EA
MBGA235,2210,9,3IP,EA
MBGA235,2250,10,PLASMA,EA
MBGA235,2230,11,M/D QUEUE,EA
MBGA235,2300,12,M/D,EA
MBGA235,2320,13,T/M,EA
MBGA235,2330,14,PMC,EA
MBGA235,2422,15,PCL,EA
MBGA235,2410,16,S/P,EA
MBGA235,2430,17,F/S,EA
MBGA235,2435,18,P/P,EA
MBGA235,2450,19,L/S,EA
MBGA235,2460,20,F/V,EA
MBGA235,2470,21,4IP,EA
MBGA235,2472,22,PKC,EA
MBGA235,2480,23,PACK,EA
MBGA235,2490,24,SHIP,EA
MBGA265,2070,1,D/A,EA
MBGA265,2080,2,D/A CURE,EA
MBGA265,2150,3,PLASMA,EA
MBGA265,2090,4,POST D/A Q,EA
MBGA265,2200,5,W/B,EA
MBGA265,2205,6,A41,EA
MBGA265,2210,7,3IP,EA
MBGA265,2130,8,S/A,EA
MBGA265,2140,9,TAPE CURE,EA
MBGA265,3130,10,D/A III,EA
MBGA265,3140,11,TAPE CURE3,EA
MBGA265,3150,12,PLASMA,EA
MBGA265,3200,13,W/B II,EA
MBGA265,3205,14,A42,EA
MBGA265,3210,15,3IP-II,EA
MBGA265,3330,16,D/A4,EA
MBGA265,3340,17,TAPE CURE4,EA
MBGA265,3350,18,PLASMA,EA
MBGA265,3400,19,W/B3,EA
MBGA265,3405,20,A43,EA
MBGA265,3410,21,3IP3,EA
MBGA265,2250,22,PLASMA,EA
MBGA265,2230,23,M/D QUEUE,EA
MBGA265,2300,24,M/D,EA
MBGA265,2320,25,T/M,EA
MBGA265,6000,26,WTC2,EA
MBGA265,2330,27,PMC,EA
MBGA265,2405,28,PLASMA,EA
MBGA265,2418,29,WTC,EA
MBGA265,2410,30,S/P,EA
MBGA265,2430,31,F/S,EA
MBGA265,2435,32,P/P,EA
MBGA265,2440,33,O/S,EA
MBGA265,2450,34,L/S,EA
MBGA265,2460,35,F/V,EA
MBGA265,2470,36,4IP,EA
MBGA265,2480,37,PACK,EA
MBGA265,2490,38,SHIP,EA
MBGA266,2070,1,D/A,EA
MBGA266,2130,2,S/A,EA
MBGA266,2080,3,D/A CURE,EA
MBGA266,2150,4,PLASMA,EA
MBGA266,2090,5,POST D/A Q,EA
MBGA266,2200,6,W/B,EA
MBGA266,2205,7,A41,EA
MBGA266,2210,8,3IP,EA
MBGA266,3130,9,D/A III,EA
MBGA266,2140,10,TAPE CURE,EA
MBGA266,3330,11,D/A4,EA
MBGA266,3140,12,TAPE CURE3,EA
MBGA266,3150,13,PLASMA,EA
MBGA266,3200,14,W/B II,EA
MBGA266,3205,15,A42,EA
MBGA266,3210,16,3IP-II,EA
MBGA266,4130,17,D/A5,EA
MBGA266,3340,18,TAPE CURE4,EA
MBGA266,3350,19,PLASMA,EA
MBGA266,3400,20,W/B3,EA
MBGA266,3405,21,A43,EA
MBGA266,3410,22,3IP3,EA
MBGA266,2250,23,PLASMA,EA
MBGA266,2230,24,M/D QUEUE,EA
MBGA266,2300,25,M/D,EA
MBGA266,2320,26,T/M,EA
MBGA266,2330,27,PMC,EA
MBGA266,2422,28,PCL,EA
MBGA266,2410,29,S/P,EA
MBGA266,2430,30,F/S,EA
MBGA266,2435,31,P/P,EA
MBGA266,2440,32,O/S,EA
MBGA266,2450,33,L/S,EA
MBGA266,2460,34,F/V,EA
MBGA266,2470,35,4IP,EA
MBGA266,2472,36,PKC,EA
MBGA266,2480,37,PACK,EA
MBGA266,2490,38,SHIP,EA
MBGA275,2070,1,D/A,EA
MBGA275,2130,2,S/A,EA
MBGA275,2080,3,D/A CURE,EA
MBGA275,2150,4,PLASMA,EA
MBGA275,2090,5,POST D/A Q,EA
MBGA275,2200,6,W/B,EA
MBGA275,2205,7,A41,EA
MBGA275,2209,8,BMP,EA
MBGA275,2210,9,3IP,EA
MBGA275,2250,10,PLASMA,EA
MBGA275,2230,11,M/D QUEUE,EA
MBGA275,2300,12,M/D,EA
MBGA275,2320,13,T/M,EA
MBGA275,2330,14,PMC,EA
MBGA275,2405,15,PLASMA,EA
MBGA275,2418,16,WTC,EA
MBGA275,2410,17,S/P,EA
MBGA275,2430,18,F/S,EA
MBGA275,2435,19,P/P,EA
MBGA275,2440,20,O/S,EA
MBGA275,2450,21,L/S,EA
MBGA275,2460,22,F/V,EA
MBGA275,2470,23,4IP,EA
MBGA275,2480,24,PACK,EA
MBGA275,2490,25,SHIP,EA
MBGA292,2070,1,D/A,EA
MBGA292,2130,2,S/A,EA
MBGA292,2080,3,D/A CURE,EA
MBGA292,2150,4,PLASMA,EA
MBGA292,2090,5,POST D/A Q,EA
MBGA292,2200,6,W/B,EA
MBGA292,2205,7,A41,EA
MBGA292,2210,8,3IP,EA
MBGA292,2250,9,PLASMA,EA
MBGA292,2230,10,M/D QUEUE,EA
MBGA292,2300,11,M/D,EA
MBGA292,2320,12,T/M,EA
MBGA292,2330,13,PMC,EA
MBGA292,2430,14,F/S,EA
MBGA292,2435,15,P/P,EA
MBGA292,2440,16,O/S,EA
MBGA292,2460,17,F/V,EA
MBGA292,2470,18,4IP,EA
MBGA292,2480,19,PACK,EA
MBGA292,2490,20,SHIP,EA
MBGA297,2070,1,D/A,EA
MBGA297,2080,2,D/A CURE,EA
MBGA297,2150,3,PLASMA,EA
MBGA297,2090,4,POST D/A Q,EA
MBGA297,2200,5,W/B,EA
MBGA297,2205,6,A41,EA
MBGA297,2209,7,BMP,EA
MBGA297,2210,8,3IP,EA
MBGA297,2130,9,S/A,EA
MBGA297,2140,10,TAPE CURE,EA
MBGA297,3150,11,PLASMA,EA
MBGA297,3200,12,W/B II,EA
MBGA297,3205,13,A42,EA
MBGA297,3209,14,BMP2,EA
MBGA297,3210,15,3IP-II,EA
MBGA297,2250,16,PLASMA,EA
MBGA297,2230,17,M/D QUEUE,EA
MBGA297,2300,18,M/D,EA
MBGA297,2320,19,T/M,EA
MBGA297,6000,20,WTC2,EA
MBGA297,2330,21,PMC,EA
MBGA297,2405,22,PLASMA,EA
MBGA297,2418,23,WTC,EA
MBGA297,2410,24,S/P,EA
MBGA297,2430,25,F/S,EA
MBGA297,2435,26,P/P,EA
MBGA297,2440,27,O/S,EA
MBGA297,2450,28,L/S,EA
MBGA297,2460,29,F/V,EA
MBGA297,2470,30,4IP,EA
MBGA297,2480,31,PACK,EA
