ENTITY,SUM,MODEL,STATUS,LOT#,Pre-Lot,OPER,PRODUCT,PACKAGE ID,BOND ID,WIP,IC Q'ty,IN TIME,OUTPLAN,CUST,PIN_PKG,CLOT,JCODE,UPH,LAMILATION,REMARK1,AREA,PM,SETTING OPER,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,Unnamed: 31,G.UPH,N.UPH,wip_outplan_time
BB756,0,UTC2000,IDLE,,,,,,AAW024XJ6014A,,,22-02-16 22:35,,,,,,,,3000M,TA-A16,02/22/2022 MP,3200,,,R07AWAS01,STBGA24A3L,MXIC,AAW024XJ6014A,1091A07T41,,421.8269,374.6878,
BB757,0,UTC2000,RUNNING,R08AWA409,,2200,048TPAW102,6323C-48TBAIY2B999,AAW048TP1042C,2160,47178,22-02-17 03:24,22-02-17 08:20,MXIC,TSOP1-48/48M,8H223600,,438.5638,,3000M,TA-A16,02/23/2022 MP,2200,1091A08T41,,R08AWA404,TSOP1-48/48M,MXIC,AAW048TP1042C,1091A08T41,,438.5638,389.5543,22-02-17 08:20
BB758,0,UTC2000,RUNNING,R07OKD102,,2200,016D5OK004,MR20XG4400F-XXXLBHAJ{ZDT},AOK016D53002A,1238,28354,22-02-17 06:56,22-02-17 16:10,LAPIS,SSLGA16DOU,Y60491118.00,,134.0743,,3000M,TA-A16,02/24/2022 MP,2200,1091A07C41,,R07NVFE48A,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.0743,119.0915,22-02-17 16:10
BB759,0,UTC2000,SETUP,R07AWD901,,2200,016D5AW030,5464AXB-16GG000{ZDT Sub},AAW016D53008A,1192,3150,22-02-17 07:43,22-02-17 09:07,MXIC,SSLGA16DOU,T1220130A2,UMC,0.0000,,3000M,TA-A16,02/25/2022 MP,2200,,,R07YZAM17,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,,,22-02-16 21:54
BB760,0,UTC2000,WAIT-SETUP,,,,,,AAW016D53011A,,,22-02-17 02:55,,,,,SC,,,3000M,TA-A16,02/26/2022 MP,3200,,,R05CDB502,STLGA08J4U,ETRON,ACD008DR1035A,1091A06C41,,80.3199,71.3441,
BB761,0,UTC2000,RUNNING,R07OKD105,,2200,016D5OK004,MR20XG4400F-XXXLBHAJ{ZDT},AOK016D53002A,1107,28354,22-02-17 05:46,22-02-17 14:02,LAPIS,SSLGA16DOU,Y60491118.00,,134.0743,,3000M,TA-A16,02/27/2022 MP,2200,1091A07C41,,R07NVF937,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.0743,119.0915,22-02-17 14:02
BB762,0,UTC2000,RUNNING,R07AWD902,,2200,016D5AW030,5464AXB-16GG000{ZDT Sub},AAW016D53008A,1189,3150,22-02-16 19:29,22-02-16 19:34,MXIC,SSLGA16DOU,T1220130A2,,0.0000,,3000M,TA-A16,02/28/2022 MP,2200,,,R07YZAM23,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,,,22-02-16 19:34
BB763,0,UTC2000,RUNNING,R07OKD101,,2200,016D5OK004,MR20XG4400F-XXXLBHAJ{ZDT},AOK016D53002A,1257,28354,22-02-17 06:17,22-02-17 15:39,LAPIS,SSLGA16DOU,Y60491118.00,,134.0743,,3000M,TA-A17,,2200,1091A07C41,,R07NVF948,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.0743,119.0915,22-02-17 15:39
BB764,0,UTC2000,RUNNING,R07OKD107,,2200,016D5OK004,MR20XG4400F-XXXLBHAJ{ZDT},AOK016D53002A,1246,28354,22-02-17 05:50,22-02-17 15:08,LAPIS,SSLGA16DOU,Y60491118.00,,134.0743,,2000M,TA-A17,,2200,1091A07C41,,R07NVF926,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.0743,119.0915,22-02-17 15:08
BB765,0,UTC2000,IDLE,,,,,,AAW024XJ6011B,,,22-02-16 21:38,,,,,,,,3000M,TA-A17,,3200,,,R07AWBL04,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,,317.9003,282.3749,
BB766,0,UTC2000,WAIT-SETUP,,,,,,AOK016D53002A,,,22-02-17 04:21,,,,,SC,,,3000M,TA-A17,,2200,,,R07NVFE48B,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.0743,119.0915,
BB767,0,UTC2000,IDLE,,,,,,ANV132X2C047A,,,22-02-16 10:48,,,,,,,,3000M,TA-A17,,2200,,,R07NVFB45B,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,
BB768,0,UTC2000,RUNNING,R07VGAX01,,2200,024XJVG009,IS25LP512M-RHLE{U},ABU024XJ6003A,12160,13672,22-02-15 23:47,22-02-17 01:47,ISSI-VG,STBGA24J4U,PPJ027Y2,,467.7721,,3000M,TA-A17,,2200,1091A07T41,4,R07VGAK03,STBGA24J4U,ISSI-VG,ABU024XJ6003A,1091A07T41,,467.7721,415.4986,22-02-17 01:47
BB769,0,UTC2000,RUNNING,R07GJEB11,,2200,252X0GJ004,60078430{XX},AGJ252X02001A,2240,32279,22-02-17 04:44,22-02-17 19:24,A-DATA,STBGA252G4V,0000109364,,152.7770,,2000M,TA-A17,,2200,1091A07C41,4,R07GJEB07,STBGA252G4V,A-DATA,AGJ252X02001A,1091A07C41,,152.777,135.7042,22-02-17 19:24
BB770,0,UTC2000,IDLE,,,,,,ANV132X2C047A,,,22-02-16 10:05,,,,,,,,3000M,TA-A17,,2200,,,R07NVF945,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,
BB771,0,UTC2000,RUNNING,R07MSIK05,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,2549,21851,22-02-17 07:52,22-02-17 20:35,MTI,FBGA-96UEF,539328L.00L,,201.2950,,3000M,TA-A12,,2200,,,R07MSIH01,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,,201.295,178.8003,22-02-17 20:35
BB772,0,UTC2000,RUNNING,R07MSI901,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,4776,19670,22-02-16 02:36,22-02-17 02:20,MTI,FBGA-96UEF,540648L.00L,,201.2950,,3000M,TA-A18,,2200,,,R07YZAM16,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,201.295,178.8003,22-02-17 02:20
BB773,0,UTC2000,RUNNING,R07BUBW04,,2200,096EABU001,IS46TR16512B-125KBLA1-AS,ABU096EA1001A,2596,11420,22-02-17 00:12,22-02-17 11:08,ICSI,FBGA-96LEA,MRE519000Y1,,237.7557,,3000M,TA-A18,,2200,1091A07C21,,R07BUB202,FBGA-96LEA,ICSI,ABU096EA1001A,1091A07C21,,237.7557,211.1865,22-02-17 11:08
BB774,0,UTC2000,IDLE,,,,,,AGJ252X02001A,,,22-02-17 06:39,,,,,,,,3000M,TA-A18,,2200,,,R07GJEB09,STBGA252G4V,A-DATA,AGJ252X02001A,1091A07C41,,152.777,135.7042,
BB775,0,UTC2000,IDLE,,,,,,ANV132X2C047A,,,22-02-16 14:34,,,,,,,,3000M,TA-A18,,2200,,,R07NVF952,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,
BB776,0,UTC2000,IDLE,,,,,,AAW024XJ6011B,,,22-02-16 15:55,,,,,,,,3000M,TA-A18,,3200,,,R07AWBL01,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,,317.9003,282.3749,
BB777,0,UTC2000,RUNNING,R07AWBB04,,3200,024XJAW017,6140L-24XD08QTI399{SLP},AAW024XJ6011B,4656,17112,22-02-15 23:11,22-02-17 17:54,MXIC,STBGA24A4L,8J898101A1,,304.4576,,3000M,TA-A18,,3200,1091A07T41,,R07AWBL03,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,,317.9003,282.3749,22-02-17 17:54
BB778,0,UTC2000,RUNNING,R07GJEB08,,2200,252X0GJ004,60078430{XX},AGJ252X02001A,2220,32279,22-02-16 16:39,22-02-17 07:12,A-DATA,STBGA252G4V,0000109364,,152.7770,,3000M,TA-A18,,2200,1091A07C41,4,R07YZAN01,FBGA-96UEF,ZJP,AYZ096EF2003A,1091A07T21,,152.777,135.7042,22-02-17 07:12
BB779,0,UTC2000,IDLE,,,,,,AAB060EM2001A,,,22-02-16 18:00,,,,,,,,3000M,TA-A18,02/17/2022 MP,2200,,,R07ABGT06,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,,346.7893,308.0356,
BB780,0,UTC2000,IDLE,,,,,,ANV132X2C047A,,,22-02-16 08:52,,,,,,,,3000M,TA-A18,02/18/2022 MP,2200,,,R07NVF949,STBGA132G4VT,PHISON,ANV132X2C047A,1091A07C41,,134.592,119.5514,
BB781,0,UTC2000,RUNNING,R07MSIH03,,2200,096EFMS006,Z32D1KD16CMS3713{ZDT-S},AMS096EF2001A,4948,21921,22-02-16 23:41,22-02-18 00:16,MTI,FBGA-96UEF,541268L.00L,,201.2950,,3000M,TA-A18,02/19/2022 MP,2200,1091A06T21,,R07MSI204,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,,201.295,178.8003,22-02-18 00:16
BB782,0,UTC2000,WAIT-REPAIR,R07VGAP01,,2200,024XJVG008,IS25LP01G-RILE,ABU024XJ8004A,2375,2379,22-02-17 06:35,22-02-17 08:32:10,ISSI-VG,STBGA24D4U,PPH313Y1,BMP,514.8660,,2000,TA-A18,02/20/2022 MP,2200,1091A07T41,4,R07VGAK01,STBGA24J4U,ISSI-VG,ABU024XJ6003A,1091A07T41,,514.866,457.3297,22-02-17 08:32
BB783,0,UTC2000,RUNNING,R07AWD202,,2200,024MAAW059,6738V-24XD05SYE9PH{A},AAW024MA6031B,8495,59017,22-02-17 03:04,22-02-17 16:33,MXIC,MINIBGA24A4L,8J701000A1,,629.6841,,3000M,TA-A18,02/21/2022 MP,2200,1091A07T41,,R07AWD203,MINIBGA24A4L,MXIC,AAW024MA6031B,1091A07T41,,629.6841,559.3169,22-02-17 16:33
BB784,0,UTC2000,ENG,,,,,,AAB024MA6021A,,,22-02-17 07:09,22-02-17 07:09,,,,PE,,,3000M,TA-A18,02/22/2022 MP,2200,,,R07AWBB04,STBGA24A4L,MXIC,AAW024XJ6011B,1091A07T41,,1027.9516,913.078,
BB785,0,UTC2000,IDLE,,,,,,ABU024XJ6003A,,,22-02-16 21:41,,,,,,,,3000M,TA-A18,02/23/2022 MP,2200,,,R07VGAK02,STBGA24J4U,ISSI-VG,ABU024XJ6003A,1091A07T41,,467.7721,415.4986,
BB786,0,UTC2000,WAIT-SETUP,,,,,,AAW016D53011A,,,22-02-17 02:43,,,,,SC,,,2000,TA-A9,02/24/2022 MP,3200,,,R05CDB101,STLGA08J4U,ETRON,ACD008DR1035A,1091A06C41,,80.3199,71.3441,
BB787,0,UTC2000,RUNNING,R07LWB702,,2200,078EPLW008,SPSUBZ32DX8C-Z-BG66-RFG-2,ALW078EP1001A,4636,10553,22-02-16 18:09,22-02-17 16:00,MTI-S,FBGA-78UEP,DK2TC2B.DF,,212.3455,,3000M,TA-A19,02/25/2022 MP,2200,,,R07LWAR04,FBGA-78UEP,MTI-S,ALW078EP1001A,1091A06C21,,212.3455,188.6159,22-02-17 16:00
BB788,0,UTC2000,RUNNING,R08AWA305,,2200,048TPAW102,6323C-48TBAIY2B999,AAW048TP1042C,2160,45073,22-02-17 02:56,22-02-17 07:52,MXIC,TSOP1-48/48M,8H218100,,438.5638,,3000M,TA-A19,02/26/2022 MP,2200,1091A08T41,,R07AWD819,TSOP1-48/48M,MXIC,AAW048TP1042C,1091A08T41,,438.5638,389.5543,22-02-17 07:52
BB789,0,UTC2000,IDLE,,,,,,AAW024XJ4001A,,,22-02-17 01:22,,,,,,,,3000M,TA-A19,02/27/2022 MP,2200,,,R07AWCR01,STBGA24D4U,MXIC,AAW024XJ4001A,1091A07T41,,1183.389,1051.1453,
BB790,0,UTC2000,IDLE,,,,,,AAB063XM5003A,,,22-02-17 02:30,,,,,,,,3000M,TA-A19,02/28/2022 MP,3200,,,R07ABLM01,STBGA63BFU,WINBOND,AAB063XM5003A,1091A07T21,,552.6982,490.9342,
BB791,0,UTC2000,IDLE,,,,,,AAW024XJ6010B,,,22-02-16 01:53,,,,,,,,3000M,TA-A19,,3200,,,R07AWAL02,STBGA24A4L,MXIC,AAW024XJ6010B,1091A07T41,,321.8796,285.9096,
BB801,0,MAXUM,RUNNING,R07ASCK02,,2200,008YQAS021,F50D1G41LBM1AM{M9ZFK},AAS008YQ2001B,4320,71462,22-02-16 20:54,22-02-17 02:37,EliteMT,DFN-08YQ2A,P2AG6.01,,755.6190,,2000M,TB-B2,02/26/2022 MP,2200,1091G08PA4,,R07ASCJ12,DFN-08YQ2A,EliteMT,AAS008YQ2001B,1091G08PA4,,755.619,671.1786,22-02-17 02:37
BB802,0,MAXUM,RUNNING,R07VGA835,,2200,008YQVG010,IS25LP128F-JLLE,ABU008YQ2007A,2160,81384,22-02-17 06:14,22-02-17 08:54,ISSI-VG,DFN-08YQ2A,P31791Y1,,809.2413,,3000,TB-B2,02/27/2022 MP,2200,1091A09C41,,R07VGA837,DFN-08YQ2A,ISSI-VG,ABU008YQ2007A,1091A09C41,,809.2413,718.8086,22-02-17 08:54
BB803,0,MAXUM,ENG,,,,,,AAB008YM2025A,,,22-02-17 06:40,22-02-17 06:40,,,,PE,,,3000M,TB-B2,02/28/2022 MP,2200,,,R07ABEG07,DFN-08YM2D,WINBOND,AAB008YM2025A,1091A07T21,,1055.6991,937.7247,
BB804,0,MAXUM,RUNNING,R07ABDA06,,2200,008YQAB104,AAG046800/IG/W25R256JVEIQ,AAB008YQ3004A,5600,76871,22-02-17 00:17,22-02-17 13:38,WINBOND,STDFN08YQ3AW,6204M0049,,419.2227,,3000M,TB-B2,02/21/2022 MP,2200,1091A07T21,,R07ABDA03,STDFN08YQ3AW,WINBOND,AAB008YQ3004A,1091A07T21,,419.2227,372.3746,22-02-17 13:38
BB805,0,MAXUM,RUNNING,R07ABLX03,,2200,008YQAB112,AAG046902/IG/W25R256JVEIN,AAB008YQ3012A,5600,26718,22-02-17 01:36,22-02-17 14:43,WINBOND,STDFN08YQ3AW,6206M0044,,426.6757,,2000M,TB-B2,02/22/2022 MP,2200,,,R07ABLW07,STDFN08YQ3AW,WINBOND,AAB008YQ3012A,1091A07T21,,426.6757,378.9947,22-02-17 14:43
BB806,0,MAXUM,RUNNING,R07ABF809,,2200,008YQAB087,AAG046902/IG/W25Q256JVEIN,AAB008YQ2036A,4320,42025,22-02-17 03:58,22-02-17 08:07,WINBOND,DFN-08YQ2A,614693100,,1039.1693,,2000M,TB-B2,,2200,1091A07T21,,R07ABF807,DFN-08YQ2A,WINBOND,AAB008YQ2036A,1091A07T21,,1039.1693,923.0421,22-02-17 08:07
BB807,0,MAXUM,RUNNING,R07ABG812,,2200,008YQAB082,AAG070910/IG/W25R512JVEIN,AAB008YQ2041A,2160,32880,22-02-17 01:42,22-02-17 07:50,WINBOND,STDFN-08YQ2A,6206M0015,,352.6435,,3000M,TB-B2,,2200,1091A09C21,,R07ABG812,STDFN-08YQ2A,WINBOND,AAB008YQ2041A,1091A09C21,,352.6435,313.2356,
BB808,0,MAXUM,IDLE,,,,,,AAS096EL1002A,,,22-02-17 05:03,,,,,,,,3000,TB-B2,,2200,,,R07ASB911,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,152.4326,135.3982,
BB809,0,MAXUM,RUNNING,R07ABLX04,,2200,008YQAB112,AAG046902/IG/W25R256JVEIN,AAB008YQ3012A,5600,26718,22-02-17 01:53,22-02-17 15:00,WINBOND,STDFN08YQ3AW,6206M0044,,426.6757,,3000M,TB-B2,,2200,,,R07ABLW10,STDFN08YQ3AW,WINBOND,AAB008YQ3012A,1091A07T21,,426.6757,378.9947,22-02-17 15:00
BB810,0,MAXUM,RUNNING,R07ASCM02,,2200,008YQAS021,F50D1G41LBM1AM{M9ZFK},AAS008YQ2001B,4320,71283,22-02-17 07:19,22-02-17 13:02,EliteMT,DFN-08YQ2A,P2AGK.01,,755.6190,,3000M,TB-B2,,2200,,,R07ASCK10,DFN-08YQ2A,EliteMT,AAS008YQ2001B,1091G08PA4,,755.619,671.1786,22-02-17 13:02
BB811,0,MAXUM,RUNNING,R07ABDB02,,2200,008YQAB104,AAG046800/IG/W25R256JVEIQ,AAB008YQ3004A,5600,85768,22-02-16 19:19,22-02-17 08:40,WINBOND,STDFN08YQ3AW,6204M0050,,419.2227,,3000M,TB-B2,,2200,,,R07ABLW01,STDFN08YQ3AW,WINBOND,AAB008YQ3012A,1091A07T21,,419.2227,372.3746,22-02-17 08:40
BB812,0,MAXUM,RUNNING,R07ASBD04,,2200,096ELAS001,M15T1G1664AC1AG{GVNX2-13X,AAS096EL1002A,2980,35798,22-02-16 19:17,22-02-17 14:50,EliteMT,FBGA-96UEL-3,P2966.01,,152.4326,,3000M,TB-B2,,2200,1091G08PA1,,R07ASB702,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,152.4326,135.3982,22-02-17 14:50
BB813,0,MAXUM,RUNNING,R07ABED04,,2200,008YMAB072,KAG0330A0/AA/W25X20CVUXAG,AAB008YM2025A,16000,92835,22-02-17 02:49,22-02-17 17:58,WINBOND,DFN-08YM2D,6136AD300ZQ,,1055.6991,,3000M,TB-B2,,2200,,,R07ABEG05,DFN-08YM2D,WINBOND,AAB008YM2025A,1091A07T21,,1055.6991,937.7247,22-02-17 17:58
BB814,0,MAXUM,RUNNING,R07VGA613,,2200,008YQVG006,IS25LP128-JLLE,ABU008YQ2002A,4320,130252,22-02-17 06:54,22-02-17 11:47,ISSI-VG,DFN-08YQ2A,P33525Y1,,885.7602,,3000M,TB-B2,,2200,1091A09C41,,R07VGA603,DFN-08YQ2A,ISSI-VG,ABU008YQ2002A,1091A09C41,,885.7602,786.7765,22-02-17 11:47
BB815,0,MAXUM,WAIT-REPAIR,R07ABG804,,2200,008YQAB082,AAG070910/IG/W25R512JVEIN,AAB008YQ2041A,2160,32880,22-02-17 07:05,22-02-17 06:31:32,WINBOND,STDFN-08YQ2A,6206M0015,S2,352.6435,,3000M,TB-B10,,2200,1091A09C21,,R07ABG814,STDFN-08YQ2A,WINBOND,AAB008YQ2041A,1091A09C21,,352.6435,313.2356,22-02-17 06:31
BB816,0,MAXUM,RUNNING,R07ASBC01,,2200,096ELAS001,M15T1G1664AC1AG{GVNX2-13X,AAS096EL1002A,2874,14031,22-02-16 14:36,22-02-17 09:27,EliteMT,FBGA-96UEL-3,P295L.01,,152.4326,,3000M,TB-B2,,2200,,,R07ASB802,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,152.4326,135.3982,22-02-17 09:27
BB817,0,MAXUM,RUNNING,R07VGA611,,2200,008YQVG006,IS25LP128-JLLE,ABU008YQ2002A,4320,130252,22-02-16 19:40,22-02-17 10:23,ISSI-VG,DFN-08YQ2A,P33525Y1,,885.7602,,2000M,TB-B2,,2200,1091A09C41,,R07VGA529,DFN-08YQ2A,ISSI-VG,ABU008YQ2002A,1091A09C41,,885.7602,786.7765,
BB818,0,MAXUM,RUNNING,R07ABDA11,,2200,008YQAB104,AAG046800/IG/W25R256JVEIQ,AAB008YQ3004A,5600,76871,22-02-16 18:58,22-02-17 08:19,WINBOND,STDFN08YQ3AW,6204M0049,,419.2227,,3000M,TB-B2,,2200,1091A07T21,,R07ABDA04,STDFN08YQ3AW,WINBOND,AAB008YQ3004A,1091A07T21,,419.2227,372.3746,22-02-17 08:19
BB819,0,MAXUM,RUNNING,R07ASBD09,,2200,096ELAS001,M15T1G1664AC1AG{GVNX2-13X,AAS096EL1002A,2952,35798,22-02-17 02:33,22-02-17 21:55,EliteMT,FBGA-96UEL-3,P2966.01,,152.4326,,3000M,TB-B2,,2200,1091G08PA1,,R07ASBJ01,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,152.4326,135.3982,22-02-17 21:55
BB821,0,MAXUM,RUNNING,R07ASB401,,2200,096ELAS001,M15T1G1664AC1AG{GVNX2-13X,AAS096EL1002A,1136,1136,22-02-17 00:33,22-02-17 08:03,EliteMT,FBGA-96UEL-3,P2982.01W,,152.4326,,3000,TB-B3,,2200,,,R07ASB904,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,152.4326,135.3982,22-02-17 08:03
BB822,0,MAXUM,RUNNING,R07ASCB05,,2200,096ELAS001,M15T1G1664AC1AG{GVNX2-13X,AAS096EL1002A,2940,23748,22-02-16 23:22,22-02-17 18:40,EliteMT,FBGA-96UEL-3,P28RE.05,,152.4326,,3000M,TB-B3,02/17/2022 MP,2200,,,R07ASBG01,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,152.4326,135.3982,22-02-17 18:40
BB823,0,MAXUM,RUNNING,R07ASCR05,,2200,008FGAS024,EN25Q32CB1HM{M68FA}{FT4},AAS008FG1011A,10080,143441,22-02-17 07:49,22-02-17 16:32,EliteMT,SOP-8G,X201Q.02,,1156.8699,,3000M,TB-B3,02/18/2022 MP,2200,1091G08PA4,6,R07ASCQ01,SOP-8G,EliteMT,AAS008FG1011A,1091G08PA4,,1156.8699,1027.5897,22-02-17 16:32
BB824,0,MAXUM,RUNNING,R07ABED06,,2200,008YMAB072,KAG0330A0/AA/W25X20CVUXAG,AAB008YM2025A,12835,92835,22-02-16 16:26,22-02-17 04:36,WINBOND,DFN-08YM2D,6136AD300ZQ,,1055.6991,,3000M,TB-B3,02/19/2022 MP,2200,,,R07ABEB03,STDFN08YQ3AW,WINBOND,AAB008YQ3012A,1091A07T21,,1055.6991,937.7247,22-02-17 04:36
BB825,0,MAXUM,RUNNING,R07ASCR01,,2200,008FGAS024,EN25Q32CB1HM{M68FA}{FT4},AAS008FG1011A,10080,143441,22-02-16 20:26,22-02-17 05:08,EliteMT,SOP-8G,X201Q.02,,1156.8699,,3000M,TB-B3,02/20/2022 MP,2200,1091G08PA4,6,R07ASCT12,SOP-8G,EliteMT,AAS008FG1011A,1091G08PA4,,1156.8699,1027.5897,22-02-17 05:08
BB826,0,MAXUM,RUNNING,R07ASCK16,,2200,008YQAS021,F50D1G41LBM1AM{M9ZFK},AAS008YQ2001B,4320,71462,22-02-17 02:21,22-02-17 08:04,EliteMT,DFN-08YQ2A,P2AG6.01,,755.6190,,3000M,TB-B3,02/21/2022 MP,2200,1091G08PA4,,R07ASCK08,DFN-08YQ2A,EliteMT,AAS008YQ2001B,1091G08PA4,,755.619,671.1786,22-02-17 08:04
BB827,0,MAXUM,RUNNING,R07ASBA08,,2200,096ELAS001,M15T1G1664AC1AG{GVNX2-13X,AAS096EL1002A,1383,22013,22-02-17 00:48,22-02-17 09:56,EliteMT,FBGA-96UEL-3,P294A.03,,152.4326,,3000M,TB-B3,02/22/2022 MP,2200,1091G08PA1,,R07ASCE01,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,152.4326,135.3982,22-02-17 09:56
BB828,0,MAXUM,RUNNING,R07ASBC03,,2200,096ELAS001,M15T1G1664AC1AG{GVNX2-13X,AAS096EL1002A,2931,14031,22-02-16 20:33,22-02-17 15:46,EliteMT,FBGA-96UEL-3,P295L.01,,152.4326,,3000M,TB-B3,02/23/2022 MP,2200,,,R07ASB705,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,152.4326,135.3982,22-02-17 15:46
BB831,0,MAXUM,RUNNING,R07ASD507,,2200,008FGAS005,EN25QH64AA1HM{M68FA}{FT3},AAS008FG1010A,10080,135736,22-02-17 04:06,22-02-17 13:05,EliteMT,SOP-8G,X200A.01,,1120.8510,,3000M,TB-B3,02/26/2022 MP,2200,1091G08PA4,,R07ASD506,SOP-8G,EliteMT,AAS008FG1010A,1091G08PA4,,1120.851,995.5959,22-02-17 13:05
BB832,0,MAXUM,RUNNING,R07ABEG06,,2200,008YMAB072,KAG0330A0/AA/W25X20CVUXAG,AAB008YM2025A,16000,98831,22-02-16 17:30,22-02-17 08:39,WINBOND,DFN-08YM2D,6136AD300ZS,,1055.6991,,3000M,TB-B3,02/27/2022 MP,2200,1091A07T21,,R07ABEC09,DFN-08YM2D,WINBOND,AAB008YM2025A,1091A07T21,,1055.6991,937.7247,22-02-17 08:39
BB833,0,MAXUM,RUNNING,R07ABDB05,,2200,008YQAB104,AAG046800/IG/W25R256JVEIQ,AAB008YQ3004A,5600,85768,22-02-16 20:36,22-02-17 09:58,WINBOND,STDFN08YQ3AW,6204M0050,,419.2227,,3000,TB-B3,02/28/2022 MP,2200,,,R07ABEA15,STDFN08YQ3AW,WINBOND,AAB008YQ3012A,1091A07T21,,419.2227,372.3746,22-02-17 09:58
BB834,0,MAXUM,RUNNING,R07ASD509,,2200,008FGAS005,EN25QH64AA1HM{M68FA}{FT3},AAS008FG1010A,10080,135736,22-02-17 06:59,22-02-17 15:59,EliteMT,SOP-8G,X200A.01,,1120.8510,,3000M,TB-B3,,2200,1091G08PA4,,R07ASD505,SOP-8G,EliteMT,AAS008FG1010A,1091G08PA4,,1120.851,995.5959,22-02-17 15:59
BB835,0,MAXUM,RUNNING,R07ASCK15,,2200,008YQAS021,F50D1G41LBM1AM{M9ZFK},AAS008YQ2001B,4320,71462,22-02-17 04:33,22-02-17 10:16,EliteMT,DFN-08YQ2A,P2AG6.01,,755.6190,,1000M,TB-B3,,2200,1091G08PA4,,R07ASCJ09,DFN-08YQ2A,EliteMT,AAS008YQ2001B,1091G08PA4,,755.619,671.1786,22-02-17 10:16
BB836,0,MAXUM,RUNNING,R07VGAT25,,2200,008Y6VG008,IS25LP032D-QTLA3-TR{Rough,ABU008Y62011A,8320,208692,22-02-17 06:14,22-02-17 12:37,ISSI-VG,DFN-08Y62D,P33287Y1,,1305.0184,,3000M,TB-B3,,2200,1091A07C41,,R07VGAT24,DFN-08Y62D,ISSI-VG,ABU008Y62011A,1091A07C41,,1305.0184,1159.1826,22-02-17 12:37
BB837,0,MAXUM,RUNNING,R07ABEC05,,2200,008YMAB072,KAG0330A0/AA/W25X20CVUXAG,AAB008YM2025A,16000,128627,22-02-16 16:36,22-02-17 07:46,WINBOND,DFN-08YM2D,6136AD30002,,1055.6991,,3000M,TB-B3,,2200,1091A07T21,,R07ASC216,FBGA-96UEJ,EliteMT,AAS096EI2001A,1091G08PA1,,1055.6991,937.7247,22-02-17 07:46
BB838,0,MAXUM,RUNNING,R07ASCM04,,2200,008YQAS021,F50D1G41LBM1AM{M9ZFK},AAS008YQ2001B,4320,71283,22-02-17 07:53,22-02-17 13:36,EliteMT,DFN-08YQ2A,P2AGK.01,,755.6190,,3000,TB-B3,,2200,,,R07ASCK11,DFN-08YQ2A,EliteMT,AAS008YQ2001B,1091G08PA4,,755.619,671.1786,22-02-17 13:36
BB839,0,MAXUM,SETUP,,,,,,ABU008YQ2015A,,,22-02-17 07:48,22-02-17 09:18,,,,SC,,,3000,TB-B3,,2200,,,R07ABFF01,DFN-08YD2A,WINBOND,AAB008YD2006A,1091A07T21,,979.777,870.2869,
BB840,0,MAXUM,RUNNING,R07ASCP01,,2200,096ELAS001,M15T1G1664AC1AG{GVNX2-13X,AAS096EL1002A,1027,1027,22-02-17 06:00,22-02-17 12:48,EliteMT,FBGA-96UEL-3,P295A.01W,,152.4326,,3000M,TB-B3,,2200,1091G08PA1,,R07ASBB01,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,,152.4326,135.3982,22-02-17 12:48
