ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time
BBB34,UTC2000,RUNNING,R03YZAJ03,2200,096EIYZ001,AYZ096EI1002A,22-02-08 18:08,22-02-08 03:41,ZJP,FBGA-96UEI,2980,,1091A07T21,,R03YZAI06,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,,22-02-08 18:08
BBB35,UTC2000,IDLE,,,,AAB096EL1003A,,22-02-07 14:05,,,,02/08/2022 MP,,,R06ABBF03,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,231.6081,
BBB36,UTC2000,RUNNING,R06AWAW02,2200,048TPAW102,AAW048TP1042C,22-02-08 10:35,22-02-08 05:39,MXIC,TSOP1-48/48M,2160,02/09/2022 MP,,,R06AWAZ10,TSOP1-48/48M,MXIC,AAW048TP1042C,1091A08T41,438.5638,22-02-08 10:35
BBC01,MAXUM-PLUS,RUNNING,R06MSE106,2200,096ECMS003,AMS096EC1002A,22-02-08 08:31,22-02-07 12:24,MTI,FBGA-96UEC,5559,,1091A06T41,,R06MSEP05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-08 08:31
BBC02,MAXUM-PLUS,RUNNING,R06MSF306,2200,096ECMS003,AMS096EC1002A,22-02-08 15:01,22-02-07 19:02,MTI,FBGA-96UEC,5522,,1091A06T41,,R06MSET08,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-08 15:01
BBC03,MAXUM-PLUS,RUNNING,R06MSEW03,2200,096ECMS003,AMS096EC1002A,22-02-08 18:33,22-02-07 22:37,MTI,FBGA-96UEC,5509,,1091A06T41,,R06MSG302,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-08 18:33
BBC04,MAXUM-PLUS,RUNNING,R06MSEZ08,2200,096ECMS003,AMS096EC1002A,22-02-08 10:51,22-02-08 07:54,MTI,FBGA-96UEC,795,,,,R06MSEY08,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-08 10:51
BBC05,MAXUM-PLUS,RUNNING,R06MSEX01,2200,096ECMS003,AMS096EC1002A,22-02-08 22:35,22-02-08 02:19,MTI,FBGA-96UEC,5600,,1091A06T41,,R06MSE706,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-08 22:35
BBC06,MAXUM-PLUS,RUNNING,R06MSF102,2200,096ECMS003,AMS096EC1002A,22-02-09 02:12,22-02-08 05:56,MTI,FBGA-96UEC,5600,,,,R06MSE707,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-09 02:12
BBC07,MAXUM-PLUS,RUNNING,R05MSKY02,2200,078EPMS003,AMS078EP1001A,22-02-09 03:40,22-02-08 01:13,MTI,FBGA-78UEP,5921,02/08/2022 MP,1091A06T21,,R05MSKM01,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-09 03:40
BBC08,MAXUM-PLUS,RUNNING,R06MSBI03,2200,078EPMS003,AMS078EP1001A,22-02-08 15:50,22-02-07 15:34,MTI,FBGA-78UEP,5429,02/09/2022 MP,,,R05MSKR03,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-08 15:50
BBC09,MAXUM-PLUS,RUNNING,R05MSKK03,2200,078EPMS003,AMS078EP1001A,22-02-08 13:50,22-02-07 11:12,MTI,FBGA-78UEP,5960,02/10/2022 MP,1091A06T21,,R05MSKQ02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-08 13:50
BBC10,MAXUM-PLUS,RUNNING,R06MSBE04,2200,078EPMS003,AMS078EP1001A,22-02-09 00:41,22-02-08 06:16,MTI,FBGA-78UEP,4116,02/11/2022 MP,,,R05MSKJ02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-09 00:41
BBC11,MAXUM-PLUS,RUNNING,R06MSEW05,2200,096ECMS003,AMS096EC1002A,22-02-08 19:38,22-02-07 23:32,MTI,FBGA-96UEC,5555,02/12/2022 MP,1091A06T41,,R06MSEQ03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-08 19:38
BBC12,MAXUM-PLUS,RUNNING,R06MSF204,2200,096ECMS003,AMS096EC1002A,22-02-08 17:09,22-02-07 21:00,MTI,FBGA-96UEC,5567,02/13/2022 MP,,,R06MSE601,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-08 17:09
BBC13,MAXUM-PLUS,RUNNING,R06MSG307,2200,096ECMS003,AMS096EC1002A,22-02-08 12:18,22-02-07 16:11,MTI,FBGA-96UEC,5560,02/14/2022 MP,1091A06T41,,R06MSE601,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-08 12:18
BBC14,MAXUM-PLUS,RUNNING,R06MSG503,2200,096ECMS003,AMS096EC1002A,22-02-08 09:48,22-02-07 13:32,MTI,FBGA-96UEC,5600,02/15/2022 MP,1091A06T41,,R06MSE904,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-08 09:48
BBC15,MAXUM-PLUS,RUNNING,R06MSBJ03,2200,078EPMS003,AMS078EP1001A,22-02-08 21:04,22-02-08 00:14,MTI,FBGA-78UEP,4660,02/16/2022 MP,,,R05MSKI04,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-08 21:04
BBC16,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 20:09,,,,02/17/2022 MP,,,R06MSBN01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC17,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 10:39,,,,02/18/2022 MP,,,R05MSLE01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC18,MAXUM-PLUS,RUNNING,R06MSF101,2200,096ECMS003,AMS096EC1002A,22-02-09 01:20,22-02-08 05:04,MTI,FBGA-96UEC,5600,02/19/2022 MP,,,R06MSE404,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-09 01:20
BBC19,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 10:44,,,,02/20/2022 MP,,,R05MSHK03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC20,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 11:08,,,,02/21/2022 MP,,,R06MSBM08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC21,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 15:12,,,,02/22/2022 MP,,,R06MSDN04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC22,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 10:27,,,,02/23/2022 MP,,,R06MSBT01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC23,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 17:52,,,,02/24/2022 MP,,,R06MSBQ04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC24,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 20:11,,,,02/25/2022 MP,,,R06MSBZ04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC25,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 18:39,,,,02/26/2022 MP,,,R06MSBQ07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC26,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 17:53,,,,02/27/2022 MP,,,R06MSBX01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC27,MAXUM-PLUS,RUNNING,R06MSAJ04,2200,078EPMS003,AMS078EP1001A,22-02-08 14:05,22-02-07 19:12,MTI,FBGA-78UEP,4220,02/28/2022 MP,1091A06T21,,R05MSKS02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-08 14:05
BBC28,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 12:38,,,,,,,R06MSDH01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC29,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 10:41,,,,,,,R06MSDR01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC30,MAXUM-PLUS,RUNNING,R05MSKM03,2200,078EPMS003,AMS078EP1001A,22-02-08 16:27,22-02-07 13:40,MTI,FBGA-78UEP,5992,,1091A06T21,,R06MSAE03,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-08 16:27
BBC31,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 15:39,,,,,,,R05MSHV07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC32,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 19:06,,,,,,,R06MSDN03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC33,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 11:48,,,,,,,R05MSLF08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC34,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 16:34,,,,,,,R06MSDN02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC35,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 12:35,,,,,,,R06MSBY01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC36,MAXUM-PLUS,RUNNING,R06MSB803,2200,078EPMS003,AMS078EP1001A,22-02-08 18:09,22-02-07 15:32,MTI,FBGA-78UEP,5960,,,,R05MSKI02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-08 18:09
BBC37,MAXUM-PLUS,RUNNING,R06MSBB02,2200,078EPMS003,AMS078EP1001A,22-02-08 17:50,22-02-07 15:02,MTI,FBGA-78UEP,6000,02/08/2022 MP,,,R05MSKY01,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-08 17:50
BBC38,MAXUM-PLUS,RUNNING,R05MSKU02,2200,078EPMS003,AMS078EP1001A,22-02-09 01:51,22-02-07 23:13,MTI,FBGA-78UEP,5960,02/09/2022 MP,,,R05MSKT02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-09 01:51
BBC39,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 14:50,,,,02/10/2022 MP,,,R06MSDK03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC40,MAXUM-PLUS,RUNNING,R05MSL601,2200,078EPMS003,AMS078EP1001A,22-02-09 08:19,22-02-08 05:34,MTI,FBGA-78UEP,5988,02/11/2022 MP,,,R05MSKT01,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-09 08:19
BBC41,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 20:38,,,,02/12/2022 MP,,,R06MSBQ06,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC42,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 18:26,,,,02/13/2022 MP,,,R06MSBN03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC43,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 15:18,,,,02/14/2022 MP,,,R06MSBT07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC44,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 11:12,,,,02/15/2022 AP,,,R05MSLF07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC45,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 19:11,,,,02/16/2022 AP,,,R06MSBQ05,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC46,MAXUM-PLUS,RUNNING,R05MSKU03,2200,078EPMS003,AMS078EP1001A,22-02-08 21:42,22-02-07 19:13,MTI,FBGA-78UEP,5925,02/17/2022 AP,,,R05MSKJ01,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-08 21:42
BBC47,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 13:35,,,,02/18/2022 AP,,,R06MSBN02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC48,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 20:21,,,,02/19/2022 AP,,,R06MSBW08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC49,MAXUM-PLUS,RUNNING,R06MSBK03,2200,078EPMS003,AMS078EP1001A,22-02-08 10:48,22-02-07 17:59,MTI,FBGA-78UEP,3759,02/20/2022 AP,,,R05MSKT03,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-08 10:48
BBC50,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 15:20,,,,02/21/2022 AP,,,R06MSBT08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC51,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 21:57,,,,02/22/2022 AP,,,R06MSBZ06,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC52,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 11:17,,,,02/23/2022 AP,,,R06MSDR03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC53,MAXUM-PLUS,RUNNING,R06MSH501,2200,096ECMS003,AMS096EC1002A,22-02-08 09:38,22-02-07 13:23,MTI,FBGA-96UEC,5596,02/24/2022 AP,,,R06MSE608,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-08 09:38
BBC54,MAXUM-PLUS,RUNNING,R06MSEW02,2200,096ECMS003,AMS096EC1002A,22-02-08 15:16,22-02-07 19:19,MTI,FBGA-96UEC,5514,02/25/2022 AP,1091A06T41,,R06MSEP06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-08 15:16
BBC55,MAXUM-PLUS,SETUP,R06MSEZ05,2200,096ECMS003,AMS096EC1002A,22-02-08 08:27,22-02-08 07:57,MTI,FBGA-96UEC,5597,02/26/2022 AP,,,R06MSER06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-09 02:03
BBC56,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 21:58,,,,02/27/2022 AP,,,R06MSDR02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC57,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 19:15,,,,02/28/2022 AP,,,R06MSBX02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC58,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-02-07 21:10,,,,,,,R06MSBZ05,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC59,MAXUM-PLUS,RUNNING,R06MSE403,2200,096ECMS003,AMS096EC1002A,22-02-08 09:42,22-02-07 13:34,MTI,FBGA-96UEC,5565,02/22/2022 MP,1091A06T41,,R06MSET07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-08 09:42
BBC60,MAXUM-PLUS,RUNNING,R06MSE703,2200,096ECMS003,AMS096EC1002A,22-02-08 09:36,22-02-07 13:29,MTI,FBGA-96UEC,5560,02/23/2022 MP,1091A06T41,,R06MSEP07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-02-08 09:36
BBD01,MAXUM-PLUS,RUNNING,R06MSJ807,2200,096ECMS010,AMS096EC3001B,22-02-08 14:01,22-02-07 16:35,MTI,FBGA-96UEC,5600,,1091A06T21,,R05MSFH05,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,22-02-08 14:01
BBD02,MAXUM-PLUS,RUNNING,R05MSKK04,2200,078EPMS003,AMS078EP1001A,22-02-08 09:40,22-02-07 14:38,MTI,FBGA-78UEP,4255,,1091A06T21,,R06MSAJ02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-08 09:40
BBD03,MAXUM-PLUS,RUNNING,R06MSJ202,2200,096ECMS010,AMS096EC3001B,22-02-08 14:56,22-02-07 17:47,MTI,FBGA-96UEC,5520,,1091A06T21,,R05MSFV03,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,22-02-08 14:56
BBD09,MAXUM-PLUS,PM,,,,AMS078EN1001A,22-02-08 17:32,22-02-08 07:32,,,,02/08/2022 AP,,,R06MSEG07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBD10,MAXUM-PLUS,RUNNING,R06ABAF07,2200,008YMAB062,AAB008YM2023A,22-02-08 09:33,22-02-07 22:05,WINBOND,DFN-08YM2D,16000,02/09/2022 AP,1091A07T21,,R06ABAF01,DFN-08YM2D,WINBOND,AAB008YM2023A,1091A07T21,1395.315,22-02-08 09:33
BBD11,MAXUM-PLUS,RUNNING,R06ABDH06,2200,008YMAB068,AAB008YM2018A,22-02-09 00:26,22-02-08 05:24,WINBOND,DFN-08YM2D,16000,02/10/2022 AP,1091A07T21,,R06ABDG08,DFN-08YM2D,WINBOND,AAB008YM2018A,1091A07T21,841.1092,22-02-09 00:26
BBD12,MAXUM-PLUS,RUNNING,R05MSKS03,2200,078EPMS003,AMS078EP1001A,22-02-09 08:02,22-02-08 05:27,MTI,FBGA-78UEP,5948,02/11/2022 AP,1091A06T21,,R05MSKI03,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-09 08:02
BBD13,MAXUM-PLUS,RUNNING,R06ABAH07,2200,008YMAB062,AAB008YM2023A,22-02-08 11:41,22-02-08 00:13,WINBOND,DFN-08YM2D,16000,02/12/2022 AP,1091A07T21,,R06MSDP04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,1395.315,22-02-08 11:41
BBD14,MAXUM-PLUS,RUNNING,R06ABDG04,2200,008YMAB068,AAB008YM2018A,22-02-08 19:27,22-02-08 00:26,WINBOND,DFN-08YM2D,16000,02/13/2022 AP,1091A07T21,,R05ASED02,FBGA-84UC,EliteMT,AAS084CC2011A,1091G08PA1,841.1092,22-02-08 19:27
BBD15,MAXUM-PLUS,RUNNING,R06ABDH14,2200,008YMAB068,AAB008YM2018A,22-02-08 22:26,22-02-08 03:25,WINBOND,DFN-08YM2D,16000,02/14/2022 AP,1091A07T21,,R06ABDG05,DFN-08YM2D,WINBOND,AAB008YM2018A,1091A07T21,841.1092,22-02-08 22:26
BBD16,MAXUM-PLUS,SETUP,,,,AAB008YM2018A,22-02-08 09:14,22-02-08 07:50,,,,02/15/2022 AP,,,R06MSBS09,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,841.1092,
BBD17,MAXUM-PLUS,RUNNING,R05MSKS01,2200,078EPMS003,AMS078EP1001A,22-02-09 05:02,22-02-08 02:13,MTI,FBGA-78UEP,6000,02/16/2022 AP,1091A06T21,,R05MSKJ04,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-09 05:02
BBD20,MAXUM-PLUS,RUNNING,R05MSKQ03,2200,078EPMS003,AMS078EP1001A,22-02-08 20:25,22-02-07 17:36,MTI,FBGA-78UEP,6000,02/17/2022 AP,1091A06T21,,R05MSKS04,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-08 20:25
BBD21,MAXUM-PLUS,RUNNING,R05MSKU04,2200,078EPMS003,AMS078EP1001A,22-02-09 00:39,22-02-08 06:03,MTI,FBGA-78UEP,4156,02/18/2022 AP,,,R05MSKJ03,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-09 00:39
BBD22,MAXUM-PLUS,WAIT-SETUP,R06MSBN07,2200,078ENMS004,AMS078EN1001A,22-02-08 13:07:21,22-02-08 07:40,MTI,FBGA-78UEN,3562,02/19/2022 AP,1091A06T21,,R06MSC104,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-02-08 13:07
BBD23,MAXUM-PLUS,RUNNING,R06MSBZ09,2200,078ENMS004,AMS078EN1001A,22-02-08 09:03,22-02-07 18:50,MTI,FBGA-78UEN,3537,02/20/2022 AP,1091A06T21,,R06MSBN04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-02-08 09:03
BBD24,MAXUM-PLUS,RUNNING,R06MSJ506,2200,096ECMS010,AMS096EC3001B,22-02-08 13:52,22-02-07 17:38,MTI,FBGA-96UEC,5281,02/21/2022 AP,1091A06T21,,R05MSFV06,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,22-02-08 13:52
BBD35,MAXUM-PLUS,RUNNING,R06MSJ602,2200,096ECMS010,AMS096EC3001B,22-02-08 13:49,22-02-07 16:31,MTI,FBGA-96UEC,5560,02/22/2022 AP,1091A06T21,,R05MSFI02,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,22-02-08 13:49
BBD36,MAXUM-PLUS,RUNNING,R05ABEK07,2200,008YQAB010,AAB008YQ2001B,22-02-08 09:49,22-02-08 05:20,WINBOND,DFN-08YQ2A,4320,02/23/2022 AP,1091A07T21,,R05ASBK02,FBGA-84UC,EliteMT,AAS084CC2011A,1091G08PA1,966.6232,22-02-08 09:49
BBD37,MAXUM-PLUS,RUNNING,R06MSEG06,2200,078ENMS004,AMS078EN1001A,22-02-08 10:52,22-02-07 20:49,MTI,FBGA-78UEN,3500,02/24/2022 AP,1091A06T21,,R06MSBZ02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-02-08 10:52
BBD38,MAXUM-PLUS,RUNNING,R06MSBX05,2200,078ENMS004,AMS078EN1001A,22-02-08 13:01,22-02-07 22:51,MTI,FBGA-78UEN,3529,02/25/2022 AP,1091A06T21,,R06MSDM02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-02-08 13:01
BBD39,MAXUM-PLUS,RUNNING,R06ABAH02,2200,008YMAB062,AAB008YM2023A,22-02-08 13:06,22-02-08 01:37,WINBOND,DFN-08YM2D,16000,02/26/2022 AP,1091A07T21,,R06ABAF03,DFN-08YM2D,WINBOND,AAB008YM2023A,1091A07T21,1395.315,22-02-08 13:06
BBD40,MAXUM-PLUS,RUNNING,R06MSBE03,2200,078EPMS003,AMS078EP1001A,22-02-09 00:17,22-02-07 21:29,MTI,FBGA-78UEP,6000,02/27/2022 AP,,,R05MSKG02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-09 00:17
BBD41,MAXUM-PLUS,RUNNING,R06ABAH11,2200,008YMAB062,AAB008YM2023A,22-02-08 09:55,22-02-07 22:27,WINBOND,DFN-08YM2D,16000,02/28/2022 AP,1091A07T21,,R06ABAF04,DFN-08YM2D,WINBOND,AAB008YM2023A,1091A07T21,1395.315,22-02-08 09:55
BBD42,MAXUM-PLUS,RUNNING,R06ABAF11,2200,008YMAB062,AAB008YM2023A,22-02-08 10:12,22-02-07 23:14,WINBOND,DFN-08YM2D,15284,02/19/2022 MP,1091A07T21,,R06ABAG09,DFN-08YM2D,WINBOND,AAB008YM2023A,1091A07T21,1395.315,22-02-08 10:12
BBD43,MAXUM-PLUS,SETUP,,,,AAB008YQ2001B,22-02-08 09:05,22-02-08 07:41,,,,02/20/2022 MP,,,R06MSBN08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,966.6232,
BBD44,MAXUM-PLUS,RUNNING,R06MSBX08,2200,078ENMS004,AMS078EN1001A,22-02-08 10:32,22-02-07 20:14,MTI,FBGA-78UEN,3560,,1091A06T21,,R06MSDF01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-02-08 10:32
BBD48,MAXUM-PLUS,RUNNING,R06MSEH06,2200,078ENMS004,AMS078EN1001A,22-02-08 18:10,22-02-08 04:38,MTI,FBGA-78UEN,3368,,1091A06T21,,R06MSDS01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-02-08 18:10
BBD49,MAXUM-PLUS,RUNNING,R05ABGM15,2200,008YQAB021,AAB008YQ2003A,22-02-08 10:14,22-02-08 05:40,WINBOND,DFN-08YQ2A,4320,,1091A07T21,,R05ABGM17,DFN-08YQ2A,WINBOND,AAB008YQ2003A,1091A07T21,946.2962,22-02-08 10:14
BBD50,MAXUM-PLUS,RUNNING,R05ABGM07,2200,008YQAB021,AAB008YQ2003A,22-02-08 10:56,22-02-08 06:22,WINBOND,DFN-08YQ2A,4320,,1091A07T21,,R05ABGM16,DFN-08YQ2A,WINBOND,AAB008YQ2003A,1091A07T21,946.2962,22-02-08 10:56
BBD51,MAXUM-PLUS,RUNNING,R06MSAJ03,2200,078EPMS003,AMS078EP1001A,22-02-09 00:21,22-02-07 21:59,MTI,FBGA-78UEP,5899,,1091A06T21,,R05MSL201,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,22-02-09 00:21
BBD52,MAXUM-PLUS,RUNNING,R06ABDH02,2200,008YMAB068,AAB008YM2018A,22-02-09 02:26,22-02-08 07:24,WINBOND,DFN-08YM2D,16000,,1091A07T21,,R06MSBX07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,841.1092,22-02-09 02:26
BBD53,MAXUM-PLUS,RUNNING,R05BWCE04,2200,032YBBW007,ABW032YB1004B,22-02-08 12:54,22-02-07 19:56,AKM,QFN-32YB1A,6240,,1091A07C41,,R05ASBR05,FBGA-84UC,EliteMT,AAS084CC2011A,1091G08PA1,367.668,22-02-08 12:54
BBD54,MAXUM-PLUS,RUNNING,R06MSEC03,2200,078ENMS004,AMS078EN1001A,22-02-08 13:59,22-02-07 23:46,MTI,FBGA-78UEN,3540,02/08/2022 SP,1091A06T21,,R06MSDF02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-02-08 13:59
BBD55,MAXUM-PLUS,WAIT-REPAIR,R06ABDG06,2200,008YMAB068,AAB008YM2018A,22-02-08 17:12:31,22-02-08 07:57,WINBOND,DFN-08YM2D,16000,02/09/2022 SP,1091A07T21,,R05ASFM02,FBGA-84UC,EliteMT,AAS084CC2011A,1091G08PA1,841.1092,22-02-08 17:12
BBD56,MAXUM-PLUS,ENG,,,,ANV0086A1042A,22-02-08 02:13,22-02-08 02:13,,,,02/10/2022 SP,,,R05ASFM02,FBGA-84UC,EliteMT,AAS084CC2011A,1091G08PA1,187.6894,
BBD57,MAXUM-PLUS,RUNNING,R06ABDH08,2200,008YMAB068,AAB008YM2018A,22-02-09 00:52,22-02-08 05:51,WINBOND,DFN-08YM2D,16000,02/11/2022 SP,1091A07T21,,R06ABDJ09,DFN-08YM2D,WINBOND,AAB008YM2018A,1091A07T21,841.1092,22-02-09 00:52
BBD58,MAXUM-PLUS,RUNNING,R06MSEC04,2200,078ENMS004,AMS078EN1001A,22-02-08 14:46,22-02-08 00:35,MTI,FBGA-78UEN,3533,02/12/2022 SP,1091A06T21,,R06MSDF03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-02-08 14:46
