assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	R23BWA764  ,	2,	2470,	2022/6/8 上午 03:57:58,	WSM       ,	Y,	3720,	R23BWA764  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220608,	35757,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA764  ,	2,	2470,	2022/6/8 上午 03:57:58,	WSM       ,	Y,
	R23BWA768  ,	2,	2470,	2022/6/8 上午 07:03:05,	WSM       ,	Y,	3720,	R23BWA768  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220608,	70304,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA768  ,	2,	2470,	2022/6/8 上午 07:03:05,	WSM       ,	Y,
	R23BWF304  ,	2,	2470,	2022/6/6 上午 08:13:22,	WSM       ,	Y,	3720,	R23BWF304  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220606,	81322,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF304  ,	2,	2470,	2022/6/6 上午 08:13:22,	WSM       ,	Y,
	R23BWF308  ,	2,	2470,	2022/6/6 上午 11:56:28,	WSM       ,	Y,	3720,	R23BWF308  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220606,	115627,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF308  ,	2,	2470,	2022/6/6 上午 11:56:28,	WSM       ,	Y,
	R23BWF312  ,	2,	2470,	2022/6/6 下午 03:40:58,	WSM       ,	Y,	3720,	R23BWF312  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220606,	154057,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF312  ,	2,	2470,	2022/6/6 下午 03:40:58,	WSM       ,	Y,
	R23BWF316  ,	2,	2470,	2022/6/6 下午 08:16:59,	WSM       ,	Y,	3720,	R23BWF316  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220606,	201659,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF316  ,	2,	2470,	2022/6/6 下午 08:16:59,	WSM       ,	Y,
	R23BWF320  ,	2,	2470,	2022/6/6 下午 11:59:33,	WSM       ,	Y,	3720,	R23BWF320  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220606,	235932,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF320  ,	2,	2470,	2022/6/6 下午 11:59:33,	WSM       ,	Y,
	R23BWF324  ,	2,	2470,	2022/6/7 上午 03:09:48,	WSM       ,	Y,	3720,	R23BWF324  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220607,	30947,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF324  ,	2,	2470,	2022/6/7 上午 03:09:48,	WSM       ,	Y,
	R23BWF328  ,	2,	2470,	2022/6/7 上午 06:31:22,	WSM       ,	Y,	3720,	R23BWF328  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220607,	63122,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF328  ,	2,	2470,	2022/6/7 上午 06:31:22,	WSM       ,	Y,
	R23BWF332  ,	2,	2470,	2022/6/7 上午 10:24:49,	WSM       ,	Y,	3720,	R23BWF332  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220607,	102449,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF332  ,	2,	2470,	2022/6/7 上午 10:24:49,	WSM       ,	Y,
	R23BWF336  ,	2,	2470,	2022/6/7 下午 01:47:07,	WSM       ,	Y,	3720,	R23BWF336  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220607,	134707,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF336  ,	2,	2470,	2022/6/7 下午 01:47:07,	WSM       ,	Y,
	R23BWF340  ,	2,	2470,	2022/6/7 下午 05:29:44,	WSM       ,	Y,	3720,	R23BWF340  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220607,	172943,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF340  ,	2,	2470,	2022/6/7 下午 05:29:44,	WSM       ,	Y,
	R23BWF344  ,	2,	2470,	2022/6/7 下午 08:50:36,	WSM       ,	Y,	3720,	R23BWF344  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220607,	205035,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF344  ,	2,	2470,	2022/6/7 下午 08:50:36,	WSM       ,	Y,
	R23BWF348  ,	2,	2470,	2022/6/8 上午 12:06:42,	WSM       ,	Y,	3720,	R23BWF348  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220608,	642,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF348  ,	2,	2470,	2022/6/8 上午 12:06:42,	WSM       ,	Y,
	R23BWF352  ,	2,	2470,	2022/6/8 上午 03:41:34,	WSM       ,	Y,	3720,	R23BWF352  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220608,	34133,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF352  ,	2,	2470,	2022/6/8 上午 03:41:34,	WSM       ,	Y,
	R23BWF356  ,	2,	2470,	2022/6/8 上午 06:59:53,	WSM       ,	Y,	3720,	R23BWF356  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220608,	65953,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF356  ,	2,	2470,	2022/6/8 上午 06:59:53,	WSM       ,	Y,
	R23BWF501  ,	2,	2470,	2022/6/7 下午 08:16:01,	WSM       ,	Y,	3720,	R23BWF501  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ472A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220607,	204008,	2022/6/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF5,	R23BWF501  ,	2,	2470,	2022/6/7 下午 08:16:01,	WSM       ,	Y,
	R23BWF505  ,	2,	2470,	2022/6/7 下午 11:41:51,	WSM       ,	Y,	3720,	R23BWF505  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ472A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220607,	234151,	2022/6/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF5,	R23BWF505  ,	2,	2470,	2022/6/7 下午 11:41:51,	WSM       ,	Y,
	R23BWF509  ,	2,	2470,	2022/6/8 上午 03:21:04,	WSM       ,	Y,	3720,	R23BWF509  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ472A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220608,	32104,	2022/6/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF5,	R23BWF509  ,	2,	2470,	2022/6/8 上午 03:21:04,	WSM       ,	Y,
	R23BWF513  ,	2,	2470,	2022/6/8 上午 07:00:30,	WSM       ,	Y,	3720,	R23BWF513  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ472A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220608,	70030,	2022/6/4 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF5,	R23BWF513  ,	2,	2470,	2022/6/8 上午 07:00:30,	WSM       ,	Y,
	R23MSPD    ,	19,	2020,	2022/6/5 下午 09:29:30,	WSM       ,	Y,	2070,	R23MSPD    ,	MTI          ,	FBGA-78UEN     ,	078ENMS018               ,	252909B.00L                                       ,	0,	22,	2070,	A2,	N,	TSOP  ,	MS,	Z42B1SA8CMS4913{Thick Ni}                         ,	1445537                  ,	Y,	N,	20220607,	164353,	20220607,	164426,	2022/6/6 上午 12:00:00,	AMS078EN1006A       ,	,	      ,	M,	                         ,	          ,	               ,	Z42B1SA8CMS4913{Thick Ni}                         ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/14 上午 12:00:00,	2022/6/14 上午 12:00:00,	2022/6/16 上午 12:00:00,	12,	  ,	 A E B A D                                                                      ,	A0801CB1338         ,	80,	Y3,	     ,	MS41    ,	1081G771S1               ,	,	,	                                   ,	R23MSPD,	R23MSPD    ,	19,	2020,	2022/6/5 下午 09:29:30,	WSM       ,	Y,
	R23NIBF02  ,	41,	2470,	2022/6/7 下午 10:31:20,	WSM       ,	Y,	2430,	R23NIBF02  ,	DIALOG       ,	QFN-10YK2A     ,	010YKNI037               ,	K9B772.32                                         ,	42924,	0,	2430,	A2,	N,	TSOP  ,	NI,	D2977HJ80-LFBMVC1{AM}                             ,	1840495                  ,	N,	N,	0,	0,	20220608,	70742,	2022/6/1 上午 12:00:00,	ANI010YK3001A       ,	,	      ,	U,	                         ,	          ,	               ,	D2977HJ80-LFBMVC1{AM}                             ,	PROD        ,	2022/6/4 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	8 ,	  ,	 C K C A B                                                                      ,	A0803CB1315         ,	22,	Y1,	     ,	NI70    ,	108192HF42               ,	,	,	                                   ,	R23NIBF,	R23NIBF02  ,	41,	2470,	2022/6/7 下午 10:31:20,	WSM       ,	Y,
	R23NIBM05  ,	47,	2470,	2022/6/7 下午 09:43:45,	WSM       ,	Y,	2430,	R23NIBM05  ,	DIALOG       ,	QFN-10YK2A     ,	010YKNI037               ,	K9B772.34                                         ,	11496,	0,	2430,	A2,	N,	TSOP  ,	NI,	D2977HJ80-LFBMVC1{AM}                             ,	1840512                  ,	N,	N,	0,	0,	20220608,	31010,	2022/6/1 上午 12:00:00,	ANI010YK3001A       ,	,	      ,	U,	                         ,	          ,	               ,	D2977HJ80-LFBMVC1{AM}                             ,	PROD        ,	2022/6/4 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	8 ,	  ,	 C K C A B                                                                      ,	A0803CB1315         ,	22,	Y1,	     ,	NI70    ,	108192HF42               ,	,	,	                                   ,	R23NIBM,	R23NIBM05  ,	47,	2470,	2022/6/7 下午 09:43:45,	WSM       ,	Y,
	R23NIC7    ,	24,	2415,	2022/6/5 下午 10:38:20,	WSM1      ,	Y,	2070,	R23NIC7    ,	DIALOG       ,	FCQFN-12Y32D   ,	012Y3NI003               ,	Q2VF15.35                                         ,	0,	3,	2070,	A2,	N,	TSOP  ,	NI,	D2990AB8B-ROBBV01{A}                              ,	1840645                  ,	Y,	N,	20220605,	223818,	20220606,	82132,	2022/6/2 上午 12:00:00,	ANI012Y32002D       ,	,	      ,	M,	                         ,	          ,	               ,	D2990AB8B-ROBBV01{A}                              ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	  ,	 M M A C                                                                        ,	                    ,	0,	Y1,	     ,	NI99    ,	10819240H5               ,	,	,	                                   ,	R23NIC7,	R23NIC7    ,	24,	2415,	2022/6/5 下午 10:38:20,	WSM1      ,	Y,
	R23NVA955C ,	6,	2210,	2022/6/7 下午 09:42:28,	WSM       ,	Y,	2205,	R23NVA955C ,	PHISON       ,	SSBGA132G4VT   ,	132X2NV159               ,	R23NVA9                                           ,	1122,	0,	2205,	A2,	N,	TSOP  ,	NV,	30-P0NA0HPE05{MK}                                 ,	513-220601045            ,	N,	N,	0,	0,	20220607,	214221,	2022/6/4 上午 12:00:00,	ANV132X2C057A       ,	,	      ,	M,	                         ,	          ,	               ,	30-P0NA0HPE05{MK}                                 ,	PROD        ,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/13 上午 12:00:00,	2022/6/14 上午 12:00:00,	12,	4 ,	 B C A A A                                                                      ,	A0801CB1176         ,	120,	Y3,	     ,	NV02    ,	1081760LB7               ,	,	,	                                   ,	R23NVA9,	R23NVA955C ,	6,	2210,	2022/6/7 下午 09:42:28,	WSM       ,	Y,
	R23QRAA    ,	8,	2030,	2022/6/1 上午 08:49:11,	WSM       ,	Y,	2068,	R23QRAA    ,	GigaDevice   ,	WLCSP          ,	000IAQR034               ,	C020063                                           ,	9453,	1,	2068,	A2,	N,	TSOP  ,	QR,	GD25LE64E3IGR{0136}                               ,	4500002328               ,	N,	N,	0,	0,	20220602,	71902,	2022/5/31 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE64E3IGR{0136}                               ,	SWR         ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	12,	 E,	 B C B A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220530013.E  ,	1,	                                   ,	R23QRAA,	R23QRAA    ,	8,	2030,	2022/6/1 上午 08:49:11,	WSM       ,	Y,
	R23QRB801  ,	2,	2470,	2022/6/7 下午 02:34:50,	WSM       ,	Y,	3720,	R23QRB801  ,	GigaDevice   ,	WLCSP          ,	000IAQR007               ,	UHU680                                            ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE32DLIGR{8550}{LGV}                          ,	4600015844               ,	N,	N,	0,	0,	20220607,	143643,	2022/6/5 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE32DLIGR{8550}{LGV}                          ,	SWR         ,	2022/6/11 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/13 上午 12:00:00,	2022/6/13 上午 12:00:00,	2022/6/13 上午 12:00:00,	12,	 Q,	 G I C A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220526009.E  ,	1,	                                   ,	R23QRB8,	R23QRB801  ,	2,	2470,	2022/6/7 下午 02:34:50,	WSM       ,	Y,
	R23QRB805  ,	2,	2470,	2022/6/7 下午 03:42:29,	WSM       ,	Y,	3720,	R23QRB805  ,	GigaDevice   ,	WLCSP          ,	000IAQR007               ,	UHU680                                            ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE32DLIGR{8550}{LGV}                          ,	4600015844               ,	N,	N,	0,	0,	20220607,	154229,	2022/6/5 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE32DLIGR{8550}{LGV}                          ,	SWR         ,	2022/6/11 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/13 上午 12:00:00,	2022/6/13 上午 12:00:00,	2022/6/13 上午 12:00:00,	12,	 Q,	 G I C A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220526009.E  ,	1,	                                   ,	R23QRB8,	R23QRB805  ,	2,	2470,	2022/6/7 下午 03:42:29,	WSM       ,	Y,
	R23QRB809  ,	2,	2470,	2022/6/7 下午 05:07:17,	WSM       ,	Y,	3720,	R23QRB809  ,	GigaDevice   ,	WLCSP          ,	000IAQR007               ,	UHU680                                            ,	3000,	0,	3720,	A2,	N,	TSOP  ,	QR,	GD25LE32DLIGR{8550}{LGV}                          ,	4600015844               ,	N,	N,	0,	0,	20220607,	170716,	2022/6/5 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	GD25LE32DLIGR{8550}{LGV}                          ,	SWR         ,	2022/6/11 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/13 上午 12:00:00,	2022/6/13 上午 12:00:00,	2022/6/13 上午 12:00:00,	12,	 Q,	 G I C A B                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	20220526009.E  ,	1,	                                   ,	R23QRB8,	R23QRB809  ,	2,	2470,	2022/6/7 下午 05:07:17,	WSM       ,	Y,
