el_key,el_customer,el_entity_model,el_entity_oper,el_entity_group,el_check_value,el_action
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL52ATS-60-Q114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL52ATS-70-Q111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL52ATS-80-I111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL52ATS-80-Q111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL52ATS-80-Q112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL52ATS-80-Q114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-75-G212,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-75-G214,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-75-N114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-75-N212,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-D221{OLD},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-G111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-G211{OLD},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-H113,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM49ATS-100-A211,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-100-D111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-60-D111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-60-D114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-80-B114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-80-C111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-80-D11M,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-100-B112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-100-B11M{II},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-100-C112{2},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-100-F111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-50-B112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-50-B113,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-50-D111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-60-B112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-60-C111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-80-C111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-80-C113,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-80-D111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-80-D112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-80-D11M{II},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-90-B111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-90-B112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-90-C111{1},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-90-C112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ADTS-100-B112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ADTS-100-C111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ADTS-70-B11M,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,L85AENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,L85AODP-12-A-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,L9D3512M32SBG1A-ENG,R
RESTRAINED-ENTITY,EMC,DFD6360,2040,BS*,LGA 36-EM32F867A,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,LGA132KHU-ENG2,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,LT8057G-3PFGEA55XI-4BLR-ENG,R
RESTRAINED-ENTITY,Everspin,DFD6360,2040,BS*,Lynx16TS-ASY,R
RESTRAINED-ENTITY,MTI,DFD6360,2040,BS*,M62B 100 4 84C4EE1E,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,M62BQDP,R
RESTRAINED-ENTITY,MTI,DFD6360,2040,BS*,M73A4WP2CMS2603,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,MEMSIC sensor-EM350-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,MEMSIC sensor-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,MOSEL DICING 6-1,R
RESTRAINED-ENTITY,OM,DFD6360,2040,BS*,MR12M40ABIN1,R
RESTRAINED-ENTITY,LAPIS,DFD6360,2040,BS*,MR20EG3200C-XXXTN0AR{LEG06},R
RESTRAINED-ENTITY,LAPIS,DFD6360,2040,BS*,MR20EG3200C-XXXTN0AR{LEG07},R
RESTRAINED-ENTITY,LAPIS,DFD6360,2040,BS*,MR20EG3200C-XXXTN0AR{LEG12},R
RESTRAINED-ENTITY,LAPIS,DFD6360,2040,BS*,MR20XG4400D-XXXTN0AR,R
RESTRAINED-ENTITY,OM,DFD6360,2040,BS*,MR8M40ABIN1,R
RESTRAINED-ENTITY,OM,DFD6360,2040,BS*,MR8M40ABIN3,R
RESTRAINED-ENTITY,OM,DFD6360,2040,BS*,MR8M40ABIN7,R
RESTRAINED-ENTITY,WEI-CHENG,DFD6360,2040,BS*,MT29F4G08,R
RESTRAINED-ENTITY,OCZ,DFD6360,2040,BS*,MT29F64G08CBAAAL74A3WC1{QDP-E4A},R
RESTRAINED-ENTITY,OCZ,DFD6360,2040,BS*,MT29F64G08CBAAAL74A3WC1{QDP8},R
RESTRAINED-ENTITY,OCZ,DFD6360,2040,BS*,MT29F64G08CBEABL74A3WC1{QDP}-OLD,R
RESTRAINED-ENTITY,MTI,DFD6360,2040,BS*,MT29F64G08TAAWP:A,R
RESTRAINED-ENTITY,MICRON,DFD6360,2040,BS*,MTSPSUBM49ATS-3,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,NV7052-ENG3,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,PEINK{75-75}-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,QMA{6AXIS}-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,QMG5982A1-ENG2,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,RAG036/IG/W25R128FWEIQ-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,RAG039-8inch-ENG,R
RESTRAINED-ENTITY,UMC-SG,DFD6360,2040,BS*,S651711-TV{LP-DS},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SCSUBM40ATS-80-G221{OLD},R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,SD7FB-ENG,R
RESTRAINED-ENTITY,WALTOP,DFD6360,2040,BS*,SH9CH12CDEABAC01GN(HAKA4)-AS,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,SH9CH12CDEABAC01GN(HAKA4)-AS-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,SKYFISH2NEWLFDIE75UM-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,SLG5AP1443V{ETDFN 75um}-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,SLG5AP1443V{ETDFN_SDK}-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,SLG5AP1443V{ETDFN}-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,SLG6L650V{Ag_EM710}-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,SLG6L650V{PPF_5104}-ENG,R
RESTRAINED-ENTITY,AVALANCHE,DFD6360,2040,BS*,SM651,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,SM651-TOPFOIL-ENG,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL41BTS-75-H113{OLD},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL41BTS-75-H114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL41BTS-75-I113,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL41BTS-75-I114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL41BTS-75-P111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL41BTS-80-I121,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL52ATS-100-Q114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL52ATS-100-S112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL52ATS-70-Q114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL52ATS-80-I113,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-75-A211,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-75-G211,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-75-G213{OLD},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-75-N111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-75-N112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-75-N211,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-D211{OLD},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-G111{OLD},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-G112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-G113,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-G114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-G211,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-G212{OLD},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-G214{OLD},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-83-G212,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-83-G214,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM49ATS-100-A213,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM49ATS-100-D211,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM49ATS-100-D211{AAA},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPADMZ11N1X16GFG-75-B211,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-100-E111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-100-E112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-60-D112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-70-C111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-70-C112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-70-D111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-80-B111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-80-B11M,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-80-C114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ADTS-100-E114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL62ABTS-85-C11M,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-100-B11M{1},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-100-B11M{2},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-100-C112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-100-C112{1},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-100-F112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-50-C111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-60-B11M,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-70-B11M{II},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-80-B114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-80-D11M,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-90-B111{3},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-90-B112{1},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-90-C11M,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-90-C11M{2},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ADTS-100-B11M,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ADTS-60-B112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ADTS-70-B112,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,L85A ODP{Chip40 L84C}-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,L85A ODP{Chip50 L84C}-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,L85AODP-12-D-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,L85AODP-ENG,R
RESTRAINED-ENTITY,STACKED,DFD6360,2040,BS*,L9D3256M32SBG1,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,L9D3256M32SBG1{RDL}-3.5mil-ENG,R
RESTRAINED-ENTITY,STACKED,DFD6360,2040,BS*,L9D3512M32SBG1A,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,L9D3512M32SBG1A-low CTE-ENG,R
RESTRAINED-ENTITY,LYONTEK,DFD6360,2040,BS*,LT8057G-3PFGEA55XI-4BLR,R
RESTRAINED-ENTITY,LYONTEK,DFD6360,2040,BS*,LT8057G-3PFGEA55XI-4D0R,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,LarchBar-ENG,R
RESTRAINED-ENTITY,WeForce,DFD6360,2040,BS*,M5E128566BA-A505,R
RESTRAINED-ENTITY,MTI,DFD6360,2040,BS*,M62B4WP2CMS2613,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,M62BX8 QDP-ENG,R
RESTRAINED-ENTITY,MTI,DFD6360,2040,BS*,M73A4WP2CMS3420,R
RESTRAINED-ENTITY,LAPIS,DFD6360,2040,BS*,MR20EG3200C-XXXTN0AR{LEG03},R
RESTRAINED-ENTITY,LAPIS,DFD6360,2040,BS*,MR20EG3200C-XXXTN0AR{LEG10},R
RESTRAINED-ENTITY,LAPIS,DFD6360,2040,BS*,MR20EG3200C-XXXTN0AR{Level2},R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,MR20XG4400D-ENG,R
RESTRAINED-ENTITY,OM,DFD6360,2040,BS*,MR8L41A,R
RESTRAINED-ENTITY,OCZ,DFD6360,2040,BS*,MT29F64G08CBAAAL74A3WC1{QDP},R
RESTRAINED-ENTITY,OCZ,DFD6360,2040,BS*,MT29F64G08CBEABL74A3WC1{4 DAF},R
RESTRAINED-ENTITY,OCZ,DFD6360,2040,BS*,MT29F64G08CBEABL74A3WC1{QDP-S1A},R
RESTRAINED-ENTITY,MICRON,DFD6360,2040,BS*,MTSPSUBM29BTS-3,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,N18A-50um-0.21mm-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,NTDMCP-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,NV7052-ENG2,R
RESTRAINED-ENTITY,NEW VISION,DFD6360,2040,BS*,NV7052A2M,R
RESTRAINED-ENTITY,PHISON,DFD6360,2040,BS*,PC5800330L-00000-00000{eMMC},R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,PS5013-BGA345-ENG,R
RESTRAINED-ENTITY,QST,DFD6360,2040,BS*,QMA6981A2{BOTTOM SPACE 1.4x1.2},R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,QMG5982A1-ENG,R
RESTRAINED-ENTITY,PHISON,DGP8761-I,2010,APW18,SUBMATWNV479,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,RAG039/DB/W25Q64FWXGIG-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,RAG042-0.7AU-12-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,RAG042-0.8AU-ENG1,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,RAG042-0.8AU-UP-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,RAG042-6202CX-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,RAG042/DB/W25Q32FWXGIG{NC}-ENG,R
RESTRAINED-ENTITY,PHISON,DFD6360,2040,BS*,SC5800280N-19000-01120{eMMC},R
RESTRAINED-ENTITY,PHISON,DFD6360,2040,BS*,SC5800380J-19000-00611,R
RESTRAINED-ENTITY,PHISON,DFD6360,2040,BS*,SC5800380L-19000-00612,R
RESTRAINED-ENTITY,PHISON,DFD6360,2040,BS*,SC5800380L-19000-00612{eMMC},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SCSUBL41BTS-80-G222,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SCSUBL41BTS-80-H122,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SCSUBL41BTS-80-I122,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SCSUBM40ATS-80-G221,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,SH9CH12CDEABAC01GN(HAKA2)-AS-ENG,R
RESTRAINED-ENTITY,WALTOP,DFD6360,2040,BS*,SH9CH12CDEABAC01GN(HAKA4)-AS{07A},R
RESTRAINED-ENTITY,WALTOP,DFD6360,2040,BS*,SH9CH12CDEABAC01GN(HAKA4)-AS{08A},R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,SLG5AP1443V{ETDFN 75um}-ENG2,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,SLG6L650V{PPF-EM710}-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,SLG6L650V{hPPF-EM710}-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,SLG6L650V{hPPF_5104_real}-ENG,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL41BTS-75-H112{OLD},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL41BTS-75-I111{OLD},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL41BTS-75-I112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL41BTS-75-M114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL41BTS-75-N212,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL41BTS-75-P112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL41BTS-75-P114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL41BTS-80-G221,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL52ATS-100-Q112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL52ATS-100-S114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBL52ATS-80-I114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-75-A212,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-75-G212{OLD},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-75-N214,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-G112{OLD},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-G212,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-G213{OLD},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-H111{OLD},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-80-H114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-83-G213,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM40ATS-90-D221,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM49ATS-100-A212,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM49ATS-100-A212{DAF},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM49ATS-80,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SMSUBM49ATS-80-INTEL,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-70-C111{1},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-70-C111{2},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-70-C114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-80-D111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-80-D111{II},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-80-D112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ABTS-80-D114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL52ADTS-100-E112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL62ABTS-85-B11M,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-100-B111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-100-C111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-100-C111{3},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-100-C11M{1},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-100-C11M{2},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-50-C112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-60-B111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-70-B11M,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-70-C11M,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-70-D11M,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-70-D11M{II},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-80-B111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-80-B11M,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-80-C112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-80-C11M,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-80-D114,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-90-B111{1},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-90-C111,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-90-C111{2},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-90-C112{2},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ABTS-90-C11M{1},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ADTS-100-C111{1},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ADTS-100-C112,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ADTS-100-C11M,R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ADTS-100-C11M{II},R
RESTRAINED-ENTITY,MTI-S,DFD6360,2040,BS*,SPSUBAL63ADTS-70-D11M{II},R
RESTRAINED-ENTITY,MTI,DFD6360,2040,BS*,L85A H62 EED6F5-OLD2,R
RESTRAINED-ENTITY,MTI,DFD6360,2040,BS*,L85A H62 EED6F5{SA},R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,L85A H62 EED6F5{SA}-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,L85ADDP-ENG,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,L85ASDP-60UM-ENG,R
RESTRAINED-ENTITY,STACKED,DFD6360,2040,BS*,L9D3256M32DBG2,R
RESTRAINED-ENTITY,ENG,DFD6360,2040,BS*,L9D3256M32SBG1-ENG,R
