assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	R13BWAQ10  ,	2,	2470,	2022/3/30 上午 06:08:00,	WSM       ,	Y,	3720,	R13BWAQ10  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF14A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220330,	60759,	2022/3/23 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/3/29 上午 12:00:00,	2022/3/30 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R13BWAQ,	R13BWAQ10  ,	2,	2470,	2022/3/30 上午 06:08:00,	WSM       ,	Y,
	R13BWAQ14  ,	2,	2470,	2022/3/30 下午 12:40:18,	WSM       ,	Y,	3720,	R13BWAQ14  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF14A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220330,	124018,	2022/3/23 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/3/29 上午 12:00:00,	2022/3/30 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R13BWAQ,	R13BWAQ14  ,	2,	2470,	2022/3/30 下午 12:40:18,	WSM       ,	Y,
	R13BWAQ18  ,	2,	2470,	2022/3/30 下午 07:16:21,	WSM       ,	Y,	3720,	R13BWAQ18  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF14A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220330,	191620,	2022/3/23 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/3/29 上午 12:00:00,	2022/3/30 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R13BWAQ,	R13BWAQ18  ,	2,	2470,	2022/3/30 下午 07:16:21,	WSM       ,	Y,
	R13BWAQ22  ,	2,	2470,	2022/3/31 上午 01:46:00,	WSM       ,	Y,	3720,	R13BWAQ22  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF14A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220331,	14559,	2022/3/23 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/3/29 上午 12:00:00,	2022/3/30 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R13BWAQ,	R13BWAQ22  ,	2,	2470,	2022/3/31 上午 01:46:00,	WSM       ,	Y,
	R13BWAQ26  ,	2,	2470,	2022/3/31 上午 08:09:40,	WSM       ,	Y,	3720,	R13BWAQ26  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF14A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220331,	80939,	2022/3/23 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/3/29 上午 12:00:00,	2022/3/30 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R13BWAQ,	R13BWAQ26  ,	2,	2470,	2022/3/31 上午 08:09:40,	WSM       ,	Y,
	R13BWAQ30  ,	2,	2470,	2022/3/31 下午 02:31:09,	WSM       ,	Y,	3720,	R13BWAQ30  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF14A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220331,	143109,	2022/3/23 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/3/29 上午 12:00:00,	2022/3/30 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R13BWAQ,	R13BWAQ30  ,	2,	2470,	2022/3/31 下午 02:31:09,	WSM       ,	Y,
	R13BWAQ34  ,	2,	2470,	2022/3/31 下午 08:50:00,	WSM       ,	Y,	3720,	R13BWAQ34  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF14A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220331,	205000,	2022/3/23 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/3/29 上午 12:00:00,	2022/3/30 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R13BWAQ,	R13BWAQ34  ,	2,	2470,	2022/3/31 下午 08:50:00,	WSM       ,	Y,
	R13BWAQ38  ,	2,	2470,	2022/4/1 上午 03:02:58,	WSM       ,	Y,	3720,	R13BWAQ38  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF14A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220401,	30258,	2022/3/23 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/3/29 上午 12:00:00,	2022/3/30 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R13BWAQ,	R13BWAQ38  ,	2,	2470,	2022/4/1 上午 03:02:58,	WSM       ,	Y,
	R13BWAQ42  ,	2,	2470,	2022/4/1 上午 09:32:19,	WSM       ,	Y,	3720,	R13BWAQ42  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF14A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220401,	93220,	2022/3/23 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/3/29 上午 12:00:00,	2022/3/30 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R13BWAQ,	R13BWAQ42  ,	2,	2470,	2022/4/1 上午 09:32:19,	WSM       ,	Y,
	R13BWAQ46  ,	2,	2470,	2022/4/1 下午 05:06:06,	WSM       ,	Y,	3720,	R13BWAQ46  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF14A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220401,	170606,	2022/3/23 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/3/29 上午 12:00:00,	2022/3/30 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R13BWAQ,	R13BWAQ46  ,	2,	2470,	2022/4/1 下午 05:06:06,	WSM       ,	Y,
	R13BWAQ50  ,	2,	2470,	2022/4/2 上午 12:12:14,	WSM       ,	Y,	3720,	R13BWAQ50  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMF14A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4L14                   ,	N,	N,	0,	0,	20220402,	1214,	2022/3/23 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/3/29 上午 12:00:00,	2022/3/30 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	2022/3/31 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R13BWAQ,	R13BWAQ50  ,	2,	2470,	2022/4/2 上午 12:12:14,	WSM       ,	Y,
