route,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_hold,wlot_mvin_perfmd,bd_id,urgent_code,sub_lot,wb_location,automotive,package_id,CR,super_hot_run_code,last_WB_entity,wlot_last_trans,WB_move_in_entity
CONLAS01,PC0NIFX,ChipMOS,MAT,0008WLAS001,6612,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/5/14 13:51,
CONLAS01,PC0NIG3,ChipMOS,MAT,0008WLAS001,29986,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/5/17 17:28,
CONLAS01,PC0NIG9,ChipMOS,MAT,0008WLAS001,119947,0,5030,N,N,,,8,,,DFN-MAT,68.33,N,,2021/5/17 17:28,
CONLAS01,PC0NIGF,ChipMOS,MAT,0008WLAS001,119947,0,5030,N,N,,,8,,,DFN-MAT,68.33,N,,2021/5/17 17:28,
CONLAS01,PC0NIGN,ChipMOS,MAT,0008WLAS001,119947,0,5030,N,N,,,8,,,DFN-MAT,68.33,N,,2021/5/17 17:28,
CONLAS01,PC0NIHS,ChipMOS,MAT,0008WLAS001,10640,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/5/14 19:13,
CONLAS01,PC0NIHW,ChipMOS,MAT,0008WLAS001,16530,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/5/17 18:47,
CONLAS01,PC0NIJ1,ChipMOS,MAT,0008WLAS001,52171,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/17 18:48,
CONLAS01,PC0NIJ5,ChipMOS,MAT,0008WLAS001,52179,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/17 18:48,
CONLAS01,PC1ASBD,ChipMOS,MAT,0008WLAS001,63263,0,5030,N,N,,,7,,,DFN-MAT,68.33,N,,2021/6/4 09:17,
CONLAS01,PC1ASBH,ChipMOS,MAT,0008WLAS001,125232,0,5030,N,N,,,13,,,DFN-MAT,68.33,N,,2021/6/4 09:17,
CONLAS01,PC1ASD5,ChipMOS,MAT,0008WLAS001,104264,0,5030,N,N,,,11,,,DFN-MAT,68.33,N,,2021/6/4 09:18,
CONLAS01,PC1NIA2,ChipMOS,MAT,0008WLAS001,21321,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/5/18 08:55,
CONLAS01,PC1NIA6,ChipMOS,MAT,0008WLAS001,34185,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/5/18 08:55,
CONLAS01,PC1NIAA,ChipMOS,MAT,0008WLAS001,17091,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/5/18 08:55,
CONLAS01,PC1NIAE,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/5/18 08:55,
CONLAS01,PC1NIAJ,ChipMOS,MAT,0008WLAS001,34180,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/5/18 08:55,
CONLAS01,PC1NIAN,ChipMOS,MAT,0008WLAS001,34184,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/5/18 08:56,
CONLAS01,PC1NIAS,ChipMOS,MAT,0008WLAS001,34175,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/5/18 08:56,
CONLAS01,PC1NIAW,ChipMOS,MAT,0008WLAS001,34183,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/5/18 08:56,
CONLAS01,PC1NIB1,ChipMOS,MAT,0008WLAS001,34162,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/5/18 08:56,
CONLAS01,PC1NIB6,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/5/18 15:05,
CONLAS01,PC1NIBC,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/18 15:05,
CONLAS01,PC1NIBJ,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/18 15:05,
CONLAS01,PC1NIBQ,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/18 15:05,
CONLAS01,PC1NIBW,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/5/18 15:05,
CONLAS01,PC1NIC3,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/5/18 15:05,
CONLAS01,PC1NIC9,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/5/18 15:05,
CONLAS01,PC1NICF,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/5/18 15:05,
CONLAS01,PC1NICM,ChipMOS,MAT,0008WLAS001,29986,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/5/18 15:05,
CONLAS01,PC1NICT,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/5/18 15:05,
CONLAS01,PC1NICZ,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/5/18 15:05,
CONLAS01,PC1NID6,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/5/18 15:05,
CONLAS01,PC1NIDC,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/5/18 15:05,
CONLAS01,PC1NIDG,ChipMOS,MAT,0008WLAS001,55178,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/20 14:33,
CONLAS01,PC1NIDL,ChipMOS,MAT,0008WLAS001,25422,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/5/20 14:33,
CONLAS01,PC1NIDQ,ChipMOS,MAT,0008WLAS001,71705,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/5/20 14:33,
CONLAS01,PC1NIDU,ChipMOS,MAT,0008WLAS001,6612,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/5/20 14:33,
CONLAS01,PC1NIDY,ChipMOS,MAT,0008WLAS001,22136,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/5/20 14:33,
CONLAS01,PC1NIEH,ChipMOS,MAT,0008WLAS001,12152,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/5/20 14:33,
CONLAS01,PC1NIEM,ChipMOS,MAT,0008WLAS001,54685,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/5/20 14:33,
CONLAS01,PC1NIER,ChipMOS,MAT,0008WLAS001,44283,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/20 14:33,
CONLAS01,PC1NIEV,ChipMOS,MAT,0008WLAS001,44280,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/20 14:33,
CONLAS01,PC1NIF6,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/20 19:47,
CONLAS01,PC1NIFC,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/20 19:47,
CONLAS01,PC1NIFJ,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/20 19:47,
CONLAS01,PC1NIG3,ChipMOS,MAT,0008WLAS001,55052,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/25 12:01,
CONLAS01,PC1NIG9,ChipMOS,MAT,0008WLAS001,55052,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/25 12:01,
CONLAS01,PC1NIGF,ChipMOS,MAT,0008WLAS001,55052,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/25 12:01,
CONLAS01,PC1NIGL,ChipMOS,MAT,0008WLAS001,52560,0,5030,N,N,,E,3,,,DFN-MAT,68.33,N,,2021/5/28 10:17,
CONLAS01,PC1NIGQ,ChipMOS,MAT,0008WLAS001,52297,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/28 17:12,
CONLAS01,PC2ASA5,ChipMOS,MAT,0008WLAS001,104887,0,5030,N,N,,,11,,,DFN-MAT,68.33,N,,2021/6/12 11:32,
CONLAS01,PC2NIA2,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/25 12:17,
CONLAS01,PC2NIA8,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/25 12:17,
CONLAS01,PC2NIAE,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/25 12:17,
CONLAS01,PC2NIB1,ChipMOS,MAT,0008WLAS001,6396,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/5/24 17:21,
CONLAS01,PC2NIB5,ChipMOS,MAT,0008WLAS001,17373,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/5/24 17:21,
CONLAS01,PC2NIB9,ChipMOS,MAT,0008WLAS001,35986,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/24 17:21,
CONLAS01,PC2NIBD,ChipMOS,MAT,0008WLAS001,35986,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/24 17:21,
CONLAS01,PC2NIBH,ChipMOS,MAT,0008WLAS001,35972,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/24 17:21,
CONLAS01,PC2NICG,ChipMOS,MAT,0008WLAS001,35984,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/26 18:05,
CONLAS01,PC2NICL,ChipMOS,MAT,0008WLAS001,35983,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/26 18:05,
CONLAS01,PC2NICQ,ChipMOS,MAT,0008WLAS001,35983,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/26 18:05,
CONLAS01,PC2NICU,ChipMOS,MAT,0008WLAS001,35977,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/26 18:05,
CONLAS01,PC2NICY,ChipMOS,MAT,0008WLAS001,35986,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/26 18:05,
CONLAS01,PC2NID3,ChipMOS,MAT,0008WLAS001,35979,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/26 18:05,
CONLAS01,PC2NID7,ChipMOS,MAT,0008WLAS001,35971,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/26 18:05,
CONLAS01,PC2NIDB,ChipMOS,MAT,0008WLAS001,35986,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/26 18:05,
CONLAS01,PC2NIDH,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/5/28 17:15,
CONLAS01,PC2NIDP,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/5/28 17:15,
CONLAS01,PC2NIDV,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/5/28 17:15,
CONLAS01,PC2NIE2,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/5/28 17:15,
CONLAS01,PC2NIE8,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/5/28 17:15,
CONLAS01,PC2NIF3,ChipMOS,MAT,0008WLAS001,46607,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/27 15:20,
CONLAS01,PC2NIF7,ChipMOS,MAT,0008WLAS001,6396,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/5/27 15:20,
CONLAS01,PC2NIFB,ChipMOS,MAT,0008WLAS001,92566,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/27 15:20,
CONLAS01,PC2NIFF,ChipMOS,MAT,0008WLAS001,6396,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/5/27 15:20,
CONLAS01,PC2NIFK,ChipMOS,MAT,0008WLAS001,92574,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/27 15:20,
CONLAS01,PC2NIFP,ChipMOS,MAT,0008WLAS001,92571,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/27 15:20,
CONLAS01,PC2NIFT,ChipMOS,MAT,0008WLAS001,3480,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/5/27 15:20,
CONLAS01,PC2NIFX,ChipMOS,MAT,0008WLAS001,65032,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/27 15:20,
CONLAS01,PC2NIG2,ChipMOS,MAT,0008WLAS001,54591,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/27 15:20,
CONLAS01,PC2NIG6,ChipMOS,MAT,0008WLAS001,89031,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/5/27 15:20,
CONLAS01,PC2NIGA,ChipMOS,MAT,0008WLAS001,41760,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/5/27 15:20,
CONLAS01,PC2NIGG,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/28 17:15,
CONLAS01,PC2NIGN,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/28 17:15,
CONLAS01,PC2NIGU,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/5/28 17:15,
CONLAS01,PC2NIH1,ChipMOS,MAT,0008WLAS001,89225,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/5/29 13:02,
CONLAS01,PC2NIH5,ChipMOS,MAT,0008WLAS001,12709,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/5/29 13:02,
CONLAS01,PC3ASCU,ChipMOS,MAT,0008WLAS001,10572,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/6/16 16:21,
CONLAS01,PC3NIA6,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIAC,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIAJ,ChipMOS,MAT,0008WLAS001,62311,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIAQ,ChipMOS,MAT,0008WLAS001,124622,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIAW,ChipMOS,MAT,0008WLAS001,124622,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIB3,ChipMOS,MAT,0008WLAS001,124622,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIB7,ChipMOS,MAT,0008WLAS001,71699,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/1 16:17,
CONLAS01,PC3NIBB,ChipMOS,MAT,0008WLAS001,71683,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/1 16:17,
CONLAS01,PC3NIBF,ChipMOS,MAT,0008WLAS001,71706,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/1 16:17,
CONLAS01,PC3NIBK,ChipMOS,MAT,0008WLAS001,71704,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/1 16:17,
CONLAS01,PC3NIBP,ChipMOS,MAT,0008WLAS001,71705,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/1 16:17,
CONLAS01,PC3NIBT,ChipMOS,MAT,0008WLAS001,71611,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/1 16:17,
CONLAS01,PC3NIBX,ChipMOS,MAT,0008WLAS001,71703,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/1 16:17,
CONLAS01,PC3NIC2,ChipMOS,MAT,0008WLAS001,71706,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/1 16:18,
CONLAS01,PC3NIC6,ChipMOS,MAT,0008WLAS001,71695,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/1 16:18,
CONLAS01,PC3NICA,ChipMOS,MAT,0008WLAS001,71696,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/1 16:18,
CONLAS01,PC3NICE,ChipMOS,MAT,0008WLAS001,71695,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/1 16:18,
CONLAS01,PC3NICJ,ChipMOS,MAT,0008WLAS001,71688,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/1 16:18,
CONLAS01,PC3NICN,ChipMOS,MAT,0008WLAS001,35821,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/1 16:18,
CONLAS01,PC3NICT,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NICZ,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NID6,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIDC,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIDJ,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIDQ,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIDW,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIE3,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIEL,ChipMOS,MAT,0008WLAS001,44273,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/2 11:30,
CONLAS01,PC3NIEQ,ChipMOS,MAT,0008WLAS001,44282,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/2 11:30,
CONLAS01,PC3NIEU,ChipMOS,MAT,0008WLAS001,44283,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/2 11:30,
CONLAS01,PC3NIEY,ChipMOS,MAT,0008WLAS001,44262,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/2 11:30,
CONLAS01,PC3NIF3,ChipMOS,MAT,0008WLAS001,44281,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/2 11:30,
CONLAS01,PC3NIF7,ChipMOS,MAT,0008WLAS001,45681,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/2 11:30,
CONLAS01,PC3NIFD,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIFK,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIFQ,ChipMOS,MAT,0008WLAS001,15056,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/6/2 16:05,
CONLAS01,PC3NIFU,ChipMOS,MAT,0008WLAS001,18227,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/6/2 16:05,
CONLAS01,PC3NIFY,ChipMOS,MAT,0008WLAS001,16326,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/6/2 16:06,
CONLAS01,PC3NIG3,ChipMOS,MAT,0008WLAS001,28713,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/6/2 16:06,
CONLAS01,PC3NIG7,ChipMOS,MAT,0008WLAS001,13300,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/6/4 18:04,
CONLAS01,PC3NIGB,ChipMOS,MAT,0008WLAS001,45119,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/4 18:04,
CONLAS01,PC3NIGF,ChipMOS,MAT,0008WLAS001,84779,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/4 18:04,
CONLAS01,PC3NIGL,ChipMOS,MAT,0008WLAS001,84818,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/4 18:04,
CONLAS01,PC3NIGR,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIGX,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIH4,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC3NIHA,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/6/4 19:16,
CONLAS01,PC4NIAL,ChipMOS,MAT,0008WLAS001,15375,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/6/8 11:42,
CONLAS01,PC4NIAQ,ChipMOS,MAT,0008WLAS001,34185,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/6/8 14:13,
CONLAS01,PC4NIAU,ChipMOS,MAT,0008WLAS001,29735,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/6/8 14:13,
CONLAS01,PC4NIAY,ChipMOS,MAT,0008WLAS001,29728,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/6/8 14:13,
CONLAS01,PC4NIB3,ChipMOS,MAT,0008WLAS001,29735,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/6/8 14:13,
CONLAS01,PC4NIB7,ChipMOS,MAT,0008WLAS001,34151,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/6/8 14:13,
CONLAS01,PC4NIBB,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/6/8 14:13,
CONLAS01,PC4NIBG,ChipMOS,MAT,0008WLAS001,124622,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/10 18:00,
CONLAS01,PC4NIBN,ChipMOS,MAT,0008WLAS001,124622,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/10 18:00,
CONLAS01,PC4NIC7,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/10 18:00,
CONLAS01,PC4NICD,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/10 18:00,
CONLAS01,PC4NICK,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/10 18:00,
CONLAS01,PC4NICR,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/10 18:00,
CONLAS01,PC4NICX,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/10 18:00,
CONLAS01,PC4NID4,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/10 18:00,
CONLAS01,PC4NIDA,ChipMOS,MAT,0008WLAS001,81040,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2021/6/10 18:00,
CONLAS01,PC4NIE8,ChipMOS,MAT,0008WLAS001,44267,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/9 11:31,
CONLAS01,PC4NIEC,ChipMOS,MAT,0008WLAS001,87973,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/9 11:31,
CONLAS01,PC4NIEG,ChipMOS,MAT,0008WLAS001,72913,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/9 11:31,
CONLAS01,PC4NIEL,ChipMOS,MAT,0008WLAS001,87980,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/9 11:31,
CONLAS01,PC4NIEQ,ChipMOS,MAT,0008WLAS001,51513,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/6/9 11:31,
CONLAS01,PC4NIEU,ChipMOS,MAT,0008WLAS001,71877,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/9 18:27,
CONLAS01,PC4NIEY,ChipMOS,MAT,0008WLAS001,71892,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/9 18:27,
CONLAS01,PC4NIF3,ChipMOS,MAT,0008WLAS001,71881,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/9 18:27,
CONLAS01,PC4NIF7,ChipMOS,MAT,0008WLAS001,71882,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2021/6/9 18:27,
CONLAS01,PC4NIFB,ChipMOS,MAT,0008WLAS001,12079,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/6/9 18:27,
CONLAS01,PC4NIFF,ChipMOS,MAT,0008WLAS001,44273,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/10 11:23,
CONLAS01,PC4NIFK,ChipMOS,MAT,0008WLAS001,44282,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/9 18:27,
CONLAS01,PC4NIFP,ChipMOS,MAT,0008WLAS001,36252,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/9 20:01,
CONLAS01,PC4NIFT,ChipMOS,MAT,0008WLAS001,44283,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2021/6/11 17:51,
CONLAS01,PC4NIFX,ChipMOS,MAT,0008WLAS001,52171,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/6/11 17:51,
CONLAS01,PC4NIG2,ChipMOS,MAT,0008WLAS001,17385,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/6/11 17:51,
CONLAS01,PC4NIG6,ChipMOS,MAT,0008WLAS001,52176,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/6/11 17:51,
CONLAS01,PC4NIGA,ChipMOS,MAT,0008WLAS001,52177,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2021/6/11 17:51,
CONLAS01,PC4NIGE,ChipMOS,MAT,0008WLAS001,10525,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/6/16 10:51,
CONLAS01,PC4NIGJ,ChipMOS,MAT,0008WLAS001,12859,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/6/16 10:51,
CONLAS01,PC4NIGN,ChipMOS,MAT,0008WLAS001,9636,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2021/6/16 10:51,
CONLAS01,PC4NIGS,ChipMOS,MAT,0008WLAS001,24110,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2021/6/16 10:51,
